Pos,Name,BV,SV,Team,35_xMins,35_Pts,36_xMins,36_Pts,37_xMins,37_Pts,38_xMins,38_Pts
D,Manquillo,4.2,4.2,Newcastle,6,0.125,9,0.146,9,0.39,8,0.237
D,Krafth,4.2,4.2,Newcastle,11,0.238,14,0.242,14,0.632,7,0.218
D,Schär,4.8,4.8,Newcastle,0,0,0,0,0,0,69,1.936
D,Yedlin,4.3,4.3,Newcastle,0,0,0,0,0,0,0,0
M,Hayden,4.6,4.6,Newcastle,0,0,0,0,0,0,0,0
M,Aarons,4.8,4.8,Newcastle,0,0,0,0,0,0,0,0
M,Saint-Maximin,5.1,5.1,Newcastle,72,2.84,70,2.617,71,4.16,72,3.21
M,Almirón,5.6,5.6,Newcastle,71,2.426,68,2.243,69,3.293,67,2.573
F,Joelinton,5.7,5.7,Newcastle,50,1.833,48,1.717,47,2.361,48,1.935
F,Muto,4.8,4.8,Newcastle,0,0,0,0,0,0,0,0
D,Watts,3.9,3.9,Newcastle,0,0,0,0,0,0,0,0
F,Sharp,5.5,5.5,Sheffield Utd,0,0,0,0,0,0,0,0
F,McGoldrick,5.2,5.2,Sheffield Utd,68,3.211,66,2.525,66,2.843,65,3
D,Basham,4.6,4.6,Sheffield Utd,82,2.774,79,1.615,76,2.013,77,2.391
M,Fleck,5.6,5.6,Sheffield Utd,73,2.498,73,2.115,73,2.291,71,2.357
D,Stevens,5.0,5.0,Sheffield Utd,82,3.142,80,1.852,79,2.372,78,2.749
G,Moore,4.3,4.3,Sheffield Utd,0,0,0,0,0,0,0,0
M,Norwood,4.5,4.5,Sheffield Utd,61,2.479,62,2.074,58,2.161,58,2.278
G,Foderingham,4.3,4.3,Sheffield Utd,0,0,0,0,0,0,0,0
D,Baldock,4.9,4.9,Sheffield Utd,76,2.786,73,1.621,74,2.129,72,2.435
D,Jack Robinson,4.2,4.2,Sheffield Utd,0,0,0,0,0,0,0,0
D,Egan,4.7,4.7,Sheffield Utd,84,2.917,80,1.693,79,2.167,78,2.513
D,O'Connell,4.7,4.7,Sheffield Utd,0,0,0,0,0,0,0,0
M,Lundstram,4.9,4.9,Sheffield Utd,21,0.842,22,0.77,25,0.945,23,0.91
M,Osborn,4.7,4.7,Sheffield Utd,39,1.531,37,1.252,37,1.351,41,1.553
F,McBurnie,5.6,5.6,Sheffield Utd,0,0,0,0,0,0,0,0
F,Callum Robinson,5.2,5.2,West Brom,50,1.95,44,1.736,45,2.055,45,1.96
F,Mousset,5.8,5.8,Sheffield Utd,20,1.021,23,0.972,24,1.119,24,1.191
M,Berge,4.9,4.9,Sheffield Utd,75,2.529,71,2.12,71,2.28,70,2.363
F,Long,5.1,5.1,Southampton,0,0,0,0,0,0,0,0
D,Bertrand,5.0,5.0,Southampton,0,0,0,0,0,0,0,0
G,McCarthy,4.4,4.4,Southampton,23,1.743,55,2.274,70,2.658,55,2.048
M,Oriol Romeu,4.5,4.5,Southampton,0,0,0,0,0,0,0,0
M,Redmond,6.4,6.4,Southampton,72,5.938,70,3.208,71,3.318,70,2.963
F,Ings,8.4,8.4,Southampton,0,0,0,0,0,0,0,0
D,Stephens,4.6,4.6,Southampton,16,0.799,18,0.641,20,0.588,19,0.518
M,Armstrong,5.5,5.5,Southampton,72,5.411,71,2.955,71,3.002,70,2.719
D,Vestergaard,4.7,4.7,Southampton,68,3.625,78,2.97,79,2.495,79,2.293
M,Ward-Prowse,5.8,5.8,Southampton,82,6.889,79,3.785,81,3.968,80,3.484
G,Gunn,4.3,4.3,Southampton,0,0,0,0,0,0,0,0
M,Boufal,5.4,5.4,Southampton,0,0,0,0,0,0,0,0
M,Reed,4.4,4.4,Fulham,65,2.11,64,1.956,65,1.793,64,2.123
M,Sims,4.3,4.3,Southampton,0,0,0,0,0,0,0,0
D,Walker-Peters,4.7,4.7,Southampton,78,3.87,76,2.736,75,2.214,74,2.015
D,Bednarek,4.7,4.7,Southampton,86,4.039,83,2.855,81,2.26,82,2.111
F,Adams,5.7,5.7,Southampton,59,5.635,64,3.327,62,3.405,61,3.014
D,Valery,4.7,4.7,Southampton,0,0,0,0,0,0,0,0
M,Smallbone,4.3,4.3,Southampton,0,0,0,0,0,0,0,0
D,Vokins,3.9,3.9,Southampton,0,0,0,0,0,0,0,0
F,Obafemi,4.6,4.6,Southampton,0,0,3,0.156,6,0.322,4,0.197
M,Djenepo,5.4,5.4,Southampton,42,2.957,46,1.76,48,1.85,48,1.722
G,Lloris,5.6,5.6,Spurs,88,3.542,86,3.875,87,3.748,86,3.339
D,Rose,4.7,4.7,Spurs,0,0,0,0,0,0,0,0
M,Sissoko,4.7,4.7,Spurs,15,0.535,16,0.595,17,0.633,16,0.537
D,Alderweireld,5.4,5.4,Spurs,73,2.407,73,3.102,73,2.877,73,2.159
M,Lamela,5.7,5.7,Spurs,30,1.414,32,1.567,34,1.691,31,1.283
F,Kane,11.9,11.7,Spurs,85,5.888,81,5.683,83,6.081,82,4.725
D,Aurier,5.2,5.2,Spurs,55,2.21,55,2.786,54,2.586,54,1.875
M,Son,9.6,9.3,Spurs,81,4.517,79,4.571,80,4.731,80,3.826
D,Dier,4.6,4.6,Spurs,71,2.36,69,2.958,70,2.798,67,2
M,Lucas Moura,6.6,6.6,Spurs,41,1.997,43,2.162,41,2.108,43,1.83
G,Gazzaniga,4.3,4.3,Spurs,0,0,0,0,0,0,0,0
M,Alli,7.4,7.4,Spurs,34,1.79,34,1.859,34,1.907,36,1.638
D,Davies,4.5,4.5,Spurs,0,0,0,0,0,0,0,0
M,Højbjerg,4.9,4.9,Spurs,83,2.385,80,2.53,79,2.481,78,2.175
M,Winks,5.1,5.1,Spurs,14,0.444,15,0.499,15,0.497,15,0.454
D,Sánchez,5.2,5.2,Spurs,15,0.478,18,0.724,18,0.674,21,0.603
D,Sessegnon,4.7,4.7,Spurs,0,0,0,0,0,0,0,0
M,Bergwijn,7.0,7.0,Spurs,6,0.277,7,0.336,8,0.391,8,0.333
M,Fernandes,4.7,4.7,Spurs,0,0,0,0,0,0,0,0
D,Tanganga,4.9,4.9,Spurs,2,0.065,3,0.121,3,0.113,4,0.115
M,Lo Celso,6.9,6.9,Spurs,50,1.923,49,2.004,51,2.088,50,1.746
M,Skipp,4.4,4.4,Spurs,0,0,0,0,0,0,0,0
M,Ndombele,5.9,5.9,Spurs,45,1.674,47,1.839,46,1.798,46,1.576
D,Foyth,4.3,4.3,Spurs,0,0,0,0,0,0,0,0
D,Gibbs,4.3,4.3,West Brom,8,0.175,10,0.2,10,0.295,13,0.314
F,Robson-Kanu,5.2,5.2,West Brom,8,0.352,8,0.354,9,0.462,9,0.443
M,Livermore,4.7,4.7,West Brom,13,0.397,8,0.245,8,0.264,9,0.288
M,Grosicki,5.2,5.2,West Brom,0,0,0,0,0,0,0,0
M,Phillips,5.1,5.1,West Brom,67,2.288,51,1.781,51,2.037,51,1.948
D,Bartley,4.4,4.4,West Brom,82,1.682,79,1.497,80,2.389,78,1.868
M,Sawyers,4.6,4.6,West Brom,7,0.212,4,0.121,4,0.128,5,0.155
D,Hegazi,4.1,4.1,West Brom,0,0,0,0,0,0,0,0
F,Austin,5.1,5.1,West Brom,0,0,0,0,0,0,0,0
F,Zohore,4.8,4.8,West Brom,0,0,0,0,0,0,0,0
G,Johnstone,4.6,4.6,West Brom,88,3.196,88,3.164,89,3.481,88,3.259
D,Townsend,4.4,4.4,West Brom,84,1.744,82,1.561,81,2.416,80,1.915
D,Ajayi,4.8,4.8,West Brom,63,1.434,64,1.346,63,2.026,61,1.606
M,Leko,4.5,4.5,West Brom,0,0,0,0,0,0,0,0
M,Edwards,4.7,4.7,West Brom,0,0,0,0,0,0,0,0
D,Furlong,4.5,4.5,West Brom,82,1.735,79,1.531,78,2.359,77,1.88
M,Field,4.8,4.8,West Brom,0,0,0,0,0,0,0,0
M,Burke,4.1,4.1,Sheffield Utd,39,1.917,41,1.629,39,1.735,41,1.94
D,O'Shea,4.2,4.2,West Brom,62,1.183,60,1.031,61,1.655,60,1.301
M,Harper,4.3,4.3,West Brom,0,0,0,0,0,0,0,0
M,Noble,4.5,4.5,West Ham,24,0.977,33,1.205,25,1.034,19,0.81
M,Snodgrass,5.6,5.6,West Brom,25,0.884,28,0.983,26,1.041,28,1.07
G,Martin,3.9,3.9,West Ham,0,0,0,0,0,0,0,0
G,Randolph,4.3,4.3,West Ham,0,0,1,0.039,2,0.084,2,0.083
G,Fabianski,5.0,5.0,West Ham,87,3.571,85,3.324,86,3.602,85,3.521
D,Ogbonna,4.7,4.7,West Ham,54,1.817,78,2.261,75,2.647,78,2.707
G,Roberto,4.5,4.5,West Ham,0,0,0,0,0,0,0,0
M,Wilshere,4.9,4.9,West Ham,0,0,0,0,0,0,0,0
D,Cresswell,5.6,5.6,West Ham,80,3.136,75,2.475,77,3.181,75,3.088
M,Yarmolenko,5.5,5.5,West Ham,29,1.371,30,1.264,28,1.363,29,1.455
F,Antonio,6.4,6.4,West Ham,75,4.129,75,3.593,75,4.217,75,4.407
D,Fredericks,4.2,4.2,West Ham,7,0.259,7,0.224,4,0.158,5,0.198
M,Lanzini,6.4,6.4,West Ham,35,1.464,22,0.853,17,0.74,12,0.536
M,Felipe Anderson,6.1,6.1,West Ham,0,0,0,0,0,0,0,0
F,Haller,6.1,6.1,West Ham,0,0,0,0,0,0,0,0
D,Masuaku,4.3,4.3,West Ham,1,0.033,25,0.727,39,1.373,46,1.589
D,Balbuena,4.1,4.1,West Ham,8,0.279,9,0.273,9,0.328,9,0.324
F,Hugill,5.5,5.5,West Ham,0,0,0,0,0,0,0,0
M,Bowen,6.0,6.0,West Ham,49,2.694,51,2.405,51,2.817,51,2.915
M,Diangana,5.0,5.0,West Brom,3,0.121,2,0.079,1,0.045,1,0.043
F,Ajeti,5.5,5.5,West Ham,0,0,0,0,0,0,0,0
M,Rice,4.7,4.7,West Ham,19,0.728,40,1.378,59,2.168,80,2.889
M,Soucek,5.2,5.2,West Ham,87,3.077,83,2.685,82,2.994,79,2.966
M,Fornals,5.8,5.8,West Ham,58,2.226,54,1.914,52,2.06,50,2.027
D,Diop,4.3,4.3,West Ham,66,2.159,56,1.6,50,1.744,45,1.551
D,Johnson,3.9,3.9,West Ham,20,0.784,14,0.46,14,0.569,12,0.487
G,Ruddy,4.3,4.3,Wolves,0,0,0,0,0,0,1,0.037
M,Moutinho,5.1,5.1,Wolves,52,1.761,73,2.241,74,2.336,72,2.232
G,Patrício,5.3,5.3,Wolves,88,3.54,86,3.153,87,3.358,86,3.209
D,Bennett,4.4,4.4,Wolves,0,0,0,0,0,0,0,0
D,Doherty,5.6,5.6,Spurs,31,1.162,33,1.523,33,1.438,33,1.071
D,Boly,5.4,5.4,Wolves,21,0.735,46,1.209,58,1.768,68,1.864
D,Coady,5.0,5.0,Wolves,81,2.54,78,1.852,79,2.22,76,1.921
F,Jiménez,8.1,8.1,Wolves,18,0.964,37,1.766,55,2.645,74,3.328
D,Saïss,5.0,5.0,Wolves,81,2.896,71,1.881,73,2.275,71,1.998
D,Jonny,5.4,5.4,Wolves,0,0,0,0,0,0,0,0
F,Bonatini,4.8,4.8,Wolves,0,0,0,0,0,0,0,0
M,Dendoncker,4.6,4.6,Wolves,74,2.423,65,2.058,68,2.203,67,2.133
M,Traoré,6.1,6.1,Wolves,79,2.992,76,2.735,75,2.81,75,2.736
M,Neves,5.1,5.1,Wolves,76,2.807,66,2.327,67,2.458,67,2.395
D,Buur,3.9,3.9,Wolves,0,0,0,0,0,0,0,0
M,Jota,7.0,6.9,Liverpool,59,7.6,58,4.04,59,4.055,59,4.298
M,Podence,5.3,5.3,Wolves,56,2.48,57,2.34,53,2.285,50,2.097
D,Kilman,3.9,3.9,Wolves,12,0.425,7,0.191,5,0.158,5,0.144
D,Vinagre,4.1,4.1,Wolves,0,0,0,0,0,0,0,0
G,Sarkic,4.4,4.4,Wolves,0,0,0,0,0,0,0,0
M,Gibbs-White,4.9,4.9,Wolves,19,0.79,18,0.704,15,0.607,18,0.711
M,Neto,5.6,5.6,Wolves,0,0,0,0,0,0,0,0
M,Jordao,4.3,4.3,Wolves,0,0,0,0,0,0,0,0
F,Campana,4.7,4.7,Wolves,0,0,0,0,0,0,0,0
M,Freeman,5.0,5.0,Sheffield Utd,0,0,0,0,0,0,0,0
M,Willian,7.5,7.5,Arsenal,18,1.847,0,0,20,1.068,19,0.977
D,Salisu,4.3,4.3,Southampton,62,3.212,60,2.233,59,1.831,61,1.735
M,Sean Longstaff,4.6,4.6,Newcastle,61,1.872,62,1.818,63,2.464,63,2.069
M,Pereira,5.5,5.5,West Brom,76,3.077,73,2.989,74,3.752,73,3.438
G,Hart,4.2,4.2,Spurs,0,0,0,0,0,0,1,0.038
G,Ramsdale,4.6,4.6,Sheffield Utd,87,3.596,86,3.094,87,3.303,86,3.459
D,Robinson,4.4,4.4,Fulham,63,2.455,64,2.121,63,1.456,64,2.693
M,Hendrick,4.5,4.5,Newcastle,3,0.099,5,0.162,5,0.203,6,0.211
D,Dann,4.2,4.2,Crystal Palace,31,2.265,19,0.653,16,0.47,17,0.318
M,Matty Longstaff,4.8,4.8,Newcastle,0,0,0,0,0,0,0,0
G,Gillespie,4.3,4.3,Newcastle,0,0,0,0,1,0.045,0,0
M,Eze,5.8,5.8,Crystal Palace,70,5.864,68,2.773,69,2.621,69,2.265
D,Thiago Silva,5.6,5.6,Chelsea,72,5.029,0,0,69,2.896,64,2.766
D,Koch,4.3,4.3,Leeds,27,0.792,25,1,25,0.877,24,1.097
F,Rodrigo,5.7,5.7,Leeds,41,1.848,40,2.003,38,1.871,41,2.205
M,Lemina,4.5,4.5,Fulham,57,1.942,59,1.894,58,1.682,58,2.036
D,Gabriel,4.9,4.9,Arsenal,52,3.753,0,0,45,1.813,40,1.494
M,van de Beek,6.6,6.6,Man Utd,22,2.615,0,0,13,0.56,14,0.574
D,Cash,5.0,5.0,Aston Villa,79,4.697,79,2.966,76,1.787,73,1.751
M,Murphy,4.9,4.9,Newcastle,77,2.262,74,2.112,75,2.867,76,2.432
D,Castagne,5.8,5.7,Leicester,79,6.882,0,0,69,2.03,77,3.023
D,Kipre,4.3,4.3,West Brom,0,0,0,0,0,0,0,0
M,Havertz,8.3,8.3,Chelsea,60,6.535,0,0,61,3.849,59,3.946
M,Ceballos,4.7,4.7,Arsenal,52,3.628,0,0,51,1.84,48,1.68
M,Allan,5.2,5.2,Everton,75,4.547,71,2.637,71,2.359,67,1.812
G,Walton,4.0,4.0,Brighton,0,0,0,0,0,0,0,0
F,Fabio Silva,5.2,5.2,Wolves,50,2.309,44,1.907,44,1.977,42,1.854
D,Marçal,4.7,4.7,Wolves,8,0.273,14,0.37,25,0.764,34,0.938
F,Wilson,6.5,6.5,Newcastle,76,3.231,73,2.966,75,4.779,74,3.627
M,Fraser,5.6,5.6,Newcastle,0,0,0,0,0,0,0,0
M,Rodríguez,7.7,7.7,Everton,47,4.717,63,4.118,60,3.341,61,2.354
D,Ampadu,4.3,4.3,Sheffield Utd,23,0.794,60,1.263,56,1.52,51,1.622
D,Bogle,4.3,4.3,Sheffield Utd,24,1.019,24,0.627,24,0.804,26,1.014
D,Lowe,4.2,4.2,Sheffield Utd,0,0,0,0,0,0,0,0
M,Doucouré,5.1,5.1,Everton,0,0,0,0,0,0,31,0.983
D,Lewis,4.1,4.1,Newcastle,5,0.101,5,0.08,7,0.288,3,0.086
F,Watkins,6.5,6.5,Aston Villa,81,7.821,80,4.079,81,3.548,80,3.314
M,Vitinha,4.7,4.7,Wolves,42,1.645,35,1.305,35,1.351,34,1.285
G,Areola,4.6,4.6,Fulham,88,3.757,86,3.445,87,3.171,86,3.783
D,Tete,4.3,4.3,Fulham,50,2.064,51,1.774,54,1.306,54,2.39
M,Mendy,4.2,4.2,Leicester,5,0.322,0,0,7,0.207,6,0.188
D,Dunne,3.8,3.8,Burnley,0,0,1,0.03,1,0.022,3,0.123
D,Thomas,3.9,3.9,Burnley,0,0,0,0,0,0,0,0
D,Carter-Vickers,3.9,3.9,Spurs,0,0,0,0,0,0,0,0
D,Woods,4.0,4.0,Crystal Palace,0,0,0,0,0,0,0,0
G,Forster,4.0,4.0,Southampton,64,4.865,0,0,0,0,55,2.052
M,Tella,4.3,4.3,Southampton,42,3.584,43,2.019,42,2.023,43,1.872
D,Odoi,4.2,4.2,Fulham,0,0,0,0,0,0,0,0
M,Elneny,4.2,4.2,Arsenal,25,1.648,0,0,23,0.772,23,0.757
G,Macey,4.0,4.0,Arsenal,0,0,0,0,0,0,0,0
G,Steele,3.9,3.9,Brighton,0,0,0,0,0,0,0,0
D,Jagielka,3.9,3.9,Sheffield Utd,6,0.217,6,0.138,7,0.201,7,0.231
D,Ivanovic,4.4,4.4,West Brom,0,0,0,0,0,0,0,0
M,Thiago,5.5,5.5,Liverpool,65,4.41,64,2.292,64,2.294,61,2.286
G,Caprile,4.0,4.0,Leeds,0,0,0,0,0,0,0,0
M,Bogusz,4.3,4.3,Leeds,0,0,0,0,0,0,0,0
D,Inniss,4.0,4.0,Crystal Palace,0,0,0,0,0,0,0,0
M,Benson,4.4,4.4,Burnley,1,0.035,1,0.037,1,0.034,1,0.038
D,Driscoll-Glennon,3.9,3.9,Burnley,0,0,1,0.03,1,0.022,2,0.083
M,Bernabé,4.5,4.5,Man City,0,0,0,0,0,0,0,0
G,Steffen,4.4,4.4,Man City,0,0,0,0,0,0,0,0
F,Delap,4.3,4.3,Man City,0,0,0,0,0,0,0,0
M,Traoré,5.8,5.8,Aston Villa,67,5.913,65,3.131,65,2.655,65,2.559
M,Ünder,5.7,5.7,Leicester,6,0.576,0,0,8,0.315,9,0.407
D,Reguilón,5.6,5.6,Spurs,76,2.72,73,3.369,74,3.211,73,2.32
M,Bale,9.1,9.1,Spurs,69,3.74,69,3.889,68,3.931,68,3.182
M,Gallagher,5.5,5.5,West Brom,80,2.302,61,1.832,62,2.108,63,2.044
D,Hoever,4.4,4.4,Wolves,6,0.201,4,0.104,4,0.12,4,0.11
D,Semedo,5.3,5.3,Wolves,74,2.533,70,1.831,69,2.115,69,1.906
G,Rúnarsson,4.4,4.4,Arsenal,0,0,0,0,0,0,0,0
G,Mendy,5.2,5.2,Chelsea,84,6.988,0,0,78,3.48,83,3.737
D,Llorente,4.4,4.4,Leeds,63,1.629,61,2.246,61,1.945,62,2.619
M,Molumby,4.5,4.5,Brighton,0,0,0,0,0,0,0,0
M,Goodridge,4.5,4.5,Burnley,0,0,0,0,0,0,0,0
M,Palmer,4.4,4.4,Man City,0,0,0,0,0,0,0,0
M,Shabani,4.4,4.4,Wolves,0,0,0,0,0,0,0,0
M,Ramsey,4.5,4.5,Aston Villa,33,2.546,28,1.144,26,0.957,25,0.901
M,Krovinovic,4.9,4.9,West Brom,0,0,0,0,0,0,0,0
D,Dias,6.0,6.1,Man City,75,3.092,74,3.679,64,2.876,75,3.548
M,Lookman,4.8,4.8,Fulham,72,3.887,70,3.44,71,2.841,70,3.889
D,Coufal,4.7,4.7,West Ham,79,3.055,77,2.507,78,3.166,77,3.114
D,Nkounkou,4.0,4.0,Everton,0,0,0,0,0,0,0,0
G,Kelleher,4.5,4.5,Liverpool,0,0,0,0,0,0,0,0
D,Fofana,5.0,5.0,Leicester,75,5.436,0,0,73,1.781,77,2.458
D,Aina,4.4,4.4,Fulham,69,2.755,69,2.355,67,1.589,69,3.002
D,Ait Nouri,5.0,5.0,Wolves,52,1.736,67,1.676,60,1.778,51,1.364
F,Carlos Vinicius,6.9,6.9,Spurs,9,0.472,9,0.475,10,0.544,10,0.466
M,Diallo,4.5,4.5,Southampton,61,3.457,59,1.809,59,1.766,59,1.697
D,Godfrey,5.0,5.0,Everton,78,4.57,76,3.77,74,2.981,73,1.222
M,Partey,4.9,4.9,Arsenal,40,2.772,0,0,39,1.39,42,1.44
D,Telles,5.3,5.3,Man Utd,21,2.551,0,0,9,0.464,19,0.899
F,Cavani,7.9,7.9,Man Utd,60,9.508,0,0,50,2.879,61,3.25
M,Raphinha,5.4,5.4,Leeds,20,0.982,44,2.399,60,3.112,75,4.348
D,Andersen,4.5,4.5,Fulham,86,3.351,83,2.717,81,1.823,80,3.354
D,Adarabioyo,4.5,4.5,Fulham,85,3.384,82,2.714,81,1.871,82,3.437
G,Olsen,4.5,4.5,Everton,0,0,1,0.049,2,0.088,2,0.07
F,Zeqiri,5.0,5.0,Brighton,0,0,0,0,0,0,0,0
M,Pellistri,5.2,5.2,Man Utd,0,0,0,0,0,0,0,0
D,Dawson,4.5,4.5,West Ham,67,2.369,68,2.065,65,2.426,70,2.578
D,Clyne,4.5,4.5,Crystal Palace,10,0.7,8,0.264,7,0.2,7,0.131
G,Henderson,4.0,4.0,Crystal Palace,0,0,0,0,0,0,0,0
F,Slimani,4.9,4.9,Leicester,0,0,0,0,0,0,0,0
G,Verrips,4.0,4.0,Sheffield Utd,0,0,0,0,0,0,0,0
M,Otasowie,4.5,4.5,Wolves,11,0.44,8,0.303,9,0.35,11,0.419
F,Grant,5.6,5.6,West Brom,5,0.228,4,0.18,4,0.209,6,0.3
G,Norris,4.0,4.0,Burnley,0,0,0,0,0,0,0,0
D,Rodon,5.0,5.0,Spurs,24,0.786,24,0.997,25,0.963,24,0.703
D,Kongolo,4.3,4.3,Fulham,0,0,0,0,0,0,0,0
G,Butland,4.5,4.5,Crystal Palace,0,0,0,0,0,0,0,0
M,Benrahma,5.9,5.9,West Ham,47,2.228,43,1.807,45,2.172,42,2.095
F,Welbeck,5.5,5.5,Brighton,68,3.201,66,3.255,66,2.548,66,2.87
D,Phillips,4.1,4.1,Liverpool,72,5.373,77,3.467,77,3.423,75,3.715
F,N'Lundulu,4.5,4.5,Southampton,5,0.505,5,0.275,5,0.287,5,0.262
F,Thompson,4.5,4.5,Burnley,0,0,0,0,0,0,0,0
F,Richardson,4.5,4.5,Burnley,0,0,0,0,0,0,0,0
G,Ziger,4.0,4.0,Chelsea,0,0,0,0,0,0,0,0
D,Rhys Williams,4.0,4.0,Liverpool,4,0.312,5,0.231,5,0.228,4,0.201
G,Trafford,4.0,4.0,Man City,0,0,0,0,0,0,0,0
F,Simms,4.5,4.5,Everton,0,0,0,0,0,0,0,0
G,Sánchez,4.6,4.6,Brighton,88,3.907,86,3.694,87,3.189,86,3.369
D,Ramsay,4.0,4.0,Southampton,0,0,1,0.036,1,0.03,1,0.028
M,Jenkins,4.5,4.5,Leeds,0,0,0,0,0,0,0,0
D,Peltier,3.9,3.9,West Brom,1,0.021,3,0.056,2,0.056,5,0.112
M,Clarkson,4.5,4.5,Liverpool,0,0,0,0,0,0,0,0
M,Anderson,4.5,4.5,Newcastle,0,0,0,0,0,0,0,0
D,Bryan,3.9,3.9,Sheffield Utd,59,2.079,48,1.043,49,1.366,47,1.531
G,Grant,4.0,4.0,Man Utd,0,0,0,0,0,0,0,0
M,Anjorin,4.5,4.5,Chelsea,0,0,0,0,0,0,0,0
G,Langley,3.9,3.9,Newcastle,0,0,0,0,0,0,0,0
M,Cain,4.5,4.5,Liverpool,0,0,0,0,0,0,0,0
G,Carson,3.9,3.9,Man City,0,0,0,0,0,0,1,0.047
M,Nmecha,4.5,4.5,Man City,0,0,0,0,0,0,0,0
M,Corbeanu,4.4,4.4,Wolves,1,0.038,0,0,0,0,0,0
M,Perry,4.4,4.4,Wolves,1,0.039,1,0.037,0,0,0,0
M,Mancini,4.4,4.4,Burnley,0,0,0,0,0,0,0,0
F,Mumbongo,4.5,4.5,Burnley,0,0,0,0,0,0,0,0
M,Cundle,4.5,4.5,Wolves,0,0,0,0,0,0,0,0
D,Richards,4.0,4.0,Wolves,0,0,0,0,0,0,0,0
D,Marques,3.9,3.9,Wolves,0,0,0,0,0,0,0,0
G,Söndergaard,4.0,4.0,Wolves,0,0,0,0,0,0,0,0
F,Hackford,4.4,4.4,Sheffield Utd,0,0,0,0,0,0,0,0
F,Huggins,4.5,4.5,Leeds,0,0,0,0,0,0,0,0
D,Cresswell,4.0,4.0,Leeds,0,0,0,0,0,0,0,0
F,Diaby,4.5,4.5,West Brom,0,0,0,0,0,0,0,0
D,Mbete,4.0,4.0,Man City,0,0,0,0,0,0,0,0
D,Harwood-Bellis,4.0,4.0,Man City,0,0,0,0,0,0,0,0
M,Chauke,4.4,4.4,Southampton,1,0.066,0,0,1,0.035,1,0.033
G,Lewis,4.0,4.0,Southampton,0,0,0,0,0,0,0,0
F,Cutrone,5.9,5.9,Wolves,0,0,0,0,0,0,0,0
M,Tau,4.9,4.9,Brighton,0,0,1,0.053,0,0,0,0
M,Moder,5.0,5.0,Brighton,35,1.394,35,1.417,35,1.177,33,1.205
D,Lonwijk,3.9,3.9,Wolves,0,0,0,0,0,0,0,0
M,Khadra,4.5,4.5,Brighton,0,0,0,0,0,0,0,0
M,Jenks,4.5,4.5,Brighton,0,0,0,0,0,0,0,0
M,Sanders,4.5,4.5,Brighton,0,0,0,0,0,0,0,0
M,Weir,4.5,4.5,Brighton,0,0,0,0,0,0,0,0
M,Ferry,4.5,4.5,Southampton,1,0.076,0,0,1,0.041,1,0.038
D,Tchaptchet,4.0,4.0,Southampton,0,0,1,0.037,2,0.062,2,0.058
M,Watts,4.5,4.5,Southampton,2,0.133,2,0.07,2,0.07,2,0.067
D,Alves,4.0,4.0,West Ham,0,0,0,0,0,0,0,0
F,Odubeko,4.5,4.5,West Ham,0,0,0,0,0,0,0,0
G,Lonergan,4.0,4.0,West Brom,0,0,0,0,0,0,0,0
M,Diallo,5.4,5.4,Man Utd,7,0.811,0,0,2,0.082,2,0.079
F,Mateta,5.4,5.4,Crystal Palace,6,0.701,7,0.397,8,0.419,8,0.357
F,Willian José,6.8,6.8,Wolves,55,2.393,48,1.978,41,1.775,24,1.056
M,Jankewitz,4.5,4.5,Southampton,1,0.074,1,0.039,1,0.04,2,0.075
M,Onyango,4.5,4.5,Everton,0,0,0,0,0,0,0,0
M,Ødegaard,5.7,5.7,Arsenal,65,5.853,0,0,65,3.043,60,2.713
D,Gordon,4.0,4.0,Sheffield Utd,0,0,0,0,0,0,0,0
M,Sanson,5.5,5.5,Aston Villa,0,0,17,0.707,24,0.889,31,1.103
F,Diagne,6.0,6.0,West Brom,76,2.934,71,2.881,70,3.427,71,3.315
D,Bueno,4.0,4.0,Wolves,0,0,0,0,0,0,0,0
M,Devine,4.4,4.4,Spurs,0,0,0,0,0,0,0,0
F,King,5.1,5.1,Everton,12,1.085,13,0.679,14,0.663,15,0.582
D,Kabak,5.0,5.0,Liverpool,81,6.281,78,3.586,79,3.584,78,3.935
D,Davies,4.7,4.7,Liverpool,0,0,0,0,0,0,0,0
M,Yokuslu,4.5,4.5,West Brom,84,2.2,78,2.016,79,2.285,75,2.095
M,Finnigan,4.5,4.5,Southampton,0,0,0,0,0,0,0,0
M,Ndiaye,4.5,4.5,Sheffield Utd,0,0,0,0,0,0,0,0
M,Brunt,4.5,4.5,Sheffield Utd,0,0,0,0,0,0,0,0
D,Nartey,4.0,4.0,Burnley,2,0.064,4,0.121,3,0.066,4,0.168
M,Gomes,4.5,4.5,Man City,0,0,0,0,0,0,0,0
D,Daley-Campbell,4.0,4.0,Leicester,0,0,0,0,0,0,0,0
M,Leshabela,4.4,4.4,Leicester,0,0,0,0,1,0.037,1,0.041
G,McGill,3.9,3.9,Brighton,0,0,0,0,0,0,0,0
D,Karbownik,4.5,4.5,Brighton,1,0.039,1,0.038,1,0.024,1,0.031
M,Caicedo,5.0,5.0,Brighton,0,0,0,0,0,0,0,0
F,Maja,5.2,5.2,Fulham,44,2.455,46,2.348,44,1.878,48,2.704
F,Scarlett,4.5,4.5,Spurs,0,0,0,0,0,0,0,0
F,Gelhardt,4.5,4.5,Leeds,0,0,0,0,0,0,0,0
