rank,prev_rank,name,league,off,def,spi
56,52,Getafe,Spanish Primera Division,1.56,0.61,68.9
57,59,Valencia,Spanish Primera Division,1.89,0.87,68.81
58,64,Eintracht Frankfurt,German Bundesliga,2.02,1.0,68.17
59,69,Flamengo,Brasileiro Série A,1.88,0.9,67.91
60,62,Rayo Vallecano,Spanish Primera Division,1.71,0.78,67.66
61,55,Torino,Italy Serie A,1.71,0.78,67.63
62,58,Borussia Monchengladbach,German Bundesliga,2.19,1.17,67.2
63,66,Verona,Italy Serie A,1.89,0.95,66.97
64,61,VfL Wolfsburg,German Bundesliga,1.82,0.91,66.47
65,68,Everton,Barclays Premier League,1.81,0.9,66.42
66,60,Brentford,Barclays Premier League,1.77,0.88,66.36
67,63,Marseille,French Ligue 1,1.7,0.84,65.85
68,73,VfL Bochum,German Bundesliga,1.75,0.89,65.71
69,70,Fulham,English League Championship,1.85,0.97,65.6
70,80,Newcastle,Barclays Premier League,1.77,0.91,65.6
71,65,Burnley,Barclays Premier League,1.63,0.82,64.94
72,72,Dinamo Zagreb,UEFA Europa League,1.83,0.98,64.93
73,71,Braga,Portuguese Liga,1.63,0.82,64.9
74,74,Celtic,Scottish Premiership,1.9,1.08,64.19
75,132,Palmeiras,Brasileiro Série A,1.77,0.98,63.97
76,67,Rangers,Scottish Premiership,1.82,1.02,63.86
77,77,Sassuolo,Italy Serie A,2.05,1.22,63.81
78,81,Leeds United,Barclays Premier League,1.88,1.08,63.79
79,78,Slavia Prague,UEFA Europa Conference League,1.81,1.02,63.74
80,79,Shakhtar Donetsk,UEFA Champions League,1.96,1.14,63.71
81,84,Udinese,Italy Serie A,1.72,0.96,63.48
82,92,Olympiacos,Greek Super League,1.57,0.83,63.47
83,76,Atletico Mineiro,Brasileiro Série A,1.74,0.97,63.4
84,75,Monterrey,Mexican Primera Division Torneo Clausura,1.69,0.93,63.39
85,82,Espanyol,Spanish Primera Division,1.73,1.02,62.15
86,86,Elche,Spanish Primera Division,1.61,0.91,62.1
87,98,FC Augsburg,German Bundesliga,1.74,1.03,62.03
88,83,Mallorca,Spanish Primera Division,1.63,0.94,61.99
89,114,Club Brugge,Belgian Jupiler League,1.98,1.24,61.93
90,91,Nice,French Ligue 1,1.5,0.83,61.93
91,94,VfB Stuttgart,German Bundesliga,1.84,1.13,61.69
92,89,Levante,Spanish Primera Division,1.73,1.04,61.62
93,87,FC Utrecht,Dutch Eredivisie,1.86,1.16,61.37
94,90,River Plate,Argentina Primera Division,1.61,0.95,61.26
95,96,Lens,French Ligue 1,1.59,0.94,61.08
96,97,Tigres UANL,Mexican Primera Division Torneo Clausura,1.79,1.12,60.93
97,95,Trabzonspor,Turkish Turkcell Super Lig,1.64,1.0,60.57
98,108,FC Copenhagen,Danish SAS-Ligaen,1.84,1.18,60.43
99,101,Nantes,French Ligue 1,1.52,0.92,60.04
100,105,Alavés,Spanish Primera Division,1.58,0.98,59.94
101,93,Bologna,Italy Serie A,1.61,1.01,59.81
102,100,Watford,Barclays Premier League,1.61,1.03,59.33
103,88,Young Boys,Swiss Raiffeisen Super League,2.02,1.41,59.01
104,102,Dynamo Kiev,UEFA Champions League,1.66,1.09,58.89
105,85,Kawasaki Frontale,Japanese J League,1.74,1.19,58.32
106,103,Cruz Azul,Mexican Primera Division Torneo Clausura,1.6,1.07,58.06
107,116,Genk,Belgian Jupiler League,1.82,1.27,57.95
108,107,Anderlecht,Belgian Jupiler League,1.67,1.14,57.87
109,122,Reims,French Ligue 1,1.38,0.9,57.56
110,115,FC Twente,Dutch Eredivisie,1.65,1.14,57.46
111,99,Brest,French Ligue 1,1.56,1.06,57.46
112,120,KAA Gent,Belgian Jupiler League,1.45,0.97,57.26
113,109,Union Saint Gilloise,Belgian Jupiler League,1.62,1.12,57.2
114,113,Cagliari,Italy Serie A,1.64,1.16,56.84
115,131,Dinamo Moscow,Russian Premier Liga,1.54,1.07,56.74
116,121,Montpellier,French Ligue 1,1.58,1.12,56.56
117,104,Granada,Spanish Primera Division,1.57,1.11,56.52
118,106,Bodo/Glimt,Norwegian Tippeligaen,1.73,1.26,56.45
119,126,Gil Vicente,Portuguese Liga,1.44,1.0,56.37
120,110,Sheffield United,English League Championship,1.43,0.98,56.33
121,111,Arminia Bielefeld,German Bundesliga,1.51,1.06,56.27
122,123,Boca Juniors,Argentina Primera Division,1.39,0.96,55.99
123,143,CSKA Moscow,Russian Premier Liga,1.32,0.9,55.76
124,124,FC Krasnodar,Russian Premier Liga,1.6,1.16,55.75
125,135,Empoli,Italy Serie A,1.75,1.32,55.44
126,117,Hertha Berlin,German Bundesliga,1.67,1.25,55.43
127,125,Angers,French Ligue 1,1.38,0.98,55.29
128,127,Sparta Prague,UEFA Europa League,1.61,1.2,55.28
129,137,Toulouse,French Ligue 2,1.68,1.26,55.27
130,112,Sampdoria,Italy Serie A,1.57,1.17,55.14
131,130,Red Star Belgrade,UEFA Europa League,1.63,1.22,55.08
132,129,São Paulo,Brasileiro Série A,1.37,0.98,55.06
133,133,Corinthians,Brasileiro Série A,1.37,0.98,54.95
134,139,AFC Bournemouth,English League Championship,1.51,1.14,54.53
135,134,FC Midtjylland,Danish SAS-Ligaen,1.66,1.28,54.51
136,136,Famalicao,Portuguese Liga,1.42,1.05,54.47
137,141,Ferencvaros,UEFA Europa League,1.62,1.25,54.15
138,128,Club América,Mexican Primera Division Torneo Clausura,1.5,1.14,54.14
139,148,Pachuca,Mexican Primera Division Torneo Clausura,1.54,1.18,54.07
140,157,Cadiz,Spanish Primera Division,1.43,1.08,53.88
141,149,Vitesse,Dutch Eredivisie,1.63,1.29,53.54
142,151,Sochi,Russian Premier Liga,1.49,1.16,53.47
143,161,Lorient,French Ligue 1,1.38,1.06,53.11
144,142,Norwich City,Barclays Premier League,1.47,1.16,52.98
145,163,Bragantino,Brasileiro Série A,1.46,1.16,52.72
146,144,New York City FC,Major League Soccer,1.54,1.24,52.67
147,140,Fluminense,Brasileiro Série A,1.32,1.03,52.6
148,180,FC Zurich,Swiss Raiffeisen Super League,1.78,1.49,52.5
149,153,Guimaraes,Portuguese Liga,1.51,1.22,52.49
150,158,Fenerbahce,Turkish Turkcell Super Lig,1.55,1.27,52.41
151,165,Los Angeles FC,Major League Soccer,1.69,1.4,52.32
152,147,Middlesbrough,English League Championship,1.39,1.11,52.28
153,155,Internacional,Brasileiro Série A,1.4,1.13,52.15
154,167,SK Sturm Graz,Austrian T-Mobile Bundesliga,1.68,1.4,52.05
155,152,Molde,Norwegian Tippeligaen,1.81,1.54,52.02
156,145,PAOK Salonika,Greek Super League,1.39,1.13,51.86
157,154,Clermont Foot,French Ligue 1,1.36,1.1,51.86
158,160,St Etienne,French Ligue 1,1.37,1.11,51.79
159,159,LASK Linz,Austrian T-Mobile Bundesliga,1.56,1.3,51.73
160,162,SpVgg Greuther Fürth,German Bundesliga,1.58,1.32,51.71
161,146,Basel,Swiss Raiffeisen Super League,1.83,1.59,51.32
162,150,Antwerp,Belgian Jupiler League,1.5,1.27,50.95
163,166,FK Partizan Belgrade,UEFA Europa Conference League,1.4,1.18,50.94
164,118,Yokohama F. Marinos,Japanese J League,1.64,1.42,50.79
165,170,León,Mexican Primera Division Torneo Clausura,1.39,1.18,50.61
166,173,Atlético Paranaense,Brasileiro Série A,1.3,1.09,50.59
167,168,Santos Laguna,Mexican Primera Division Torneo Clausura,1.47,1.26,50.53
168,156,Spartak Moscow,Russian Premier Liga,1.47,1.27,50.25
169,169,Maccabi Tel-Aviv,UEFA Europa Conference League,1.3,1.11,50.21
170,175,Legia Warsaw,UEFA Europa League,1.43,1.26,49.78
171,189,Troyes,French Ligue 1,1.33,1.16,49.69
172,179,Werder Bremen,German 2. Bundesliga,1.63,1.47,49.61
173,186,Luton Town,English League Championship,1.26,1.1,49.38
174,164,Kashima Antlers,Japanese J League,1.42,1.27,49.28
175,181,Defensa y Justicia,Argentina Primera Division,1.34,1.19,49.27
176,138,América Mineiro,Brasileiro Série A,1.3,1.15,49.25
177,183,Santa Clara,Portuguese Liga,1.34,1.2,49.09
178,205,Santos,Brasileiro Série A,1.22,1.08,48.8
179,177,West Bromwich Albion,English League Championship,1.19,1.06,48.74
180,174,Atlas,Mexican Primera Division Torneo Clausura,1.2,1.06,48.71
181,187,Genoa,Italy Serie A,1.33,1.21,48.55
182,184,Brondby,Danish SAS-Ligaen,1.34,1.22,48.51
183,191,Heracles,Dutch Eredivisie,1.41,1.3,48.41
184,193,FC Groningen,Dutch Eredivisie,1.32,1.21,48.31
185,213,Nottingham Forest,English League Championship,1.23,1.12,48.13
186,224,New York Red Bulls,Major League Soccer,1.39,1.29,48.13
187,190,Portimonense,Portuguese Liga,1.18,1.07,48.09
188,182,New England Revolution,Major League Soccer,1.59,1.5,48.06
189,172,Istanbul Basaksehir,Turkish Turkcell Super Lig,1.29,1.19,47.99
190,188,Guadalajara,Mexican Primera Division Torneo Clausura,1.39,1.3,47.86
191,194,FC Sheriff Tiraspol,UEFA Europa League,1.49,1.41,47.71
192,176,Spezia,Italy Serie A,1.41,1.33,47.65
193,171,Fortaleza,Brasileiro Série A,1.24,1.15,47.64
194,197,Boavista,Portuguese Liga,1.29,1.21,47.43
195,199,FK Austria Vienna,Austrian T-Mobile Bundesliga,1.34,1.26,47.38
196,192,Schalke 04,German 2. Bundesliga,1.58,1.53,47.27
197,185,Seattle Sounders FC,Major League Soccer,1.32,1.26,47.09
198,217,Rapid Vienna,Austrian T-Mobile Bundesliga,1.45,1.4,47.0
199,220,Real Valladolid,Spanish Segunda Division,1.41,1.36,46.88
200,214,Preston North End,English League Championship,1.15,1.09,46.87
201,216,Besiktas,Turkish Turkcell Super Lig,1.51,1.47,46.84
202,204,Velez Sarsfield,Argentina Primera Division,1.15,1.09,46.64
203,203,Puebla,Mexican Primera Division Torneo Clausura,1.29,1.24,46.62
204,202,KV Mechelen,Belgian Jupiler League,1.66,1.65,46.53
205,178,Ceará,Brasileiro Série A,1.24,1.2,46.41
206,209,Lokomotiv Moscow,Russian Premier Liga,1.24,1.21,46.36
207,235,Malmo FF,Swedish Allsvenskan,1.45,1.43,46.31
208,260,Alanyaspor,Turkish Turkcell Super Lig,1.61,1.61,46.28
209,196,Estoril Praia,Portuguese Liga,1.21,1.17,46.26
210,206,F.B.C Unione Venezia,Italy Serie A,1.39,1.37,46.24
211,233,Rosenborg,Norwegian Tippeligaen,1.55,1.54,46.2
212,195,Stoke City,English League Championship,1.18,1.16,45.92
213,215,Anorthosis Famagusta,UEFA Europa Conference League,1.27,1.26,45.86
214,218,FK Qarabag,UEFA Europa Conference League,1.4,1.4,45.72
215,211,Blackburn,English League Championship,1.12,1.11,45.53
216,208,Coventry City,English League Championship,1.22,1.22,45.53
217,223,Bordeaux,French Ligue 1,1.46,1.48,45.49
218,198,Adana Demirspor,Turkish Turkcell Super Lig,1.25,1.25,45.45
219,201,Hamburg SV,German 2. Bundesliga,1.48,1.51,45.45
220,228,Cercle Brugge,Belgian Jupiler League,1.32,1.33,45.34
221,222,Pacos Ferreira,Portuguese Liga,1.12,1.12,45.17
222,221,Metz,French Ligue 1,1.16,1.17,45.13
223,267,Panathinaikos,Greek Super League,1.11,1.11,45.03
224,219,Wolfsberger AC,Austrian T-Mobile Bundesliga,1.47,1.52,44.87
225,200,Vissel Kobe,Japanese J League,1.33,1.38,44.82
226,226,Atlanta United FC,Major League Soccer,1.35,1.41,44.55
227,246,Rubin Kazan,Russian Premier Liga,1.26,1.31,44.51
228,229,Moreirense,Portuguese Liga,1.19,1.23,44.46
229,298,Urawa Red Diamonds,Japanese J League,1.26,1.31,44.42
230,256,Lecce,Italy Serie B,1.25,1.3,44.33
231,225,Cardiff City,English League Championship,1.19,1.24,44.3
232,212,Konyaspor,Turkish Turkcell Super Lig,1.29,1.36,44.24
233,232,CSKA Sofia,UEFA Europa Conference League,1.12,1.17,44.21
234,238,Vizela,Portuguese Liga,1.29,1.36,44.17
235,237,Queens Park Rangers,English League Championship,1.2,1.26,44.07
236,234,Krylia Sovetov,Russian Premier Liga,1.16,1.22,44.06
237,230,Maritimo,Portuguese Liga,1.22,1.28,44.05
238,236,Heerenveen,Dutch Eredivisie,1.34,1.42,44.02
239,245,Terek Grozny,Russian Premier Liga,1.21,1.27,43.99
240,243,Millwall,English League Championship,1.13,1.19,43.97
241,276,Columbus Crew,Major League Soccer,1.42,1.51,43.87
242,272,Huddersfield Town,English League Championship,1.11,1.18,43.81
243,227,Galatasaray,Turkish Turkcell Super Lig,1.37,1.46,43.7
244,210,AEK Athens,Greek Super League,1.2,1.28,43.65
245,241,Rostov,Russian Premier Liga,1.44,1.55,43.62
246,242,Estudiantes,Argentina Primera Division,1.25,1.34,43.62
247,244,Pumas Unam,Mexican Primera Division Torneo Clausura,1.17,1.25,43.61
248,252,Minnesota United FC,Major League Soccer,1.37,1.48,43.39
249,240,Philadelphia Union,Major League Soccer,1.29,1.4,43.28
250,265,Cremonese,Italy Serie B,1.19,1.28,43.27
251,248,CFR 1907 Cluj,UEFA Europa Conference League,1.26,1.37,43.25
252,254,SV Darmstadt 98,German 2. Bundesliga,1.48,1.62,43.06
253,253,Argentinos Juniors,Argentina Primera Division,1.07,1.16,42.97
254,294,Nagoya Grampus Eight,Japanese J League,1.12,1.22,42.8
255,251,Tijuana,Mexican Primera Division Torneo Clausura,1.22,1.34,42.79
256,247,Monza,Italy Serie B,1.25,1.38,42.78
257,290,Swansea City,English League Championship,1.14,1.25,42.66
258,277,Nashville SC,Major League Soccer,1.21,1.33,42.66
259,259,Guangzhou Evergrande,Chinese Super League,1.43,1.59,42.61
260,262,Sporting de Charleroi,Belgian Jupiler League,1.32,1.47,42.47
261,263,Omonia Nicosia,UEFA Europa Conference League,1.32,1.47,42.46
262,249,NEC,Dutch Eredivisie,1.36,1.52,42.4
263,266,Salernitana,Italy Serie A,1.4,1.57,42.39
264,264,Almeria,Spanish Segunda Division,1.1,1.24,42.17
265,268,FC Arouca,Portuguese Liga,1.19,1.34,42.17
266,320,Silkeborg,Danish SAS-Ligaen,1.25,1.43,41.78
267,270,Ludogorets,UEFA Europa League,1.29,1.46,41.74
268,271,Talleres de Córdoba,Argentina Primera Division,1.15,1.3,41.74
269,279,Orlando City SC,Major League Soccer,1.3,1.48,41.72
270,257,Cuiaba,Brasileiro Série A,1.08,1.23,41.66
271,274,Sparta,Dutch Eredivisie,1.15,1.31,41.64
272,305,Blackpool,English League Championship,1.14,1.31,41.64
273,273,Union Santa Fe,Argentina Primera Division,1.04,1.19,41.6
274,289,Los Angeles Galaxy,Major League Soccer,1.34,1.53,41.53
275,261,Juventude,Brasileiro Série A,1.09,1.25,41.46
276,283,Benevento,Italy Serie B,1.14,1.31,41.45
277,325,Hearts,Scottish Premiership,1.21,1.39,41.4
278,278,Lanus,Argentina Primera Division,1.36,1.57,41.35
279,255,Atlético Goianiense,Brasileiro Série A,1.08,1.24,41.34
280,304,St Gallen,Swiss Raiffeisen Super League,1.56,1.8,41.3
281,280,Sporting Kansas City,Major League Soccer,1.3,1.51,41.3
282,269,Sivasspor,Turkish Turkcell Super Lig,1.24,1.43,41.22
283,281,Kasimpasa,Turkish Turkcell Super Lig,1.4,1.61,41.21
284,296,Paris FC,French Ligue 2,1.12,1.3,41.16
285,258,Birmingham,English League Championship,1.18,1.37,41.14
286,275,SK Austria Klagenfurt,Austrian T-Mobile Bundesliga,1.24,1.45,41.03
287,231,Viking FK,Norwegian Tippeligaen,1.44,1.68,40.98
288,282,CA Independiente,Argentina Primera Division,1.02,1.19,40.97
289,239,AaB,Danish SAS-Ligaen,1.32,1.55,40.88
290,291,Portland Timbers,Major League Soccer,1.39,1.63,40.86
291,284,St. Truidense,Belgian Jupiler League,1.12,1.31,40.78
292,316,Parma,Italy Serie B,1.13,1.33,40.76
293,288,Slovan Bratislava,UEFA Europa Conference League,1.16,1.37,40.52
294,,Botafogo,Brasileiro Série A,1.21,1.43,40.48
295,292,FC Dallas,Major League Soccer,1.33,1.59,40.17
296,310,Toluca,Mexican Primera Division Torneo Clausura,1.23,1.48,40.14
297,295,Banfield,Argentina Primera Division,1.01,1.22,40.1
298,297,Huracán,Argentina Primera Division,1.02,1.24,40.05
299,319,Atlético San Luis,Mexican Primera Division Torneo Clausura,1.21,1.46,40.03
300,,Coritiba,Brasileiro Série A,1.19,1.44,40.01
301,300,Girona FC,Spanish Segunda Division,1.08,1.32,39.73
302,301,AGF Aarhus,Danish SAS-Ligaen,1.17,1.42,39.72
303,302,OH Leuven,Belgian Jupiler League,1.35,1.63,39.7
304,309,Cambuur Leeuwarden,Dutch Eredivisie,1.46,1.77,39.7
305,303,Valerenga,Norwegian Tippeligaen,1.23,1.5,39.7
306,285,Colorado Rapids,Major League Soccer,1.18,1.44,39.59
307,299,PEC Zwolle,Dutch Eredivisie,1.23,1.52,39.27
308,287,Randers FC,Danish SAS-Ligaen,1.14,1.41,39.11
309,293,Necaxa,Mexican Primera Division Torneo Clausura,1.11,1.39,39.11
310,308,FC Juárez,Mexican Primera Division Torneo Clausura,1.07,1.33,39.08
311,311,Kayserispor,Turkish Turkcell Super Lig,1.3,1.62,39.04
312,313,Beijing Guoan,Chinese Super League,1.33,1.64,39.02
313,326,Derby County,English League Championship,0.98,1.23,38.83
314,307,KV Kortrijk,Belgian Jupiler League,1.21,1.52,38.79
315,,Goiás,Brasileiro Série A,1.16,1.46,38.63
316,314,Brescia,Italy Serie B,1.11,1.4,38.62
317,318,Shanghai SIPG,Chinese Super League,1.25,1.57,38.6
318,327,Hammarby,Swedish Allsvenskan,1.4,1.75,38.59
319,323,FC Zorya Luhansk,UEFA Europa Conference League,1.1,1.41,38.34
320,335,Amiens,French Ligue 2,1.02,1.31,38.29
321,324,Central Córdoba Santiago del Estero,Argentina Primera Division,1.05,1.35,38.26
322,306,Gazisehir Gaziantep,Turkish Turkcell Super Lig,1.2,1.53,38.2
323,286,Frosinone,Italy Serie B,1.12,1.43,38.16
324,321,Standard Liege,Belgian Jupiler League,1.13,1.45,38.12
325,315,Ural Sverdlovsk Oblast,Russian Premier Liga,0.82,1.07,38.03
326,346,Hatayspor,Turkish Turkcell Super Lig,1.36,1.73,38.02
327,361,Go Ahead Eagles,Dutch Eredivisie,1.29,1.66,37.85
328,391,Livingston,Scottish Premiership,1.11,1.44,37.83
329,358,Auxerre,French Ligue 2,1.08,1.42,37.63
330,330,Fortuna Düsseldorf,German 2. Bundesliga,1.12,1.47,37.59
331,317,SD Huesca,Spanish Segunda Division,1.01,1.33,37.57
332,343,Odense BK,Danish SAS-Ligaen,1.17,1.53,37.56
333,362,IF Elfsborg,Swedish Allsvenskan,1.3,1.69,37.47
334,345,Querétaro,Mexican Primera Division Torneo Clausura,1.07,1.41,37.41
335,337,Tondela,Portuguese Liga,1.15,1.52,37.36
336,,Avaí,Brasileiro Série A,1.12,1.48,37.33
337,339,DC United,Major League Soccer,1.25,1.63,37.31
338,377,Aris Salonika,Greek Super League,0.9,1.2,37.27
339,333,Rosario Central,Argentina Primera Division,1.23,1.61,37.25
340,334,Kairat Almaty,UEFA Europa Conference League,1.17,1.55,37.23
341,338,Racing Club,Argentina Primera Division,0.95,1.29,36.96
342,322,Hartberg,Austrian T-Mobile Bundesliga,1.24,1.64,36.87
343,352,Mazatlán FC,Mexican Primera Division Torneo Clausura,1.09,1.46,36.8
344,356,Karlsruher SC,German 2. Bundesliga,1.31,1.74,36.75
345,367,FC St. Pauli,German 2. Bundesliga,1.37,1.81,36.75
346,342,Tenerife,Spanish Segunda Division,0.92,1.26,36.66
347,344,Flora,UEFA Europa Conference League,1.34,1.78,36.57
348,329,Melbourne City,Australian A-League,1.37,1.83,36.48
349,350,Chicago Fire,Major League Soccer,1.22,1.65,36.38
350,351,FC Sion,Swiss Raiffeisen Super League,1.24,1.68,36.36
351,340,Hibernian,Scottish Premiership,0.84,1.17,36.36
352,392,Ross County,Scottish Premiership,1.28,1.73,36.28
353,371,Hull City,English League Championship,0.96,1.33,36.21
354,347,Holstein Kiel,German 2. Bundesliga,1.23,1.68,36.17
355,331,Lillestrom,Norwegian Tippeligaen,1.21,1.65,36.1
356,341,Servette,Swiss Raiffeisen Super League,1.28,1.74,36.09
357,357,Newell's Old Boys,Argentina Primera Division,0.99,1.37,36.06
358,332,WSG Swarovski Wattens,Austrian T-Mobile Bundesliga,1.39,1.88,35.92
359,364,Godoy Cruz,Argentina Primera Division,1.07,1.49,35.85
360,365,Gimnasia La Plata,Argentina Primera Division,0.94,1.33,35.84
361,370,1. FC Heidenheim 1846,German 2. Bundesliga,1.15,1.59,35.84
362,353,Fortuna Sittard,Dutch Eredivisie,1.29,1.77,35.84
363,359,Willem II,Dutch Eredivisie,1.11,1.54,35.83
364,328,Aberdeen,Scottish Premiership,1.0,1.4,35.83
365,366,RKC,Dutch Eredivisie,1.21,1.67,35.82
366,380,SC Paderborn,German 2. Bundesliga,1.32,1.82,35.58
367,402,Cerezo Osaka,Japanese J League,1.11,1.55,35.55
368,336,AIK,Swedish Allsvenskan,1.06,1.49,35.55
369,355,Montreal Impact,Major League Soccer,1.12,1.57,35.46
370,373,Eibar,Spanish Segunda Division,0.95,1.37,35.35
371,381,SV Ried,Austrian T-Mobile Bundesliga,1.19,1.67,35.28
372,369,Las Palmas,Spanish Segunda Division,0.94,1.35,35.21
373,407,FC Lugano,Swiss Raiffeisen Super League,1.02,1.47,35.16
374,363,Dijon FCO,French Ligue 2,1.02,1.46,35.05
375,379,San Lorenzo,Argentina Primera Division,0.95,1.38,35.02
376,401,Cittadella,Italy Serie B,0.87,1.27,34.93
377,312,FC Tokyo,Japanese J League,1.02,1.49,34.78
378,382,Belenenses,Portuguese Liga,0.95,1.39,34.72
379,409,Fatih Karagümrük,Turkish Turkcell Super Lig,1.13,1.64,34.54
380,420,Djurgardens IF,Swedish Allsvenskan,1.11,1.6,34.51
381,378,Bristol City,English League Championship,1.16,1.68,34.49
382,404,Austin FC,Major League Soccer,1.2,1.72,34.44
383,360,San Jose Earthquakes,Major League Soccer,1.24,1.79,34.35
384,374,Toronto FC,Major League Soccer,1.23,1.78,34.27
385,354,Rotherham United,English League One,0.91,1.37,34.19
386,349,Vancouver Whitecaps,Major League Soccer,1.15,1.68,34.17
387,375,Hannover 96,German 2. Bundesliga,1.05,1.56,34.11
388,348,Grasshoppers Zürich,Swiss Raiffeisen Super League,1.19,1.74,34.08
389,385,FC Ufa,Russian Premier Liga,0.9,1.35,34.06
390,384,Pisa,Italy Serie B,0.88,1.34,33.96
391,387,Colon Santa Fe,Argentina Primera Division,0.92,1.39,33.95
392,368,Sanfrecce Hiroshima,Japanese J League,0.94,1.43,33.81
393,383,Barnsley,English League Championship,0.95,1.44,33.78
394,372,Nimes,French Ligue 2,1.07,1.6,33.7
395,390,Hansa Rostock,German 2. Bundesliga,1.13,1.69,33.58
396,395,Jablonec,UEFA Europa Conference League,1.09,1.64,33.5
397,396,Platense,Argentina Primera Division,1.01,1.54,33.47
398,423,Oxford United,English League One,1.32,1.94,33.41
399,432,Giresunspor,Turkish Turkcell Super Lig,0.95,1.45,33.41
400,403,Dundee Utd,Scottish Premiership,0.87,1.36,33.33
401,398,Leganes,Spanish Segunda Division,0.84,1.31,33.3
402,400,NS Mura,UEFA Europa Conference League,1.09,1.66,33.24
403,393,OFI Crete,Greek Super League,0.98,1.51,33.11
404,397,Sochaux,French Ligue 2,0.85,1.35,32.87
405,413,Real Salt Lake,Major League Soccer,1.05,1.61,32.85
406,414,IFK Norrkoping,Swedish Allsvenskan,1.2,1.82,32.71
407,388,Perugia,Italy Serie B,0.86,1.38,32.67
408,389,Viborg,Danish SAS-Ligaen,1.13,1.74,32.67
409,408,Antalyaspor,Turkish Turkcell Super Lig,0.93,1.47,32.61
410,399,Reading,English League Championship,1.1,1.72,32.35
411,376,Asteras Tripolis,Greek Super League,0.86,1.39,32.33
412,425,FK Nizhny Novgorod,Russian Premier Liga,0.93,1.48,32.3
413,415,Patronato,Argentina Primera Division,0.91,1.46,32.21
414,422,Giannina,Greek Super League,0.83,1.37,32.05
415,405,IFK Goteborg,Swedish Allsvenskan,1.07,1.7,31.95
416,417,Ascoli,Italy Serie B,0.97,1.56,31.94
