Pos,ID,Name,BV,SV,Team,19_xMins,20_xMins,21_xMins,22_xMins,23_xMins,24_xMins,19_Pts,20_Pts,21_Pts,22_Pts,23_Pts,24_Pts
D,36,Cash,4.9,4.9,Aston Villa,0.00,84.00,84.00,84.00,84.00,84.00,0.00,3.96,3.51,4.23,2.92,4.10
D,37,Digne,4.5,4.5,Aston Villa,25.80,25.80,25.80,25.80,25.80,25.80,0.85,1.25,1.11,1.28,1.04,1.26
D,38,Konsa,4.4,4.4,Aston Villa,84.75,84.75,84.75,84.75,84.75,84.75,2.13,3.65,3.33,4.04,2.77,3.87
D,39,Maatsen,4.2,4.2,Aston Villa,77.40,76.80,76.80,76.80,76.80,76.80,2.38,3.93,3.55,4.25,3.10,4.07
D,40,Mings,4.3,4.3,Aston Villa,0.00,0.00,13.65,13.65,13.65,13.65,0.00,0.00,0.57,0.65,0.52,0.63
D,41,Pau,4.3,4.3,Aston Villa,78.90,82.95,76.65,76.65,76.65,76.65,2.16,3.69,3.22,3.82,2.72,3.67
D,42,A.García,3.9,3.9,Aston Villa,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,44,Bogarde,4.0,4.0,Aston Villa,72.30,9.30,9.30,9.30,9.30,9.30,2.15,0.34,0.33,0.35,0.32,0.35
D,45,Sousa,3.9,3.9,Aston Villa,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01
M,47,Rogers,7.4,7.4,Aston Villa,85.35,85.35,85.35,85.35,85.35,85.35,2.92,4.41,3.72,4.29,3.67,4.34
M,48,Tielemans,5.9,5.9,Aston Villa,84.00,84.00,84.00,84.00,84.00,84.00,3.02,4.21,3.70,4.09,3.68,4.04
M,50,Buendía,5.3,5.3,Aston Villa,38.40,38.40,38.40,38.40,31.80,31.80,1.64,2.38,2.04,2.28,1.67,1.91
M,52,J.Ramsey,5.3,5.3,Newcastle,29.70,43.50,23.70,23.70,23.70,23.70,1.41,1.99,1.13,1.15,1.07,0.96
M,53,Malen,5.1,5.1,Aston Villa,41.70,41.70,41.70,41.70,38.70,38.70,1.82,2.72,2.34,2.59,2.10,2.51
M,54,McGinn,5.4,5.4,Aston Villa,79.05,75.45,75.45,75.45,75.45,75.45,2.54,3.79,3.21,3.64,3.17,3.67
M,55,Barkley,4.8,4.8,Aston Villa,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,58,Kamara,4.9,4.9,Aston Villa,0.00,75.75,75.75,75.75,75.75,75.75,0.00,2.77,2.49,2.70,2.55,2.67
M,59,Onana,4.8,4.8,Aston Villa,84.75,70.95,70.95,70.95,61.20,61.20,3.04,3.30,3.00,3.22,2.61,2.67
M,60,Broggio,4.5,4.5,Aston Villa,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.02,0.01,0.02,0.01,0.02
M,62,Jimoh-Aloba,4.5,4.5,Aston Villa,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,63,Young,4.3,4.3,Aston Villa,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.02,0.01,0.01,0.01,0.01
F,64,Watkins,8.5,8.5,Aston Villa,72.75,72.75,72.75,72.75,72.75,72.75,2.97,4.33,3.57,4.01,3.63,4.20
G,67,Petrović,4.5,4.5,Bournemouth,89.10,89.10,89.10,89.10,89.10,89.10,2.44,2.48,3.12,2.94,2.74,3.49
G,68,Dennis,4.0,4.0,Bournemouth,0.90,0.90,0.90,0.90,0.90,0.90,0.02,0.03,0.03,0.03,0.03,0.03
G,69,McKenna,3.9,3.9,Bournemouth,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,72,Senesi,4.9,4.9,Bournemouth,85.95,85.95,85.95,85.95,85.95,85.95,3.11,3.45,4.43,3.78,3.83,4.77
D,73,Smith,4.4,4.4,Bournemouth,45.60,45.60,45.60,45.60,45.60,45.60,1.12,1.24,1.69,1.39,1.37,1.80
D,74,Truffert,4.5,4.5,Bournemouth,85.20,85.20,85.20,85.20,85.20,85.20,2.24,2.55,3.41,2.80,2.86,3.69
D,75,Akinmboni,3.8,3.8,Bournemouth,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,76,Bevan,3.9,3.9,Bournemouth,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,77,Hill,3.9,3.9,Bournemouth,18.15,18.15,18.15,18.15,18.15,18.15,0.58,0.61,0.74,0.66,0.66,0.77
D,78,J.Araujo,3.8,3.8,Bournemouth,1.65,1.65,1.65,1.65,1.65,1.65,0.06,0.06,0.07,0.06,0.06,0.07
D,80,Soler,4.0,4.0,Bournemouth,2.85,2.85,2.85,2.85,2.85,2.85,0.11,0.11,0.13,0.12,0.12,0.13
M,81,Kluivert,7.0,7.0,Bournemouth,65.40,65.40,65.40,65.40,65.40,65.40,2.87,2.74,3.65,3.29,3.27,3.82
M,82,Semenyo,7.7,7.7,Bournemouth,86.70,86.70,86.70,86.70,86.70,86.70,3.78,3.52,4.80,4.29,4.20,4.94
M,83,O.Dango,5.9,5.9,Brentford,0.00,0.00,0.00,0.00,77.85,77.85,0.00,0.00,0.00,0.00,4.48,3.85
M,84,Tavernier,5.6,5.6,Bournemouth,82.20,82.20,82.20,82.20,82.20,82.20,3.47,3.26,4.31,3.90,3.82,4.38
M,85,Adams,5.0,5.0,Bournemouth,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,86,Brooks,5.0,5.0,Bournemouth,46.20,61.50,61.50,61.50,61.50,61.50,1.81,2.33,3.00,2.70,2.69,3.05
M,87,Christie,4.9,4.9,Bournemouth,62.40,29.25,29.25,29.25,29.25,29.25,2.62,1.12,1.34,1.27,1.22,1.31
M,88,Cook,4.9,4.9,Bournemouth,64.35,36.60,36.60,36.60,36.60,36.60,2.58,1.33,1.59,1.53,1.44,1.55
M,90,Scott,5.0,5.0,Bournemouth,36.60,74.70,74.70,74.70,74.70,74.70,1.47,2.87,3.54,3.29,3.10,3.46
F,97,Evanilson,7.0,7.0,Bournemouth,77.10,77.10,77.10,77.10,77.10,77.10,3.21,3.10,3.92,3.53,3.65,4.10
F,98,Enes Ünal,5.4,5.4,Bournemouth,9.00,9.00,9.00,9.00,9.00,9.00,0.44,0.42,0.53,0.49,0.48,0.55
F,100,Kroupi.Jr,4.6,4.6,Bournemouth,16.50,16.50,16.50,16.50,16.50,16.50,0.78,0.76,0.92,0.86,0.86,0.96
G,101,Kelleher,4.5,4.5,Brentford,89.10,89.10,89.10,89.10,89.10,89.10,3.38,3.44,4.02,2.84,3.60,3.10
G,102,Balcombe,3.9,3.9,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,103,Cox,3.9,3.9,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,104,Eyestone,3.9,3.9,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,105,Valdimarsson,3.9,3.9,Brentford,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.04,0.03,0.04,0.03
D,106,Collins,4.9,4.9,Brentford,88.95,88.95,88.95,88.95,88.95,88.95,4.48,4.59,4.96,3.36,4.48,3.89
D,107,Lewis-Potter,4.9,4.9,Brentford,79.20,79.20,79.20,79.20,21.60,21.60,4.28,3.83,4.75,2.80,1.00,0.84
D,108,Ajer,4.4,4.4,Brentford,81.60,45.45,45.45,45.45,45.45,45.45,3.96,2.26,2.42,1.66,2.20,1.91
D,109,Henry,4.3,4.3,Brentford,9.30,9.30,9.30,9.30,9.30,9.30,0.36,0.34,0.37,0.32,0.35,0.33
D,110,Kayode,4.5,4.5,Brentford,82.65,82.65,82.65,82.65,82.65,82.65,3.45,3.43,3.90,2.38,3.52,2.81
D,111,Pinnock,4.2,4.2,Brentford,16.65,16.65,16.65,16.65,10.20,10.20,0.80,0.83,0.86,0.66,0.46,0.43
D,113,Van den Berg,4.5,4.5,Brentford,54.00,87.15,87.15,87.15,87.15,87.15,2.53,4.17,4.46,2.90,4.05,3.41
D,114,Arthur,3.9,3.9,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,116,Hickey,4.0,4.0,Brentford,58.20,58.20,58.20,58.20,58.20,58.20,2.48,2.44,2.82,1.70,2.55,2.01
M,119,Mbeumo,8.1,8.1,Man Utd,0.00,0.00,0.00,0.00,85.35,85.35,0.00,0.00,0.00,0.00,3.32,5.13
M,120,Schade,7.0,7.0,Brentford,82.95,82.95,82.95,82.95,83.55,83.55,4.62,4.00,4.71,3.58,4.24,3.62
M,121,Damsgaard,5.8,5.8,Brentford,43.80,43.80,43.80,43.80,43.80,43.80,2.25,2.10,2.26,1.91,2.21,1.97
M,122,Milambo,5.2,5.2,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,123,Carvalho,4.7,4.7,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,124,Henderson,5.0,5.0,Brentford,79.05,79.05,79.05,79.05,79.05,79.05,2.96,2.84,2.95,2.64,2.97,2.76
M,125,Janelt,4.9,4.9,Brentford,42.00,42.00,42.00,42.00,42.00,42.00,1.96,1.87,1.85,1.78,1.94,1.86
M,126,Jensen,4.9,4.9,Brentford,42.00,42.00,42.00,42.00,42.00,42.00,2.02,1.80,1.94,1.66,1.89,1.72
M,127,Nunes,4.9,4.9,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,128,Onyeka,4.8,4.8,Brentford,0.00,0.00,0.00,0.00,10.05,10.05,0.00,0.00,0.00,0.00,0.41,0.38
M,129,Yarmoliuk,5.0,5.0,Brentford,78.45,78.45,78.45,78.45,78.45,78.45,3.17,3.04,2.95,2.85,3.12,2.96
M,130,Donovan,4.4,4.4,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,131,Konak,4.3,4.3,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,132,Maghoma,4.5,4.5,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,133,Peart-Harris,4.4,4.4,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,135,Wissa,7.3,7.3,Newcastle,24.60,24.60,24.60,24.60,24.60,24.60,1.55,1.51,1.54,1.61,1.48,1.29
F,136,Thiago,7.0,7.0,Brentford,82.65,82.65,82.65,82.65,82.65,82.65,4.38,3.78,4.40,3.48,4.22,3.68
F,137,Morgan,4.4,4.4,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,138,Steele,4.2,4.2,Brighton,0.90,0.90,0.90,0.90,0.90,0.90,0.04,0.04,0.02,0.03,0.03,0.04
G,139,Verbruggen,4.4,4.4,Brighton,89.10,89.10,89.10,89.10,89.10,89.10,3.13,3.65,2.02,3.01,2.95,3.47
G,140,McGill,3.9,3.9,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,143,Boscagli,4.2,4.2,Brighton,5.40,5.40,5.40,5.40,5.40,5.40,0.21,0.24,0.17,0.22,0.20,0.22
D,144,Coppola,4.2,4.2,Brighton,3.30,3.30,3.30,3.30,3.30,3.30,0.12,0.14,0.10,0.12,0.12,0.13
D,145,De Cuyper,4.3,4.3,Brighton,25.50,25.50,25.50,25.50,25.50,25.50,1.16,1.33,0.80,1.15,1.07,1.19
D,146,Dunk,4.5,4.5,Brighton,85.20,85.20,85.20,85.20,85.20,85.20,3.24,4.12,1.77,3.26,3.02,3.77
D,148,F.Kadıoğlu,4.4,4.4,Brighton,78.45,78.45,78.45,78.45,78.45,78.45,3.15,3.96,1.67,3.11,2.84,3.46
D,149,Igor,4.5,4.5,West Ham,0.00,11.10,11.10,11.10,11.10,11.10,0.00,0.42,0.41,0.40,0.44,0.35
D,151,Van Hecke,4.5,4.5,Brighton,86.70,86.70,86.70,86.70,86.70,86.70,3.63,4.52,2.10,3.64,3.37,4.09
D,152,Veltman,4.3,4.3,Brighton,16.80,16.80,16.80,16.80,16.80,16.80,0.68,0.77,0.50,0.68,0.63,0.71
D,153,Webster,4.4,4.4,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,156,Tasker,3.9,3.9,Brighton,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01
M,157,Mitoma,6.1,6.1,Brighton,59.40,59.40,59.40,59.40,59.40,59.40,3.05,3.28,2.33,3.03,2.69,2.91
M,158,Georginio,5.6,5.6,Brighton,73.05,73.05,73.05,73.05,73.05,73.05,3.81,4.13,2.91,3.78,3.43,3.65
M,159,March,5.8,5.8,Brighton,6.15,6.15,6.15,6.15,6.15,6.15,0.31,0.33,0.26,0.31,0.29,0.30
M,160,Minteh,6.0,6.0,Brighton,67.50,80.85,80.85,80.85,80.85,80.85,3.48,4.54,3.13,4.11,3.69,4.02
M,162,Gruda,5.4,5.4,Brighton,52.80,40.20,40.20,40.20,40.20,40.20,2.87,2.35,1.71,2.22,1.96,2.10
M,163,Hinshelwood,5.1,5.1,Brighton,67.80,67.80,67.80,67.80,25.50,25.50,2.51,2.73,2.14,2.57,0.97,1.01
M,166,Ayari,4.8,4.8,Brighton,76.35,76.35,76.35,76.35,77.40,77.40,3.51,3.73,2.94,3.60,3.34,3.59
M,167,Baleba,4.6,4.6,Brighton,0.00,0.00,0.00,0.00,66.90,66.90,0.00,0.00,0.00,0.00,2.47,2.65
M,168,Buonanotte,4.6,4.6,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,169,Gomez,4.9,4.9,Brighton,63.15,63.15,63.15,63.15,43.80,43.80,2.84,2.99,2.30,2.80,1.87,2.00
M,170,Milner,4.9,4.9,Brighton,13.05,13.05,13.05,13.05,6.45,6.45,0.55,0.58,0.47,0.55,0.26,0.27
M,172,Watson,4.8,4.8,Brighton,2.70,2.70,2.70,2.70,2.70,2.70,0.15,0.16,0.12,0.15,0.14,0.14
M,173,Wieffer,4.9,4.9,Brighton,76.35,76.35,76.35,76.35,76.35,76.35,3.42,3.69,3.11,3.65,3.41,3.62
M,175,Knight,4.4,4.4,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,178,Welbeck,6.3,6.3,Brighton,68.70,68.70,68.70,68.70,68.70,68.70,4.12,4.43,3.14,4.12,3.62,3.76
F,180,Tzimas,5.2,5.2,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,181,Kostoulas,4.8,4.8,Brighton,17.70,17.70,17.70,17.70,17.70,17.70,1.08,1.17,0.88,1.09,0.98,1.03
G,182,Trafford,4.6,4.6,Man City,0.90,0.90,0.90,0.90,0.90,0.90,0.04,0.03,0.03,0.03,0.04,0.03
G,183,Weiss,4.3,4.3,Burnley,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.03,0.02,0.03,0.03
G,185,Hladký,3.9,3.9,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,186,Roberts,4.4,4.4,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,187,Walker,4.4,4.4,Burnley,84.90,84.90,84.90,84.90,84.90,84.90,2.36,2.21,2.46,1.86,2.74,2.77
D,188,Delcroix,3.8,3.8,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,190,Ekdal,3.9,3.9,Burnley,85.80,85.80,85.80,85.80,10.20,10.20,3.12,2.95,3.27,2.68,0.41,0.41
D,191,Estève,3.9,3.9,Burnley,25.05,87.45,87.45,87.45,87.45,87.45,0.92,2.90,3.23,2.65,3.38,3.52
D,192,Hartman,4.0,4.0,Burnley,35.85,35.85,35.85,35.85,35.85,35.85,1.21,1.15,1.29,1.00,1.37,1.35
D,193,Humphreys,3.9,3.9,Burnley,2.10,2.10,2.10,2.10,2.10,2.10,0.08,0.08,0.08,0.08,0.08,0.08
D,194,Jordan,3.9,3.9,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,195,Lucas Pires,3.8,3.8,Burnley,56.40,56.40,56.40,56.40,56.40,56.40,1.47,1.39,1.57,1.13,1.77,1.78
D,197,Sonne,3.8,3.8,Burnley,10.35,10.35,10.35,10.35,10.35,10.35,0.34,0.34,0.35,0.32,0.36,0.36
D,198,Tuanzebe,3.9,3.9,Burnley,0.00,0.00,0.00,0.00,84.45,84.45,0.00,0.00,0.00,0.00,2.90,2.98
D,199,Worrall,3.8,3.8,Burnley,71.10,6.90,6.90,6.90,4.20,4.20,2.50,0.25,0.26,0.24,0.15,0.15
M,200,Anthony,5.2,5.2,Burnley,61.80,61.80,61.80,61.80,52.35,52.35,2.89,2.91,3.08,2.58,2.65,2.51
M,202,Bruun Larsen,5.3,5.3,Burnley,57.60,57.60,57.60,57.60,42.00,42.00,2.28,2.36,2.48,2.13,1.84,1.80
M,203,Boateng,4.7,4.7,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,205,Cullen,5.0,5.0,Burnley,44.40,87.00,87.00,87.00,85.20,85.20,1.62,3.11,3.17,2.81,3.26,2.94
M,206,Edwards,4.7,4.7,Burnley,1.50,1.50,1.50,1.50,1.50,1.50,0.07,0.07,0.08,0.07,0.07,0.07
M,207,Hannibal,4.7,4.7,Burnley,0.00,0.00,0.00,0.00,18.00,18.00,0.00,0.00,0.00,0.00,0.66,0.65
M,209,Laurent,4.8,4.8,Burnley,81.90,57.60,57.60,57.60,31.95,31.95,2.67,1.98,2.01,1.82,1.16,1.09
M,210,Tchaouna,4.9,4.9,Burnley,57.60,57.60,57.60,57.60,41.10,41.10,2.26,2.25,2.41,2.08,1.71,1.66
M,213,Banel,4.5,4.5,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,214,Trésor,4.4,4.4,Burnley,5.40,5.40,5.40,5.40,5.40,5.40,0.23,0.22,0.22,0.21,0.22,0.22
F,215,Flemming,5.3,5.3,Burnley,64.80,64.80,64.80,64.80,53.10,53.10,2.81,2.87,3.00,2.58,2.46,2.31
F,216,Amdouni,4.8,4.8,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,217,Foster,4.9,4.9,Burnley,0.00,0.00,0.00,0.00,63.75,63.75,0.00,0.00,0.00,0.00,2.77,2.63
F,218,Barnes,4.3,4.3,Burnley,0.90,0.90,0.90,0.90,0.90,0.90,0.04,0.04,0.04,0.04,0.04,0.04
G,220,Sánchez,4.9,4.9,Chelsea,89.10,89.10,89.10,89.10,89.10,89.10,3.47,2.50,3.37,3.77,3.53,3.82
G,221,Jörgensen,4.3,4.3,Chelsea,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.02,0.03,0.04,0.03,0.04
G,223,Slonina,3.9,3.9,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,224,Cucurella,6.2,6.2,Chelsea,67.35,83.40,83.40,83.40,83.40,83.40,3.39,2.37,3.75,4.54,3.88,4.54
D,225,James,5.7,5.7,Chelsea,63.90,56.40,56.40,56.40,56.40,56.40,3.26,1.67,2.59,2.99,2.57,3.18
D,226,Chalobah,5.6,5.6,Chelsea,82.95,82.95,82.95,82.95,82.95,82.95,4.56,2.74,4.14,4.85,4.42,4.90
D,227,Colwill,4.8,4.8,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,228,Gusto,5.0,5.0,Chelsea,56.85,49.95,49.95,49.95,49.95,49.95,2.77,1.49,2.25,2.54,2.22,2.68
D,229,B.Badiashile,4.4,4.4,Chelsea,7.05,7.05,7.05,7.05,7.05,7.05,0.32,0.25,0.30,0.33,0.31,0.33
D,230,Fofana,4.4,4.4,Chelsea,63.60,63.60,63.60,63.60,63.60,63.60,3.29,2.09,3.06,3.59,3.30,3.46
D,232,Tosin,4.1,4.1,Chelsea,20.70,20.70,20.70,20.70,20.70,20.70,0.99,0.73,0.92,1.03,0.97,1.02
D,233,Acheampong,3.8,3.8,Chelsea,7.05,7.05,7.05,7.05,7.05,7.05,0.32,0.24,0.30,0.33,0.31,0.34
M,235,Palmer,10.4,10.4,Chelsea,75.60,75.60,75.60,75.60,75.60,75.60,5.88,4.18,4.98,5.58,4.81,6.28
M,236,Neto,7.3,7.3,Chelsea,77.10,77.10,77.10,77.10,77.10,77.10,4.25,3.09,3.72,4.04,3.56,4.50
M,237,Enzo,6.4,6.4,Chelsea,84.90,84.90,84.90,84.90,84.90,84.90,4.38,3.27,3.81,4.17,3.69,4.52
M,238,Estêvão,6.4,6.4,Chelsea,47.70,47.70,47.70,47.70,47.70,47.70,2.73,2.01,2.36,2.52,2.22,2.83
M,239,Gittens,6.0,6.0,Chelsea,14.55,14.55,14.55,14.55,14.55,14.55,0.81,0.64,0.72,0.77,0.68,0.85
M,241,Caicedo,5.7,5.7,Chelsea,84.90,84.90,84.90,84.90,84.90,84.90,3.85,3.40,3.62,3.73,3.61,3.75
M,242,Dewsbury-Hall,5.0,5.0,Everton,0.00,83.25,83.25,83.25,83.25,83.25,0.00,3.82,4.45,3.51,3.93,3.69
M,243,George,4.8,4.8,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,244,Lavia,4.9,4.9,Chelsea,0.00,7.20,7.20,7.20,7.20,7.20,0.00,0.24,0.25,0.26,0.25,0.27
M,245,Mudryk,4.9,4.9,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,246,Andrey Santos,4.5,4.5,Chelsea,26.70,18.75,18.75,18.75,18.75,18.75,1.15,0.68,0.73,0.77,0.72,0.81
M,247,D.Essugo,4.3,4.3,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,249,João Pedro,7.2,7.2,Chelsea,73.35,73.35,73.35,73.35,73.35,73.35,4.53,3.33,3.84,4.11,3.66,4.67
F,250,Delap,6.2,6.2,Chelsea,33.75,33.75,33.75,33.75,33.75,33.75,1.98,1.51,1.68,1.84,1.64,2.03
F,252,Marc Guiu,4.3,4.3,Chelsea,8.70,8.70,8.70,8.70,8.70,8.70,0.57,0.45,0.49,0.53,0.47,0.58
G,253,Henderson,5.1,5.1,Crystal Palace,89.10,89.10,89.10,89.10,89.10,89.10,3.50,2.67,3.35,3.69,3.10,3.32
G,254,Benitez,4.0,4.0,Crystal Palace,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.03,0.03,0.03,0.03
G,255,Matthews,3.9,3.9,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
