Pos,ID,Name,BV,SV,Team,21_xMins,22_xMins,23_xMins,24_xMins,25_xMins,26_xMins,21_Pts,22_Pts,23_Pts,24_Pts,25_Pts,26_Pts
G,68,Dennis,4.0,4.0,Bournemouth,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,69,McKenna,3.9,3.9,Bournemouth,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,72,Senesi,4.8,4.8,Bournemouth,86.70,86.70,86.70,86.70,86.70,86.70,4.58,3.58,3.85,4.68,4.14,4.66
D,73,Smith,4.4,4.4,Bournemouth,25.05,45.60,45.60,45.60,45.60,45.60,0.93,1.29,1.37,1.76,1.56,1.67
D,74,Truffert,4.5,4.5,Bournemouth,85.20,85.20,85.20,85.20,85.20,85.20,3.53,2.66,2.89,3.66,3.12,3.59
D,75,Akinmboni,3.8,3.8,Bournemouth,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,76,Bevan,3.8,3.8,Bournemouth,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,77,Hill,3.9,3.9,Bournemouth,78.90,78.90,78.90,78.90,78.90,78.90,3.78,3.00,3.24,3.87,3.40,3.86
D,80,Soler,4.0,4.0,Bournemouth,2.85,2.85,2.85,2.85,2.85,2.85,0.13,0.12,0.12,0.13,0.12,0.13
M,81,Kluivert,7.0,7.0,Bournemouth,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,82,Semenyo,7.6,7.6,Bournemouth,84.75,31.20,31.20,31.20,31.20,31.20,4.88,1.59,1.59,1.90,1.74,1.67
M,83,O.Dango,5.8,5.8,Brentford,0.00,0.00,77.85,77.85,77.85,77.85,0.00,0.00,4.25,3.73,3.71,3.25
M,84,Tavernier,5.6,5.6,Bournemouth,82.20,82.20,82.20,82.20,82.20,82.20,4.21,4.01,4.01,4.62,4.37,4.13
M,85,Adams,5.0,5.0,Bournemouth,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,86,Brooks,5.0,5.0,Bournemouth,73.95,79.05,79.05,79.05,79.05,79.05,3.66,3.37,3.38,4.01,3.69,3.52
M,87,Christie,4.9,4.9,Bournemouth,32.70,32.70,32.70,32.70,32.70,32.70,1.46,1.40,1.34,1.46,1.45,1.44
M,88,Cook,4.9,4.9,Bournemouth,66.60,70.50,70.50,70.50,70.50,70.50,2.97,2.94,2.80,3.06,3.06,3.07
M,90,Scott,5.0,5.0,Bournemouth,74.70,74.70,74.70,74.70,74.70,74.70,3.45,3.21,3.10,3.39,3.45,3.40
F,97,Evanilson,7.0,7.0,Bournemouth,77.10,77.10,77.10,77.10,77.10,77.10,3.82,3.60,3.51,4.09,3.72,3.56
F,98,Enes Ünal,5.4,5.4,Bournemouth,9.00,9.00,9.00,9.00,9.00,9.00,0.52,0.47,0.48,0.54,0.50,0.48
F,100,Kroupi.Jr,4.6,4.6,Bournemouth,46.05,59.10,59.10,59.10,59.10,59.10,2.24,2.74,2.69,3.14,2.88,2.74
G,101,Kelleher,4.5,4.5,Brentford,89.10,89.10,89.10,89.10,89.10,89.10,3.92,2.45,3.40,2.80,2.86,2.42
G,102,Balcombe,3.9,3.9,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,103,Cox,3.9,3.9,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,104,Eyestone,3.9,3.9,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,105,Valdimarsson,3.9,3.9,Brentford,0.90,0.90,0.90,0.90,0.90,0.90,0.04,0.03,0.03,0.03,0.03,0.03
D,106,Collins,4.9,4.9,Brentford,88.95,88.95,88.95,88.95,88.95,88.95,4.93,3.20,4.25,3.72,3.84,3.35
D,107,Lewis-Potter,4.9,4.9,Brentford,58.65,58.65,21.60,21.60,21.60,21.60,3.56,2.16,0.97,0.83,0.81,0.74
D,108,Ajer,4.4,4.4,Brentford,78.90,78.90,78.90,78.90,78.90,78.90,4.30,2.86,3.80,3.26,3.38,2.96
D,109,Henry,4.3,4.3,Brentford,45.45,45.45,45.45,45.45,45.45,45.45,2.19,1.36,1.91,1.57,1.56,1.40
D,110,Kayode,4.5,4.5,Brentford,82.65,82.65,82.65,82.65,82.65,82.65,3.85,2.22,3.33,2.65,2.68,2.32
D,111,Pinnock,4.2,4.2,Brentford,16.65,16.65,10.20,10.20,10.20,10.20,0.86,0.66,0.45,0.42,0.44,0.41
D,113,Van den Berg,4.5,4.5,Brentford,47.55,47.55,47.55,47.55,47.55,47.55,2.45,1.63,2.15,1.86,1.94,1.70
D,114,Arthur,3.9,3.9,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,116,Hickey,4.0,4.0,Brentford,28.20,28.20,28.20,28.20,28.20,28.20,1.39,0.85,1.18,0.97,0.96,0.88
M,119,Mbeumo,8.1,8.1,Man Utd,0.00,0.00,85.35,85.35,85.35,85.35,0.00,0.00,3.34,5.06,4.89,4.91
M,120,Schade,7.1,7.1,Brentford,82.95,82.95,83.55,83.55,83.55,83.55,4.87,3.82,4.21,3.64,3.70,3.18
M,121,Damsgaard,5.8,5.8,Brentford,65.55,65.55,46.95,46.95,46.95,46.95,3.49,2.95,2.35,2.16,2.11,1.87
M,122,Milambo,5.2,5.2,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,123,Carvalho,4.7,4.7,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,124,Henderson,5.0,5.0,Brentford,54.90,54.90,54.90,54.90,54.90,54.90,2.07,1.85,1.99,1.90,1.86,1.71
M,125,Janelt,4.9,4.9,Brentford,60.30,60.30,60.30,60.30,60.30,60.30,2.74,2.63,2.79,2.70,2.67,2.35
M,126,Jensen,4.9,4.9,Brentford,48.15,48.15,48.15,48.15,48.15,48.15,2.24,1.89,2.07,1.91,1.90,1.72
M,127,Nunes,4.9,4.9,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,128,Onyeka,4.8,4.8,Brentford,0.00,0.00,10.05,10.05,10.05,10.05,0.00,0.00,0.40,0.38,0.37,0.36
M,129,Yarmoliuk,5.0,5.0,Brentford,74.85,74.85,74.85,74.85,74.85,74.85,2.94,2.81,3.04,2.89,2.83,2.48
M,130,Donovan,4.4,4.4,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,131,Konak,4.3,4.3,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,132,Maghoma,4.5,4.5,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,133,Peart-Harris,4.4,4.4,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,135,Wissa,7.3,7.3,Newcastle,34.35,56.85,56.85,56.85,56.85,56.85,2.07,3.39,3.19,2.65,3.33,2.95
F,136,Thiago,7.0,7.0,Brentford,82.65,82.65,82.65,82.65,82.65,82.65,4.62,3.70,4.09,3.66,3.61,3.24
G,138,Steele,4.2,4.2,Brighton,0.90,0.90,0.90,0.90,0.90,0.90,0.02,0.04,0.03,0.04,0.04,0.03
G,139,Verbruggen,4.5,4.5,Brighton,89.10,89.10,89.10,89.10,89.10,89.10,2.07,3.39,3.26,3.65,3.52,2.74
G,140,McGill,3.9,3.9,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,143,Boscagli,4.2,4.2,Brighton,5.40,5.40,5.40,5.40,5.40,5.40,0.17,0.22,0.21,0.23,0.22,0.19
D,144,Coppola,4.2,4.2,Brighton,3.30,3.30,3.30,3.30,3.30,3.30,0.10,0.13,0.12,0.13,0.13,0.11
D,145,De Cuyper,4.3,4.3,Brighton,25.50,25.50,25.50,25.50,25.50,25.50,0.87,1.30,1.13,1.31,1.28,1.05
D,146,Dunk,4.5,4.5,Brighton,85.20,85.20,85.20,85.20,85.20,85.20,1.79,3.50,3.17,3.86,3.69,2.68
D,148,F.Kadıoğlu,4.4,4.4,Brighton,81.90,81.90,81.90,81.90,81.90,81.90,1.77,3.46,3.01,3.79,3.60,2.58
D,149,Igor,4.5,4.5,West Ham,11.10,11.10,11.10,11.10,11.10,11.10,0.42,0.39,0.44,0.35,0.45,0.41
D,151,Van Hecke,4.5,4.5,Brighton,86.70,86.70,86.70,86.70,86.70,86.70,2.10,3.85,3.42,4.30,4.04,3.02
D,152,Veltman,4.3,4.3,Brighton,84.60,24.45,24.45,24.45,24.45,24.45,2.34,1.15,1.02,1.19,1.16,0.96
D,153,Webster,4.4,4.4,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,156,Tasker,3.8,3.8,Brighton,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01
M,157,Mitoma,6.1,6.1,Brighton,78.75,56.40,56.40,56.40,56.40,56.40,3.07,3.04,2.57,2.87,2.82,2.44
M,158,Georginio,5.6,5.6,Brighton,73.05,73.05,73.05,73.05,73.05,73.05,3.10,4.21,3.60,3.93,3.92,3.36
M,159,March,5.8,5.8,Brighton,6.15,6.15,6.15,6.15,6.15,6.15,0.27,0.32,0.28,0.30,0.30,0.28
M,160,Minteh,5.9,5.9,Brighton,25.20,74.10,74.10,74.10,74.10,74.10,1.02,4.04,3.38,3.76,3.75,3.26
M,162,Gruda,5.4,5.4,Brighton,36.90,36.90,36.90,36.90,36.90,36.90,1.60,2.10,1.76,1.95,1.92,1.70
M,163,Hinshelwood,5.1,5.1,Brighton,46.50,40.65,25.50,25.50,25.50,25.50,1.55,1.63,0.96,1.02,1.01,0.95
M,166,Ayari,4.8,4.8,Brighton,76.35,76.35,71.10,71.10,71.10,71.10,3.09,3.80,3.00,3.37,3.26,3.13
M,167,Baleba,4.6,4.6,Brighton,0.00,0.00,36.15,36.15,36.15,36.15,0.00,0.00,1.31,1.43,1.39,1.35
M,168,Buonanotte,4.6,4.6,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,169,Gomez,4.9,4.9,Brighton,68.40,52.35,35.25,35.25,35.25,35.25,2.80,2.74,1.61,1.75,1.78,1.61
M,170,Milner,4.9,4.9,Brighton,13.05,9.60,6.45,6.45,6.45,6.45,0.49,0.43,0.26,0.27,0.28,0.26
M,172,Watson,4.8,4.8,Brighton,2.70,2.70,2.70,2.70,2.70,2.70,0.12,0.15,0.14,0.14,0.14,0.13
M,173,Wieffer,4.9,4.9,Brighton,0.00,70.20,70.20,70.20,70.20,70.20,0.00,3.51,3.10,3.48,3.35,3.25
M,175,Knight,4.4,4.4,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,178,Welbeck,6.3,6.3,Brighton,49.65,49.65,49.65,49.65,49.65,49.65,2.36,3.11,2.62,2.90,2.89,2.49
F,180,Tzimas,5.2,5.2,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,181,Kostoulas,4.8,4.8,Brighton,18.00,18.00,18.00,18.00,18.00,18.00,0.89,1.11,0.93,1.01,1.03,0.91
G,182,Trafford,4.5,4.5,Man City,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.04,0.03,0.03,0.04
G,183,Weiss,4.3,4.3,Burnley,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.02,0.03,0.03,0.03,0.03
G,185,Hladký,3.9,3.9,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,186,Roberts,4.4,4.4,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,187,Walker,4.4,4.4,Burnley,84.90,84.90,84.90,84.90,84.90,84.90,2.35,1.69,2.61,2.64,2.95,2.51
D,188,Delcroix,3.8,3.8,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,190,Ekdal,3.9,3.9,Burnley,85.80,85.80,10.20,10.20,10.20,10.20,3.15,2.52,0.39,0.40,0.41,0.40
D,191,Estève,3.9,3.9,Burnley,67.50,87.45,87.45,87.45,87.45,87.45,2.49,2.53,3.29,3.42,3.60,3.37
D,192,Hartman,4.0,4.0,Burnley,11.70,11.70,11.70,11.70,11.70,11.70,0.43,0.38,0.45,0.44,0.49,0.44
D,193,Humphreys,3.9,3.9,Burnley,45.60,5.85,5.85,5.85,5.85,5.85,1.65,0.21,0.23,0.24,0.24,0.24
D,194,Jordan,3.9,3.9,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,195,Lucas Pires,3.8,3.8,Burnley,81.90,81.90,81.90,81.90,81.90,81.90,2.26,1.51,2.57,2.58,2.97,2.38
D,197,Sonne,3.8,3.8,Burnley,10.35,10.35,10.35,10.35,10.35,10.35,0.35,0.31,0.36,0.36,0.38,0.35
D,198,Tuanzebe,3.9,3.9,Burnley,0.00,0.00,84.45,84.45,84.45,84.45,0.00,0.00,2.77,2.88,3.08,2.86
D,199,Worrall,3.8,3.8,Burnley,0.00,9.45,4.20,4.20,4.20,4.20,0.00,0.33,0.15,0.15,0.15,0.15
M,200,Anthony,5.1,5.1,Burnley,68.10,52.35,52.35,52.35,52.35,52.35,3.26,2.13,2.63,2.42,2.86,2.40
M,202,Bruun Larsen,5.3,5.3,Burnley,63.90,51.30,51.30,51.30,51.30,51.30,2.81,1.89,2.25,2.15,2.46,2.08
M,203,Boateng,4.7,4.7,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,205,Cullen,5.0,5.0,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,206,Edwards,4.7,4.7,Burnley,46.50,1.50,1.50,1.50,1.50,1.50,2.16,0.07,0.08,0.07,0.08,0.07
M,207,Hannibal,4.7,4.7,Burnley,0.00,18.00,18.00,18.00,18.00,18.00,0.00,0.61,0.68,0.65,0.71,0.64
M,209,Laurent,4.8,4.8,Burnley,81.90,78.60,78.60,78.60,78.60,78.60,2.77,2.42,2.79,2.59,2.70,2.59
M,210,Tchaouna,4.9,4.9,Burnley,64.20,41.10,41.10,41.10,41.10,41.10,2.68,1.48,1.73,1.63,1.87,1.60
M,213,Banel,4.5,4.5,Burnley,0.90,0.90,0.90,0.90,0.90,0.90,0.04,0.04,0.04,0.04,0.05,0.04
M,214,Trésor,4.4,4.4,Burnley,5.40,5.40,5.40,5.40,5.40,5.40,0.22,0.21,0.22,0.22,0.24,0.21
F,215,Flemming,5.3,5.3,Burnley,0.00,53.10,53.10,53.10,53.10,53.10,0.00,2.07,2.45,2.28,2.70,2.18
F,216,Amdouni,4.8,4.8,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,217,Foster,4.9,4.9,Burnley,0.00,63.75,63.75,63.75,63.75,63.75,0.00,2.33,2.73,2.60,2.96,2.49
F,218,Barnes,4.2,4.2,Burnley,0.90,0.90,0.90,0.90,0.90,0.90,0.04,0.04,0.04,0.04,0.05,0.04
G,220,Sánchez,4.9,4.9,Chelsea,76.50,89.10,89.10,89.10,89.10,89.10,2.75,3.36,3.36,3.57,3.47,3.51
G,221,Jörgensen,4.3,4.3,Chelsea,13.50,0.90,0.90,0.90,0.90,0.90,0.46,0.03,0.03,0.04,0.03,0.04
G,223,Slonina,3.9,3.9,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,224,Cucurella,6.1,6.1,Chelsea,63.00,83.40,83.40,83.40,83.40,83.40,2.75,4.22,3.81,4.40,4.21,4.35
D,225,James,5.7,5.7,Chelsea,67.65,56.40,56.40,56.40,56.40,56.40,3.01,2.91,2.60,3.08,2.90,2.99
D,226,Chalobah,5.5,5.5,Chelsea,82.95,82.95,82.95,82.95,82.95,82.95,4.04,4.66,4.34,4.64,4.56,4.75
D,227,Colwill,4.8,4.8,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,228,Gusto,5.0,5.0,Chelsea,63.90,49.95,49.95,49.95,49.95,49.95,2.74,2.46,2.19,2.60,2.45,2.51
D,229,B.Badiashile,4.4,4.4,Chelsea,7.05,7.05,7.05,7.05,7.05,7.05,0.30,0.32,0.31,0.33,0.32,0.33
D,230,Fofana,4.4,4.4,Chelsea,63.60,63.60,63.60,63.60,63.60,63.60,3.07,3.52,3.29,3.38,3.40,3.51
D,232,Tosin,4.1,4.1,Chelsea,20.70,20.70,20.70,20.70,20.70,20.70,0.91,1.00,0.96,1.00,0.98,1.01
D,233,Acheampong,3.8,3.8,Chelsea,7.05,7.05,7.05,7.05,7.05,7.05,0.29,0.32,0.30,0.33,0.32,0.32
M,235,Palmer,10.4,10.4,Chelsea,75.60,75.60,75.60,75.60,75.60,75.60,4.90,5.68,4.93,6.21,5.74,5.58
M,236,Neto,7.2,7.2,Chelsea,77.10,77.10,77.10,77.10,77.10,77.10,3.61,4.12,3.68,4.48,4.21,4.06
M,237,Enzo,6.4,6.4,Chelsea,84.90,84.90,84.90,84.90,84.90,84.90,3.77,4.25,3.81,4.55,4.38,4.22
M,238,Estêvão,6.4,6.4,Chelsea,47.70,47.70,47.70,47.70,47.70,47.70,2.31,2.64,2.32,2.87,2.69,2.58
M,239,Gittens,6.0,6.0,Chelsea,14.55,14.55,14.55,14.55,14.55,14.55,0.71,0.77,0.70,0.84,0.80,0.77
M,241,Caicedo,5.7,5.7,Chelsea,84.90,84.90,84.90,84.90,84.90,84.90,3.43,3.69,3.62,3.64,3.72,3.58
M,242,Dewsbury-Hall,5.0,5.0,Everton,0.00,83.25,82.35,82.35,82.35,82.35,0.00,3.44,3.83,3.44,3.41,3.97
M,243,George,4.8,4.8,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,244,Lavia,4.9,4.9,Chelsea,7.20,7.20,7.20,7.20,7.20,7.20,0.25,0.26,0.25,0.27,0.26,0.26
M,245,Mudryk,4.9,4.9,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,246,Andrey Santos,4.5,4.5,Chelsea,18.75,18.75,18.75,18.75,18.75,18.75,0.72,0.79,0.74,0.82,0.78,0.78
M,247,D.Essugo,4.3,4.3,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,249,João Pedro,7.2,7.2,Chelsea,49.95,73.35,73.35,73.35,73.35,73.35,2.69,4.40,3.96,4.74,4.47,4.32
F,250,Delap,6.2,6.2,Chelsea,54.60,33.75,33.75,33.75,33.75,33.75,2.58,1.92,1.67,2.04,1.91,1.84
F,252,Marc Guiu,4.3,4.3,Chelsea,8.70,8.70,8.70,8.70,8.70,8.70,0.49,0.55,0.50,0.58,0.55,0.53
G,253,Henderson,5.1,5.1,Crystal Palace,89.10,89.10,89.10,89.10,89.10,89.10,2.96,3.64,2.90,3.18,3.16,3.99
G,254,Benitez,4.0,4.0,Crystal Palace,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.03,0.03,0.03,0.04
G,255,Matthews,3.9,3.9,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,256,Muñoz,5.8,5.8,Crystal Palace,0.00,0.00,87.45,87.45,87.45,87.45,0.00,0.00,3.36,3.62,3.51,5.55
D,257,Lacroix,5.1,5.1,Crystal Palace,85.20,85.20,85.20,85.20,85.20,85.20,3.90,4.54,3.53,4.00,3.77,5.36
