Pos,ID,Name,BV,SV,Team,24_xMins,25_xMins,26_xMins,27_xMins,28_xMins,29_xMins,24_Pts,25_Pts,26_Pts,27_Pts,28_Pts,29_Pts
F,30,Havertz,7.3,7.3,Arsenal,15.45,15.45,30.90,15.45,15.45,15.45,0.84,0.93,1.82,0.87,0.92,0.84
F,31,G.Jesus,6.4,6.4,Arsenal,22.20,22.20,44.40,22.20,22.20,22.20,1.25,1.37,2.65,1.26,1.35,1.22
G,32,Martinez,5.0,5.0,Aston Villa,89.10,89.10,89.10,89.10,89.10,89.10,3.38,3.27,3.23,3.57,3.53,3.05
G,33,M.Bizot,4.2,4.2,Aston Villa,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.03,0.03,0.03,0.03
D,36,Cash,4.8,4.8,Aston Villa,84.00,84.00,84.00,84.00,84.00,84.00,3.85,3.48,3.59,4.13,4.01,3.29
D,37,Digne,4.5,4.5,Aston Villa,25.80,38.55,38.55,38.55,38.55,38.55,1.23,1.75,1.78,1.95,1.95,1.73
D,38,Konsa,4.4,4.4,Aston Villa,84.75,84.75,84.75,84.75,84.75,84.75,3.60,3.24,3.34,3.88,3.74,3.07
D,39,Maatsen,4.2,4.2,Aston Villa,76.80,64.05,64.05,64.05,64.05,64.05,3.73,2.88,2.91,3.26,3.24,2.69
D,40,Mings,4.3,4.3,Aston Villa,13.65,13.65,13.65,13.65,13.65,13.65,0.60,0.57,0.57,0.63,0.61,0.54
D,41,Pau,4.3,4.3,Aston Villa,76.65,76.65,76.65,76.65,76.65,76.65,3.44,3.07,3.11,3.60,3.43,2.83
D,42,A.García,3.9,3.9,Aston Villa,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,44,Bogarde,4.0,4.0,Aston Villa,70.20,70.20,70.20,70.20,70.20,70.20,2.95,2.66,2.85,3.09,3.11,2.62
D,45,Sousa,3.8,3.8,Aston Villa,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01
M,47,Rogers,7.7,7.7,Aston Villa,85.35,85.35,85.35,85.35,85.35,85.35,4.23,4.12,4.12,4.37,4.45,4.18
M,48,Tielemans,5.9,5.9,Aston Villa,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,49,Bailey,5.5,5.5,Aston Villa,12.90,12.90,12.90,12.90,12.90,12.90,0.65,0.64,0.65,0.66,0.67,0.64
M,50,Buendía,5.3,5.3,Aston Villa,72.00,72.00,72.00,72.00,72.00,72.00,4.01,4.06,4.09,4.12,4.29,4.05
M,52,J.Ramsey,5.3,5.3,Newcastle,73.80,65.55,65.55,39.90,26.10,26.10,2.85,2.88,2.79,1.54,1.23,1.16
M,54,McGinn,5.4,5.4,Aston Villa,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,55,Barkley,4.8,4.8,Aston Villa,15.30,15.30,15.30,15.30,15.30,15.30,0.71,0.71,0.71,0.71,0.72,0.71
M,58,Kamara,4.9,4.9,Aston Villa,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,59,Onana,4.8,4.8,Aston Villa,83.25,83.25,83.25,83.25,83.25,83.25,3.55,3.58,3.57,3.39,3.58,3.44
M,60,Broggio,4.4,4.4,Aston Villa,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01
M,62,Jimoh-Aloba,4.5,4.5,Aston Villa,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,63,Young,4.3,4.3,Aston Villa,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.02,0.01
F,64,Watkins,8.8,8.8,Aston Villa,48.00,75.75,75.75,75.75,75.75,75.75,2.73,4.40,4.32,4.39,4.42,4.29
G,67,Petrović,4.5,4.5,Bournemouth,85.50,85.50,85.50,85.50,85.50,85.50,3.16,2.69,3.00,2.77,3.44,3.21
G,68,Dennis,4.0,4.0,Bournemouth,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,69,McKenna,3.9,3.9,Bournemouth,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,72,Senesi,4.8,4.8,Bournemouth,85.95,85.95,85.95,85.95,85.95,85.95,4.60,4.06,4.51,4.21,4.75,4.72
D,73,Smith,4.4,4.4,Bournemouth,66.60,59.70,59.70,28.65,28.65,28.65,2.55,1.95,2.11,1.00,1.17,1.09
D,74,Truffert,4.5,4.5,Bournemouth,85.20,85.20,85.20,85.20,85.20,85.20,3.57,3.10,3.50,3.24,3.78,3.66
D,75,Akinmboni,3.8,3.8,Bournemouth,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,76,Bevan,3.8,3.8,Bournemouth,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,77,Hill,3.9,3.9,Bournemouth,78.90,78.90,78.90,78.90,78.90,78.90,3.77,3.35,3.75,3.46,3.90,3.96
D,80,Soler,4.0,4.0,Bournemouth,2.85,2.85,2.85,2.85,2.85,2.85,0.13,0.12,0.12,0.12,0.13,0.13
M,81,Kluivert,7.0,7.0,Bournemouth,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,82,Semenyo,7.8,7.8,Man City,82.35,82.35,82.35,73.20,73.20,73.20,4.33,3.72,4.80,4.11,3.83,4.23
M,83,O.Dango,5.8,5.8,Brentford,74.70,68.70,68.70,68.70,68.70,68.70,3.70,3.36,2.82,3.55,3.70,3.53
M,84,Tavernier,5.4,5.4,Bournemouth,0.00,0.00,0.00,82.20,82.20,82.20,0.00,0.00,0.00,4.40,4.62,4.67
M,85,Adams,4.9,4.9,Bournemouth,0.00,0.00,0.00,75.75,75.75,75.75,0.00,0.00,0.00,2.69,2.77,2.80
M,86,Brooks,5.0,5.0,Bournemouth,5.10,75.75,75.75,58.80,58.80,58.80,0.25,3.66,3.46,2.87,2.97,2.95
M,87,Christie,4.9,4.9,Bournemouth,68.40,43.80,43.80,22.65,22.65,22.65,3.10,1.99,2.02,0.95,0.98,0.98
M,88,Cook,4.9,4.9,Bournemouth,80.55,80.55,80.55,22.05,22.05,22.05,3.78,3.82,3.82,0.96,0.97,1.00
M,90,Scott,5.0,5.0,Bournemouth,78.75,78.75,78.75,72.30,72.30,72.30,3.44,3.51,3.51,3.13,3.17,3.21
M,92,Faivre,4.5,4.5,Bournemouth,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,97,Evanilson,7.1,7.1,Bournemouth,81.75,81.75,81.75,80.70,80.70,80.70,4.13,4.09,3.82,3.88,4.07,3.87
F,98,Enes Ünal,5.4,5.4,Bournemouth,9.00,9.00,9.00,9.00,9.00,9.00,0.51,0.49,0.47,0.50,0.51,0.51
F,100,Kroupi.Jr,4.6,4.6,Bournemouth,72.45,63.00,63.00,56.85,56.85,56.85,3.68,3.10,2.93,2.81,2.83,2.89
G,101,Kelleher,4.6,4.6,Brentford,89.10,89.10,89.10,89.10,89.10,89.10,3.11,2.79,2.65,3.22,3.79,3.34
G,102,Balcombe,3.9,3.9,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,104,Eyestone,3.9,3.9,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,105,Valdimarsson,3.9,3.9,Brentford,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.03,0.03,0.04,0.03
D,106,Collins,5.0,5.0,Brentford,88.95,88.95,88.95,88.95,88.95,88.95,3.88,3.65,3.29,3.97,4.74,4.10
D,107,Lewis-Potter,4.9,4.9,Brentford,31.20,31.20,31.20,31.20,31.20,31.20,1.28,1.19,1.08,1.41,1.58,1.33
D,108,Ajer,4.4,4.4,Brentford,21.75,78.90,78.90,78.90,78.90,78.90,0.97,3.13,2.79,3.35,4.06,3.49
D,109,Henry,4.3,4.3,Brentford,67.50,67.50,67.50,67.50,67.50,67.50,2.43,2.20,2.05,2.62,3.11,2.51
D,110,Kayode,4.5,4.5,Brentford,82.65,82.65,82.65,82.65,82.65,82.65,2.90,2.65,2.36,3.10,3.74,3.07
D,111,Pinnock,4.2,4.2,Brentford,10.20,10.20,10.20,10.20,10.20,10.20,0.43,0.42,0.40,0.44,0.48,0.45
D,113,Van den Berg,4.5,4.5,Brentford,80.70,14.25,14.25,14.25,14.25,14.25,3.30,0.59,0.54,0.62,0.70,0.64
D,114,Arthur,3.8,3.8,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,116,Hickey,4.0,4.0,Brentford,24.00,24.00,24.00,24.00,24.00,24.00,0.86,0.80,0.75,0.93,1.05,0.89
M,119,Mbeumo,8.4,8.4,Man Utd,78.45,78.45,78.45,78.45,78.45,78.45,5.24,5.07,4.66,4.47,4.99,4.10
M,120,Schade,7.1,7.1,Brentford,83.55,83.55,83.55,83.55,83.55,83.55,3.92,3.85,3.26,4.14,4.28,4.13
M,121,Damsgaard,5.7,5.7,Brentford,7.95,43.80,43.80,43.80,43.80,43.80,0.38,2.03,1.73,2.10,2.16,2.07
M,122,Milambo,5.2,5.2,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,123,Carvalho,4.7,4.7,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,124,Henderson,5.0,5.0,Brentford,25.05,25.05,25.05,25.05,25.05,25.05,0.92,0.89,0.83,0.92,0.94,0.93
M,125,Janelt,4.9,4.9,Brentford,79.20,79.20,79.20,79.20,79.20,79.20,3.46,3.40,2.90,3.45,3.47,3.38
M,126,Jensen,4.9,4.9,Brentford,74.40,54.15,54.15,54.15,54.15,54.15,2.97,2.17,1.94,2.28,2.37,2.26
M,128,Onyeka,4.8,4.8,Brentford,10.05,10.05,10.05,10.05,10.05,10.05,0.39,0.39,0.36,0.39,0.40,0.39
M,129,Yarmoliuk,5.0,5.0,Brentford,78.45,78.45,78.45,78.45,78.45,78.45,3.09,3.01,2.60,3.04,3.07,3.01
M,130,Donovan,4.4,4.4,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,135,Wissa,7.3,7.3,Newcastle,74.40,60.15,60.15,60.15,60.15,60.15,3.26,3.33,3.05,2.67,3.38,3.30
F,136,Thiago,7.2,7.2,Brentford,81.90,81.90,81.90,81.90,81.90,81.90,3.83,3.81,3.23,4.12,4.26,4.06
G,138,Steele,4.2,4.2,Brighton,0.90,0.90,0.90,0.90,0.90,0.90,0.04,0.04,0.03,0.04,0.04,0.03
G,139,Verbruggen,4.5,4.5,Brighton,89.10,89.10,89.10,89.10,89.10,89.10,3.64,3.59,2.99,3.47,3.52,2.68
G,140,McGill,3.9,3.9,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,143,Boscagli,4.2,4.2,Brighton,36.90,11.55,11.55,11.55,11.55,11.55,1.64,0.50,0.43,0.47,0.48,0.39
D,145,De Cuyper,4.3,4.3,Brighton,25.50,25.50,25.50,25.50,25.50,25.50,1.30,1.32,1.08,1.18,1.26,0.96
D,146,Dunk,4.5,4.5,Brighton,85.20,85.20,85.20,85.20,85.20,85.20,3.84,3.82,2.99,3.52,3.55,2.60
D,148,F.Kadıoğlu,4.4,4.4,Brighton,81.90,81.90,81.90,81.90,81.90,81.90,3.88,3.81,2.86,3.31,3.65,2.50
D,149,Igor,4.5,4.5,Brighton,4.35,4.35,4.35,4.35,4.35,4.35,0.19,0.18,0.18,0.19,0.18,0.17
D,151,Van Hecke,4.5,4.5,Brighton,86.70,86.70,86.70,86.70,86.70,86.70,4.39,4.28,3.36,4.02,3.96,2.98
D,152,Veltman,4.3,4.3,Brighton,32.25,24.45,24.45,24.45,24.45,24.45,1.57,1.16,1.00,1.10,1.08,0.90
D,153,Webster,4.4,4.4,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,156,Tasker,3.8,3.8,Brighton,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01
M,157,Mitoma,6.1,6.1,Brighton,72.30,72.30,72.30,72.30,72.30,72.30,3.62,3.74,3.15,3.24,3.56,2.82
M,158,Georginio,5.6,5.6,Brighton,73.05,73.05,73.05,73.05,73.05,73.05,3.78,3.96,3.46,3.54,3.82,3.04
M,159,March,5.8,5.8,Brighton,6.45,6.45,6.45,6.45,6.45,6.45,0.31,0.33,0.30,0.30,0.31,0.27
M,160,Minteh,5.7,5.7,Brighton,55.50,74.10,74.10,74.10,74.10,74.10,2.85,3.81,3.22,3.33,3.61,2.83
M,162,Gruda,5.4,5.4,Brighton,24.00,30.60,30.60,30.60,30.60,30.60,1.26,1.66,1.45,1.49,1.61,1.30
M,163,Hinshelwood,5.1,5.1,Brighton,28.65,28.65,28.65,28.65,28.65,28.65,1.17,1.16,1.11,1.11,1.16,1.02
M,166,Ayari,4.8,4.8,Brighton,52.20,52.20,52.20,52.20,52.20,52.20,2.44,2.37,2.28,2.29,2.42,1.98
M,167,Baleba,4.5,4.5,Brighton,39.30,39.30,39.30,39.30,39.30,39.30,1.57,1.52,1.48,1.49,1.56,1.35
M,168,Buonanotte,4.6,4.6,Leeds United,21.30,21.30,21.30,21.30,21.30,21.30,0.85,1.04,0.93,0.94,0.94,1.03
M,169,Gomez,4.9,4.9,Brighton,26.55,32.25,32.25,32.25,32.25,32.25,1.34,1.65,1.50,1.51,1.60,1.32
M,170,Milner,4.9,4.9,Brighton,6.75,6.75,6.75,6.75,6.75,6.75,0.28,0.30,0.27,0.28,0.29,0.26
M,172,Watson,4.8,4.8,Brighton,3.00,3.00,3.00,3.00,3.00,3.00,0.16,0.16,0.14,0.15,0.16,0.13
M,173,Wieffer,4.9,4.9,Brighton,32.25,64.35,64.35,64.35,64.35,64.35,1.51,3.11,2.85,3.10,2.85,2.65
M,175,Knight,4.4,4.4,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,178,Welbeck,6.2,6.2,Brighton,71.85,46.35,46.35,46.35,46.35,46.35,3.99,2.83,2.44,2.44,2.64,2.11
F,180,Tzimas,5.2,5.2,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,181,Kostoulas,4.8,4.8,Brighton,18.00,18.00,18.00,18.00,18.00,18.00,0.98,1.03,0.88,0.90,0.97,0.79
G,182,Trafford,4.5,4.5,Man City,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.04,0.03,0.03,0.04
G,183,Weiss,4.3,4.3,Burnley,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.03,0.02,0.03,0.03
G,185,Hladký,3.9,3.9,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,186,Roberts,4.4,4.4,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,187,Walker,4.4,4.4,Burnley,87.00,87.00,87.00,87.00,87.00,87.00,2.69,3.00,2.57,1.88,2.97,2.79
D,190,Ekdal,3.9,3.9,Burnley,10.20,10.20,10.20,10.20,10.20,10.20,0.39,0.41,0.41,0.35,0.43,0.41
D,191,Estève,3.9,3.9,Burnley,87.45,87.45,87.45,87.45,87.45,87.45,3.37,3.51,3.53,2.51,3.80,3.63
D,192,Hartman,4.0,4.0,Burnley,3.00,3.00,3.00,3.00,3.00,3.00,0.12,0.12,0.12,0.11,0.12,0.12
D,193,Humphreys,3.9,3.9,Burnley,66.45,66.45,66.45,66.45,66.45,66.45,2.47,2.55,2.56,1.81,2.73,2.67
D,194,Jordan,3.9,3.9,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,195,Lucas Pires,3.8,3.8,Burnley,83.70,83.70,83.70,83.70,83.70,83.70,2.73,3.16,2.70,2.03,3.08,2.88
D,197,Sonne,3.8,3.8,Burnley,12.60,12.60,12.60,12.60,12.60,12.60,0.43,0.45,0.42,0.39,0.44,0.42
D,198,Tuanzebe,3.9,3.9,Burnley,79.95,79.95,79.95,79.95,79.95,79.95,2.89,3.06,3.06,2.11,3.27,3.14
D,199,Worrall,3.8,3.8,Burnley,3.00,3.00,3.00,3.00,3.00,3.00,0.10,0.11,0.11,0.10,0.11,0.11
M,200,Anthony,5.0,5.0,Burnley,55.50,55.50,55.50,55.50,55.50,55.50,2.51,3.07,2.59,2.50,2.83,2.62
M,202,Bruun Larsen,5.3,5.3,Burnley,9.60,9.60,9.60,9.60,9.60,9.60,0.42,0.47,0.41,0.40,0.44,0.42
M,203,Boateng,4.7,4.7,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,205,Cullen,4.9,4.9,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,206,Edwards,4.7,4.7,Burnley,59.40,59.40,59.40,59.40,59.40,59.40,2.59,3.12,2.67,2.48,2.89,2.64
M,207,Hannibal,4.7,4.7,Burnley,23.55,23.55,23.55,23.55,23.55,23.55,0.83,0.94,0.85,0.82,0.89,0.84
M,209,Laurent,4.8,4.8,Burnley,29.40,29.40,29.40,29.40,29.40,29.40,0.98,1.06,1.05,0.97,1.06,1.04
M,210,Tchaouna,4.9,4.9,Burnley,18.00,18.00,18.00,18.00,18.00,18.00,0.74,0.83,0.75,0.71,0.79,0.75
M,214,Trésor,4.4,4.4,Burnley,5.70,5.70,5.70,5.70,5.70,5.70,0.23,0.25,0.23,0.22,0.24,0.23
F,215,Flemming,5.3,5.3,Burnley,21.45,21.45,21.45,21.45,21.45,21.45,0.97,1.14,0.97,0.93,1.05,0.98
F,216,Amdouni,4.8,4.8,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,217,Foster,4.9,4.9,Burnley,33.30,33.30,33.30,33.30,33.30,33.30,1.42,1.65,1.40,1.33,1.52,1.42
F,218,Barnes,4.2,4.2,Burnley,1.50,1.50,1.50,1.50,1.50,1.50,0.06,0.08,0.07,0.06,0.07,0.06
G,220,Sánchez,4.9,4.9,Chelsea,85.50,85.50,85.50,85.50,85.50,85.50,2.99,3.29,3.23,3.64,2.04,2.62
G,221,Jörgensen,4.3,4.3,Chelsea,4.50,4.50,4.50,4.50,4.50,4.50,0.16,0.17,0.17,0.19,0.12,0.14
G,223,Slonina,3.9,3.9,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,224,Cucurella,6.0,6.0,Chelsea,66.00,83.40,83.40,83.40,83.40,83.40,3.20,4.13,4.14,4.72,2.34,3.19
D,225,James,5.7,5.7,Chelsea,21.75,71.70,71.70,71.70,71.70,71.70,1.10,3.60,3.61,4.15,1.95,2.76
D,226,Chalobah,5.7,5.7,Chelsea,82.95,82.95,82.95,82.95,82.95,82.95,4.30,4.58,4.63,5.11,3.02,3.72
D,227,Colwill,4.7,4.7,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,228,Gusto,4.9,4.9,Chelsea,70.80,42.90,42.90,42.90,42.90,42.90,3.47,2.12,2.07,2.36,1.24,1.63
D,229,B.Badiashile,4.4,4.4,Chelsea,77.25,19.50,19.50,7.05,7.05,7.05,3.44,0.92,0.93,0.34,0.25,0.28
D,230,Fofana,4.4,4.4,Chelsea,12.75,63.60,63.60,55.80,55.80,55.80,0.59,3.54,3.58,3.38,2.16,2.61
D,232,Tosin,4.0,4.0,Chelsea,0.00,0.00,0.00,20.70,20.70,20.70,0.00,0.00,0.00,1.07,0.77,0.89
D,233,Acheampong,3.8,3.8,Chelsea,23.55,9.60,9.60,7.05,7.05,7.05,1.14,0.46,0.47,0.36,0.25,0.29
D,234,Anselmino,4.0,4.0,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,235,Palmer,10.4,10.4,Chelsea,66.60,73.05,73.05,73.05,73.05,73.05,5.14,5.17,5.08,5.82,3.34,4.36
M,236,Neto,7.1,7.1,Chelsea,77.10,77.10,77.10,77.10,77.10,77.10,4.41,4.05,3.95,4.60,2.76,3.45
M,237,Enzo,6.7,6.7,Chelsea,84.90,84.90,84.90,84.90,84.90,84.90,4.67,4.34,4.27,4.82,3.02,3.84
M,238,Estêvão,6.4,6.4,Chelsea,21.60,34.80,34.80,34.80,34.80,34.80,1.34,1.95,1.94,2.19,1.37,1.71
M,239,Gittens,6.0,6.0,Chelsea,11.25,11.25,11.25,11.25,11.25,11.25,0.66,0.61,0.59,0.66,0.45,0.55
M,241,Caicedo,5.7,5.7,Chelsea,84.90,84.90,84.90,84.90,84.90,84.90,3.55,3.53,3.47,3.72,3.04,3.57
M,242,Dewsbury-Hall,4.9,4.9,Everton,82.35,82.35,82.35,82.35,82.35,82.35,3.50,3.43,4.01,3.68,3.36,4.24
M,243,George,4.8,4.8,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,244,Lavia,4.9,4.9,Chelsea,7.20,7.20,7.20,7.20,7.20,7.20,0.26,0.26,0.26,0.27,0.24,0.25
M,245,Mudryk,4.9,4.9,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,246,Andrey Santos,4.5,4.5,Chelsea,45.75,45.75,45.75,45.75,45.75,45.75,2.06,1.98,1.94,2.15,1.58,1.89
M,247,D.Essugo,4.3,4.3,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,249,João Pedro,7.3,7.3,Chelsea,53.10,73.35,73.35,73.35,73.35,73.35,3.23,3.93,4.02,4.49,2.84,3.57
F,250,Delap,6.2,6.2,Chelsea,49.35,34.35,34.35,34.35,34.35,34.35,2.66,1.78,1.75,2.01,1.30,1.59
F,252,Marc Guiu,4.2,4.2,Chelsea,4.20,4.20,4.20,4.20,4.20,4.20,0.27,0.24,0.24,0.27,0.18,0.22
G,253,Henderson,5.0,5.0,Crystal Palace,89.10,89.10,89.10,89.10,89.10,89.10,3.06,2.78,4.01,3.71,2.74,3.11
G,254,Benitez,4.0,4.0,Crystal Palace,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.04,0.04,0.03,0.03
G,255,Matthews,3.9,3.9,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,256,Muñoz,5.8,5.8,Crystal Palace,87.45,87.45,87.45,87.45,87.45,87.45,3.75,3.42,5.27,5.10,3.31,4.00
D,257,Lacroix,5.1,5.1,Crystal Palace,86.10,86.10,86.10,86.10,86.10,86.10,3.87,3.58,5.13,4.69,3.69,4.23
D,258,Mitchell,5.0,5.0,Crystal Palace,87.60,85.20,85.20,85.20,85.20,85.20,3.63,3.22,4.86,4.56,3.03,3.66
D,259,Sosa,4.8,4.8,Crystal Palace,0.00,6.30,6.30,6.30,6.30,6.30,0.00,0.24,0.28,0.28,0.24,0.25
D,260,Guéhi,5.2,5.2,Man City,82.65,81.30,73.20,73.20,73.20,73.20,4.31,3.53,4.13,3.66,3.94,3.91
D,261,Richards,4.4,4.4,Crystal Palace,84.60,84.60,84.60,84.60,84.60,84.60,3.87,3.61,4.98,4.72,3.59,4.10
D,262,Chadi Riad,4.0,4.0,Crystal Palace,10.05,10.05,10.05,10.05,10.05,10.05,0.38,0.37,0.44,0.43,0.37,0.39
D,263,Clyne,3.8,3.8,Crystal Palace,3.15,3.15,3.15,3.15,3.15,3.15,0.12,0.12,0.15,0.14,0.12,0.13
D,265,Kporha,4.0,4.0,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
