Pos,ID,Name,BV,SV,Team,15_xMins,16_xMins,17_xMins,18_xMins,19_xMins,20_xMins,15_Pts,16_Pts,17_Pts,18_Pts,19_Pts,20_Pts
M,126,Jensen,4.9,4.9,Brentford,23.25,23.25,23.25,23.25,23.25,23.25,1.01,1.08,1.06,1.08,1.09,1.01
M,127,Nunes,4.9,4.9,Brentford,8.85,8.85,8.85,8.85,8.85,8.85,0.37,0.40,0.40,0.41,0.41,0.36
M,128,Onyeka,4.8,4.8,Brentford,10.05,10.05,0.00,0.00,0.00,0.00,0.38,0.40,0.00,0.00,0.00,0.00
M,129,Yarmoliuk,5.0,5.0,Brentford,78.45,78.45,78.45,78.45,78.45,78.45,2.99,2.99,2.97,3.02,3.07,2.91
M,130,Donovan,4.4,4.4,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,131,Konak,4.3,4.3,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,132,Maghoma,4.5,4.5,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,133,Peart-Harris,4.4,4.4,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,135,Wissa,7.3,7.3,Newcastle,7.50,14.55,31.05,31.05,31.05,31.05,0.57,0.85,1.74,1.68,1.92,1.75
F,136,Thiago,6.8,6.8,Brentford,82.65,82.65,82.65,82.65,82.65,82.65,3.90,4.37,4.36,4.53,4.53,3.88
F,137,Morgan,4.4,4.4,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,138,Steele,4.3,4.3,Brighton,0.90,0.90,0.90,0.90,0.90,0.90,0.04,0.03,0.04,0.03,0.04,0.04
G,139,Verbruggen,4.4,4.4,Brighton,89.10,89.10,89.10,89.10,89.10,89.10,3.60,2.48,3.69,2.59,3.26,3.85
G,140,McGill,4.0,4.0,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,143,Boscagli,4.2,4.2,Brighton,4.20,4.20,4.20,4.20,4.20,4.20,0.18,0.15,0.18,0.15,0.17,0.19
D,144,Coppola,4.3,4.3,Brighton,4.50,4.50,4.50,4.50,4.50,4.50,0.18,0.15,0.18,0.15,0.17,0.19
D,145,De Cuyper,4.3,4.3,Brighton,71.40,29.10,29.10,29.10,29.10,29.10,3.95,1.00,1.46,0.96,1.32,1.58
D,146,Dunk,4.5,4.5,Brighton,85.20,85.20,85.20,85.20,85.20,85.20,3.77,2.38,3.81,2.45,3.40,4.13
D,148,F.Kadıoğlu,4.4,4.4,Brighton,81.90,78.45,78.45,78.45,78.45,78.45,4.00,2.31,3.72,2.30,3.27,4.09
D,149,Igor,4.5,4.5,West Ham,0.00,11.10,11.10,11.10,0.00,11.10,0.00,0.41,0.32,0.42,0.00,0.42
D,151,Van Hecke,4.5,4.5,Brighton,86.70,86.70,86.70,86.70,86.70,86.70,4.29,2.87,4.26,2.93,3.84,4.50
D,152,Veltman,4.3,4.3,Brighton,16.80,16.80,16.80,16.80,16.80,16.80,0.77,0.61,0.76,0.60,0.73,0.81
D,153,Webster,4.4,4.4,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,156,Tasker,3.9,3.9,Brighton,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01
M,157,Mitoma,6.1,6.1,Brighton,12.75,80.10,80.10,80.10,80.10,80.10,0.75,3.37,4.23,2.95,4.11,4.68
M,158,Georginio,5.7,5.7,Brighton,66.90,74.40,74.40,74.40,74.40,74.40,3.84,3.13,3.94,2.78,3.80,4.33
M,159,March,5.8,5.8,Brighton,0.00,11.70,11.70,11.70,11.70,11.70,0.00,0.50,0.58,0.46,0.57,0.63
M,160,Minteh,6.3,6.3,Brighton,84.30,84.30,84.30,84.30,84.30,84.30,4.83,3.52,4.45,3.06,4.29,4.95
M,162,Gruda,5.4,5.4,Brighton,40.20,27.60,27.60,27.60,27.60,27.60,2.44,1.27,1.55,1.15,1.50,1.69
M,163,Hinshelwood,5.1,5.1,Brighton,39.15,25.50,31.05,49.05,49.05,49.05,1.62,0.93,1.24,1.56,1.90,2.05
M,166,Ayari,4.9,4.9,Brighton,66.30,80.70,74.10,76.95,76.95,76.95,3.08,3.16,3.37,2.80,3.44,3.73
M,167,Baleba,4.7,4.7,Brighton,74.40,70.05,35.40,0.00,0.00,0.00,3.19,2.68,1.50,0.00,0.00,0.00
M,168,Buonanotte,4.6,4.6,Chelsea,3.75,3.75,3.75,3.75,3.75,3.75,0.20,0.20,0.18,0.19,0.21,0.16
M,169,Gomez,4.9,4.9,Brighton,69.90,35.25,42.90,42.90,42.90,42.90,3.81,1.50,2.11,1.65,2.08,2.28
M,170,Milner,4.9,4.9,Brighton,0.00,9.30,19.80,30.45,30.45,30.45,0.00,0.35,0.85,1.04,1.25,1.38
M,172,Watson,4.8,4.8,Brighton,2.70,2.70,2.70,2.70,2.70,2.70,0.16,0.13,0.15,0.11,0.14,0.16
M,173,Wieffer,4.9,4.9,Brighton,76.35,76.35,76.35,76.35,76.35,76.35,3.62,3.27,3.53,3.07,3.47,3.70
M,175,Knight,4.5,4.5,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,178,Welbeck,6.6,6.6,Brighton,81.30,81.30,81.30,81.30,81.30,81.30,5.14,3.70,4.65,3.21,4.59,5.18
F,180,Tzimas,5.3,5.3,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,181,Kostoulas,4.8,4.8,Brighton,9.00,9.00,9.00,9.00,9.00,9.00,0.62,0.49,0.58,0.43,0.57,0.63
G,182,Trafford,4.6,4.6,Man City,0.90,0.90,0.90,0.90,0.90,0.90,0.04,0.03,0.04,0.03,0.04,0.03
G,183,Weiss,4.3,4.3,Burnley,0.90,0.90,0.90,0.90,0.90,0.90,0.02,0.03,0.03,0.03,0.03,0.02
G,185,Hladký,3.9,3.9,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,186,Roberts,4.4,4.4,Burnley,6.30,6.30,6.30,6.30,6.30,6.30,0.20,0.23,0.21,0.23,0.22,0.21
D,187,Walker,4.4,4.4,Burnley,84.90,84.90,84.90,84.90,84.90,84.90,2.12,2.82,2.41,2.95,2.43,2.13
D,188,Delcroix,3.8,3.8,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,190,Ekdal,4.0,4.0,Burnley,86.70,86.70,85.80,85.80,85.80,85.80,2.76,3.41,3.11,3.60,3.04,2.74
D,191,Estève,3.9,3.9,Burnley,87.45,87.45,87.45,87.45,87.45,87.45,2.82,3.46,3.22,3.68,3.11,2.81
D,192,Hartman,4.0,4.0,Burnley,86.70,86.70,86.70,86.70,86.70,86.70,2.29,3.14,2.69,3.31,2.71,2.33
D,193,Humphreys,3.9,3.9,Burnley,2.10,2.10,2.10,2.10,2.10,2.10,0.08,0.08,0.08,0.08,0.08,0.08
D,194,Jordan,4.0,4.0,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,195,Lucas Pires,3.8,3.8,Burnley,2.10,2.10,2.10,2.10,2.10,2.10,0.08,0.08,0.08,0.09,0.08,0.08
D,197,Sonne,3.9,3.9,Burnley,4.35,4.35,4.35,4.35,4.35,4.35,0.15,0.17,0.16,0.17,0.16,0.15
D,198,Tuanzebe,3.9,3.9,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,199,Worrall,3.9,3.9,Burnley,8.55,8.55,6.90,6.90,6.90,6.90,0.30,0.33,0.25,0.27,0.25,0.24
M,200,Anthony,5.4,5.4,Burnley,74.40,74.40,74.40,74.40,74.40,74.40,3.13,3.59,3.44,3.70,3.53,3.30
M,202,Bruun Larsen,5.3,5.3,Burnley,26.10,26.10,26.10,26.10,26.10,26.10,1.02,1.15,1.09,1.16,1.11,1.08
M,203,Boateng,4.8,4.8,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,205,Cullen,5.0,5.0,Burnley,85.20,85.20,87.00,87.00,87.00,87.00,2.98,3.10,3.13,3.22,3.15,3.09
M,206,Edwards,4.7,4.7,Burnley,1.50,1.50,1.50,1.50,1.50,1.50,0.07,0.07,0.07,0.07,0.07,0.07
M,207,Hannibal,4.8,4.8,Burnley,18.00,18.00,0.00,0.00,0.00,0.00,0.62,0.66,0.00,0.00,0.00,0.00
M,209,Laurent,4.8,4.8,Burnley,38.55,38.55,54.60,54.60,54.60,54.60,1.24,1.33,1.80,1.86,1.83,1.81
M,210,Tchaouna,4.9,4.9,Burnley,51.00,51.00,51.00,51.00,51.00,51.00,1.84,2.08,2.00,2.14,2.05,1.95
M,213,Banel,4.5,4.5,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,214,Trésor,4.4,4.4,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,215,Flemming,5.3,5.3,Burnley,70.05,70.05,71.10,71.10,71.10,71.10,2.70,3.09,3.10,3.36,3.22,3.03
F,216,Amdouni,4.8,4.8,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,217,Foster,5.0,5.0,Burnley,54.45,54.45,0.00,0.00,0.00,0.00,1.99,2.32,0.00,0.00,0.00,0.00
F,218,Barnes,4.3,4.3,Burnley,0.90,0.90,0.90,0.90,0.90,0.90,0.04,0.04,0.04,0.04,0.04,0.04
G,220,Sánchez,4.8,4.8,Chelsea,89.10,89.10,89.10,89.10,89.10,89.10,3.35,3.85,2.97,3.53,3.60,2.50
G,221,Jörgensen,4.3,4.3,Chelsea,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.04,0.03,0.03,0.03,0.02
G,223,Slonina,3.9,3.9,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,224,Cucurella,6.2,6.2,Chelsea,83.70,83.70,83.70,83.70,83.70,83.70,3.46,4.07,2.98,3.69,3.75,2.15
D,225,James,5.6,5.6,Chelsea,76.05,76.05,51.00,51.00,51.00,51.00,3.12,3.79,1.85,2.31,2.34,1.40
D,226,Chalobah,5.2,5.2,Chelsea,82.95,82.95,82.95,82.95,82.95,82.95,3.97,4.46,3.43,4.07,4.16,2.50
D,227,Colwill,4.8,4.8,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,228,Gusto,4.9,4.9,Chelsea,71.70,71.70,46.20,46.20,46.20,46.20,2.89,3.45,1.65,2.00,2.04,1.30
D,229,B.Badiashile,4.4,4.4,Chelsea,9.75,21.60,21.60,21.60,21.60,21.60,0.40,1.05,0.86,0.96,0.99,0.69
D,230,Fofana,4.4,4.4,Chelsea,71.10,35.85,35.85,35.85,35.85,35.85,2.88,1.68,1.30,1.52,1.54,0.98
D,232,Tosin,4.2,4.2,Chelsea,12.45,28.20,28.20,28.20,28.20,28.20,0.53,1.44,1.18,1.33,1.35,0.94
D,233,Acheampong,3.9,3.9,Chelsea,9.75,17.70,17.70,17.70,17.70,17.70,0.39,0.81,0.67,0.76,0.77,0.56
M,235,Palmer,10.3,10.3,Chelsea,72.60,78.45,78.45,78.45,78.45,78.45,5.01,5.59,4.73,5.35,5.74,4.17
M,236,Neto,7.2,7.2,Chelsea,77.40,77.40,77.40,77.40,77.40,77.40,3.68,3.86,3.32,3.72,3.94,2.96
M,237,Enzo,6.7,6.7,Chelsea,85.35,85.35,84.90,84.90,84.90,84.90,3.89,4.01,3.53,4.00,4.16,3.17
M,238,Estêvão,6.6,6.6,Chelsea,27.90,47.70,47.70,47.70,47.70,47.70,1.45,2.51,2.15,2.47,2.55,1.94
M,239,Gittens,6.1,6.1,Chelsea,13.35,17.10,17.10,17.10,17.10,17.10,0.68,0.87,0.76,0.84,0.87,0.70
M,241,Caicedo,5.8,5.8,Chelsea,0.00,0.00,84.90,84.90,84.90,84.90,0.00,0.00,3.47,3.68,3.64,3.22
M,242,Dewsbury-Hall,5.0,5.0,Everton,87.60,83.25,83.25,83.25,83.25,83.25,3.74,3.17,3.16,4.05,3.65,3.94
M,243,George,4.9,4.9,Chelsea,5.25,5.25,5.25,5.25,5.25,5.25,0.27,0.28,0.25,0.27,0.28,0.23
M,244,Lavia,4.9,4.9,Chelsea,0.00,9.90,9.90,9.90,9.90,9.90,0.00,0.35,0.34,0.35,0.36,0.33
M,245,Mudryk,4.9,4.9,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,246,Andrey Santos,4.5,4.5,Chelsea,53.40,53.40,18.90,18.90,18.90,18.90,2.01,2.12,0.72,0.76,0.78,0.68
M,247,D.Essugo,4.3,4.3,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,249,João Pedro,7.4,7.4,Chelsea,73.65,75.00,75.00,75.00,75.00,75.00,3.77,3.89,3.59,3.84,4.11,3.25
F,250,Delap,6.2,6.2,Chelsea,43.50,37.65,37.65,37.65,37.65,37.65,2.12,1.93,1.69,1.91,2.03,1.59
F,252,Marc Guiu,4.2,4.2,Chelsea,12.15,12.15,12.15,12.15,12.15,12.15,0.71,0.72,0.66,0.72,0.75,0.60
G,253,Henderson,5.1,5.1,Crystal Palace,89.10,89.10,89.10,89.10,89.10,89.10,3.27,2.92,3.47,3.52,3.64,3.00
G,254,Benitez,4.0,4.0,Crystal Palace,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.03,0.03,0.04,0.03
G,255,Matthews,3.9,3.9,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
