Pos,ID,Name,BV,SV,Team,26_xMins,27_xMins,28_xMins,29_xMins,30_xMins,31_xMins,26_Pts,27_Pts,28_Pts,29_Pts,30_Pts,31_Pts
G,102,Balcombe,3.9,3.9,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,104,Eyestone,3.9,3.9,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,105,Valdimarsson,3.9,3.9,Brentford,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.04,0.03,0.04,0.03
D,106,Collins,5.0,5.0,Brentford,69.15,85.65,85.65,85.65,85.65,85.65,2.75,4.06,4.78,4.10,4.80,4.28
D,107,Lewis-Potter,4.9,4.9,Brentford,67.20,20.25,20.25,20.25,20.25,20.25,2.60,0.98,1.03,0.89,1.09,0.92
D,108,Ajer,4.4,4.4,Brentford,81.60,78.90,78.90,78.90,78.90,78.90,3.13,3.70,4.33,3.71,4.37,3.87
D,109,Henry,4.3,4.3,Brentford,75.15,75.15,75.15,75.15,75.15,75.15,2.39,3.14,3.62,2.88,3.85,3.08
D,110,Kayode,4.5,4.5,Brentford,82.65,82.65,82.65,82.65,82.65,82.65,2.62,3.48,4.06,3.25,4.34,3.45
D,111,Pinnock,4.2,4.2,Brentford,1.50,1.50,1.50,1.50,1.50,1.50,0.06,0.06,0.06,0.06,0.07,0.07
D,113,Van den Berg,4.5,4.5,Brentford,32.10,14.55,14.55,14.55,14.55,14.55,1.25,0.70,0.77,0.69,0.79,0.70
D,116,Hickey,4.0,4.0,Brentford,20.85,20.85,20.85,20.85,20.85,20.85,0.68,0.84,0.91,0.80,0.95,0.82
M,119,Mbeumo,8.6,8.6,Man Utd,74.40,80.40,80.40,80.40,80.40,80.40,4.78,4.61,4.83,4.10,4.53,4.38
M,120,Schade,6.9,6.9,Brentford,0.00,83.55,83.55,83.55,83.55,83.55,0.00,4.80,4.64,4.17,5.03,4.02
M,121,Damsgaard,5.6,5.6,Brentford,68.10,50.10,50.10,50.10,50.10,50.10,2.88,2.60,2.55,2.41,2.69,2.31
M,122,Milambo,5.2,5.2,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,123,Carvalho,4.7,4.7,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,124,Henderson,5.0,5.0,Brentford,25.05,25.05,25.05,25.05,25.05,25.05,0.86,0.94,0.95,0.92,0.98,0.89
M,125,Janelt,4.9,4.9,Brentford,79.20,79.20,79.20,79.20,79.20,79.20,3.21,3.86,3.81,3.69,3.89,3.47
M,126,Jensen,4.9,4.9,Brentford,69.30,69.30,69.30,69.30,69.30,69.30,2.69,3.17,3.15,2.91,3.34,2.84
M,129,Yarmoliuk,5.0,5.0,Brentford,78.45,78.45,78.45,78.45,78.45,78.45,2.71,3.20,3.17,3.10,3.21,2.87
M,130,Donovan,4.4,4.4,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,135,Wissa,7.3,7.3,Newcastle,53.70,53.70,53.70,53.70,53.70,53.70,2.90,2.37,3.02,2.88,2.63,3.03
F,136,Thiago,7.0,7.0,Brentford,84.75,81.90,81.90,81.90,81.90,81.90,3.67,4.64,4.33,4.02,4.73,3.83
G,138,Steele,4.2,4.2,Brighton,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.03,0.03,0.04,0.03
G,139,Verbruggen,4.5,4.5,Brighton,89.10,89.10,89.10,89.10,89.10,89.10,2.90,3.03,3.62,2.57,3.71,2.82
G,140,McGill,3.9,3.9,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,143,Boscagli,4.2,4.2,Brighton,70.50,5.85,5.85,5.85,5.85,5.85,2.42,0.24,0.25,0.22,0.26,0.23
D,145,De Cuyper,4.3,4.3,Brighton,78.15,15.75,15.75,15.75,15.75,15.75,3.12,0.72,0.80,0.63,0.78,0.68
D,146,Dunk,4.5,4.5,Brighton,86.70,84.45,84.45,84.45,84.45,84.45,2.97,3.07,3.58,2.53,3.59,2.90
D,148,F.Kadıoğlu,4.4,4.4,Brighton,83.25,83.25,83.25,83.25,83.25,83.25,2.69,2.82,3.63,2.41,3.55,2.76
D,149,Igor,4.5,4.5,Brighton,3.60,3.60,3.60,3.60,3.60,3.60,0.13,0.14,0.14,0.12,0.15,0.13
D,151,Van Hecke,4.5,4.5,Brighton,27.75,86.70,86.70,86.70,86.70,86.70,1.09,3.40,3.93,2.85,3.97,3.19
D,152,Veltman,4.3,4.3,Brighton,35.85,32.25,32.25,32.25,32.25,32.25,1.46,1.38,1.52,1.20,1.53,1.32
D,153,Webster,4.4,4.4,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,156,Tasker,3.8,3.8,Brighton,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01
M,157,Mitoma,6.1,6.1,Brighton,78.45,78.45,78.45,78.45,78.45,78.45,3.32,3.47,3.89,3.09,3.67,3.42
M,158,Georginio,5.6,5.6,Brighton,47.25,69.75,69.75,69.75,69.75,69.75,2.16,3.28,3.68,2.96,3.47,3.26
M,159,March,5.8,5.8,Brighton,3.00,3.00,3.00,3.00,3.00,3.00,0.13,0.13,0.15,0.13,0.14,0.13
M,160,Minteh,5.6,5.6,Brighton,64.95,41.40,41.40,41.40,41.40,41.40,2.77,1.89,2.08,1.68,1.96,1.87
M,163,Hinshelwood,5.1,5.1,Brighton,9.45,9.45,9.45,9.45,9.45,9.45,0.40,0.36,0.43,0.35,0.38,0.38
M,164,O'Riley,5.5,5.5,Brighton,32.25,32.25,32.25,32.25,32.25,32.25,1.38,1.45,1.58,1.31,1.51,1.42
M,166,Ayari,4.8,4.8,Brighton,0.00,61.50,61.50,61.50,61.50,61.50,0.00,2.63,2.85,2.33,2.66,2.54
M,167,Baleba,4.5,4.5,Brighton,80.10,65.40,65.40,65.40,65.40,65.40,2.99,2.41,2.62,2.20,2.47,2.33
M,168,Buonanotte,4.6,4.6,Leeds United,18.00,18.00,18.00,18.00,18.00,18.00,0.79,0.80,0.84,0.94,0.86,0.90
M,169,Gomez,4.9,4.9,Brighton,69.60,45.45,45.45,45.45,45.45,45.45,2.97,2.03,2.22,1.84,2.12,2.02
M,170,Milner,4.9,4.9,Brighton,6.75,6.75,6.75,6.75,6.75,6.75,0.27,0.29,0.27,0.26,0.28,0.28
M,173,Wieffer,4.9,4.9,Brighton,0.00,55.50,55.50,55.50,55.50,55.50,0.00,2.59,2.42,2.30,2.47,2.47
F,178,Welbeck,6.2,6.2,Brighton,62.40,62.40,62.40,62.40,62.40,62.40,2.97,3.16,3.47,2.78,3.24,3.13
F,180,Tzimas,5.2,5.2,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,181,Kostoulas,4.8,4.8,Brighton,16.50,16.50,16.50,16.50,16.50,16.50,0.79,0.80,0.85,0.73,0.84,0.82
G,182,Trafford,4.5,4.5,Man City,0.90,0.90,0.90,0.90,0.90,0.00,0.03,0.03,0.03,0.03,0.03,0.00
G,183,Weiss,4.3,4.3,Burnley,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.02,0.03,0.03,0.03,0.03
G,185,Hladký,3.9,3.9,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,186,Roberts,4.4,4.4,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,187,Walker,4.4,4.4,Burnley,87.00,87.00,87.00,87.00,87.00,87.00,2.32,1.48,2.80,2.59,2.69,2.54
D,190,Ekdal,3.9,3.9,Burnley,10.20,10.20,10.20,10.20,10.20,10.20,0.40,0.34,0.41,0.41,0.41,0.39
D,191,Estève,3.9,3.9,Burnley,87.45,87.45,87.45,87.45,87.45,87.45,3.36,2.30,3.75,3.59,3.62,3.40
D,192,Hartman,4.0,4.0,Burnley,3.00,3.00,3.00,3.00,3.00,3.00,0.11,0.11,0.12,0.12,0.12,0.12
D,193,Humphreys,3.9,3.9,Burnley,82.95,82.95,82.95,82.95,82.95,82.95,3.00,1.98,3.39,3.22,3.24,3.08
D,194,Jordan,3.9,3.9,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,195,Lucas Pires,3.8,3.8,Burnley,85.05,85.05,85.05,85.05,85.05,85.05,2.51,1.64,3.02,2.79,2.98,2.71
D,198,Tuanzebe,3.9,3.9,Burnley,36.00,71.70,71.70,71.70,71.70,71.70,1.35,1.73,2.89,2.75,2.77,2.62
D,199,Worrall,3.8,3.8,Burnley,3.00,3.00,3.00,3.00,3.00,3.00,0.11,0.10,0.11,0.11,0.10,0.10
M,200,Anthony,5.0,5.0,Burnley,61.80,61.80,61.80,61.80,61.80,61.80,2.80,2.70,3.05,2.94,3.24,2.79
M,202,Bruun Larsen,5.3,5.3,Burnley,6.75,6.75,6.75,6.75,6.75,6.75,0.29,0.29,0.30,0.30,0.32,0.28
M,203,Boateng,4.7,4.7,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,205,Cullen,4.9,4.9,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,206,Edwards,4.7,4.7,Burnley,66.60,66.60,66.60,66.60,66.60,66.60,2.95,2.82,3.20,3.10,3.32,2.99
M,207,Hannibal,4.7,4.7,Burnley,35.25,23.55,23.55,23.55,23.55,23.55,1.30,0.85,0.95,0.93,0.97,0.89
M,209,Laurent,4.8,4.8,Burnley,56.10,32.55,32.55,32.55,32.55,32.55,1.93,1.04,1.12,1.13,1.14,1.07
M,210,Tchaouna,4.9,4.9,Burnley,18.00,18.00,18.00,18.00,18.00,18.00,0.72,0.70,0.76,0.73,0.80,0.72
M,214,Trésor,4.4,4.4,Burnley,5.70,5.70,5.70,5.70,5.70,5.70,0.24,0.23,0.24,0.22,0.23,0.22
F,215,Flemming,5.3,5.3,Burnley,27.90,27.90,27.90,27.90,27.90,27.90,1.25,1.19,1.35,1.26,1.36,1.24
F,216,Amdouni,4.8,4.8,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,217,Foster,4.9,4.9,Burnley,30.15,30.15,30.15,30.15,30.15,30.15,1.30,1.24,1.34,1.30,1.42,1.28
F,218,Barnes,4.2,4.2,Burnley,1.50,1.50,1.50,1.50,1.50,1.50,0.06,0.06,0.06,0.07,0.07,0.06
G,220,Sánchez,4.9,4.9,Chelsea,89.10,89.10,89.10,89.10,89.10,89.10,3.52,3.77,2.02,2.61,2.85,3.05
G,221,Jörgensen,4.3,4.3,Chelsea,0.90,0.90,0.90,0.90,0.90,0.90,0.04,0.04,0.02,0.03,0.03,0.03
G,223,Slonina,3.9,3.9,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,224,Cucurella,6.1,6.1,Chelsea,83.40,83.40,83.40,83.40,83.40,83.40,4.18,4.61,2.08,2.83,3.27,3.49
D,225,James,5.7,5.7,Chelsea,33.30,71.70,71.70,71.70,71.70,71.70,1.75,4.27,1.86,2.58,3.02,3.20
D,226,Chalobah,5.8,5.8,Chelsea,82.95,82.95,82.95,82.95,82.95,82.95,4.61,4.98,2.68,3.37,3.77,4.08
D,227,Colwill,4.7,4.7,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,228,Gusto,4.9,4.9,Chelsea,56.85,42.90,42.90,42.90,42.90,42.90,2.92,2.41,1.16,1.55,1.80,1.83
D,229,B.Badiashile,4.4,4.4,Chelsea,60.75,11.25,11.25,11.25,11.25,11.25,3.20,0.61,0.41,0.46,0.50,0.53
D,230,Fofana,4.4,4.4,Chelsea,15.45,48.00,48.00,48.00,48.00,48.00,0.84,2.75,1.69,2.04,2.19,2.36
D,231,M.Sarr,4.5,4.5,Chelsea,19.95,7.05,7.05,7.05,7.05,7.05,0.97,0.34,0.24,0.27,0.29,0.30
D,232,Tosin,4.0,4.0,Chelsea,7.05,16.95,16.95,16.95,16.95,16.95,0.36,0.86,0.61,0.69,0.73,0.77
D,233,Acheampong,3.7,3.7,Chelsea,11.25,7.05,7.05,7.05,7.05,7.05,0.57,0.37,0.25,0.29,0.31,0.32
M,235,Palmer,10.5,10.5,Chelsea,73.05,73.05,73.05,73.05,73.05,73.05,5.41,6.21,3.36,4.28,4.92,4.67
M,236,Neto,7.0,7.0,Chelsea,55.50,77.10,77.10,77.10,77.10,77.10,3.09,4.81,2.87,3.47,3.88,3.73
M,237,Enzo,6.9,6.9,Chelsea,84.90,84.90,84.90,84.90,84.90,84.90,4.59,5.20,3.11,3.83,4.28,4.14
M,238,Estêvão,6.4,6.4,Chelsea,70.95,41.40,41.40,41.40,41.40,41.40,4.02,2.70,1.64,1.95,2.19,2.07
M,239,Gittens,6.0,6.0,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,241,Caicedo,5.7,5.7,Chelsea,84.90,84.90,84.90,84.90,84.90,84.90,3.70,3.94,3.21,3.65,3.76,3.80
M,242,Dewsbury-Hall,4.9,4.9,Everton,82.35,82.35,82.35,82.35,82.35,82.35,4.16,3.73,3.47,4.45,2.85,3.83
M,243,George,4.8,4.8,Everton,20.25,20.25,20.25,20.25,20.25,20.25,0.97,0.87,0.82,1.04,0.71,0.91
M,244,Lavia,4.9,4.9,Chelsea,7.20,7.20,7.20,7.20,7.20,7.20,0.27,0.28,0.24,0.26,0.26,0.26
M,245,Mudryk,4.9,4.9,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,246,Andrey Santos,4.5,4.5,Chelsea,32.25,45.75,45.75,45.75,45.75,45.75,1.45,2.24,1.59,1.88,1.99,1.99
M,247,D.Essugo,4.3,4.3,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,249,João Pedro,7.6,7.6,Chelsea,73.35,73.35,73.35,73.35,73.35,73.35,4.21,4.74,2.91,3.49,3.90,3.72
F,250,Delap,6.2,6.2,Chelsea,34.35,34.35,34.35,34.35,34.35,34.35,1.87,2.12,1.32,1.58,1.75,1.67
F,252,Marc Guiu,4.2,4.2,Chelsea,4.20,4.20,4.20,4.20,4.20,4.20,0.25,0.29,0.21,0.22,0.24,0.24
G,253,Henderson,5.0,5.0,Crystal Palace,89.10,89.10,89.10,89.10,89.10,0.00,3.97,3.88,2.90,3.07,3.46,0.00
G,254,Benitez,4.0,4.0,Crystal Palace,0.90,0.90,0.90,0.90,0.90,0.00,0.04,0.04,0.03,0.03,0.03,0.00
G,255,Matthews,3.9,3.9,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,256,Muñoz,5.8,5.8,Crystal Palace,87.45,87.45,87.45,87.45,87.45,0.00,5.41,5.12,3.20,3.72,4.44,0.00
D,257,Lacroix,5.1,5.1,Crystal Palace,86.10,86.10,86.10,86.10,86.10,0.00,5.14,4.86,3.59,4.00,4.51,0.00
D,258,Mitchell,5.0,5.0,Crystal Palace,85.20,85.20,85.20,85.20,85.20,0.00,4.67,4.44,2.85,3.28,3.91,0.00
D,259,Sosa,4.8,4.8,Crystal Palace,5.40,5.40,5.40,5.40,5.40,0.00,0.23,0.23,0.22,0.21,0.23,0.00
D,260,Guéhi,5.2,5.2,Man City,85.05,73.20,73.20,73.20,73.20,0.00,4.43,3.57,3.71,3.77,3.58,0.00
D,261,Richards,4.4,4.4,Crystal Palace,84.60,84.60,84.60,84.60,84.60,0.00,4.88,4.60,3.45,3.81,4.32,0.00
D,262,Chadi Riad,4.0,4.0,Crystal Palace,46.50,46.50,46.50,46.50,46.50,0.00,2.47,2.37,1.70,1.90,2.17,0.00
D,263,Clyne,3.8,3.8,Crystal Palace,3.15,3.15,3.15,3.15,3.15,0.00,0.16,0.16,0.12,0.13,0.14,0.00
D,265,Kporha,4.0,4.0,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,266,Eze,7.2,7.2,Arsenal,95.70,25.80,25.80,25.80,25.80,0.00,5.59,1.47,1.60,1.47,1.66,0.00
M,267,Sarr,6.3,6.3,Crystal Palace,82.20,82.20,82.20,82.20,82.20,0.00,5.56,5.44,3.97,4.27,4.63,0.00
M,268,Doucouré,4.9,4.9,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,270,Hughes,4.7,4.7,Crystal Palace,39.90,39.90,39.90,39.90,39.90,0.00,1.52,1.48,1.31,1.37,1.38,0.00
M,271,Kamada,5.0,5.0,Crystal Palace,34.65,34.65,34.65,34.65,34.65,0.00,1.51,1.50,1.31,1.37,1.37,0.00
M,272,Lerma,4.9,4.9,Crystal Palace,68.70,68.70,68.70,68.70,68.70,0.00,2.80,2.72,2.65,2.68,2.70,0.00
M,273,Wharton,5.0,5.0,Crystal Palace,82.50,82.50,82.50,82.50,82.50,0.00,3.99,3.91,3.40,3.64,3.51,0.00
M,274,Agbinone,4.3,4.3,Crystal Palace,0.30,0.30,0.30,0.30,0.30,0.00,0.01,0.01,0.01,0.01,0.01,0.00
M,276,Devenny,4.3,4.3,Crystal Palace,9.15,9.15,9.15,9.15,9.15,0.00,0.44,0.47,0.40,0.41,0.43,0.00
M,281,Rodney,4.4,4.4,Crystal Palace,0.30,0.30,0.30,0.30,0.30,0.00,0.01,0.01,0.01,0.01,0.01,0.00
F,283,Mateta,7.5,7.5,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,284,Nketiah,5.4,5.4,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
