Pos,ID,Name,BV,SV,Team,22_xMins,23_xMins,24_xMins,25_xMins,26_xMins,27_xMins,22_Pts,23_Pts,24_Pts,25_Pts,26_Pts,27_Pts
M,18,Madueke,6.8,6.8,Arsenal,19.50,19.50,19.50,19.50,39.00,19.50,1.08,1.16,1.08,1.23,2.32,1.09
M,19,Martinelli,6.8,6.8,Arsenal,12.15,12.15,12.15,12.15,24.30,12.15,0.70,0.75,0.71,0.80,1.51,0.72
M,20,Trossard,6.9,6.9,Arsenal,60.60,60.60,60.60,60.60,121.20,60.60,3.34,3.60,3.34,3.82,7.20,3.37
M,21,Rice,7.3,7.3,Arsenal,79.50,79.50,79.50,79.50,159.00,79.50,4.69,4.77,4.46,4.87,9.60,4.68
M,22,Merino,5.6,5.6,Arsenal,20.40,20.40,20.40,20.40,40.80,20.40,1.06,1.15,1.07,1.18,2.28,1.11
M,24,Nørgaard,5.1,5.1,Arsenal,6.30,6.30,6.30,6.30,12.60,6.30,0.25,0.25,0.25,0.26,0.51,0.25
M,25,Nwaneri,5.0,5.0,Arsenal,10.05,10.05,10.05,10.05,20.10,10.05,0.50,0.53,0.50,0.55,1.06,0.50
M,26,Zubimendi,5.2,5.2,Arsenal,81.75,81.75,81.75,81.75,163.50,81.75,3.23,3.26,3.04,3.30,6.42,3.21
M,27,Nelson,4.8,4.8,Brentford,9.15,9.15,9.15,9.15,9.15,9.15,0.45,0.49,0.43,0.43,0.39,0.48
F,30,Havertz,7.3,7.3,Arsenal,7.95,7.95,7.95,7.95,15.90,7.95,0.45,0.49,0.45,0.51,0.99,0.46
F,31,G.Jesus,6.4,6.4,Arsenal,17.85,17.85,17.85,17.85,35.70,17.85,0.99,1.12,1.01,1.16,2.18,1.02
G,32,Martinez,5.0,5.0,Aston Villa,67.50,89.10,89.10,89.10,89.10,89.10,2.87,2.72,3.62,3.27,3.23,3.50
G,33,M.Bizot,4.2,4.2,Aston Villa,22.50,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.03,0.03,0.03
D,36,Cash,4.8,4.8,Aston Villa,84.00,84.00,84.00,84.00,84.00,84.00,4.26,2.91,4.18,3.42,3.60,4.16
D,37,Digne,4.5,4.5,Aston Villa,25.80,25.80,25.80,25.80,25.80,25.80,1.32,1.03,1.27,1.15,1.21,1.28
D,38,Konsa,4.4,4.4,Aston Villa,84.75,84.75,84.75,84.75,84.75,84.75,4.17,2.79,3.91,3.19,3.41,3.93
D,39,Maatsen,4.2,4.2,Aston Villa,76.80,76.80,76.80,76.80,76.80,76.80,4.31,3.01,4.09,3.46,3.57,3.99
D,40,Mings,4.3,4.3,Aston Villa,13.65,13.65,13.65,13.65,13.65,13.65,0.65,0.52,0.64,0.56,0.57,0.63
D,41,Pau,4.3,4.3,Aston Villa,76.65,76.65,76.65,76.65,76.65,76.65,3.95,2.67,3.70,3.17,3.23,3.63
D,42,A.García,3.9,3.9,Aston Villa,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,44,Bogarde,4.0,4.0,Aston Villa,81.90,79.05,9.30,9.30,9.30,9.30,3.94,2.80,0.35,0.34,0.34,0.35
D,45,Sousa,3.9,3.9,Aston Villa,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01
M,47,Rogers,7.7,7.7,Aston Villa,85.35,85.35,85.35,85.35,85.35,85.35,4.52,3.69,4.47,4.09,4.30,4.37
M,48,Tielemans,5.9,5.9,Aston Villa,84.00,84.00,84.00,84.00,84.00,84.00,4.21,3.66,4.09,3.89,4.03,3.91
M,50,Buendía,5.3,5.3,Aston Villa,75.75,75.75,41.70,41.70,41.70,41.70,4.57,3.85,2.52,2.36,2.48,2.48
M,52,J.Ramsey,5.3,5.3,Newcastle,51.30,51.30,46.80,29.70,29.70,29.70,2.24,2.17,1.75,1.36,1.25,1.15
M,54,McGinn,5.4,5.4,Aston Villa,84.15,81.15,75.45,75.45,75.45,75.45,3.86,3.29,3.58,3.43,3.55,3.56
M,55,Barkley,4.8,4.8,Aston Villa,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,58,Kamara,4.9,4.9,Aston Villa,0.00,0.00,75.75,75.75,75.75,75.75,0.00,0.00,2.71,2.66,2.74,2.69
M,59,Onana,4.8,4.8,Aston Villa,0.00,0.00,56.85,56.85,56.85,56.85,0.00,0.00,2.46,2.44,2.48,2.42
M,60,Broggio,4.4,4.4,Aston Villa,0.30,0.30,0.30,0.30,0.30,0.30,0.02,0.01,0.02,0.01,0.01,0.01
M,62,Jimoh-Aloba,4.5,4.5,Aston Villa,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,63,Young,4.3,4.3,Aston Villa,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01
F,64,Watkins,8.8,8.8,Aston Villa,75.75,75.75,75.75,75.75,75.75,75.75,4.44,3.86,4.41,4.21,4.36,4.39
G,67,Petrović,4.5,4.5,Bournemouth,89.10,89.10,89.10,89.10,89.10,89.10,2.68,2.60,3.29,3.03,3.30,3.12
G,68,Dennis,4.0,4.0,Bournemouth,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,69,McKenna,3.9,3.9,Bournemouth,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,72,Senesi,4.8,4.8,Bournemouth,85.95,85.95,85.95,85.95,85.95,85.95,3.66,3.86,4.62,4.22,4.64,4.42
D,73,Smith,4.4,4.4,Bournemouth,52.35,45.60,45.60,45.60,45.60,45.60,1.48,1.37,1.77,1.62,1.70,1.67
D,74,Truffert,4.5,4.5,Bournemouth,85.20,85.20,85.20,85.20,85.20,85.20,2.61,2.79,3.51,3.14,3.54,3.29
D,75,Akinmboni,3.8,3.8,Bournemouth,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,76,Bevan,3.8,3.8,Bournemouth,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,77,Hill,3.9,3.9,Bournemouth,45.15,45.15,45.15,45.15,45.15,45.15,1.86,1.96,2.30,2.14,2.34,2.24
D,80,Soler,4.0,4.0,Bournemouth,2.85,2.85,2.85,2.85,2.85,2.85,0.12,0.12,0.13,0.12,0.13,0.13
M,81,Kluivert,7.0,7.0,Bournemouth,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,82,Semenyo,7.6,7.6,Man City,69.45,65.55,61.80,61.80,61.80,61.80,3.41,4.19,3.06,2.68,3.43,3.22
M,83,O.Dango,5.8,5.8,Brentford,77.85,77.85,77.85,77.85,77.85,77.85,3.75,4.28,3.59,3.51,3.14,4.04
M,84,Tavernier,5.5,5.5,Bournemouth,82.20,82.20,82.20,82.20,82.20,82.20,4.31,4.08,4.73,4.55,4.38,4.59
M,85,Adams,5.0,5.0,Bournemouth,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,86,Brooks,5.0,5.0,Bournemouth,44.25,79.05,79.05,79.05,79.05,79.05,2.04,3.46,3.94,3.78,3.61,3.86
M,87,Christie,4.9,4.9,Bournemouth,25.80,25.80,25.80,25.80,25.80,25.80,1.11,1.05,1.13,1.13,1.13,1.12
M,88,Cook,4.9,4.9,Bournemouth,84.45,82.05,82.05,82.05,82.05,82.05,3.79,3.50,3.77,3.83,3.84,3.67
M,90,Scott,5.0,5.0,Bournemouth,80.70,78.75,78.75,78.75,78.75,78.75,3.53,3.25,3.61,3.62,3.62,3.52
M,92,Faivre,4.5,4.5,Bournemouth,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,97,Evanilson,7.0,7.0,Bournemouth,82.65,81.75,77.10,77.10,77.10,77.10,3.84,3.65,4.05,3.74,3.56,3.92
F,98,Enes Ünal,5.4,5.4,Bournemouth,0.00,0.00,9.00,9.00,9.00,9.00,0.00,0.00,0.53,0.50,0.48,0.52
F,100,Kroupi.Jr,4.6,4.6,Bournemouth,77.55,74.40,71.40,71.40,71.40,71.40,3.47,3.32,3.60,3.44,3.26,3.57
G,101,Kelleher,4.6,4.6,Brentford,89.10,89.10,89.10,89.10,89.10,89.10,2.74,3.55,2.88,2.71,2.56,3.28
G,102,Balcombe,3.9,3.9,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,104,Eyestone,3.9,3.9,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,105,Valdimarsson,3.9,3.9,Brentford,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.04,0.03,0.03,0.03,0.03
D,106,Collins,5.0,5.0,Brentford,88.95,88.95,88.95,88.95,88.95,88.95,3.51,4.58,3.83,3.72,3.43,4.04
D,107,Lewis-Potter,4.9,4.9,Brentford,31.20,31.20,31.20,31.20,31.20,31.20,1.18,1.55,1.24,1.14,1.07,1.42
D,108,Ajer,4.4,4.4,Brentford,78.90,78.90,78.90,78.90,78.90,78.90,2.97,3.89,3.24,3.16,2.91,3.44
D,109,Henry,4.3,4.3,Brentford,49.65,49.65,49.65,49.65,49.65,49.65,1.60,2.18,1.72,1.61,1.52,1.95
D,110,Kayode,4.5,4.5,Brentford,82.65,82.65,82.65,82.65,82.65,82.65,2.52,3.58,2.72,2.59,2.38,3.14
D,111,Pinnock,4.2,4.2,Brentford,10.20,10.20,10.20,10.20,10.20,10.20,0.42,0.47,0.44,0.44,0.41,0.45
D,113,Van den Berg,4.5,4.5,Brentford,14.25,14.25,14.25,14.25,14.25,14.25,0.56,0.67,0.58,0.58,0.55,0.62
D,114,Arthur,3.9,3.9,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,116,Hickey,4.0,4.0,Brentford,48.75,48.75,48.75,48.75,48.75,48.75,1.53,2.15,1.67,1.55,1.45,1.90
M,119,Mbeumo,8.1,8.1,Man Utd,85.35,85.35,85.35,85.35,85.35,85.35,4.48,3.45,5.12,5.04,5.19,4.72
M,120,Schade,7.1,7.1,Brentford,83.55,83.55,83.55,83.55,83.55,83.55,3.87,4.43,3.70,3.62,3.22,4.18
M,121,Damsgaard,5.7,5.7,Brentford,41.40,37.80,37.80,37.80,37.80,37.80,1.90,1.92,1.69,1.65,1.49,1.84
M,122,Milambo,5.2,5.2,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,123,Carvalho,4.7,4.7,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,124,Henderson,5.0,5.0,Brentford,39.30,35.25,35.25,35.25,35.25,35.25,1.38,1.34,1.23,1.22,1.14,1.27
M,125,Janelt,4.9,4.9,Brentford,69.30,69.30,69.30,69.30,69.30,69.30,3.15,3.36,3.15,3.09,2.74,3.22
M,126,Jensen,4.9,4.9,Brentford,57.15,57.15,57.15,57.15,57.15,57.15,2.34,2.58,2.24,2.19,2.03,2.42
M,127,Nunes,4.9,4.9,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,128,Onyeka,4.8,4.8,Brentford,0.00,10.05,10.05,10.05,10.05,10.05,0.00,0.41,0.37,0.37,0.35,0.39
M,129,Yarmoliuk,5.0,5.0,Brentford,79.80,78.45,78.45,78.45,78.45,78.45,3.03,3.17,2.98,2.93,2.59,3.04
M,130,Donovan,4.4,4.4,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,132,Maghoma,4.5,4.5,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,135,Wissa,7.3,7.3,Newcastle,37.50,56.85,56.85,56.85,56.85,56.85,2.16,3.09,2.56,3.29,2.93,2.59
F,136,Thiago,7.1,7.1,Brentford,82.65,82.65,82.65,82.65,82.65,82.65,3.92,4.41,3.66,3.57,3.18,4.14
G,138,Steele,4.2,4.2,Brighton,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.04,0.04,0.03,0.03
G,139,Verbruggen,4.5,4.5,Brighton,89.10,89.10,89.10,89.10,89.10,89.10,3.26,3.22,3.65,3.67,2.85,3.31
G,140,McGill,3.9,3.9,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,143,Boscagli,4.2,4.2,Brighton,5.70,5.70,5.70,5.70,5.70,5.70,0.23,0.22,0.24,0.24,0.21,0.23
D,144,Coppola,4.2,4.2,Brighton,3.30,3.30,3.30,3.30,3.30,3.30,0.12,0.12,0.13,0.13,0.11,0.13
D,145,De Cuyper,4.3,4.3,Brighton,25.50,25.50,25.50,25.50,25.50,25.50,1.29,1.14,1.33,1.28,1.06,1.15
D,146,Dunk,4.5,4.5,Brighton,85.20,85.20,85.20,85.20,85.20,85.20,3.50,3.14,3.93,3.78,2.88,3.47
D,148,F.Kadıoğlu,4.4,4.4,Brighton,81.90,81.90,81.90,81.90,81.90,81.90,3.44,3.18,3.97,3.66,2.81,3.31
D,149,Igor,4.5,4.5,West Ham,11.10,11.10,11.10,11.10,11.10,11.10,0.39,0.43,0.35,0.44,0.40,0.42
D,151,Van Hecke,4.5,4.5,Brighton,86.70,86.70,86.70,86.70,86.70,86.70,4.01,3.62,4.52,4.33,3.40,4.03
D,152,Veltman,4.3,4.3,Brighton,63.15,63.15,24.45,24.45,24.45,24.45,2.99,2.70,1.21,1.17,1.00,1.12
D,153,Webster,4.4,4.4,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,156,Tasker,3.8,3.8,Brighton,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01
M,157,Mitoma,6.1,6.1,Brighton,56.40,56.40,56.40,56.40,56.40,56.40,2.99,2.55,2.96,2.88,2.49,2.57
M,158,Georginio,5.6,5.6,Brighton,73.05,73.05,73.05,73.05,73.05,73.05,3.98,3.51,3.97,3.87,3.37,3.53
M,159,March,5.8,5.8,Brighton,6.45,6.45,6.45,6.45,6.45,6.45,0.34,0.30,0.32,0.32,0.29,0.30
M,160,Minteh,5.8,5.8,Brighton,49.35,74.10,74.10,74.10,74.10,74.10,2.65,3.29,3.81,3.68,3.20,3.29
M,162,Gruda,5.4,5.4,Brighton,49.50,36.90,36.90,36.90,36.90,36.90,2.81,1.76,1.99,1.94,1.71,1.75
M,163,Hinshelwood,5.1,5.1,Brighton,56.10,56.10,25.50,25.50,25.50,25.50,2.21,2.02,1.03,1.01,0.96,0.98
M,166,Ayari,4.8,4.8,Brighton,58.50,58.50,58.50,58.50,58.50,58.50,2.82,2.46,2.77,2.63,2.54,2.56
M,167,Baleba,4.5,4.5,Brighton,36.15,36.15,36.15,36.15,36.15,36.15,1.44,1.32,1.44,1.38,1.34,1.34
M,168,Buonanotte,4.6,4.6,Leeds United,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,169,Gomez,4.9,4.9,Brighton,35.25,35.25,35.25,35.25,35.25,35.25,1.86,1.60,1.78,1.76,1.58,1.63
M,170,Milner,4.9,4.9,Brighton,6.75,6.75,6.75,6.75,6.75,6.75,0.30,0.27,0.29,0.29,0.27,0.27
M,172,Watson,4.8,4.8,Brighton,3.00,3.00,3.00,3.00,3.00,3.00,0.17,0.15,0.16,0.16,0.15,0.15
M,173,Wieffer,4.9,4.9,Brighton,0.00,0.00,70.20,70.20,70.20,70.20,0.00,0.00,3.49,3.30,3.24,3.18
M,175,Knight,4.4,4.4,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,178,Welbeck,6.2,6.2,Brighton,65.55,49.65,49.65,49.65,49.65,49.65,4.16,2.60,2.90,2.91,2.54,2.64
F,180,Tzimas,5.2,5.2,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,181,Kostoulas,4.8,4.8,Brighton,18.00,18.00,18.00,18.00,18.00,18.00,1.09,0.94,1.02,1.02,0.91,0.94
G,182,Trafford,4.5,4.5,Man City,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.04,0.03,0.03,0.04,0.03
G,183,Weiss,4.3,4.3,Burnley,0.90,0.90,0.90,0.90,0.90,0.90,0.02,0.03,0.03,0.03,0.03,0.02
G,185,Hladký,3.9,3.9,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,186,Roberts,4.4,4.4,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,187,Walker,4.4,4.4,Burnley,87.00,87.00,87.00,87.00,87.00,87.00,1.82,2.77,2.88,3.11,2.62,1.76
D,190,Ekdal,3.9,3.9,Burnley,10.20,10.20,10.20,10.20,10.20,10.20,0.36,0.40,0.40,0.41,0.41,0.34
D,191,Estève,3.9,3.9,Burnley,87.45,87.45,87.45,87.45,87.45,87.45,2.69,3.45,3.57,3.63,3.51,2.46
D,192,Hartman,4.0,4.0,Burnley,3.00,3.00,3.00,3.00,3.00,3.00,0.11,0.12,0.12,0.13,0.12,0.11
D,193,Humphreys,3.9,3.9,Burnley,61.20,61.20,61.20,61.20,61.20,61.20,1.86,2.39,2.47,2.54,2.47,1.69
D,194,Jordan,3.9,3.9,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,195,Lucas Pires,3.8,3.8,Burnley,83.70,83.70,83.70,83.70,83.70,83.70,1.63,2.71,2.85,3.12,2.50,1.67
D,197,Sonne,3.8,3.8,Burnley,12.60,12.60,12.60,12.60,12.60,12.60,0.38,0.43,0.43,0.45,0.42,0.38
D,198,Tuanzebe,3.9,3.9,Burnley,79.95,79.95,79.95,79.95,79.95,79.95,2.12,2.82,2.94,3.02,2.89,1.91
D,199,Worrall,3.8,3.8,Burnley,3.00,3.00,3.00,3.00,3.00,3.00,0.10,0.11,0.11,0.11,0.11,0.10
M,200,Anthony,5.1,5.1,Burnley,33.45,33.45,33.45,33.45,33.45,33.45,1.39,1.74,1.60,1.89,1.56,1.50
M,202,Bruun Larsen,5.3,5.3,Burnley,21.30,21.30,21.30,21.30,21.30,21.30,0.84,0.98,0.93,1.05,0.92,0.86
M,203,Boateng,4.7,4.7,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,205,Cullen,5.0,5.0,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,206,Edwards,4.7,4.7,Burnley,43.50,43.50,43.50,43.50,43.50,43.50,1.67,2.07,1.90,2.28,1.88,1.79
M,207,Hannibal,4.7,4.7,Burnley,27.30,27.30,27.30,27.30,27.30,27.30,0.87,1.00,0.96,1.09,0.94,0.90
M,209,Laurent,4.8,4.8,Burnley,45.90,45.90,45.90,45.90,45.90,45.90,1.46,1.67,1.56,1.66,1.56,1.58
M,210,Tchaouna,4.9,4.9,Burnley,18.00,18.00,18.00,18.00,18.00,18.00,0.69,0.77,0.74,0.85,0.73,0.70
M,213,Banel,4.5,4.5,Burnley,0.90,0.90,0.90,0.90,0.90,0.90,0.04,0.04,0.04,0.05,0.04,0.04
M,214,Trésor,4.4,4.4,Burnley,5.70,5.70,5.70,5.70,5.70,5.70,0.22,0.23,0.23,0.25,0.23,0.22
F,215,Flemming,5.3,5.3,Burnley,31.05,31.05,31.05,31.05,31.05,31.05,1.22,1.44,1.36,1.62,1.32,1.27
F,216,Amdouni,4.8,4.8,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,217,Foster,4.9,4.9,Burnley,61.35,61.35,61.35,61.35,61.35,61.35,2.20,2.57,2.45,2.90,2.42,2.28
F,218,Barnes,4.2,4.2,Burnley,1.50,1.50,1.50,1.50,1.50,1.50,0.06,0.07,0.07,0.08,0.07,0.06
G,220,Sánchez,4.9,4.9,Chelsea,85.50,85.50,85.50,85.50,85.50,85.50,2.96,3.22,3.31,3.16,3.22,3.77
G,221,Jörgensen,4.3,4.3,Chelsea,4.50,4.50,4.50,4.50,4.50,4.50,0.16,0.16,0.17,0.17,0.17,0.19
G,223,Slonina,3.9,3.9,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,224,Cucurella,6.0,6.0,Chelsea,83.40,83.40,83.40,83.40,83.40,83.40,3.85,3.85,4.34,4.04,4.21,4.89
D,225,James,5.7,5.7,Chelsea,79.20,56.40,56.40,56.40,56.40,56.40,3.71,2.63,3.03,2.77,2.91,3.32
D,226,Chalobah,5.5,5.5,Chelsea,82.95,82.95,82.95,82.95,82.95,82.95,4.45,4.46,4.60,4.58,4.57,5.22
D,227,Colwill,4.7,4.7,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,228,Gusto,5.0,5.0,Chelsea,25.35,49.95,49.95,49.95,49.95,49.95,1.15,2.26,2.60,2.42,2.50,2.87
D,229,B.Badiashile,4.4,4.4,Chelsea,7.05,7.05,7.05,7.05,7.05,7.05,0.31,0.31,0.32,0.32,0.32,0.35
D,230,Fofana,4.4,4.4,Chelsea,63.60,63.60,63.60,63.60,63.60,63.60,3.34,3.39,3.42,3.29,3.43,3.87
D,232,Tosin,4.0,4.0,Chelsea,20.70,20.70,20.70,20.70,20.70,20.70,0.96,0.98,0.99,0.96,0.99,1.09
D,233,Acheampong,3.8,3.8,Chelsea,7.05,7.05,7.05,7.05,7.05,7.05,0.33,0.33,0.35,0.33,0.34,0.37
M,235,Palmer,10.4,10.4,Chelsea,50.40,75.60,75.60,75.60,75.60,75.60,3.46,4.77,6.01,5.45,5.16,6.18
M,236,Neto,7.1,7.1,Chelsea,77.10,77.10,77.10,77.10,77.10,77.10,4.00,3.70,4.48,4.12,4.01,4.62
M,237,Enzo,6.5,6.5,Chelsea,84.90,84.90,84.90,84.90,84.90,84.90,4.46,4.10,4.95,4.56,4.36,5.03
M,238,Estêvão,6.4,6.4,Chelsea,31.35,31.35,31.35,31.35,31.35,31.35,1.66,1.55,1.88,1.72,1.69,1.92
M,239,Gittens,6.0,6.0,Chelsea,14.55,14.55,14.55,14.55,14.55,14.55,0.77,0.73,0.86,0.80,0.78,0.88
M,241,Caicedo,5.7,5.7,Chelsea,84.90,84.90,84.90,84.90,84.90,84.90,3.64,3.58,3.70,3.64,3.55,3.83
M,242,Dewsbury-Hall,4.9,4.9,Everton,0.00,0.00,82.35,82.35,82.35,82.35,0.00,0.00,3.34,3.41,3.87,3.64
M,243,George,4.8,4.8,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,244,Lavia,4.9,4.9,Chelsea,7.20,7.20,7.20,7.20,7.20,7.20,0.26,0.25,0.27,0.26,0.26,0.27
M,245,Mudryk,4.9,4.9,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,246,Andrey Santos,4.5,4.5,Chelsea,52.50,52.50,52.50,52.50,52.50,52.50,2.13,2.12,2.36,2.24,2.18,2.40
M,247,D.Essugo,4.3,4.3,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,249,João Pedro,7.1,7.1,Chelsea,73.35,73.35,73.35,73.35,73.35,73.35,4.06,3.77,4.68,4.25,4.05,4.69
F,250,Delap,6.2,6.2,Chelsea,34.35,34.35,34.35,34.35,34.35,34.35,1.83,1.68,2.08,1.88,1.82,2.07
F,252,Marc Guiu,4.2,4.2,Chelsea,8.70,8.70,8.70,8.70,8.70,8.70,0.52,0.49,0.58,0.54,0.51,0.58
G,253,Henderson,5.1,5.1,Crystal Palace,89.10,89.10,89.10,89.10,89.10,89.10,3.41,2.86,3.35,2.97,3.99,3.74
G,254,Benitez,4.0,4.0,Crystal Palace,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.03,0.03,0.04,0.04
G,255,Matthews,3.9,3.9,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,256,Muñoz,5.8,5.8,Crystal Palace,0.00,87.45,87.45,87.45,87.45,87.45,0.00,3.42,3.88,3.52,5.47,5.08
D,257,Lacroix,5.1,5.1,Crystal Palace,86.10,86.10,86.10,86.10,86.10,86.10,4.39,3.59,4.21,3.80,5.33,4.91
D,258,Mitchell,5.0,5.0,Crystal Palace,85.20,85.20,85.20,85.20,85.20,85.20,3.94,3.25,3.59,3.32,5.08,4.64
D,259,Sosa,4.8,4.8,Crystal Palace,6.30,6.30,6.30,6.30,6.30,6.30,0.26,0.25,0.25,0.25,0.29,0.29
D,260,Guéhi,5.3,5.3,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,261,Richards,4.4,4.4,Crystal Palace,84.60,84.60,84.60,84.60,84.60,84.60,4.25,3.46,4.04,3.63,5.24,4.69
