Pos,ID,Name,BV,SV,Team,9_xMins,10_xMins,11_xMins,12_xMins,13_xMins,14_xMins,9_Pts,10_Pts,11_Pts,12_Pts,13_Pts,14_Pts
M,82,Semenyo,8.1,8.1,Bournemouth,86.10,86.10,86.10,86.10,86.10,86.10,5.37,3.59,4.16,5.43,4.74,4.70
M,83,O.Dango,6.0,6.0,Brentford,50.70,50.70,50.70,50.70,50.70,68.40,2.64,2.49,2.58,2.53,3.13,2.71
M,84,Tavernier,5.5,5.5,Bournemouth,70.65,61.20,61.20,61.20,61.20,61.20,3.98,2.45,2.77,3.41,3.25,3.09
M,85,Adams,5.0,5.0,Bournemouth,80.55,80.55,80.55,80.55,80.55,80.55,3.56,2.61,3.14,3.83,3.69,3.55
M,86,Brooks,5.0,5.0,Bournemouth,11.70,48.45,48.45,48.45,48.45,48.45,0.61,1.84,2.09,2.55,2.27,2.27
M,87,Christie,5.0,5.0,Bournemouth,28.05,28.05,28.05,28.05,28.05,28.05,1.51,1.10,1.30,1.58,1.49,1.44
M,88,Cook,4.9,4.9,Bournemouth,13.35,13.35,13.35,13.35,13.35,13.35,0.58,0.47,0.51,0.60,0.56,0.56
M,90,Scott,5.0,5.0,Bournemouth,62.70,62.70,62.70,62.70,62.70,62.70,2.91,2.14,2.48,3.10,2.87,2.82
F,97,Evanilson,7.0,7.0,Bournemouth,0.00,62.25,80.70,80.70,80.70,80.70,0.00,2.61,3.74,4.67,3.95,3.99
F,98,Enes Ünal,5.4,5.4,Bournemouth,0.00,0.00,0.00,4.80,4.80,4.80,0.00,0.00,0.00,0.31,0.26,0.27
F,100,Kroupi.Jr,4.6,4.6,Bournemouth,77.85,37.95,16.20,16.20,16.20,16.20,4.18,1.61,0.84,1.02,0.90,0.90
G,101,Kelleher,4.5,4.5,Brentford,89.10,89.10,89.10,89.10,89.10,89.10,2.93,3.16,3.20,2.82,4.15,2.45
G,102,Balcombe,4.0,4.0,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,103,Cox,4.0,4.0,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,104,Eyestone,4.0,4.0,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,105,Valdimarsson,3.9,3.9,Brentford,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.03,0.03,0.04,0.02
D,106,Collins,4.9,4.9,Brentford,88.95,88.95,88.95,88.95,88.95,88.95,3.16,3.32,3.44,2.85,4.10,3.03
D,107,Lewis-Potter,4.9,4.9,Brentford,35.85,28.65,28.65,28.65,28.65,28.65,1.17,1.01,1.05,0.97,1.37,0.90
D,108,Ajer,4.4,4.4,Brentford,73.95,52.35,52.35,52.35,52.35,52.35,1.93,1.74,1.85,1.62,2.53,1.31
D,109,Henry,4.4,4.4,Brentford,19.65,12.30,12.30,12.30,12.30,12.30,0.65,0.44,0.45,0.42,0.53,0.40
D,110,Kayode,4.5,4.5,Brentford,81.30,81.30,81.30,81.30,81.30,81.30,2.26,2.52,2.73,2.33,3.80,1.91
D,111,Pinnock,4.3,4.3,Brentford,26.55,14.40,14.40,14.40,14.40,14.40,0.99,0.57,0.57,0.51,0.64,0.54
D,113,Van den Berg,4.5,4.5,Brentford,85.20,85.20,85.20,85.20,85.20,85.20,2.94,3.14,3.20,2.68,3.95,2.81
D,114,Arthur,3.9,3.9,Brentford,0.60,0.60,0.60,0.60,0.60,0.60,0.02,0.02,0.02,0.02,0.02,0.02
D,116,Hickey,4.0,4.0,Brentford,0.00,50.70,50.70,50.70,50.70,50.70,0.00,1.58,1.68,1.44,2.47,1.08
M,119,Mbeumo,8.1,8.1,Man Utd,83.55,83.55,83.55,83.55,83.55,83.55,4.70,4.38,4.20,4.55,4.07,5.29
M,120,Schade,7.0,7.0,Brentford,83.55,83.55,83.55,83.55,83.55,73.95,4.22,3.90,4.01,3.89,5.04,2.89
M,121,Damsgaard,5.8,5.8,Brentford,76.05,76.05,76.05,76.05,76.05,76.05,3.64,3.41,3.60,3.46,4.10,3.40
M,122,Milambo,5.3,5.3,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,123,Carvalho,4.9,4.9,Brentford,6.45,6.45,6.45,6.45,6.45,27.90,0.36,0.34,0.34,0.34,0.41,1.19
M,124,Henderson,5.0,5.0,Brentford,76.20,76.20,76.20,76.20,76.20,76.20,2.66,2.44,2.74,2.49,2.84,2.33
M,125,Janelt,4.9,4.9,Brentford,23.25,23.25,23.25,23.25,23.25,23.25,0.89,0.86,0.89,0.86,0.94,0.79
M,126,Jensen,4.9,4.9,Brentford,15.75,15.75,15.75,15.75,15.75,15.75,0.65,0.62,0.65,0.63,0.71,0.56
M,127,Nunes,4.9,4.9,Brentford,8.85,8.85,8.85,8.85,8.85,8.85,0.39,0.37,0.38,0.38,0.44,0.33
M,128,Onyeka,4.9,4.9,Brentford,10.05,10.05,10.05,10.05,10.05,10.05,0.39,0.37,0.38,0.37,0.41,0.34
M,129,Yarmoliuk,5.0,5.0,Brentford,83.25,83.25,83.25,83.25,83.25,83.25,3.21,2.78,3.23,2.89,3.25,2.59
M,130,Donovan,4.5,4.5,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,131,Konak,4.4,4.4,Brentford,1.05,1.05,1.05,1.05,1.05,1.05,0.04,0.04,0.04,0.04,0.05,0.04
M,132,Maghoma,4.5,4.5,Brentford,1.05,1.05,1.05,1.05,1.05,1.05,0.04,0.04,0.04,0.04,0.05,0.04
M,133,Peart-Harris,4.4,4.4,Brentford,0.75,0.75,0.75,0.75,0.75,0.75,0.03,0.03,0.03,0.03,0.03,0.03
F,135,Wissa,7.4,7.4,Newcastle,0.00,0.00,0.00,12.45,22.35,40.80,0.00,0.00,0.00,0.70,1.20,2.49
F,136,Thiago,6.1,6.1,Brentford,79.35,79.35,79.35,79.35,79.35,79.35,4.08,3.83,3.76,3.82,4.77,2.95
F,137,Morgan,4.4,4.4,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,138,Steele,4.3,4.3,Brighton,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.04,0.03,0.04,0.03,0.04
G,139,Verbruggen,4.4,4.4,Brighton,89.10,89.10,89.10,89.10,89.10,89.10,2.51,3.22,2.86,3.63,2.99,3.28
G,140,McGill,4.0,4.0,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,143,Boscagli,4.3,4.3,Brighton,3.60,3.60,3.60,3.60,3.60,3.60,0.13,0.15,0.14,0.14,0.14,0.14
D,144,Coppola,4.3,4.3,Brighton,6.00,6.00,6.00,6.00,6.00,6.00,0.20,0.22,0.21,0.23,0.21,0.22
D,145,De Cuyper,4.4,4.4,Brighton,49.65,28.50,28.50,28.50,28.50,28.50,1.64,1.33,1.09,1.34,1.16,1.25
D,146,Dunk,4.5,4.5,Brighton,83.55,83.55,83.55,83.55,83.55,83.55,2.70,3.52,3.24,3.48,3.13,3.26
D,148,F.Kadıoğlu,4.4,4.4,Brighton,77.85,77.85,77.85,77.85,77.85,77.85,2.36,3.43,2.67,3.50,2.90,3.23
D,149,Igor,4.5,4.5,West Ham,8.10,8.10,8.10,8.10,8.10,8.10,0.28,0.27,0.31,0.28,0.27,0.27
D,151,Van Hecke,4.4,4.4,Brighton,86.70,86.70,86.70,86.70,86.70,86.70,3.16,4.03,3.83,3.86,3.57,3.68
D,152,Veltman,4.4,4.4,Brighton,39.60,47.40,47.40,47.40,47.40,47.40,1.49,2.23,1.80,2.23,2.02,2.03
D,153,Webster,4.4,4.4,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,156,Tasker,3.9,3.9,Brighton,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01
M,157,Mitoma,6.3,6.3,Brighton,27.00,80.10,80.10,80.10,80.10,80.10,1.35,4.45,3.76,4.63,4.05,4.22
M,158,Georginio,5.7,5.7,Brighton,77.85,65.10,65.10,65.10,65.10,65.10,3.62,3.77,3.20,3.90,3.46,3.55
M,159,March,5.8,5.8,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,160,Minteh,6.0,6.0,Brighton,84.15,81.60,81.60,81.60,81.60,81.60,3.95,4.53,3.77,4.62,4.12,4.17
M,162,Gruda,5.4,5.4,Brighton,21.60,42.00,42.00,42.00,42.00,42.00,1.10,2.45,2.10,2.54,2.26,2.32
M,163,Hinshelwood,5.2,5.2,Brighton,0.00,0.00,0.00,26.55,26.55,26.55,0.00,0.00,0.00,1.12,1.04,1.04
M,166,Ayari,4.9,4.9,Brighton,80.70,80.70,80.70,80.70,80.70,80.70,3.17,3.66,3.22,3.76,3.26,3.40
M,167,Baleba,4.8,4.8,Brighton,63.90,63.90,63.90,63.90,63.90,63.90,2.66,2.93,2.71,3.04,2.69,2.76
M,168,Buonanotte,4.8,4.8,Chelsea,4.95,4.95,4.95,4.95,4.95,4.95,0.30,0.26,0.29,0.27,0.22,0.25
M,169,Gomez,4.9,4.9,Brighton,54.75,37.50,37.50,37.50,37.50,37.50,2.44,1.82,1.66,1.90,1.72,1.78
M,170,Milner,5.0,5.0,Brighton,13.20,20.40,27.75,19.80,19.80,19.80,0.50,0.90,1.09,0.91,0.82,0.83
M,172,Watson,4.9,4.9,Brighton,0.90,0.90,0.90,0.90,0.90,0.90,0.04,0.05,0.04,0.05,0.05,0.05
M,173,Wieffer,4.9,4.9,Brighton,75.45,63.45,57.30,51.45,51.45,51.45,3.13,2.92,2.27,2.37,2.27,2.23
M,175,Knight,4.5,4.5,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,178,Welbeck,6.4,6.4,Brighton,77.85,54.00,54.00,54.00,54.00,54.00,4.04,3.32,2.81,3.43,3.03,3.19
F,180,Tzimas,5.3,5.3,Brighton,9.15,9.15,9.15,9.15,9.15,9.15,0.52,0.58,0.50,0.60,0.53,0.56
F,181,Kostoulas,4.8,4.8,Brighton,0.90,0.90,0.90,0.90,0.90,0.90,0.05,0.06,0.05,0.06,0.05,0.06
G,182,Trafford,4.7,4.7,Man City,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.03,0.03,0.04,0.03
G,183,Weiss,4.4,4.4,Burnley,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.02,0.03,0.03,0.03,0.03
G,185,Hladký,4.0,4.0,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,186,Roberts,4.4,4.4,Burnley,6.30,6.30,6.30,6.30,6.30,6.30,0.23,0.19,0.23,0.22,0.22,0.23
D,187,Walker,4.4,4.4,Burnley,84.90,84.90,84.90,84.90,84.90,84.90,2.76,1.89,2.64,2.61,2.49,2.89
D,188,Delcroix,3.9,3.9,Burnley,2.40,2.40,2.40,2.40,2.40,2.40,0.08,0.08,0.08,0.08,0.08,0.08
D,190,Ekdal,4.0,4.0,Burnley,22.35,22.35,22.35,22.35,22.35,22.35,0.90,0.74,0.88,0.82,0.81,1.00
D,191,Estève,4.0,4.0,Burnley,87.45,87.45,87.45,87.45,87.45,87.45,3.35,2.49,3.25,2.91,2.80,3.75
D,192,Hartman,4.0,4.0,Burnley,82.35,82.35,82.35,82.35,82.35,82.35,3.20,2.84,3.05,2.65,2.65,3.21
D,193,Humphreys,4.0,4.0,Burnley,8.40,8.40,8.40,8.40,8.40,8.40,0.28,0.27,0.28,0.27,0.28,0.29
D,194,Jordan,4.0,4.0,Burnley,1.50,1.50,1.50,1.50,1.50,1.50,0.05,0.05,0.05,0.05,0.05,0.05
D,195,Lucas Pires,3.9,3.9,Burnley,4.50,4.50,4.50,4.50,4.50,4.50,0.16,0.15,0.16,0.15,0.15,0.16
D,197,Sonne,3.9,3.9,Burnley,4.35,4.35,4.35,4.35,4.35,4.35,0.17,0.14,0.17,0.16,0.16,0.16
D,198,Tuanzebe,3.9,3.9,Burnley,69.90,69.90,69.90,69.90,69.90,69.90,2.68,2.03,2.61,2.39,2.33,3.00
D,199,Worrall,3.9,3.9,Burnley,4.80,4.80,4.80,4.80,4.80,4.80,0.17,0.16,0.17,0.17,0.16,0.18
M,200,Anthony,5.7,5.7,Burnley,81.15,81.15,81.15,81.15,81.15,81.15,3.88,2.92,3.81,3.66,3.68,3.74
M,202,Bruun Larsen,5.3,5.3,Burnley,26.10,26.10,26.10,26.10,26.10,26.10,1.26,1.05,1.33,1.26,1.28,1.31
M,203,Boateng,4.8,4.8,Burnley,1.35,1.35,1.35,1.35,1.35,1.35,0.06,0.05,0.06,0.05,0.06,0.06
M,205,Cullen,5.0,5.0,Burnley,81.60,81.60,81.60,81.60,81.60,81.60,3.38,2.51,3.19,2.83,2.91,3.41
M,206,Edwards,4.7,4.7,Burnley,11.10,11.10,11.10,11.10,11.10,11.10,0.51,0.44,0.54,0.52,0.52,0.53
M,207,Hannibal,4.9,4.9,Burnley,18.45,18.45,18.45,18.45,18.45,18.45,0.70,0.64,0.72,0.70,0.70,0.72
M,209,Laurent,4.9,4.9,Burnley,48.75,48.75,48.75,48.75,48.75,48.75,1.93,1.52,1.86,1.68,1.75,1.97
M,210,Tchaouna,4.9,4.9,Burnley,61.50,61.50,61.50,61.50,61.50,61.50,2.59,2.08,2.65,2.51,2.52,2.61
M,213,Banel,4.5,4.5,Burnley,1.05,1.05,1.05,1.05,1.05,1.05,0.05,0.04,0.05,0.05,0.05,0.05
M,214,Trésor,4.4,4.4,Burnley,1.95,1.95,1.95,1.95,1.95,1.95,0.08,0.07,0.08,0.08,0.08,0.08
F,215,Flemming,5.3,5.3,Burnley,31.20,18.00,18.00,18.00,18.00,18.00,1.40,0.72,0.93,0.88,0.88,0.91
F,216,Amdouni,4.9,4.9,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,217,Foster,5.0,5.0,Burnley,47.25,73.50,73.50,73.50,73.50,73.50,2.09,2.55,3.27,3.12,3.07,3.16
F,218,Barnes,4.3,4.3,Burnley,2.85,2.85,2.85,2.85,2.85,2.85,0.13,0.11,0.13,0.13,0.13,0.13
G,220,Sánchez,4.9,4.9,Chelsea,85.50,85.50,85.50,85.50,85.50,85.50,4.00,2.74,3.72,3.54,2.57,3.12
G,221,Jörgensen,4.4,4.4,Chelsea,4.50,4.50,4.50,4.50,4.50,4.50,0.20,0.14,0.18,0.18,0.14,0.16
G,223,Slonina,3.9,3.9,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,224,Cucurella,6.1,6.1,Chelsea,82.20,82.20,82.20,82.20,82.20,82.20,4.73,3.36,4.68,4.03,3.02,3.54
D,225,James,5.5,5.5,Chelsea,81.90,73.50,73.50,70.20,70.20,63.30,4.86,3.13,4.21,3.58,2.60,2.96
D,226,Chalobah,5.1,5.1,Chelsea,80.70,80.70,80.70,80.70,80.70,80.70,4.51,3.52,4.99,4.08,3.14,3.85
D,227,Colwill,4.8,4.8,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,228,Gusto,4.9,4.9,Chelsea,0.00,62.25,62.25,58.95,58.95,52.65,0.00,2.34,3.15,2.69,1.96,2.16
D,229,B.Badiashile,4.4,4.4,Chelsea,0.00,0.00,0.00,0.00,0.00,9.45,0.00,0.00,0.00,0.00,0.00,0.38
D,230,Fofana,4.4,4.4,Chelsea,32.10,32.10,32.10,32.10,32.10,19.95,1.54,1.20,1.62,1.41,1.08,0.80
D,232,Tosin,4.4,4.4,Chelsea,71.70,71.70,71.70,71.70,71.70,48.15,3.89,3.15,4.39,3.55,2.83,2.29
D,233,Acheampong,3.9,3.9,Chelsea,29.25,29.25,29.25,29.25,29.25,29.25,1.51,1.23,1.50,1.36,1.14,1.33
M,235,Palmer,10.3,10.3,Chelsea,0.00,0.00,0.00,10.80,10.80,77.55,0.00,0.00,0.00,0.81,0.60,4.96
M,236,Neto,7.0,7.0,Chelsea,80.10,76.05,76.05,76.05,76.05,73.20,4.53,3.61,4.18,3.77,3.10,3.38
M,237,Enzo,6.7,6.7,Chelsea,76.50,84.90,84.90,84.90,84.90,84.90,5.02,4.48,5.18,4.71,3.70,3.95
M,238,Estêvão,6.5,6.5,Chelsea,44.55,47.40,47.40,43.95,43.95,30.75,2.68,2.37,2.65,2.28,1.95,1.50
M,239,Gittens,6.2,6.2,Chelsea,17.10,16.80,16.80,16.80,16.80,13.05,1.01,0.84,0.95,0.88,0.72,0.63
M,241,Caicedo,5.9,5.9,Chelsea,84.90,84.90,84.90,84.90,84.90,84.90,3.81,3.75,3.98,3.63,3.67,3.66
M,242,Dewsbury-Hall,5.0,5.0,Everton,81.90,81.90,81.90,81.90,81.90,81.90,3.73,3.60,3.61,3.25,3.44,3.19
M,243,George,4.9,4.9,Chelsea,5.25,5.25,5.25,5.25,5.25,5.25,0.32,0.27,0.30,0.29,0.24,0.26
M,244,Lavia,4.9,4.9,Chelsea,19.05,9.30,9.30,9.30,9.30,9.30,0.73,0.33,0.35,0.34,0.32,0.33
M,245,Mudryk,5.0,5.0,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,246,Andrey Santos,4.5,4.5,Chelsea,32.70,28.05,28.05,24.60,24.60,21.15,1.69,1.28,1.43,1.16,1.03,0.94
M,247,D.Essugo,4.3,4.3,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,249,João Pedro,7.5,7.5,Chelsea,75.00,77.85,77.85,77.85,77.85,75.00,4.94,4.34,4.87,4.40,3.50,3.74
F,250,Delap,6.2,6.2,Chelsea,0.00,25.80,25.80,25.80,25.80,25.80,0.00,1.47,1.65,1.53,1.23,1.37
F,252,Marc Guiu,4.2,4.2,Chelsea,68.40,14.85,14.85,14.85,14.85,12.75,3.98,0.83,0.93,0.88,0.71,0.70
G,253,Henderson,5.0,5.0,Crystal Palace,89.10,89.10,89.10,89.10,89.10,89.10,2.38,3.86,3.23,3.65,3.34,3.74
G,254,Benitez,4.0,4.0,Crystal Palace,0.90,0.90,0.90,0.90,0.90,0.90,0.02,0.04,0.03,0.04,0.03,0.04
G,255,Matthews,4.0,4.0,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
