Pos,ID,Name,BV,SV,Team,3_xMins,4_xMins,5_xMins,6_xMins,7_xMins,3_Pts,4_Pts,5_Pts,6_Pts,7_Pts
G,172,Wilson,4.5,4.5,Coventry City,0.91,0.91,0.91,0.91,0.91,0.03,0.04,0.04,0.04,0.03
G,623,Bentley,4.0,4.0,Coventry City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,198,Henderson,5.0,5.0,Crystal Palace,89.09,89.09,89.09,89.09,89.09,3.12,3.58,3.17,3.52,2.96
G,199,Benitez,4.5,4.5,Crystal Palace,0.91,0.91,0.91,0.91,0.91,0.04,0.05,0.04,0.04,0.04
G,555,Matthews,4.0,4.0,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,226,Pickford,5.5,5.5,Everton,90.0,90.0,90.0,90.0,90.0,3.12,3.05,3.81,3.82,3.01
G,227,Travers,5.0,5.0,Everton,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
G,228,King,4.5,4.5,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,250,Leno,4.5,4.5,Fulham,89.09,89.09,89.09,89.09,89.09,3.46,2.43,3.03,3.39,3.94
G,251,Lecomte,4.0,4.0,Fulham,0.91,0.91,0.91,0.91,0.91,0.04,0.03,0.04,0.04,0.05
G,252,McNally,4.0,4.0,Fulham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,273,Phillips,4.0,4.0,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,274,Butland,4.5,4.5,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,275,Cartwright,4.0,4.0,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,276,Lo-Tutala,4.0,4.0,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,572,Tzolakis,4.6,4.6,Hull City,90.0,90.0,90.0,90.0,89.99,3.05,2.27,2.57,3.22,2.87
G,300,Walton,4.5,4.5,Ipswich Town,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
G,301,Palmer,4.0,4.0,Ipswich Town,0.9,0.9,0.9,0.9,0.9,0.02,0.03,0.03,0.03,0.02
G,302,Button,4.0,4.0,Ipswich Town,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,554,Van Oevelen,4.5,4.5,Ipswich Town,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,564,Scherpen,4.5,4.5,Ipswich Town,89.1,89.1,89.1,89.1,89.1,2.5,3.11,3.11,3.31,2.26
G,326,Perri,4.5,4.5,Leeds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,385,Trafford,5.0,5.0,Leeds,89.09,89.09,89.09,89.09,89.09,3.09,3.15,3.65,2.54,3.19
G,625,Cairns,4.0,4.0,Leeds,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
G,629,Zetterer,4.0,4.0,Leeds,0.91,0.91,0.91,0.91,0.91,0.05,0.05,0.05,0.04,0.05
G,350,A.Becker,5.5,5.5,Liverpool,89.09,89.09,89.09,89.09,89.09,3.62,3.7,3.41,3.01,3.22
G,351,Mamardashvili,4.9,4.9,Liverpool,0.91,0.91,0.91,0.91,0.91,0.04,0.04,0.04,0.04,0.04
G,352,Woodman,4.0,4.0,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,353,Pecsi,4.0,4.0,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,354,Jaros,4.0,4.0,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,355,Davies,4.0,4.0,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,384,Donnarumma,5.5,5.5,Man City,89.09,89.09,89.09,89.09,89.09,3.99,3.09,3.99,2.78,3.94
G,386,Bettinelli,4.5,4.5,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,587,Rulli,5.0,5.0,Man City,0.91,0.91,0.91,0.91,0.91,0.06,0.05,0.06,0.05,0.06
G,325,Darlow,4.5,4.5,Man Utd,0.91,0.91,0.91,0.91,0.91,0.04,0.04,0.04,0.04,0.04
G,412,Lammens,5.0,5.0,Man Utd,89.09,89.09,89.09,89.09,89.09,3.29,2.69,3.39,3.4,3.39
G,413,Bayindir,4.5,4.5,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,414,Heaton,4.0,4.0,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,442,Pope,5.0,5.0,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,443,Gillespie,4.5,4.5,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,444,Jaouen,4.5,4.5,Newcastle,0.91,0.91,0.91,0.91,0.91,0.04,0.04,0.05,0.04,0.04
G,567,Horníček,5.0,5.0,Newcastle,89.08,89.08,89.08,89.08,89.08,3.4,3.21,3.96,3.5,3.46
G,467,Sels,5.0,5.0,Nott'm Forest,89.09,89.09,89.09,89.09,89.09,3.36,3.04,3.75,3.29,2.81
G,468,John,4.5,4.5,Nott'm Forest,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02
G,590,Benda,4.5,4.5,Nott'm Forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,494,Vicario,4.5,4.5,Spurs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,495,Austin,4.0,4.0,Spurs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,496,Kinsky,4.5,4.5,Spurs,88.18,88.18,88.18,88.18,88.18,3.15,3.56,3.37,2.78,3.68
G,497,Dubravka,4.0,4.0,Spurs,1.81,1.81,1.81,1.81,1.81,0.07,0.08,0.07,0.06,0.08
G,529,Roefs,5.0,5.0,Sunderland,89.99,89.99,89.99,89.99,89.99,2.87,2.76,2.51,3.42,3.24
G,530,Patterson,4.0,4.0,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,531,Ellborg,4.5,4.5,Sunderland,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
D,4,Gabriel,8.0,8.0,Arsenal,87.9,87.9,87.9,87.9,87.9,4.41,5.48,4.67,5.45,5.02
D,5,J.Timber,6.5,6.5,Arsenal,0.0,20.7,56.25,64.95,64.95,0.0,1.26,2.95,4.02,3.63
D,6,Saliba,6.0,6.0,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,8,Calafiori,5.7,5.7,Arsenal,74.7,74.7,74.25,74.1,74.1,3.83,4.41,3.81,4.59,4.16
D,9,Hincapie,5.4,5.4,Arsenal,16.71,16.32,15.93,15.54,15.54,0.71,0.78,0.72,0.76,0.74
D,10,White,5.5,5.5,Arsenal,79.2,56.4,30.75,25.35,25.35,4.01,3.38,1.58,1.52,1.38
D,11,Mosquera,5.5,5.5,Arsenal,28.05,18.15,12.11,10.2,10.2,1.21,0.81,0.62,0.64,0.62
D,31,Konsa,4.4,4.4,Arsenal,69.6,81.3,79.5,78.9,78.9,3.11,4.46,3.73,4.36,4.02
D,30,Digne,4.5,4.5,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,32,Cash,4.5,4.5,Aston Villa,75.6,66.9,66.9,66.9,66.9,3.48,2.91,2.16,2.48,2.12
D,33,Mings,4.5,4.5,Aston Villa,11.89,12.01,11.89,11.89,11.89,0.64,0.61,0.54,0.58,0.54
D,34,Pau,4.5,4.5,Aston Villa,78.3,78.3,78.3,78.3,78.3,3.36,3.2,2.4,2.71,2.36
D,36,Maatsen,4.5,4.5,Aston Villa,73.95,63.3,63.3,63.3,63.3,3.97,3.22,2.53,2.82,2.44
D,37,Lindelöf,4.5,4.5,Aston Villa,51.75,52.2,46.95,46.95,46.65,2.3,2.24,1.55,1.71,1.51
D,38,A.García,4.0,4.0,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,39,Nedeljkovic,4.0,4.0,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,596,Ruggeri,4.5,4.5,Aston Villa,15.31,25.91,25.91,25.91,25.91,0.87,1.2,1.0,1.08,0.98
D,606,Rowe,4.0,4.0,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,611,Wan-Bissaka,4.5,4.5,Aston Villa,15.35,23.71,23.71,23.71,23.71,0.87,1.22,1.02,1.09,0.98
D,630,Harwood-Bellis,4.5,4.5,Aston Villa,48.45,48.45,48.0,48.0,48.0,2.25,2.12,1.65,1.82,1.63
D,60,Hill,5.5,5.5,Bournemouth,85.65,85.2,85.2,85.2,85.2,3.79,4.06,3.56,3.27,4.92
D,61,Truffert,5.5,5.5,Bournemouth,88.02,88.02,88.02,88.02,88.02,3.2,3.67,3.23,2.82,4.43
D,62,Diakité,5.0,5.0,Bournemouth,9.45,9.31,9.1,9.1,9.1,0.4,0.41,0.39,0.36,0.46
D,63,Milosavljević,5.0,5.0,Bournemouth,0.0,0.39,0.75,0.75,0.75,0.0,0.11,0.25,0.25,0.25
D,64,Smith,4.5,4.5,Bournemouth,76.05,76.05,76.05,76.05,76.05,2.2,2.57,2.14,1.93,3.27
D,65,J.Araujo,4.5,4.5,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,66,Soler,4.0,4.0,Bournemouth,1.8,1.8,1.8,1.8,1.8,0.19,0.19,0.19,0.18,0.19
D,566,Silva,5.0,5.0,Bournemouth,85.12,85.01,84.9,84.9,84.9,3.49,3.77,3.26,3.04,4.63
D,573,Sanchez,4.5,4.5,Bournemouth,13.94,13.94,13.94,13.94,13.94,0.79,0.83,0.8,0.75,0.86
D,84,Collins,5.5,5.5,Brentford,87.9,87.9,87.9,81.6,79.65,5.04,3.67,3.48,3.61,3.12
D,85,Van den Berg,4.9,4.9,Brentford,0.0,0.0,0.0,57.9,68.25,0.0,0.0,0.0,2.48,2.56
D,87,Ajer,4.5,4.5,Brentford,87.75,87.75,87.75,43.7,36.58,4.91,3.68,3.47,1.96,1.55
D,88,Kayode,4.6,4.6,Brentford,81.6,81.6,81.6,81.6,81.15,4.23,2.95,2.89,3.02,2.64
D,89,Henry,4.5,4.5,Brentford,3.61,3.61,3.61,3.61,3.61,0.42,0.4,0.4,0.4,0.39
D,90,Hickey,4.5,4.5,Brentford,3.46,3.18,3.18,3.18,3.18,0.62,0.61,0.61,0.61,0.61
D,92,Ji-soo,4.5,4.5,Brentford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,93,Schuster,4.5,4.5,Brentford,9.0,7.4,7.4,2.1,0.7,0.45,0.37,0.36,0.25,0.2
D,620,Diouf,4.5,4.5,Brentford,39.24,41.4,41.4,39.45,39.24,1.98,1.58,1.57,1.54,1.44
D,113,F.Kadıoğlu,4.4,4.4,Brighton,87.96,87.96,87.96,87.96,87.96,3.78,3.93,2.54,3.55,3.86
D,114,Boscagli,4.5,4.5,Brighton,80.1,79.65,79.65,77.4,76.05,3.73,3.73,2.74,3.65,3.73
D,115,De Cuyper,4.7,4.7,Brighton,75.6,66.3,44.7,39.6,34.5,5.27,4.81,2.06,2.38,2.28
D,116,Dunk,4.5,4.5,Brighton,38.43,38.43,38.43,38.3,38.3,1.56,1.61,1.18,1.56,1.66
D,117,Coppola,4.5,4.5,Brighton,0.04,0.04,0.04,0.04,0.04,0.08,0.08,0.08,0.08,0.08
D,118,Igor,4.5,4.5,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,119,Costinha,4.5,4.5,Brighton,54.3,53.85,53.85,51.45,34.2,2.45,2.55,1.76,2.22,1.47
D,120,Svoboda,5.0,5.0,Brighton,0.7,0.7,0.7,0.7,0.7,0.35,0.35,0.35,0.35,0.35
D,130,Wieffer,5.0,5.0,Brighton,0.0,0.0,0.0,0.0,23.85,0.0,0.0,0.0,0.0,1.28
D,328,Struijk,5.0,5.0,Brighton,9.18,9.18,9.18,9.18,8.12,0.67,0.68,0.59,0.66,0.64
D,504,Vuskovic,5.0,5.0,Brighton,74.7,74.7,74.7,74.7,74.7,3.8,3.82,2.79,3.77,3.95
D,614,Hadjam,4.5,4.5,Brighton,17.31,17.31,17.31,16.25,14.19,1.05,1.08,0.89,0.97,0.98
D,142,James,5.5,5.5,Chelsea,73.8,73.2,73.2,73.2,73.2,2.28,5.03,3.1,3.88,3.58
D,143,Chalobah,5.5,5.5,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,144,Gusto,5.0,5.0,Chelsea,37.95,36.6,36.6,36.6,36.6,1.18,2.18,1.47,1.74,1.62
D,145,Fofana,5.0,5.0,Chelsea,75.9,75.9,75.9,75.9,75.9,2.83,4.54,3.44,3.64,3.94
D,146,B.Badiashile,4.5,4.5,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,148,Hato,4.5,4.5,Chelsea,29.4,26.85,26.85,26.85,26.85,0.94,1.41,1.04,1.17,1.13
D,149,Colwill,5.0,5.0,Chelsea,77.7,77.25,77.25,77.25,77.25,2.31,4.2,2.88,3.26,3.34
D,150,M.Sarr,4.5,4.5,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,151,Acheampong,4.5,4.5,Chelsea,3.11,3.02,3.02,3.02,3.02,0.2,0.23,0.21,0.22,0.22
D,152,Palestra,5.4,5.4,Chelsea,49.8,58.35,58.35,58.35,58.35,1.71,3.88,2.49,3.04,2.82
D,200,Lacroix,6.0,6.0,Chelsea,85.35,85.35,85.35,85.35,85.35,3.2,5.25,3.88,4.13,4.48
D,561,Anselmino,4.5,4.5,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,583,Chavarria,5.0,5.0,Chelsea,12.2,10.41,10.41,10.41,10.41,0.8,0.98,0.84,0.89,0.86
D,91,Pinnock,4.5,4.5,Coventry City,10.5,10.5,10.5,10.5,10.5,0.35,0.44,0.45,0.46,0.43
D,173,Thomas,4.0,4.0,Coventry City,78.45,78.45,78.45,78.45,78.45,1.8,2.79,2.92,2.99,2.73
D,174,Kitching,4.0,4.0,Coventry City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,175,van Ewijk,4.0,4.0,Coventry City,87.96,87.96,87.96,87.96,87.96,1.33,2.59,2.69,2.77,2.33
D,176,Dasilva,4.0,4.0,Coventry City,81.15,81.15,81.15,81.15,81.15,1.15,2.27,2.37,2.46,2.05
D,177,Kesler-Hayden,4.0,4.0,Coventry City,6.84,6.84,6.84,6.84,6.84,0.4,0.43,0.43,0.44,0.43
D,178,Bidwell,4.0,4.0,Coventry City,1.67,1.67,1.67,1.67,1.67,0.11,0.12,0.12,0.12,0.12
D,179,Latibeaudiere,4.0,4.0,Coventry City,0.9,0.9,0.9,0.9,0.9,0.2,0.2,0.2,0.2,0.2
D,180,Woolfenden,4.0,4.0,Coventry City,4.84,4.84,4.84,4.84,4.84,0.24,0.26,0.26,0.26,0.26
D,181,Brau,4.0,4.0,Coventry City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,182,Amenda,4.0,4.0,Coventry City,85.8,85.8,85.8,85.8,85.8,1.54,2.63,2.76,2.78,2.51
D,153,Disasi,4.5,4.5,Crystal Palace,40.45,40.45,40.45,40.45,40.45,1.61,1.89,1.67,1.77,1.47
D,202,Richards,5.0,5.0,Crystal Palace,87.15,87.15,87.15,87.15,87.15,3.78,4.35,3.94,4.03,3.47
D,203,Canvot,4.9,4.9,Crystal Palace,83.1,83.1,83.1,83.1,83.1,3.67,4.24,3.86,3.91,3.37
D,204,Mitchell,4.5,4.5,Crystal Palace,81.45,81.45,81.45,81.45,81.45,3.23,4.13,3.14,3.71,2.77
D,205,Sosa,4.5,4.5,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,206,Chadi Riad,4.4,4.4,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,207,Mingueza,4.4,4.4,Crystal Palace,18.14,18.14,17.88,17.88,17.88,0.82,0.9,0.8,0.85,0.76
D,220,Cardines,4.5,4.5,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,577,Tomiyasu,4.5,4.5,Crystal Palace,39.47,39.47,39.47,39.47,39.47,1.65,1.88,1.7,1.75,1.51
D,588,Khalaili,5.0,5.0,Crystal Palace,75.75,75.75,75.75,75.75,75.75,3.5,4.27,3.37,3.84,3.12
D,633,Ahanor,4.5,4.5,Crystal Palace,13.08,13.08,13.08,13.08,13.08,0.78,0.84,0.79,0.8,0.74
D,643,Chilwell,4.5,4.5,Crystal Palace,2.42,2.42,2.42,2.42,2.42,0.66,0.67,0.65,0.66,0.65
D,229,Tarkowski,6.0,6.0,Everton,86.85,86.85,86.85,86.85,86.85,3.52,3.7,4.69,4.89,3.39
D,230,Branthwaite,5.5,5.5,Everton,84.15,84.15,84.15,84.15,84.15,3.1,3.34,4.26,4.39,3.07
D,231,Keane,4.9,4.9,Everton,8.25,8.25,8.25,8.25,8.25,0.53,0.54,0.62,0.62,0.52
D,232,O'Brien,4.9,4.9,Everton,11.32,9.94,9.94,9.94,9.94,0.52,0.5,0.56,0.56,0.49
D,233,Mykolenko,4.5,4.5,Everton,83.55,83.55,83.55,83.55,83.55,2.72,2.93,3.97,3.91,2.85
D,234,Patterson,4.5,4.5,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,235,Aznou,4.0,4.0,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,649,Maitland-Niles,4.5,4.5,Everton,21.96,44.25,44.25,44.25,44.25,1.03,1.63,2.16,2.15,1.6
D,253,Andersen,5.0,5.0,Fulham,79.65,79.65,79.65,79.65,79.65,3.89,2.63,2.91,3.65,4.42
D,254,Robinson,4.5,4.5,Fulham,75.0,75.0,75.0,75.0,75.0,3.57,2.48,2.76,3.55,4.46
D,255,J.Cuenca,4.5,4.5,Fulham,13.35,13.35,13.35,13.35,13.35,0.74,0.59,0.61,0.7,0.81
D,256,Tete,4.5,4.5,Fulham,17.24,17.24,17.24,17.24,17.24,0.77,0.63,0.64,0.77,0.92
D,257,Bassey,4.5,4.5,Fulham,72.15,72.15,72.15,72.15,72.15,2.84,1.73,2.06,2.7,3.4
D,258,Castagne,4.5,4.5,Fulham,74.7,74.7,74.7,74.7,74.7,3.28,2.11,2.46,3.22,4.1
D,269,Sessegnon,4.5,4.5,Fulham,27.9,27.9,27.9,27.9,27.9,1.45,0.99,1.15,1.39,1.77
D,610,De Fougerolles,4.0,4.0,Fulham,1.35,1.35,1.35,1.35,1.35,0.46,0.45,0.46,0.46,0.46
D,650,Affengruber,4.5,4.5,Fulham,14.11,14.11,14.11,14.11,14.11,0.79,0.65,0.68,0.78,0.86
D,277,Egan,4.0,4.0,Hull City,85.35,85.35,85.35,85.35,85.35,3.27,2.33,2.85,3.63,3.18
D,278,Hughes,4.0,4.0,Hull City,0.0,0.0,0.0,15.44,19.14,0.0,0.0,0.0,0.65,0.75
D,279,Ajayi,4.1,4.1,Hull City,79.8,79.8,79.8,76.65,75.6,2.72,1.84,2.31,2.88,2.49
D,280,Coyle,4.0,4.0,Hull City,40.95,62.25,62.25,62.25,62.25,1.37,1.18,1.46,2.1,1.77
D,281,Drameh,4.0,4.0,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,282,Giles,4.0,4.0,Hull City,82.2,81.75,81.75,81.75,81.75,2.91,1.65,2.07,2.95,2.47
D,283,Jacob,4.0,4.0,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,284,McCarthy,4.0,4.0,Hull City,0.83,0.78,0.78,0.43,0.38,0.05,0.05,0.05,0.05,0.05
D,285,McNair,4.0,4.0,Hull City,4.23,3.49,3.49,1.87,1.7,0.18,0.16,0.17,0.17,0.17
D,556,Targett,4.0,4.0,Hull City,9.45,6.55,6.55,5.83,5.83,0.4,0.31,0.32,0.35,0.34
D,585,Herrington,4.0,4.0,Hull City,5.88,5.88,5.88,3.74,3.52,0.49,0.46,0.47,0.49,0.48
D,586,Mendy,4.0,4.0,Hull City,84.0,84.0,84.0,77.55,75.6,3.34,2.39,2.9,3.42,2.92
D,638,Norton-Cuffy,4.0,4.0,Hull City,46.2,31.65,31.65,31.65,31.65,1.67,0.84,0.94,1.14,1.03
D,259,Diop,4.0,4.0,Ipswich Town,84.3,84.3,84.3,84.3,84.3,2.16,3.18,3.1,3.15,1.78
D,303,Kipré,4.0,4.0,Ipswich Town,1.3,1.3,1.3,1.3,1.3,0.23,0.24,0.24,0.24,0.23
D,304,O'Shea,4.0,4.0,Ipswich Town,87.9,87.9,87.9,87.9,87.9,2.38,3.03,3.03,3.4,1.82
D,305,Davis,4.0,4.0,Ipswich Town,85.05,85.05,85.05,85.05,85.05,2.21,2.95,2.83,3.47,1.55
D,306,Greaves,4.0,4.0,Ipswich Town,72.6,72.6,72.6,72.6,72.6,2.18,3.02,2.97,3.04,1.79
D,307,Johnson,4.0,4.0,Ipswich Town,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
D,308,Furlong,4.0,4.0,Ipswich Town,2.67,2.67,2.67,2.67,2.67,0.31,0.32,0.32,0.32,0.3
D,592,Ouattara,4.0,4.0,Ipswich Town,25.48,25.48,25.48,25.48,25.48,0.93,1.04,1.03,1.14,0.81
D,327,Bijol,5.0,5.0,Leeds,79.35,79.35,79.35,79.35,79.35,3.47,3.68,4.38,2.91,3.32
D,329,Rodon,4.5,4.5,Leeds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,330,Bogle,4.5,4.5,Leeds,65.1,64.65,64.65,64.65,64.65,2.32,2.67,3.09,1.65,2.31
D,331,Gudmundsson,4.5,4.5,Leeds,63.15,70.35,70.35,70.35,70.35,2.2,2.77,3.15,1.77,2.41
D,332,Justin,4.5,4.5,Leeds,81.9,78.0,78.0,78.0,78.0,3.46,3.46,3.96,2.62,3.08
D,333,Bornauw,4.5,4.5,Leeds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,334,Muharemović,5.0,5.0,Leeds,84.9,84.9,84.9,84.9,84.9,3.73,3.92,4.64,3.09,3.53
D,598,Elvedi,4.5,4.5,Leeds,57.6,57.15,57.15,57.15,57.15,2.44,2.53,3.0,2.02,2.31
D,603,Lienou,4.0,4.0,Leeds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,641,Bard,4.5,4.5,Leeds,5.7,3.65,3.65,3.65,3.65,0.68,0.66,0.67,0.64,0.66
D,356,Virgil,6.5,6.5,Liverpool,87.75,87.75,87.75,87.75,87.75,4.36,4.27,3.72,3.16,3.75
D,357,Frimpong,5.5,5.5,Liverpool,71.85,70.2,70.2,59.1,55.95,4.19,4.11,3.41,2.46,2.49
D,358,Kerkez,5.5,5.5,Liverpool,77.4,76.95,76.95,76.95,76.95,3.81,3.86,3.18,2.73,3.02
D,359,Gomez,5.0,5.0,Liverpool,0.0,4.35,4.35,3.2,2.97,0.0,0.3,0.28,0.27,0.27
D,360,Bradley,5.0,5.0,Liverpool,0.0,0.0,0.0,17.1,22.35,0.0,0.0,0.0,0.7,0.95
D,361,Lucky,4.0,4.0,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,362,Jacquet,5.0,5.0,Liverpool,78.9,78.0,78.0,78.0,78.0,3.86,3.79,3.29,2.78,3.31
D,363,Leoni,4.0,4.0,Liverpool,1.21,1.21,1.21,1.21,1.21,0.22,0.22,0.22,0.22,0.22
D,364,Tsimikas,5.0,5.0,Liverpool,13.95,13.95,13.95,13.95,13.95,0.66,0.64,0.59,0.54,0.56
D,365,Ramsay,4.0,4.0,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,579,Araujo,5.4,5.4,Liverpool,23.25,21.15,21.15,18.06,16.66,1.04,0.92,0.81,0.73,0.74
D,387,O'Reilly,6.5,6.5,Man City,81.0,75.6,77.55,77.55,77.55,5.63,3.17,4.95,3.06,5.23
