Pos,ID,Name,BV,SV,Team,1_xMins,2_xMins,3_xMins,4_xMins,5_xMins,1_Pts,2_Pts,3_Pts,4_Pts,5_Pts
F,26,Havertz,7.5,7.5,Arsenal,66.45,65.55,65.55,65.55,65.55,4.75,3.41,3.68,3.61,3.39
F,27,G.Jesus,6.0,6.0,Arsenal,1.8,1.8,1.8,1.8,1.8,0.47,0.44,0.45,0.44,0.44
G,28,Martinez,5.0,5.0,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,29,M.Bizot,4.5,4.5,Aston Villa,1.8,1.8,1.8,1.8,1.8,0.05,0.05,0.07,0.06,0.06
D,30,Digne,4.5,4.5,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,31,Konsa,4.5,4.5,Arsenal,0.0,54.6,79.35,78.9,78.9,0.0,2.49,3.49,4.24,3.51
D,32,Cash,4.5,4.5,Aston Villa,88.02,78.45,75.15,75.15,75.15,2.85,2.45,3.7,3.31,2.5
D,33,Mings,4.5,4.5,Aston Villa,14.62,13.92,13.81,13.81,13.81,0.62,0.6,0.76,0.7,0.62
D,34,Pau,4.5,4.5,Aston Villa,76.95,76.95,76.95,75.9,75.9,2.42,2.31,3.54,3.11,2.38
M,35,Bogarde,5.0,5.0,Aston Villa,44.4,62.85,56.4,18.82,18.82,1.48,1.97,2.11,0.82,0.8
D,36,Maatsen,4.5,4.5,Aston Villa,74.7,53.1,52.2,52.2,52.2,3.02,1.97,2.86,2.53,2.06
D,37,Lindelöf,4.5,4.5,Aston Villa,82.2,82.05,82.05,82.2,82.2,2.65,2.6,3.92,3.49,2.69
D,38,A.García,4.0,4.0,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,39,Nedeljkovic,4.0,4.0,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M,40,Rogers,7.5,7.5,Chelsea,72.0,78.9,78.9,78.9,78.9,4.2,4.44,3.26,5.66,4.16
M,41,Buendía,6.0,6.0,Aston Villa,73.95,73.95,73.95,73.05,73.05,4.05,3.64,4.91,4.49,3.97
M,42,Guessand,5.5,5.5,Crystal Palace,10.08,16.38,16.38,16.38,16.38,0.65,0.75,0.79,0.88,0.77
M,43,Tielemans,6.0,6.0,Man Utd,80.55,74.85,74.85,74.4,74.4,4.12,3.84,3.34,3.19,3.38
M,44,Bailey,5.5,5.5,Aston Villa,0.0,14.06,3.65,2.92,2.92,0.0,0.94,0.82,0.79,0.78
M,45,McGinn,5.5,5.5,Aston Villa,75.0,74.85,74.85,74.85,74.85,3.39,3.08,4.09,3.79,3.32
M,46,Barkley,5.0,5.0,Aston Villa,75.6,71.28,41.4,22.02,22.02,3.33,2.91,2.09,1.3,1.19
M,47,Kamara,5.0,5.0,Aston Villa,81.75,81.75,81.75,75.75,75.75,3.01,2.87,3.43,3.1,2.81
M,48,Onana,5.0,5.0,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M,49,Iling Jr,5.0,5.0,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M,50,Burrowes,4.5,4.5,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M,51,George Hemmings,4.5,4.5,Aston Villa,71.85,10.95,7.05,0.99,0.99,3.2,0.4,0.3,0.1,0.1
M,52,Alysson,5.0,5.0,Aston Villa,9.15,9.3,3.26,3.04,3.04,0.4,0.39,0.26,0.25,0.24
M,53,Manzambi,6.0,6.0,Aston Villa,0.0,0.0,66.9,54.9,54.9,0.0,0.0,3.66,2.91,2.54
M,54,Gomes,5.5,5.5,Aston Villa,0.0,0.0,0.0,85.84,85.84,0.0,0.0,0.0,3.85,3.49
F,55,Watkins,8.0,8.0,Aston Villa,14.55,40.5,70.5,70.5,70.5,0.84,2.04,5.01,4.6,4.02
F,56,Abraham,5.5,5.5,Aston Villa,35.85,33.15,7.36,7.36,7.36,1.93,1.65,1.06,1.01,0.96
G,57,Petrović,4.5,4.5,Bournemouth,90.0,90.0,90.0,90.0,90.0,2.35,3.63,2.94,3.25,2.76
G,58,Forster,4.0,4.0,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,59,Dennis,4.0,4.0,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01
D,60,Hill,5.5,5.5,Bournemouth,80.55,80.55,80.55,80.1,80.1,2.87,4.53,3.68,4.08,3.37
D,61,Truffert,5.5,5.5,Bournemouth,85.95,85.95,85.95,85.95,85.95,2.51,4.31,3.38,4.01,3.26
D,62,Diakité,5.0,5.0,Bournemouth,18.72,18.72,18.72,18.64,18.48,0.61,0.89,0.74,0.81,0.7
D,63,Milosavljević,5.0,5.0,Bournemouth,0.0,0.0,0.0,0.12,1.65,0.0,0.0,0.0,0.04,0.29
D,64,Smith,4.5,4.5,Bournemouth,61.65,27.9,19.08,19.08,19.08,1.44,1.11,0.63,0.7,0.62
D,65,J.Araujo,4.5,4.5,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,66,Soler,4.0,4.0,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M,67,Rayan,6.5,6.5,Bournemouth,83.5,82.98,80.7,80.7,79.8,3.26,4.04,3.53,3.87,3.45
M,68,Tavernier,6.0,6.0,Bournemouth,83.79,83.79,83.79,83.79,83.79,3.61,4.67,4.16,4.64,4.13
M,69,Scott,6.0,6.0,Bournemouth,85.05,84.0,84.0,84.0,84.0,3.61,4.24,3.92,4.14,3.85
M,70,Kluivert,6.0,6.0,Bournemouth,75.75,75.3,73.8,73.35,72.9,3.37,4.31,3.69,4.1,3.61
M,71,Cook,5.0,5.0,Bournemouth,12.48,12.04,10.7,10.7,10.26,0.98,1.03,1.0,1.01,0.99
M,72,Gannon-Doak,5.0,5.0,Bournemouth,19.2,11.6,5.8,5.6,4.49,0.84,0.62,0.49,0.5,0.46
M,73,Adams,5.0,5.0,Bournemouth,75.9,75.45,75.0,75.0,75.0,2.91,3.41,3.1,3.3,3.05
M,74,Brooks,5.0,5.0,Bournemouth,0.0,0.0,18.45,17.55,13.95,0.0,0.0,1.24,1.3,1.15
M,75,Christie,5.0,5.0,Bournemouth,0.0,15.58,9.35,9.35,8.01,0.0,1.1,0.98,1.0,0.96
M,76,Tóth.A,5.0,5.0,Bournemouth,15.48,11.24,9.91,9.64,9.38,0.64,0.66,0.61,0.64,0.61
M,77,Adli,5.0,5.0,Bournemouth,0.0,0.0,0.0,1.76,11.04,0.0,0.0,0.0,0.14,0.96
M,78,Kroupi.Jr,7.5,7.5,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F,79,Evanilson,6.0,6.0,Bournemouth,74.85,74.4,73.95,73.95,73.5,3.4,4.28,3.79,4.11,3.72
F,80,Enes Ünal,5.5,5.5,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F,81,Rodríguez,6.0,6.0,Bournemouth,15.74,15.74,15.4,15.4,15.4,0.99,1.12,1.06,1.12,1.05
G,82,Kelleher,5.0,5.0,Brentford,89.09,89.09,89.09,89.09,89.09,3.29,3.37,3.87,3.24,3.04
G,83,Valdimarsson,4.5,4.5,Brentford,0.9,0.9,0.9,0.9,0.9,0.04,0.04,0.04,0.04,0.04
D,84,Collins,5.5,5.5,Brentford,87.9,87.9,87.9,87.9,87.9,3.85,4.07,4.76,3.71,3.28
D,85,Van den Berg,5.0,5.0,Brentford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M,86,Lewis-Potter,5.5,5.5,Brentford,71.25,71.25,71.25,71.25,71.25,2.87,2.72,2.97,2.78,2.66
D,87,Ajer,4.5,4.5,Brentford,81.6,81.6,81.6,81.6,81.6,3.57,3.74,4.34,3.41,3.01
D,88,Kayode,4.5,4.5,Brentford,84.0,84.0,84.0,84.0,84.0,3.25,3.14,3.98,2.88,2.75
D,89,Henry,4.5,4.5,Brentford,16.25,16.25,16.25,16.25,16.25,0.92,0.9,0.98,0.89,0.89
D,90,Hickey,4.5,4.5,Brentford,3.75,3.75,3.75,3.75,3.75,0.61,0.61,0.62,0.61,0.6
D,91,Pinnock,4.5,4.5,Brentford,7.2,7.2,7.2,7.2,7.2,0.35,0.38,0.43,0.36,0.32
D,92,Ji-soo,4.5,4.5,Brentford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,93,Schuster,4.5,4.5,Brentford,11.93,11.93,11.93,11.93,11.93,0.54,0.54,0.57,0.53,0.51
M,94,Schade,6.0,6.0,Brentford,77.1,77.1,77.1,77.1,77.1,4.22,3.84,4.42,3.85,3.84
M,95,O.Dango,6.5,6.5,Brentford,79.35,79.35,79.35,79.35,79.35,4.46,4.1,4.7,4.16,4.09
M,96,Damsgaard,5.5,5.5,Brentford,39.0,39.0,39.0,39.0,39.0,1.86,1.76,1.92,1.76,1.75
M,97,Jensen,5.5,5.5,Brentford,53.4,52.95,52.95,52.95,52.95,2.27,2.14,2.39,2.11,2.12
M,98,Janelt,5.0,5.0,Brentford,53.4,28.82,28.82,28.82,28.82,2.22,1.25,1.34,1.26,1.25
M,99,Milambo,5.0,5.0,Brentford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M,100,Carvalho,5.0,5.0,Brentford,0.25,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.5
M,101,Henderson,5.0,5.0,Chelsea,0.0,2.73,2.73,2.73,2.73,0.0,0.93,0.92,0.94,0.93
M,102,Yarmoliuk,5.0,5.0,Brentford,45.45,70.35,70.35,70.35,70.35,1.9,2.7,3.04,2.77,2.73
M,103,Dasilva,5.0,5.0,Brentford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M,104,Onyeka,5.0,5.0,Coventry City,59.7,52.05,52.05,52.05,52.05,1.91,2.28,1.75,1.98,1.93
M,105,Anthony,6.0,6.0,Brentford,16.8,16.8,16.8,16.8,16.8,1.03,0.97,1.07,0.98,0.97
F,106,Thiago,8.0,8.0,Brentford,85.5,85.5,85.5,85.5,85.5,4.69,4.18,4.87,4.28,4.32
F,107,Furo,4.5,4.5,Brentford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F,108,Wilson,5.5,5.5,Brentford,5.48,5.48,5.48,5.48,5.48,0.79,0.77,0.8,0.78,0.77
G,109,Verbruggen,4.5,4.5,Brighton,89.08,89.08,89.08,89.08,89.08,3.27,2.62,3.52,3.51,2.89
G,110,Rushworth,4.5,4.5,Coventry City,89.09,89.09,89.09,89.09,89.09,2.33,3.85,2.24,3.09,3.11
G,111,Steele,4.0,4.0,Brighton,0.92,0.91,0.91,0.91,0.91,0.04,0.04,0.04,0.04,0.04
D,112,Van Hecke,5.0,5.0,Spurs,87.75,87.75,84.6,84.6,84.6,3.73,4.12,3.78,4.56,3.76
D,113,F.Kadıoğlu,4.5,4.5,Brighton,85.95,85.95,82.65,82.65,82.65,3.37,2.3,3.56,3.56,2.55
D,114,Boscagli,4.5,4.5,Brighton,78.0,77.55,63.0,63.0,63.0,3.37,2.57,3.07,3.0,2.39
D,115,De Cuyper,4.5,4.5,Brighton,66.15,66.45,33.3,29.1,29.1,3.82,2.75,1.97,1.67,1.27
D,116,Dunk,4.5,4.5,Brighton,57.75,41.85,36.45,36.45,36.45,2.13,1.18,1.55,1.52,1.22
D,117,Coppola,4.5,4.5,Brighton,0.12,0.08,0.04,0.04,0.04,0.08,0.08,0.08,0.08,0.08
D,118,Igor,4.5,4.5,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,119,Costinha,4.5,4.5,Brighton,9.69,9.69,9.11,9.11,9.11,0.75,0.7,0.77,0.77,0.72
D,120,Svoboda,5.0,5.0,Brighton,2.09,2.96,1.75,1.75,1.75,0.38,0.4,0.38,0.38,0.38
M,121,Mitoma,6.0,6.0,Brighton,0.0,0.0,53.7,61.65,61.65,0.0,0.0,2.81,3.25,2.6
M,122,Minteh,6.0,6.0,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M,123,Hinshelwood,6.0,6.0,Brighton,80.1,76.05,72.3,71.85,71.85,4.22,3.43,4.06,4.06,3.17
M,124,Groß,5.5,5.5,Brighton,81.75,88.0,85.35,85.35,85.35,4.21,3.64,4.36,4.43,3.53
F,125,Georginio,5.5,5.5,Brighton,45.0,45.75,42.3,40.95,40.95,2.29,1.97,2.21,2.18,1.75
M,126,O'Riley,5.5,5.5,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M,127,Gomez,5.0,5.0,Brighton,76.8,76.8,76.8,76.8,76.8,4.02,3.46,4.1,4.17,3.3
M,128,Buonanotte,5.0,5.0,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M,129,Ayari,5.5,5.5,Brighton,82.02,78.22,42.75,42.3,42.3,3.59,3.04,1.9,1.9,1.63
D,130,Wieffer,5.0,5.0,Brighton,79.8,78.9,73.8,73.8,73.8,3.73,2.72,3.76,3.78,2.76
M,131,Baleba,5.0,5.0,Brighton,0.0,0.0,49.2,49.2,49.2,0.0,0.0,2.06,2.05,1.83
M,132,Howell,4.5,4.5,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M,133,Watson,5.0,5.0,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M,134,Oriola,4.5,4.5,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M,135,Yohanna,5.0,5.0,Brighton,38.4,36.3,18.9,15.45,15.45,1.68,1.39,0.85,0.71,0.6
F,136,Welbeck,6.0,6.0,Chelsea,9.64,9.15,9.15,9.15,9.15,1.32,1.32,1.17,1.42,1.27
F,137,Tzimas,5.5,5.5,Brighton,0.0,0.0,0.0,3.64,3.64,0.0,0.0,0.0,0.62,0.6
F,138,Kostoulas,5.5,5.5,Brighton,38.7,15.03,12.58,11.15,11.15,2.15,0.78,0.82,0.78,0.68
F,139,Ferguson,5.0,5.0,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,140,Sánchez,5.0,5.0,Chelsea,83.7,83.7,83.7,83.7,83.7,3.28,3.32,2.71,3.98,3.08
G,141,Jörgensen,5.0,5.0,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,142,James,5.5,5.5,Chelsea,85.95,82.65,59.25,59.25,59.25,4.14,4.04,2.07,3.8,2.61
D,143,Chalobah,5.5,5.5,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,144,Gusto,5.0,5.0,Chelsea,9.45,10.6,10.35,10.35,10.35,0.69,0.73,0.64,0.83,0.7
D,145,Fofana,5.0,5.0,Chelsea,0.0,0.0,39.45,39.45,39.45,0.0,0.0,1.48,2.14,1.73
D,146,B.Badiashile,4.5,4.5,Chelsea,0.4,0.32,0.04,0.04,0.04,0.08,0.08,0.08,0.08,0.08
D,147,Tosin,4.5,4.5,Chelsea,13.65,10.5,5.52,5.52,5.52,0.65,0.47,0.25,0.32,0.28
D,148,Hato,4.5,4.5,Chelsea,15.33,14.9,12.44,12.44,12.44,0.72,0.71,0.62,0.77,0.67
D,149,Colwill,5.0,5.0,Chelsea,80.1,80.1,76.8,76.8,76.8,3.29,3.25,2.34,4.16,2.95
D,150,M.Sarr,4.5,4.5,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,151,Acheampong,4.5,4.5,Chelsea,7.2,4.95,2.26,2.26,2.26,0.31,0.26,0.2,0.23,0.21
D,152,Palestra,5.5,5.5,Chelsea,76.8,76.35,76.35,76.35,76.35,3.93,3.9,2.63,5.37,3.52
D,153,Disasi,4.5,4.5,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M,154,Palmer,9.5,9.5,Chelsea,81.6,80.7,80.7,80.7,80.7,5.5,5.49,3.84,6.96,5.02
M,155,Enzo,7.0,7.0,Chelsea,73.05,79.5,79.5,79.5,79.5,3.59,3.89,2.96,4.73,3.62
M,156,Neto,6.5,6.5,Chelsea,71.1,68.25,67.8,67.8,67.8,3.25,3.09,2.43,3.74,2.91
M,157,Estêvão,6.5,6.5,Chelsea,11.5,10.97,10.97,10.97,10.97,0.84,0.84,0.7,0.97,0.79
M,158,Gittens,6.0,6.0,Chelsea,1.32,0.66,0.66,0.66,0.66,0.35,0.34,0.34,0.35,0.34
M,159,Caicedo,5.5,5.5,Chelsea,81.3,80.85,80.85,80.85,80.85,3.42,3.33,2.83,3.78,3.29
M,160,Garnacho,6.0,6.0,Aston Villa,68.9,72.9,53.1,51.3,51.3,3.59,3.39,3.28,2.96,2.56
M,161,Lavia,5.0,5.0,Chelsea,5.02,3.72,3.48,3.48,3.48,0.55,0.52,0.5,0.54,0.52
M,162,Andrey Santos,5.0,5.0,Man Utd,75.3,75.75,75.75,75.3,75.3,3.48,3.57,3.14,2.89,3.06
M,163,D.Essugo,4.5,4.5,Chelsea,0.32,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21
M,164,Quenda,5.5,5.5,Chelsea,20.25,19.14,18.77,18.77,18.77,1.07,1.05,0.94,1.15,1.02
F,165,João Pedro,7.5,7.5,Chelsea,81.75,81.75,81.75,81.75,81.75,5.04,5.13,3.56,6.36,4.71
F,166,N.Jackson,6.5,6.5,Chelsea,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.26,0.25
F,167,Delap,5.5,5.5,Chelsea,0.81,0.81,0.81,0.81,0.81,0.56,0.56,0.55,0.57,0.56
F,168,Marc Guiu,5.0,5.0,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F,169,Mheuka,4.5,4.5,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F,170,Emegha,5.0,5.0,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,171,Dovin,4.0,4.0,Coventry City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,172,Wilson,4.5,4.5,Coventry City,0.9,0.9,0.9,0.9,0.9,0.03,0.04,0.03,0.04,0.04
D,173,Thomas,4.0,4.0,Coventry City,80.1,80.1,80.1,80.1,80.1,2.23,4.15,2.03,3.02,2.94
D,174,Kitching,4.0,4.0,Coventry City,15.48,15.48,15.48,15.48,15.48,0.73,0.97,0.7,0.83,0.81
D,175,van Ewijk,4.0,4.0,Coventry City,87.96,87.96,87.96,87.96,87.96,1.82,4.32,1.76,2.94,2.74
D,176,Dasilva,4.0,4.0,Coventry City,76.95,76.95,76.95,76.95,76.95,1.39,3.61,1.32,2.35,2.22
D,177,Kesler-Hayden,4.0,4.0,Coventry City,7.54,7.54,7.54,7.54,7.54,0.41,0.5,0.41,0.45,0.44
D,178,Bidwell,4.0,4.0,Coventry City,1.95,1.9,1.9,1.9,1.9,0.12,0.15,0.12,0.14,0.13
D,179,Latibeaudiere,4.0,4.0,Coventry City,0.7,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2
D,180,Woolfenden,4.0,4.0,Coventry City,4.84,4.84,4.84,4.84,4.84,0.31,0.37,0.31,0.33,0.33
D,181,Brau,4.0,4.0,Coventry City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,182,Amenda,4.0,4.0,Coventry City,78.75,78.75,78.75,78.75,78.75,2.03,3.8,1.81,2.73,2.67
M,183,Rudoni,5.0,5.0,Coventry City,14.7,21.05,21.05,21.05,21.05,0.73,1.18,0.9,1.02,0.98
M,184,Grimes,5.0,5.0,Coventry City,80.7,73.5,73.5,73.5,73.5,2.47,3.04,2.38,2.68,2.6
M,185,Sakamoto,5.0,5.0,Coventry City,27.96,30.04,30.04,30.04,30.04,1.13,1.58,1.21,1.38,1.31
M,186,Mason-Clark,5.5,5.5,Coventry City,26.98,53.4,53.4,53.4,53.4,1.18,3.23,2.11,2.62,2.45
M,187,Eccles,5.0,5.0,Coventry City,4.32,4.68,4.68,4.68,4.68,0.72,0.78,0.74,0.75,0.75
M,188,Torp,5.5,5.5,Coventry City,13.95,16.8,16.8,16.8,16.8,0.9,1.16,0.98,1.07,1.01
M,189,Shepherd,4.5,4.5,Coventry City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M,190,Tchaouna,5.5,5.5,Coventry City,59.85,62.55,62.55,62.55,62.55,1.95,3.0,2.11,2.51,2.39
M,191,Borges Rodrigues,4.5,4.5,Coventry City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M,192,Andrews,4.5,4.5,Coventry City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F,193,Wright,5.5,5.5,Coventry City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F,194,Thomas-Asante,5.0,5.0,Coventry City,71.25,41.1,41.1,41.1,41.1,2.43,2.33,1.62,1.91,1.8
F,195,Simms,5.0,5.0,Coventry City,18.7,18.0,18.0,18.0,18.0,1.01,1.42,1.08,1.23,1.17
F,196,Markelo,5.0,5.0,Coventry City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F,197,Bassette,4.5,4.5,Coventry City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,198,Henderson,5.0,5.0,Crystal Palace,89.09,89.09,89.09,89.09,89.09,3.14,2.59,3.1,3.65,3.12
G,199,Benitez,4.5,4.5,Crystal Palace,0.9,0.9,0.9,0.9,0.9,0.04,0.04,0.04,0.04,0.04
D,200,Lacroix,6.0,6.0,Chelsea,84.3,84.3,82.5,82.5,82.5,4.08,3.93,3.14,4.95,3.8
D,201,Muñoz,5.5,5.5,Crystal Palace,13.45,67.5,67.5,67.5,67.5,1.01,2.4,3.03,3.85,2.95
D,202,Richards,5.0,5.0,Crystal Palace,86.4,87.15,87.15,87.15,87.15,3.93,2.82,3.73,4.3,3.86
D,203,Canvot,5.0,5.0,Crystal Palace,87.9,87.9,87.9,87.9,87.9,4.15,2.99,3.93,4.5,4.03
D,204,Mitchell,4.5,4.5,Crystal Palace,81.3,74.55,74.55,74.55,74.55,3.1,2.22,2.83,3.72,2.79
D,205,Sosa,4.5,4.5,Crystal Palace,0.6,0.5,0.5,0.5,0.5,0.2,0.2,0.2,0.2,0.2
D,206,Chadi Riad,4.5,4.5,Crystal Palace,50.85,42.3,42.3,42.3,42.3,2.15,1.33,1.68,1.99,1.73
D,207,Mingueza,4.5,4.5,Crystal Palace,67.5,27.81,27.81,27.81,27.81,2.96,1.03,1.16,1.33,1.13
M,208,Sarr,6.5,6.5,Crystal Palace,81.45,81.9,81.9,81.9,81.9,4.34,3.81,4.16,5.17,4.06
M,209,Johnson,6.0,6.0,Everton,37.5,30.6,26.2,26.2,26.2,1.96,1.44,1.35,1.32,1.58
M,210,Wharton,5.5,5.5,Crystal Palace,83.1,83.1,83.1,83.1,83.1,3.66,3.4,3.62,4.1,3.54
M,211,Yeremy,5.5,5.5,Crystal Palace,31.2,64.2,64.2,64.2,64.2,1.42,2.69,2.89,3.42,2.81
M,212,Hughes,4.5,4.5,Crystal Palace,35.85,36.3,36.3,36.3,36.3,1.34,1.26,1.34,1.46,1.28
M,213,Lerma,5.0,5.0,Crystal Palace,15.6,16.29,16.29,16.29,16.29,0.75,0.72,0.76,0.81,0.76
M,214,Kamada,5.0,5.0,Crystal Palace,50.85,53.25,53.25,53.25,53.25,2.02,1.95,2.09,2.3,2.04
M,215,Devenny,5.0,5.0,Crystal Palace,1.68,1.44,1.44,1.44,1.44,0.49,0.49,0.49,0.49,0.49
M,216,Esse,5.0,5.0,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
