Pos,ID,Name,BV,SV,Team,4_xMins,5_xMins,6_xMins,7_xMins,8_xMins,4_Pts,5_Pts,6_Pts,7_Pts,8_Pts
G,443,Gillespie,4.5,4.5,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,444,Jaouen,4.5,4.5,Newcastle,0.91,0.91,0.91,0.91,0.91,0.04,0.05,0.04,0.04,0.04
G,567,Horníček,5.0,5.0,Newcastle,89.08,89.08,89.08,89.08,89.08,3.24,3.92,3.49,3.5,3.37
G,467,Sels,5.0,5.0,Nott'm Forest,89.09,89.09,89.09,89.09,89.09,3.12,3.6,3.32,2.78,3.46
G,468,John,4.5,4.5,Nott'm Forest,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02
G,590,Benda,4.5,4.5,Nott'm Forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,494,Vicario,4.5,4.5,Spurs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,495,Austin,4.0,4.0,Spurs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,496,Kinsky,4.5,4.5,Spurs,88.18,88.18,88.18,88.18,88.18,3.53,3.33,2.78,3.69,2.69
G,497,Dubravka,4.0,4.0,Spurs,1.81,1.81,1.81,1.81,1.81,0.08,0.07,0.06,0.08,0.06
G,529,Roefs,5.0,5.0,Sunderland,89.99,89.99,89.99,89.99,89.99,2.77,2.32,3.38,3.17,3.62
G,530,Patterson,4.0,4.0,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,531,Ellborg,4.5,4.5,Sunderland,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
D,4,Gabriel,8.0,8.0,Arsenal,87.9,87.9,87.9,87.9,87.9,5.51,4.59,5.45,5.06,5.61
D,5,J.Timber,6.5,6.5,Arsenal,60.0,69.6,69.6,69.6,69.6,3.71,3.49,4.33,3.96,4.35
D,6,Saliba,6.0,6.0,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,8,Calafiori,5.7,5.7,Arsenal,74.25,74.1,74.1,74.1,74.1,4.4,3.69,4.58,4.15,4.62
D,9,Hincapie,5.3,5.3,Arsenal,16.52,15.93,15.93,15.93,15.93,0.77,0.7,0.79,0.73,0.78
D,10,White,5.5,5.5,Arsenal,25.95,20.55,20.55,20.55,20.55,1.53,1.02,1.19,1.13,1.2
D,11,Mosquera,5.4,5.4,Arsenal,12.29,9.45,9.45,9.45,9.45,0.65,0.57,0.61,0.59,0.61
D,31,Konsa,4.4,4.4,Arsenal,79.5,78.9,78.9,78.9,78.9,4.48,3.6,4.4,4.03,4.48
D,30,Digne,4.5,4.5,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,32,Cash,4.5,4.5,Aston Villa,71.7,71.7,71.7,71.7,71.7,2.96,2.2,2.62,2.3,1.94
D,33,Mings,4.5,4.5,Aston Villa,17.76,17.76,17.76,17.76,17.64,0.79,0.69,0.75,0.71,0.63
D,34,Pau,4.5,4.5,Aston Villa,71.85,71.85,71.85,71.85,71.85,2.78,2.08,2.46,2.18,1.83
D,36,Maatsen,4.5,4.5,Aston Villa,67.5,67.5,67.5,67.5,67.5,3.33,2.55,2.95,2.62,2.24
D,37,Lindelöf,4.5,4.5,Aston Villa,72.45,61.5,59.4,59.4,58.05,2.98,1.91,2.12,1.92,1.6
D,38,A.García,4.0,4.0,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,39,Nedeljkovic,4.0,4.0,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,596,Ruggeri,4.5,4.5,Aston Villa,21.51,21.51,21.51,21.51,21.51,1.02,0.88,0.95,0.88,0.83
D,606,Rowe,4.0,4.0,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,611,Wan-Bissaka,4.5,4.5,Aston Villa,19.33,19.33,19.33,19.33,19.33,1.0,0.87,0.93,0.85,0.78
D,630,Harwood-Bellis,4.5,4.5,Aston Villa,36.45,36.0,36.0,36.0,36.0,1.5,1.2,1.36,1.22,1.06
D,60,Hill,5.5,5.5,Bournemouth,85.2,85.2,85.2,85.2,85.2,4.07,3.59,3.23,4.94,3.33
D,61,Truffert,5.5,5.5,Bournemouth,88.02,88.02,88.02,88.02,88.02,3.73,3.31,2.82,4.54,2.66
D,62,Diakité,5.0,5.0,Bournemouth,9.31,9.1,9.1,9.1,9.1,0.41,0.39,0.37,0.47,0.37
D,63,Milosavljević,5.0,5.0,Bournemouth,0.39,0.75,0.75,0.75,0.75,0.11,0.25,0.25,0.25,0.25
D,64,Smith,4.5,4.5,Bournemouth,76.05,76.05,76.05,76.05,76.05,2.6,2.18,1.93,3.27,1.84
D,65,J.Araujo,4.4,4.4,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,66,Soler,4.0,4.0,Bournemouth,1.8,1.8,1.8,1.8,1.8,0.19,0.19,0.18,0.19,0.19
D,566,Silva,5.0,5.0,Bournemouth,85.01,84.9,84.9,84.9,84.9,3.78,3.31,3.0,4.64,3.06
D,573,Sanchez,4.5,4.5,Bournemouth,13.94,13.94,13.94,13.94,13.94,0.83,0.81,0.76,0.88,0.75
D,84,Collins,5.5,5.5,Brentford,22.2,50.1,81.6,78.75,78.75,0.99,1.98,3.62,3.1,4.41
D,85,Van den Berg,4.9,4.9,Brentford,0.0,0.0,57.9,67.35,67.35,0.0,0.0,2.49,2.55,3.63
D,87,Ajer,4.5,4.5,Brentford,87.9,87.9,40.7,33.66,33.66,3.52,3.34,1.83,1.45,1.91
D,88,Kayode,4.6,4.6,Brentford,79.65,79.65,79.65,79.65,79.65,2.8,2.74,2.98,2.66,4.07
D,89,Henry,4.5,4.5,Brentford,2.39,2.22,2.22,2.22,2.22,0.37,0.37,0.37,0.36,0.38
D,90,Hickey,4.5,4.5,Brentford,3.75,3.46,3.46,3.46,3.46,0.61,0.61,0.61,0.61,0.62
D,92,Ji-soo,4.5,4.5,Brentford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,93,Schuster,4.5,4.5,Brentford,65.55,38.4,0.4,0.3,0.3,2.83,1.6,0.2,0.2,0.2
D,620,Diouf,4.5,4.5,Brentford,35.55,34.04,31.08,30.84,30.84,1.31,1.29,1.3,1.24,1.61
D,113,F.Kadıoğlu,4.4,4.4,Brighton,87.96,87.96,87.96,87.96,87.96,3.86,2.5,3.57,3.91,2.21
D,114,Boscagli,4.5,4.5,Brighton,85.8,85.8,84.3,81.9,75.45,4.13,2.73,3.98,4.03,2.47
D,115,De Cuyper,4.8,4.8,Brighton,71.25,45.45,43.5,37.65,29.1,4.94,2.05,2.55,2.46,1.23
D,116,Dunk,4.5,4.5,Brighton,68.7,68.7,35.6,35.6,35.05,2.95,2.03,1.49,1.54,1.04
D,117,Coppola,4.5,4.5,Brighton,0.08,0.08,0.04,0.04,0.04,0.08,0.08,0.08,0.08,0.08
D,118,Igor,4.5,4.5,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,119,Costinha,4.5,4.5,Brighton,21.3,21.06,40.65,26.11,8.75,1.13,0.87,1.65,1.23,0.62
D,120,Svoboda,5.0,5.0,Brighton,1.05,1.05,0.7,0.7,0.52,0.35,0.35,0.35,0.35,0.35
D,130,Wieffer,5.0,5.0,Brighton,0.0,0.0,0.0,23.85,58.2,0.0,0.0,0.0,1.3,2.08
D,328,Struijk,5.0,5.0,Brighton,12.62,12.46,10.41,9.34,7.95,0.81,0.67,0.7,0.68,0.55
D,504,Vuskovic,5.0,5.0,Brighton,78.45,78.45,78.0,78.0,78.0,3.9,2.73,3.81,4.0,2.64
D,614,Hadjam,4.5,4.5,Brighton,3.95,3.65,15.84,13.0,7.5,0.67,0.64,0.97,0.93,0.72
D,142,James,5.4,5.4,Chelsea,78.9,78.9,78.6,78.6,78.6,5.56,3.23,4.19,3.87,4.04
D,143,Chalobah,5.5,5.5,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,144,Gusto,5.0,5.0,Chelsea,35.7,34.35,33.0,33.0,33.0,2.17,1.35,1.54,1.44,1.53
D,145,Fofana,5.0,5.0,Chelsea,75.45,75.45,75.0,75.0,75.0,4.7,3.4,3.68,4.03,3.84
D,146,B.Badiashile,4.5,4.5,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,148,Hato,4.5,4.5,Chelsea,55.8,43.65,35.55,35.55,35.55,3.51,1.73,1.63,1.56,1.63
D,149,Colwill,4.9,4.9,Chelsea,76.35,75.9,75.45,75.45,75.45,4.21,2.74,3.18,3.29,3.22
D,150,M.Sarr,4.5,4.5,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,151,Acheampong,4.5,4.5,Chelsea,9.9,9.9,9.9,9.9,9.9,0.47,0.36,0.4,0.4,0.38
D,152,Palestra,5.4,5.4,Chelsea,19.5,41.25,57.0,57.0,57.0,1.38,1.82,2.93,2.74,2.91
D,200,Lacroix,6.0,6.0,Chelsea,86.85,86.85,86.85,86.85,86.85,5.4,3.81,4.19,4.54,4.34
D,561,Anselmino,4.5,4.5,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,583,Chavarria,4.9,4.9,Chelsea,11.89,8.7,6.3,6.3,6.3,1.01,0.77,0.76,0.75,0.76
D,91,Pinnock,4.5,4.5,Coventry City,13.8,13.8,13.8,13.8,13.8,0.59,0.6,0.62,0.59,0.65
D,173,Thomas,4.0,4.0,Coventry City,82.14,81.54,81.54,81.54,81.54,3.04,3.08,3.31,2.94,3.54
D,174,Kitching,4.0,4.0,Coventry City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,175,van Ewijk,4.0,4.0,Coventry City,87.96,87.96,87.96,87.96,87.96,2.79,2.75,2.97,2.54,3.36
D,176,Dasilva,4.0,4.0,Coventry City,83.85,81.15,81.15,81.15,81.15,2.47,2.34,2.58,2.12,2.92
D,177,Kesler-Hayden,4.0,4.0,Coventry City,0.88,6.3,6.3,6.3,6.3,0.05,0.43,0.44,0.43,0.45
D,178,Bidwell,4.0,4.0,Coventry City,2.07,1.62,1.62,1.62,1.62,0.12,0.12,0.12,0.12,0.13
D,179,Latibeaudiere,4.0,4.0,Coventry City,2.5,1.8,1.8,1.8,1.8,0.2,0.2,0.2,0.2,0.2
D,180,Woolfenden,4.0,4.0,Coventry City,0.28,1.33,1.33,1.33,1.33,0.03,0.19,0.19,0.19,0.19
D,181,Brau,4.0,4.0,Coventry City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,182,Amenda,4.0,4.0,Coventry City,85.8,85.8,85.8,85.8,85.8,2.57,2.58,2.78,2.41,3.09
D,153,Disasi,4.5,4.5,Crystal Palace,40.45,40.45,40.45,40.45,40.45,1.84,1.65,1.76,1.49,1.66
D,202,Richards,5.0,5.0,Crystal Palace,87.15,87.15,87.15,87.15,87.15,4.08,3.77,3.94,3.37,3.74
D,203,Canvot,4.9,4.9,Crystal Palace,83.1,83.1,83.1,83.1,83.1,3.98,3.65,3.87,3.27,3.67
D,204,Mitchell,4.5,4.5,Crystal Palace,81.45,81.45,81.45,81.45,81.45,4.2,3.0,3.78,2.81,3.4
D,205,Sosa,4.5,4.5,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,206,Chadi Riad,4.4,4.4,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,207,Mingueza,4.4,4.4,Crystal Palace,18.4,18.4,18.4,18.4,18.4,0.92,0.79,0.85,0.76,0.83
D,220,Cardines,4.5,4.5,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,577,Tomiyasu,4.5,4.5,Crystal Palace,39.47,39.47,39.47,39.47,39.47,1.84,1.72,1.8,1.56,1.71
D,588,Khalaili,5.0,5.0,Crystal Palace,75.75,75.75,75.75,75.75,75.75,4.38,3.3,3.95,3.12,3.63
D,633,Ahanor,4.5,4.5,Crystal Palace,13.08,13.08,13.08,13.08,13.08,0.81,0.77,0.79,0.73,0.76
D,643,Chilwell,4.5,4.5,Crystal Palace,2.42,2.42,2.42,2.42,2.42,0.67,0.65,0.66,0.65,0.66
D,229,Tarkowski,6.0,6.0,Everton,86.85,86.85,86.85,86.85,86.85,3.76,4.51,4.88,3.4,2.98
D,230,Branthwaite,5.5,5.5,Everton,84.15,84.15,84.15,84.15,84.15,3.4,4.03,4.39,3.03,2.72
D,231,Keane,4.9,4.9,Everton,8.25,8.25,8.25,8.25,8.25,0.55,0.6,0.62,0.53,0.5
D,232,O'Brien,4.9,4.9,Everton,9.78,9.78,9.78,9.78,9.78,0.5,0.55,0.55,0.49,0.45
D,233,Mykolenko,4.5,4.5,Everton,83.55,83.55,83.55,83.55,83.55,2.96,3.97,3.8,2.81,2.14
D,234,Patterson,4.5,4.5,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,235,Aznou,4.0,4.0,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,649,Maitland-Niles,4.5,4.5,Everton,37.94,37.94,37.94,37.94,37.94,1.39,1.8,1.74,1.38,1.09
D,253,Andersen,5.0,5.0,Fulham,79.65,79.65,79.65,79.65,79.65,2.52,2.79,3.41,4.38,3.71
D,254,Robinson,4.5,4.5,Fulham,75.0,75.0,75.0,75.0,75.0,2.37,2.68,3.49,4.35,3.86
D,255,J.Cuenca,4.5,4.5,Fulham,13.35,13.35,13.35,13.35,13.35,0.58,0.61,0.67,0.81,0.73
D,256,Tete,4.5,4.5,Fulham,13.73,13.73,13.73,13.73,13.73,0.52,0.53,0.64,0.75,0.69
D,257,Bassey,4.5,4.5,Fulham,72.15,72.15,72.15,72.15,72.15,1.59,1.95,2.56,3.34,2.72
D,258,Castagne,4.5,4.5,Fulham,77.7,77.7,77.7,77.7,77.7,2.16,2.55,3.36,4.27,3.61
D,269,Sessegnon,4.5,4.5,Fulham,27.45,27.45,27.45,27.45,27.45,0.95,1.15,1.38,1.74,1.4
D,610,De Fougerolles,4.0,4.0,Fulham,1.12,1.12,1.12,1.12,1.12,0.45,0.45,0.45,0.46,0.45
D,650,Affengruber,4.5,4.5,Fulham,14.11,14.11,14.11,14.11,14.11,0.64,0.68,0.72,0.86,0.78
D,277,Egan,4.1,4.1,Hull City,85.35,85.35,85.35,85.35,85.35,2.26,3.03,3.7,3.2,3.07
D,278,Hughes,4.0,4.0,Hull City,0.0,0.0,15.52,19.14,19.14,0.0,0.0,0.66,0.77,0.75
D,279,Ajayi,4.1,4.1,Hull City,79.8,79.8,76.65,76.05,76.05,1.74,2.43,2.94,2.46,2.38
D,280,Coyle,4.0,4.0,Hull City,66.15,66.15,65.7,65.7,65.7,1.19,1.69,2.23,1.82,1.85
D,281,Drameh,4.0,4.0,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,282,Giles,4.0,4.0,Hull City,81.6,81.6,81.6,81.6,81.6,1.63,2.33,3.09,2.54,2.57
D,283,Jacob,4.0,4.0,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,284,McCarthy,4.0,4.0,Hull City,0.78,0.78,0.43,0.38,0.38,0.05,0.05,0.05,0.05,0.05
D,285,McNair,4.0,4.0,Hull City,3.57,3.57,1.87,1.7,1.7,0.16,0.17,0.17,0.17,0.17
D,556,Targett,4.0,4.0,Hull City,6.7,6.7,5.97,5.83,5.83,0.31,0.33,0.35,0.33,0.34
D,585,Herrington,4.0,4.0,Hull City,5.88,5.88,3.74,3.52,3.52,0.46,0.47,0.49,0.48,0.48
D,586,Mendy,4.0,4.0,Hull City,84.0,84.0,77.55,75.6,75.6,2.42,3.15,3.51,2.98,2.91
D,638,Norton-Cuffy,4.0,4.0,Hull City,27.23,27.23,27.23,27.23,27.23,0.83,0.96,1.09,0.99,1.0
D,259,Diop,4.0,4.0,Ipswich Town,83.3,83.3,83.3,83.3,83.3,3.11,3.11,3.18,1.83,3.19
D,303,Kipré,4.0,4.0,Ipswich Town,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2
D,304,O'Shea,4.0,4.0,Ipswich Town,87.97,87.97,87.97,87.97,87.97,2.92,3.0,3.4,1.88,3.43
D,305,Davis,4.0,4.0,Ipswich Town,85.05,85.05,85.05,85.05,85.05,2.93,2.83,3.52,1.62,3.54
D,306,Greaves,4.0,4.0,Ipswich Town,77.55,77.55,77.55,77.55,77.55,3.15,3.11,3.27,1.94,3.22
D,307,Johnson,4.0,4.0,Ipswich Town,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,308,Furlong,4.0,4.0,Ipswich Town,0.38,0.38,0.38,0.38,0.38,0.25,0.25,0.25,0.25,0.25
D,592,Ouattara,4.0,4.0,Ipswich Town,25.67,25.67,25.67,25.67,25.67,1.01,1.0,1.11,0.79,1.1
D,327,Bijol,5.0,5.0,Leeds,73.8,73.8,73.8,73.8,73.8,3.53,4.09,2.72,3.06,3.95
D,329,Rodon,4.4,4.4,Leeds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,330,Bogle,4.5,4.5,Leeds,79.5,79.5,79.5,79.5,79.5,3.46,3.93,2.04,2.82,3.51
D,331,Gudmundsson,4.5,4.5,Leeds,78.3,78.3,78.3,78.3,78.3,3.19,3.67,1.99,2.65,3.34
D,332,Justin,4.5,4.5,Leeds,85.8,85.8,85.8,85.8,85.8,4.04,4.68,3.08,3.48,4.49
D,333,Bornauw,4.5,4.5,Leeds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,334,Muharemović,5.0,5.0,Leeds,84.9,84.9,84.9,84.9,84.9,4.04,4.74,3.16,3.57,4.58
D,598,Elvedi,4.5,4.5,Leeds,38.25,38.25,38.25,38.25,38.25,1.77,2.03,1.4,1.55,1.95
D,603,Lienou,4.0,4.0,Leeds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,641,Bard,4.5,4.5,Leeds,2.44,2.44,2.44,2.44,2.44,0.63,0.63,0.61,0.62,0.62
D,356,Virgil,6.5,6.5,Liverpool,87.75,87.75,87.75,87.75,87.75,4.32,3.48,3.07,3.66,4.0
D,357,Frimpong,5.4,5.4,Liverpool,50.55,50.1,43.95,41.85,41.85,2.94,2.29,1.77,1.81,2.12
D,358,Kerkez,5.4,5.4,Liverpool,76.95,76.95,76.95,76.95,76.95,3.92,2.99,2.68,2.96,3.5
D,359,Gomez,5.0,5.0,Liverpool,2.97,2.97,2.62,2.51,2.51,0.28,0.27,0.27,0.27,0.27
D,360,Bradley,5.0,5.0,Liverpool,0.0,0.0,11.55,15.6,15.6,0.0,0.0,0.44,0.6,0.65
D,361,Lucky,4.0,4.0,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,362,Jacquet,5.0,5.0,Liverpool,78.0,78.0,78.0,78.0,78.0,3.83,3.08,2.71,3.24,3.55
D,363,Leoni,4.0,4.0,Liverpool,1.21,1.21,1.21,1.21,1.21,0.23,0.22,0.22,0.22,0.22
D,364,Tsimikas,4.9,4.9,Liverpool,13.95,13.95,13.5,13.5,13.5,0.66,0.57,0.52,0.53,0.58
D,365,Ramsay,4.0,4.0,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,579,Araujo,5.4,5.4,Liverpool,45.9,45.9,41.4,39.6,39.6,2.21,1.71,1.43,1.5,1.71
D,387,O'Reilly,6.5,6.5,Man City,58.2,78.9,78.9,78.9,78.9,2.56,5.36,3.25,5.37,4.18
