Pos,Name,BV,SV,Team,32_xMins,32_Pts,33_xMins,33_Pts,34_xMins,34_Pts,35_xMins,35_Pts,36_xMins,36_Pts
M,Nelson,5.1,5.1,Arsenal,0,0,0,0,0,0,0,0,0,0
F,Nketiah,5.3,5.3,Arsenal,8,0.467,8,0.471,9,0.542,9,0.593,7,0.33
M,Smith Rowe,4.2,4.2,Arsenal,52,2.578,41,2.047,39,2.021,37,2.103,35,1.395
M,Saka,5.2,5.2,Arsenal,57,2.872,57,2.881,55,2.874,56,3.215,57,2.249
M,Guendouzi,4.7,4.7,Arsenal,0,,0,,0,,0,,0,
M,Martinelli,4.9,4.9,Arsenal,4,0.185,5,0.231,4,0.189,4,0.204,4,0.155
D,Saliba,4.0,4.0,Arsenal,0,,0,,0,,0,,0,
G,Heaton,4.5,4.5,Aston Villa,0,0,0,0,0,0,1,0.037,1,0.043
D,El Mohamady,4.3,4.3,Aston Villa,19,0.403,17,0.835,17,0.593,19,0.555,20,0.863
M,Lansbury,4.3,4.3,Aston Villa,0,,0,,0,,0,,0,
D,Taylor,4.2,4.2,Aston Villa,1,0.019,2,0.083,1,0.03,1,0.026,3,0.11
G,Steer,3.9,3.9,Aston Villa,0,0,0,0,0,0,1,0.037,1,0.043
M,Hourihane,5.9,5.9,Aston Villa,0,,0,,0,,0,,0,
M,Jota,5.9,5.9,Aston Villa,0,,0,,0,,0,,0,
G,Nyland,4.0,4.0,Aston Villa,0,,0,,0,,0,,0,
D,Engels,4.4,4.4,Aston Villa,0,0,2,0.09,1,0.033,3,0.083,2,0.079
M,Grealish,7.5,7.5,Aston Villa,0,0,42,2.607,60,2.898,77,3.356,77,3.988
M,McGinn,5.5,5.5,Aston Villa,83,2.323,82,3.206,80,2.611,77,2.421,78,2.752
D,Hause,4.4,4.4,Aston Villa,15,0.307,17,0.794,21,0.699,26,0.726,24,0.983
M,Trézéguet,5.2,5.2,Aston Villa,50,1.912,42,2.431,37,1.747,36,1.599,37,1.887
D,Mings,5.4,5.4,Aston Villa,83,1.459,82,3.667,81,2.5,78,1.979,79,3.07
D,Targett,5.0,5.1,Aston Villa,85,1.66,84,4.108,83,2.8,80,2.232,81,3.436
D,Bree,4.5,4.5,Aston Villa,0,,0,,0,,0,,0,
M,Nakamba,4.3,4.3,Aston Villa,6,0.182,5,0.18,6,0.196,7,0.222,5,0.17
M,El Ghazi,5.2,5.3,Aston Villa,48,2.079,34,2.408,27,1.523,25,1.319,27,1.662
D,Konsa,4.7,4.7,Aston Villa,82,1.444,80,3.567,79,2.436,77,1.955,76,2.943
D,Guilbert,4.3,4.3,Aston Villa,0,,0,,0,,0,,0,
F,Wesley,6.0,6.0,Aston Villa,8,0.347,12,0.722,18,0.904,17,0.816,16,0.851
F,Samatta,5.9,5.9,Aston Villa,0,,0,,0,,0,,0,
F,Davis,4.2,4.2,Aston Villa,14,0.56,10,0.54,9,0.42,9,0.403,8,0.392
F,Vassilev,4.3,4.3,Aston Villa,0,,0,,0,,0,,0,
M,Douglas Luiz,4.8,4.8,Aston Villa,74,1.962,73,2.571,69,2.093,69,2.005,67,2.18
F,Murray,4.8,4.8,Brighton,0,,0,,0,,0,,0,
M,Lallana,6.2,6.2,Brighton,63,2.038,58,2.381,60,2.32,62,2.269,59,2.238
M,Stephens,4.2,4.2,Burnley,1,0.03,2,0.063,2,0.064,3,0.094,3,0.096
G,Button,3.9,3.9,West Brom,0,0,0,0,1,0.04,0,0,1,0.035
M,Groß,5.8,5.8,Brighton,69,2.526,69,3.394,67,3.197,66,2.829,69,3.155
D,Duffy,4.3,4.3,Brighton,0,,0,,0,,0,,0,
M,Pröpper,4.7,4.7,Brighton,10,0.328,10,0.382,10,0.368,10,0.357,12,0.436
M,Mooy,5.0,5.0,Brighton,0,,0,,0,,0,,0,
D,Burn,4.2,4.2,Brighton,46,1.173,47,2.156,51,1.8,50,1.892,46,1.722
D,Dunk,5.0,5.0,Brighton,84,2.077,82,3.899,82,2.935,81,3.11,80,3.038
D,Montoya,4.5,4.5,Brighton,0,,0,,0,,0,,0,
F,Andone,4.8,4.8,Brighton,7,0.302,13,0.704,15,0.812,18,0.866,14,0.723
M,March,4.9,5.0,Brighton,0,,0,,0,,0,,0,
D,Webster,4.3,4.3,Brighton,83,2.09,81,3.715,78,2.704,79,2.99,79,2.923
D,Veltman,4.4,4.4,Brighton,65,1.694,67,3.223,62,2.279,65,2.57,63,2.464
F,Maupay,6.0,6.1,Brighton,71,2.875,70,3.906,66,3.717,67,3.268,68,3.596
M,Trossard,5.7,5.8,Brighton,72,2.632,69,3.383,69,3.272,69,2.947,67,3.065
G,Ryan,4.2,4.2,Arsenal,2,0.089,1,0.043,3,0.137,2,0.095,2,0.074
M,Jahanbakhsh,5.4,5.4,Brighton,13,0.48,13,0.598,12,0.535,13,0.535,15,0.645
M,Izquierdo,5.5,5.5,Brighton,0,0,0,0,0,0,0,0,0,0
D,Clarke,4.4,4.4,Brighton,0,,0,,0,,0,,0,
D,White,4.5,4.5,Brighton,62,1.514,63,2.78,67,2.204,65,2.37,68,2.411
D,Bernardo,3.9,3.9,Brighton,0,,0,,0,,0,,0,
M,Bissouma,4.4,4.4,Brighton,76,2.004,75,2.428,75,2.279,75,2.231,74,2.25
D,Lamptey,4.6,4.6,Brighton,0,,0,,0,,0,,0,
F,Connolly,5.2,5.2,Brighton,21,0.881,25,1.328,25,1.334,24,1.147,25,1.27
M,Alzate,4.2,4.2,Brighton,6,0.204,4,0.161,6,0.233,7,0.26,7,0.267
M,Mac Allister,5.3,5.3,Brighton,48,1.689,47,2.132,46,2.013,44,1.774,46,1.938
D,Tarkowski,5.3,5.3,Burnley,84,1.511,85,2.545,84,2.442,81,2.371,79,2.12
D,Bardsley,4.4,4.4,Burnley,1,0.019,0,0,1,0.029,1,0.029,1,0.027
D,Pieters,4.3,4.3,Burnley,45,0.857,41,1.271,46,1.379,43,1.3,46,1.275
M,Cork,5.0,5.0,Burnley,26,0.779,31,0.978,28,0.898,30,0.947,33,1.051
D,Long,4.3,4.3,Burnley,4,0.082,6,0.189,11,0.336,16,0.49,18,0.511
F,Rodriguez,5.8,5.8,Burnley,34,1.377,33,1.454,36,1.677,37,1.621,36,1.775
F,Barnes,6.0,6.0,Burnley,0,,0,,0,,0,,0,
D,Mee,4.9,4.9,Burnley,85,1.534,85,2.571,82,2.399,81,2.388,81,2.179
M,Westwood,5.3,5.3,Burnley,82,2.224,80,2.398,79,2.429,80,2.396,78,2.425
M,Gudmundsson,5.4,5.4,Burnley,68,2.209,67,2.401,66,2.464,68,2.454,64,2.447
F,Wood,6.3,6.2,Burnley,76,3.277,76,3.706,76,4.016,73,3.62,73,4.131
D,Lowton,4.4,4.4,Burnley,84,1.577,84,2.613,84,2.525,81,2.458,81,2.251
F,Vydra,4.8,4.8,Burnley,64,2.498,63,2.706,62,2.87,63,2.713,64,3.125
D,Gibson,3.9,3.9,Burnley,0,,0,,0,,0,,0,
M,Brady,5.0,5.0,Burnley,0,,0,,0,,0,,0,
G,Pope,5.5,5.5,Burnley,89,3.243,87,3.528,87,3.464,87,3.487,87,3.376
D,Taylor,4.4,4.4,Burnley,58,1.112,64,1.995,61,1.833,61,1.858,60,1.662
M,Brownhill,4.9,4.9,Burnley,76,2.21,75,2.398,77,2.516,74,2.373,71,2.395
G,Peacock-Farrell,4.0,4.0,Burnley,0,0,1,0.039,0,0,1,0.039,1,0.038
M,McNeil,5.7,5.7,Burnley,82,2.493,81,2.724,78,2.745,79,2.674,80,2.855
G,Caballero,4.6,4.6,Chelsea,0,,0,,0,,0,,0,
D,Azpilicueta,5.9,5.9,Chelsea,68,3.254,69,2.838,70,3.5,65,1.576,67,2.768
F,Giroud,6.7,6.7,Chelsea,16,0.999,14,0.848,16,1.031,16,0.755,17,1.034
D,Alonso,5.7,5.7,Chelsea,51,3.12,48,2.571,48,3.086,46,1.411,51,2.753
M,Jorginho,4.7,4.7,Chelsea,45,1.886,42,1.657,44,1.904,42,1.344,46,1.822
M,Barkley,5.8,5.9,Aston Villa,38,1.488,36,2.117,33,1.581,29,1.309,30,1.558
M,Kovacic,5.3,5.3,Chelsea,50,1.838,50,1.737,47,1.773,49,1.444,47,1.66
F,Batshuayi,5.7,5.7,Crystal Palace,0,0,5,0.214,6,0.238,7,0.346,7,0.336
D,Rüdiger,4.7,4.7,Chelsea,55,2.613,57,2.3,58,2.88,60,1.396,55,2.244
D,Zouma,5.3,5.3,Chelsea,12,0.577,14,0.585,17,0.858,17,0.432,17,0.714
D,Emerson,4.7,4.7,Chelsea,0,0,0,0,0,0,0,0,0,0
G,Arrizabalaga,4.7,4.7,Chelsea,1,0.046,1,0.042,1,0.047,2,0.071,2,0.085
M,Kanté,4.9,4.9,Chelsea,51,1.754,55,1.77,54,1.893,53,1.451,53,1.727
M,Ziyech,7.9,7.9,Chelsea,39,2.043,35,1.739,40,2.166,39,1.51,39,1.943
M,Loftus-Cheek,5.9,5.9,Fulham,64,2.327,0,0,0,0,65,2.919,62,2.495
D,Christensen,4.7,4.7,Chelsea,58,2.666,55,2.165,55,2.639,59,1.379,55,2.178
F,Werner,9.2,9.2,Chelsea,65,3.864,63,3.611,61,3.78,64,2.813,61,3.543
F,Abraham,7.1,7.1,Chelsea,18,1.143,16,0.987,15,0.987,18,0.864,16,0.995
M,Pulisic,8.2,8.2,Chelsea,44,2.421,45,2.35,47,2.671,45,1.831,46,2.417
M,Mount,7.2,7.1,Chelsea,64,3.553,65,3.404,65,3.739,62,2.466,62,3.286
D,Tomori,4.7,4.7,Chelsea,0,,0,,0,,0,,0,
M,Hudson-Odoi,5.7,5.7,Chelsea,22,1.121,23,1.113,24,1.26,21,0.827,25,1.218
D,James,5.0,5.0,Chelsea,67,3.84,67,3.358,63,3.785,65,1.891,64,3.23
M,Gilmour,4.3,4.4,Chelsea,0,0,0,0,0,0,0,0,1,0.036
D,Cahill,4.5,4.5,Crystal Palace,0,0,85,2.052,82,1.321,80,3.156,79,2.499
G,Hennessey,4.3,4.3,Crystal Palace,0,0,1,0.036,1,0.035,1,0.043,2,0.078
D,Sakho,4.4,4.4,Crystal Palace,0,0,0,,0,,0,,0,
G,Guaita,4.8,4.8,Crystal Palace,0,0,88,3.185,87,3.018,88,3.784,87,3.382
D,Tomkins,4.4,4.4,Crystal Palace,0,0,0,,0,,0,,0,
M,McArthur,5.2,5.2,Crystal Palace,0,0,35,1.076,53,1.472,67,2.205,67,2.098
M,McCarthy,4.3,4.3,Crystal Palace,0,0,36,1.042,32,0.892,29,0.945,28,0.88
F,Benteke,5.5,5.5,Crystal Palace,0,0,64,2.537,62,2.23,63,3.04,63,2.94
M,Kouyaté,4.8,4.8,Crystal Palace,0,0,81,2.193,79,2.024,81,2.493,77,2.277
D,Ward,4.3,4.3,Crystal Palace,0,0,52,1.243,43,0.696,37,1.436,36,1.127
D,Kelly,4.1,4.1,Crystal Palace,0,0,1,0.025,0,0,0,0,0,0
F,Wickham,4.4,4.4,Crystal Palace,0,0,0,0,0,0,0,0,1,0.048
M,Townsend,5.5,5.5,Crystal Palace,0,0,39,1.467,37,1.276,38,1.674,39,1.641
M,Milivojevic,5.6,5.6,Crystal Palace,0,0,72,2.174,68,1.898,64,2.311,67,2.287
D,van Aanholt,5.4,5.4,Crystal Palace,0,0,58,1.654,55,1.083,55,2.522,51,1.914
F,Ayew,5.6,5.6,Crystal Palace,0,0,53,1.884,51,1.69,53,2.172,52,2.063
M,Zaha,7.1,7.1,Crystal Palace,0,0,75,2.85,74,2.505,73,3.431,70,3.113
M,Schlupp,5.3,5.3,Crystal Palace,0,0,44,1.575,42,1.384,38,1.596,37,1.49
M,Meyer,4.7,4.7,Crystal Palace,0,0,0,,0,,0,,0,
M,Riedewald,4.4,4.4,Crystal Palace,0,0,32,0.981,27,0.797,23,0.792,24,0.796
D,Ferguson,3.8,3.8,Crystal Palace,0,0,17,0.398,25,0.391,26,0.976,28,0.847
D,Mitchell,3.8,3.8,Crystal Palace,0,0,29,0.69,29,0.468,27,1.024,30,0.923
M,Pierrick,4.3,4.3,Crystal Palace,0,0,0,,0,,0,,0,
M,Walcott,5.8,5.8,Southampton,55,2.139,0,0,57,2.351,54,2.005,55,2.454
M,Delph,4.8,4.8,Everton,0,,0,,0,,0,,0,
M,Sigurdsson,6.8,6.8,Everton,57,2.503,59,2.398,58,2.789,60,2.579,60,3.236
G,Lössl,4.3,4.3,Everton,0,,0,,0,,0,,0,
D,Coleman,4.8,4.8,Everton,21,0.709,20,0.591,21,0.83,23,0.775,26,1.368
F,Tosun,6.0,6.0,Everton,0,,0,,0,,0,,0,
M,Bernard,5.7,5.7,Everton,0,,0,,0,,0,,0,
D,Digne,6.2,6.2,Everton,71,2.583,72,2.275,75,3.243,72,2.604,69,3.944
D,Keane,5.1,5.1,Everton,79,2.465,80,2.195,79,2.892,78,2.441,79,3.896
G,Pickford,4.8,4.8,Everton,41,1.589,69,2.584,87,3.574,86,3.341,86,4.083
M,André Gomes,5.3,5.3,Everton,0,,0,,0,,0,,0,
M,Iwobi,5.9,5.9,Everton,51,1.863,52,1.809,54,2.085,55,1.978,51,2.209
D,Kenny,4.3,4.3,Everton,0,,0,,0,,0,,0,
M,Gbamin,5.0,5.0,Everton,51,1.515,49,1.403,48,1.505,50,1.477,52,1.789
D,Mina,5.5,5.5,Everton,39,1.178,44,1.162,41,1.446,42,1.267,43,2.043
M,Davies,5.2,5.2,Everton,63,1.851,60,1.693,63,1.955,60,1.757,62,2.153
F,Calvert-Lewin,7.6,7.6,Everton,82,3.87,80,3.461,77,4.027,80,3.682,76,4.415
D,Holgate,4.8,4.8,Everton,74,2.179,72,1.85,74,2.557,71,2.094,68,3.209
F,Richarlison,7.9,7.9,Everton,79,3.578,78,3.21,73,3.669,76,3.364,73,4.071
G,Virgínia,4.3,4.3,Everton,4,0.155,1,0.037,0,0,0,0,0,0
M,Gordon,4.3,4.3,Everton,0,,0,,0,,0,,0,
F,Kean,5.7,5.7,Everton,0,,0,,0,,0,,0,
D,Branthwaite,3.9,3.9,Everton,0,,0,,0,,0,,0,
G,Fabri,3.9,3.9,Fulham,0,0,0,0,1,0.036,0,0,0,0
M,McDonald,4.7,4.7,Fulham,0,,0,0,0,,0,,0,
D,Le Marchand,4.1,4.1,Fulham,0,,0,0,0,,0,,0,
M,Johansen,4.7,4.7,Fulham,0,,0,0,0,,0,,0,
M,Cairney,5.2,5.2,Fulham,0,,0,0,0,,0,,0,
D,Ream,4.2,4.2,Fulham,0,0,0,0,0,0,1,0.041,1,0.033
M,Knockaert,5.0,5.0,Fulham,0,,0,0,0,,0,,0,
D,Hector,4.1,4.1,Fulham,1,0.027,0,0,1,0.024,1,0.042,2,0.066
D,Christie,4.2,4.2,Fulham,0,,0,0,0,,0,,0,
M,Kebano,4.7,4.7,Fulham,0,,0,0,0,,0,,0,
F,Decordova-Reid,5.3,5.3,Fulham,57,2.151,0,0,67,2.291,57,2.569,59,2.478
D,Bryan,4.5,4.5,Fulham,1,0.03,0,0,2,0.053,3,0.147,2,0.076
G,Bettinelli,4.3,4.3,Fulham,0,,0,0,0,,0,,0,
F,Mitrović,5.5,5.5,Fulham,45,2.112,0,0,56,2.295,49,2.948,49,2.616
D,Mawson,4.3,4.3,Fulham,0,,0,0,0,,0,,0,
G,Rodák,4.3,4.3,Fulham,0,0,0,0,1,0.036,2,0.091,2,0.081
M,Cavaleiro,5.3,5.3,Fulham,59,2.457,0,0,70,2.626,59,3.168,59,2.807
M,Onomah,4.6,4.6,Fulham,8,0.285,0,0,18,0.605,12,0.5,13,0.493
M,Seri,4.6,4.6,Fulham,0,,0,0,0,,0,,0,
M,Kamara,4.8,4.8,Fulham,0,,0,0,0,,0,,0,
M,Anguissa,4.5,4.5,Fulham,54,1.654,0,0,61,1.766,53,1.925,55,1.812
D,Sessegnon,4.3,4.3,Fulham,0,,0,0,0,,0,,0,
M,Hernández,5.7,5.7,Leeds,7,0.302,10,0.43,8,0.35,10,0.452,12,0.587
G,Casilla,4.2,4.2,Leeds,0,0,0,0,1,0.039,2,0.075,1,0.042
D,Cooper,4.3,4.3,Leeds,64,1.453,67,1.676,69,2.114,65,1.857,66,2.503
D,Douglas,3.8,3.8,Leeds,0,,0,,0,,0,,0,
D,Ayling,4.4,4.4,Leeds,81,1.898,82,2.112,79,2.481,78,2.299,77,3.015
M,Klich,5.2,5.2,Leeds,40,1.566,44,1.718,38,1.527,41,1.688,43,1.934
M,Forshaw,4.8,4.8,Leeds,0,,0,,0,,0,,0,
D,Dallas,5.1,5.1,Leeds,83,2.115,80,2.229,81,2.723,78,2.48,77,3.246
D,Alioski,4.3,4.3,Leeds,64,1.865,65,2.038,62,2.332,67,2.406,62,2.908
F,Bamford,6.6,6.6,Leeds,79,4.384,76,4.229,76,4.308,76,4.514,77,5.015
M,Harrison,5.4,5.4,Leeds,74,2.975,74,2.984,74,3.081,71,3.058,69,3.27
M,Phillips,4.9,4.9,Leeds,79,2.237,75,2.162,75,2.228,75,2.249,76,2.484
M,Costa,5.0,5.0,Leeds,13,0.534,13,0.535,17,0.71,15,0.642,17,0.785
M,Roberts,4.6,4.6,Leeds,51,1.899,51,1.907,53,2.022,51,1.991,54,2.283
M,Grot,4.7,4.7,Leeds,0,,0,,0,,0,,0,
G,Miazek,4.0,4.0,Leeds,0,,0,,0,,0,,0,
M,Poveda-Ocampo,4.2,4.2,Leeds,1,0.037,1,0.037,2,0.075,2,0.077,3,0.123
M,Shackleton,4.8,4.8,Leeds,5,0.163,7,0.229,6,0.2,9,0.302,12,0.424
D,Struijk,4.0,4.0,Leeds,29,0.701,28,0.742,26,0.832,27,0.811,27,1.062
M,Stevens,4.3,4.3,Leeds,0,,0,,0,,0,,0,
G,Meslier,4.7,4.7,Leeds,88,3.236,88,3.304,87,3.49,86,3.332,87,3.735
D,Davis,3.8,3.8,Leeds,1,0.024,1,0.026,1,0.031,1,0.029,0,0
D,Casey,3.8,3.8,Leeds,0,0,0,0,1,0.031,0,0,0,0
D,Morgan,4.4,4.4,Leicester,1,0.046,2,0.091,0,0,1,0.046,1,0.026
G,Schmeichel,5.4,5.4,Leicester,88,4.222,88,4.193,88,3.704,87,4.191,88,3.275
D,Fuchs,4.5,4.5,Leicester,0,0,0,0,0,0,0,0,0,0
D,Evans,5.5,5.5,Leicester,78,3.793,72,3.4,72,2.628,69,3.342,65,1.62
M,Silva,4.4,4.4,Leicester,0,,0,,0,,0,,0,
M,Albrighton,5.2,5.2,Leicester,34,1.575,34,1.51,29,1.173,31,1.416,29,1.034
M,James,4.3,4.3,Leicester,0,,0,,0,,0,,0,
G,Ward,4.3,4.3,Leicester,1,0.048,1,0.047,1,0.042,1,0.048,1,0.037
F,Vardy,10.1,10.1,Leicester,80,6.006,79,5.487,79,4.948,78,5.663,77,3.943
M,Praet,5.2,5.2,Leicester,24,1.116,23,1.03,19,0.781,20,0.919,16,0.591
D,Pereira,5.9,5.9,Leicester,54,2.928,57,2.977,56,2.298,54,2.904,55,1.565
D,Amartey,3.9,3.9,Leicester,48,2.361,39,1.866,33,1.245,34,1.666,37,0.973
M,Tielemans,6.4,6.5,Leicester,81,3.648,81,3.485,79,3.047,77,3.433,78,2.606
M,Pérez,6.0,6.0,Leicester,54,3.106,52,2.824,48,2.369,48,2.699,47,1.963
M,Gray,5.1,5.1,Leicester,0,,0,,0,,0,,0,
M,Maddison,7.2,7.1,Leicester,72,4.298,73,4.086,67,3.388,68,3.96,65,2.696
D,Chilwell,5.8,5.8,Chelsea,36,1.992,38,1.847,39,2.258,40,1.144,36,1.759
F,Iheanacho,5.9,5.8,Leicester,56,3.635,55,3.349,51,2.876,51,3.239,54,2.558
M,Choudhury,4.6,4.6,Leicester,10,0.361,11,0.388,10,0.328,9,0.323,11,0.332
M,Barnes,6.6,6.7,Leicester,0,0,0,0,30,1.754,41,2.746,55,2.603
M,Ndidi,4.8,4.8,Leicester,81,2.916,79,2.766,78,2.464,77,2.776,74,2.095
D,Benkovic,4.3,4.3,Leicester,0,,0,,0,,0,,0,
D,Söyüncü,5.3,5.3,Leicester,40,1.86,56,2.534,71,2.462,72,3.333,70,1.665
D,Justin,4.9,4.9,Leicester,0,,0,,0,,0,,0,
D,Thomas,4.1,4.1,Leicester,5,0.246,5,0.241,6,0.23,6,0.295,6,0.165
M,Milner,5.3,5.3,Liverpool,31,1.287,32,1.537,33,1.215,31,1.406,34,1.566
D,Tsimikas,4.9,4.9,Liverpool,3,0.104,7,0.351,7,0.205,6,0.264,11,0.515
M,Wijnaldum,5.3,5.3,Liverpool,58,2.147,55,2.352,56,1.891,57,2.296,54,2.225
M,Henderson,5.4,5.4,Liverpool,0,0,0,0,0,0,0,0,0,0
G,Adrián,4.2,4.2,Liverpool,0,0,1,0.048,2,0.074,2,0.088,3,0.137
D,Matip,5.4,5.4,Liverpool,0,,0,,0,,0,,0,
M,Shaqiri,6.4,6.4,Liverpool,8,0.431,10,0.618,10,0.467,10,0.584,11,0.653
M,Chamberlain,6.3,6.3,Liverpool,1,0.047,2,0.106,3,0.126,3,0.151,4,0.205
F,Firmino,9.0,9.0,Liverpool,49,2.734,51,3.166,49,2.357,51,3.03,50,2.995
D,van Dijk,6.2,6.2,Liverpool,0,,0,,0,,0,,0,
M,Mané,11.8,11.8,Liverpool,78,5.135,75,5.959,75,4.061,75,5.51,74,5.575
G,Alisson,5.9,5.9,Liverpool,89,3.605,88,4.368,87,3.354,87,3.951,86,4.056
M,Fabinho,5.4,5.4,Liverpool,73,2.179,72,2.511,70,1.931,68,2.242,69,2.316
M,Salah,12.5,12.3,Liverpool,78,6.039,76,7.075,77,4.884,75,6.463,74,6.536
D,Robertson,7.1,7.1,Liverpool,86,3.528,81,4.859,83,2.751,82,4.285,78,4.322
F,Origi,5.1,5.1,Liverpool,0,,0,,0,,0,,0,
M,Harry Wilson,5.1,5.1,Liverpool,0,,0,,0,,0,,0,
M,Minamino,6.0,6.0,Southampton,33,1.318,0,0,32,1.36,31,1.187,34,1.549
D,Alexander-Arnold,7.4,7.3,Liverpool,83,3.754,83,5.47,81,2.926,78,4.473,80,4.867
D,Gomez,5.2,5.2,Liverpool,0,,0,,0,,0,,0,
M,Keita,5.2,5.2,Liverpool,24,0.999,25,1.199,27,0.997,27,1.221,30,1.377
F,Brewster,4.3,4.3,Sheffield Utd,29,1.214,22,0.973,18,0.746,17,0.835,17,0.743
M,Jones,4.4,4.4,Liverpool,27,1.144,30,1.45,29,1.095,33,1.504,32,1.486
D,Neco Williams,3.8,3.8,Liverpool,3,0.103,3,0.148,4,0.116,6,0.261,5,0.23
M,Elliott,4.3,4.3,Liverpool,0,,0,,0,,0,,0,
D,Fernandinho,5.4,5.4,Man City,16,0.752,0,0,17,0.929,18,0.767,19,1.062
G,Bravo,4.5,4.5,Man City,0,,0,0,0,,0,,0,
F,Agüero,10.3,10.3,Man City,42,3.09,0,0,45,3.468,45,2.888,44,3.534
D,Otamendi,4.9,4.9,Man City,0,,0,0,0,,0,,0,
D,Walker,6.1,6.1,Man City,53,2.543,0,0,54,3.014,49,2.139,52,2.96
M,Gündogan,5.9,6.0,Man City,58,2.905,0,0,55,2.944,59,2.661,58,3.189
M,De Bruyne,12.0,11.9,Man City,69,5.024,0,0,63,4.944,63,4.026,66,5.379
D,Stones,5.2,5.2,Man City,50,2.375,0,0,51,2.816,50,2.174,48,2.696
D,Mendy,5.9,5.9,Man City,34,1.655,0,0,38,2.154,35,1.541,37,2.141
M,Mahrez,8.2,8.2,Man City,60,3.993,0,0,61,4.336,62,3.643,58,4.284
M,Sterling,11.3,11.3,Man City,50,3.575,0,0,54,4.127,53,3.314,53,4.214
D,Cancelo,6.0,6.0,Man City,50,2.615,0,0,47,2.862,54,2.542,48,2.991
G,Ederson,6.1,6.1,Man City,89,4.18,0,0,88,4.579,87,3.914,87,4.565
D,Aké,5.4,5.4,Man City,2,0.1,0,0,3,0.171,4,0.181,4,0.234
D,Laporte,6.0,6.0,Man City,61,2.865,0,0,62,3.394,60,2.564,64,3.572
M,Bernardo Silva,7.4,7.4,Man City,50,2.489,0,0,48,2.545,49,2.212,51,2.776
F,Jesus,9.2,9.2,Man City,53,3.461,0,0,50,3.439,52,3.002,49,3.507
D,Zinchenko,5.5,5.5,Man City,41,2.065,0,0,38,2.214,39,1.787,39,2.325
M,Foden,6.0,6.0,Man City,38,2.566,0,0,35,2.521,36,2.16,35,2.613
M,Doyle,4.4,4.4,Man City,0,0,0,0,0,0,0,0,0,0
M,Rodrigo,5.3,5.3,Man City,65,2.461,0,0,68,2.748,64,2.265,63,2.624
M,Torres,6.9,6.9,Man City,14,0.873,0,0,14,0.924,13,0.723,18,1.232
D,Garcia,4.7,4.7,Man City,2,0.091,0,0,3,0.156,4,0.168,5,0.266
G,Romero,4.9,4.9,Man Utd,0,,0,,0,,0,,0,
M,Mata,5.8,5.8,Man Utd,4,0.2,6,0.272,8,0.341,8,0.356,8,0.357
G,de Gea,5.3,5.3,Man Utd,65,3.104,62,2.455,61,2.319,60,2.473,61,2.532
D,Smalling,4.9,4.9,Man Utd,0,,0,,0,,0,,0,
F,Ighalo,6.1,6.1,Man Utd,0,,0,,0,,0,,0,
D,Rojo,4.8,4.8,Man Utd,0,,0,,0,,0,,0,
M,Matic,4.7,4.7,Man Utd,2,0.072,4,0.131,4,0.127,5,0.164,6,0.198
M,Pogba,7.6,7.6,Man Utd,64,3.05,67,2.754,64,2.457,66,2.695,66,2.691
D,Jones,4.8,4.8,Man Utd,0,,0,,0,,0,,0,
D,Maguire,5.5,5.5,Man Utd,86,4.384,84,2.933,82,2.507,82,3.114,79,3.05
M,Fred,5.3,5.3,Man Utd,70,2.423,67,2.013,70,1.989,67,2.034,65,1.993
