Pos,Name,BV,SV,Team,32_xMins,32_Pts,33_xMins,33_Pts,34_xMins,34_Pts,35_xMins,35_Pts,36_xMins,36_Pts
G,Hennessey,4.3,4.3,Crystal Palace,0,0,0,0,0,0,0,0,0,0
D,Sakho,4.4,4.4,Crystal Palace,0,0,0,0,0,0,0,0,0,0
G,Guaita,4.8,4.8,Crystal Palace,0,0,87,3.115,86,2.974,86,3.705,85,3.278
D,Tomkins,4.4,4.4,Crystal Palace,0,0,0,0,0,0,0,0,0,0
M,McArthur,5.2,5.2,Crystal Palace,0,0,0,0,0,0,0,0,0,0
M,McCarthy,4.3,4.3,Crystal Palace,0,0,48,1.35,43,1.17,45,1.457,43,1.326
F,Benteke,5.5,5.5,Crystal Palace,0,0,69,2.559,67,2.327,68,3.241,65,2.955
M,Kouyaté,4.8,4.8,Crystal Palace,0,0,82,2.161,81,2.032,81,2.467,77,2.235
D,Ward,4.3,4.3,Crystal Palace,0,0,73,1.568,59,0.848,48,1.788,36,1.051
D,Kelly,4.1,4.1,Crystal Palace,0,0,1,0.024,1,0.017,0,0,0,0
F,Wickham,4.4,4.4,Crystal Palace,0,0,0,0,0,0,0,0,1,0.047
M,Townsend,5.5,5.5,Crystal Palace,0,0,35,1.205,38,1.224,39,1.577,38,1.459
M,Milivojevic,5.6,5.6,Crystal Palace,0,0,75,2.161,77,2.061,74,2.605,74,2.44
D,van Aanholt,5.4,5.4,Crystal Palace,0,0,67,1.799,65,1.214,63,2.9,61,2.229
F,Ayew,5.6,5.6,Crystal Palace,0,0,53,1.776,52,1.664,53,2.065,54,2.043
M,Zaha,7.1,7.1,Crystal Palace,0,0,78,2.845,79,2.629,75,3.569,74,3.258
M,Schlupp,5.3,5.3,Crystal Palace,0,0,47,1.569,47,1.473,48,1.904,47,1.768
M,Meyer,4.7,4.7,Crystal Palace,0,0,0,0,0,0,0,0,0,0
M,Riedewald,4.4,4.4,Crystal Palace,0,0,44,1.295,48,1.336,46,1.533,50,1.571
D,Ferguson,3.8,3.8,Crystal Palace,0,0,6,0.141,17,0.268,22,0.857,29,0.891
D,Mitchell,3.8,3.8,Crystal Palace,0,0,21,0.47,21,0.319,21,0.784,22,0.649
M,Pierrick,4.3,4.3,Crystal Palace,0,0,0,0,0,0,0,0,0,0
M,Walcott,5.8,5.8,Southampton,60,2.324,0,0,57,2.302,62,2.215,62,2.727
M,Delph,4.8,4.8,Everton,0,0,7,0.208,6,0.192,8,0.246,8,0.277
M,Sigurdsson,6.8,6.8,Everton,70,3.16,62,2.624,59,3.053,62,2.929,63,3.732
G,Lössl,4.3,4.3,Everton,0,0,0,0,0,0,0,0,0,0
D,Coleman,4.8,4.8,Everton,43,1.454,36,1.065,34,1.402,31,1.083,30,1.646
F,Tosun,6.0,6.0,Everton,0,0,0,0,0,0,0,0,0,0
M,Bernard,5.7,5.7,Everton,0,0,11,0.426,17,0.754,18,0.742,21,1.053
D,Digne,6.2,6.2,Everton,81,2.925,76,2.414,77,3.454,77,2.928,69,4.134
D,Keane,5.1,5.1,Everton,81,2.546,77,2.156,79,3.045,76,2.497,79,4.107
G,Pickford,4.8,4.8,Everton,85,3.272,85,3.163,83,3.432,83,3.232,83,3.994
M,André Gomes,5.3,5.3,Everton,69,1.987,68,1.915,66,2.107,64,1.926,64,2.325
M,Iwobi,5.9,5.9,Everton,55,2.173,47,1.757,47,2.024,43,1.739,44,2.15
D,Kenny,4.3,4.3,Everton,0,0,0,0,0,0,0,0,0,0
M,Gbamin,5.0,5.0,Everton,0,0,0,0,0,0,0,0,0,0
D,Mina,5.5,5.5,Everton,0,0,25,0.726,40,1.609,59,1.994,55,2.955
M,Davies,5.2,5.2,Everton,57,1.734,51,1.529,52,1.758,52,1.65,49,1.885
F,Calvert-Lewin,7.5,7.5,Everton,0,0,31,1.575,61,3.605,79,4.127,79,5.141
D,Holgate,4.8,4.8,Everton,84,2.477,79,2.063,78,2.834,68,2.103,68,3.382
F,Richarlison,7.9,7.9,Everton,85,4.103,84,3.655,81,4.409,78,3.875,78,4.854
G,Virgínia,4.3,4.3,Everton,0,0,0,0,0,0,0,0,0,0
M,Gordon,4.3,4.3,Everton,0,0,0,0,0,0,0,0,0,0
F,Kean,5.7,5.7,Everton,0,0,0,0,0,0,0,0,0,0
D,Branthwaite,3.9,3.9,Everton,0,0,0,0,0,0,0,0,0,0
G,Fabri,3.9,3.9,Fulham,0,0,0,0,0,0,0,0,0,0
M,McDonald,4.7,4.7,Fulham,0,0,0,0,0,0,0,0,0,0
D,Le Marchand,4.1,4.1,Fulham,0,0,0,0,0,0,0,0,0,0
M,Johansen,4.7,4.7,Fulham,0,0,0,0,0,0,0,0,0,0
M,Cairney,5.2,5.2,Fulham,0,0,0,0,0,0,0,0,0,0
D,Ream,4.2,4.2,Fulham,1,0.027,0,0,2,0.046,2,0.081,3,0.098
M,Knockaert,5.0,5.0,Fulham,0,0,0,0,0,0,0,0,0,0
D,Hector,4.1,4.1,Fulham,1,0.027,0,0,2,0.048,3,0.129,4,0.137
D,Christie,4.2,4.2,Fulham,0,0,0,0,0,0,0,0,0,0
M,Kebano,4.7,4.7,Fulham,0,0,0,0,0,0,0,0,0,0
F,Decordova-Reid,5.3,5.3,Fulham,54,2.019,0,0,62,2.14,53,2.396,51,2.195
D,Bryan,4.5,4.5,Fulham,1,0.03,0,0,3,0.077,3,0.145,3,0.115
G,Bettinelli,4.3,4.3,Fulham,0,0,0,0,0,0,0,0,0,0
F,Mitrović,5.5,5.5,Fulham,48,2.179,0,0,48,1.99,45,2.721,45,2.439
D,Mawson,4.3,4.3,Fulham,0,0,0,0,0,0,0,0,0,0
G,Rodák,4.3,4.3,Fulham,0,0,0,0,0,0,1,0.045,0,0
M,Cavaleiro,5.3,5.3,Fulham,60,2.47,0,0,66,2.483,58,3.131,59,2.845
M,Onomah,4.6,4.6,Fulham,8,0.286,0,0,16,0.541,11,0.464,11,0.425
M,Seri,4.6,4.6,Fulham,0,0,0,0,0,0,0,0,0,0
M,Kamara,4.8,4.8,Fulham,0,0,0,0,0,0,0,0,0,0
M,Anguissa,4.5,4.5,Fulham,50,1.608,0,0,61,1.819,53,2.044,50,1.75
D,Sessegnon,4.3,4.3,Fulham,0,0,0,0,0,0,0,0,0,0
M,Hernández,5.7,5.7,Leeds,6,0.258,3,0.132,3,0.134,4,0.188,5,0.252
G,Casilla,4.2,4.2,Leeds,0,0,1,0.036,1,0.038,1,0.038,1,0.041
D,Cooper,4.3,4.3,Leeds,0,0,0,0,0,0,63,1.864,58,2.213
D,Douglas,3.8,3.8,Leeds,0,0,0,0,0,0,0,0,0,0
D,Ayling,4.4,4.4,Leeds,86,1.882,83,2.128,81,2.501,80,2.405,80,3.099
M,Klich,5.2,5.2,Leeds,30,1.169,28,1.113,30,1.214,27,1.137,34,1.532
M,Forshaw,4.8,4.8,Leeds,0,0,5,0.161,10,0.326,15,0.491,17,0.579
D,Dallas,5.1,5.1,Leeds,87,2.096,85,2.376,86,2.867,85,2.777,85,3.594
D,Alioski,4.3,4.3,Leeds,75,1.793,69,1.895,73,2.38,67,2.156,68,2.81
F,Bamford,6.5,6.6,Leeds,79,4.295,77,4.413,76,4.431,75,4.646,74,4.996
M,Harrison,5.4,5.4,Leeds,78,2.987,74,2.942,75,3.063,74,3.158,71,3.304
M,Phillips,4.9,4.9,Leeds,82,2.362,80,2.315,79,2.357,79,2.408,75,2.501
M,Costa,5.0,5.0,Leeds,36,1.437,22,0.918,21,0.896,23,1.015,25,1.182
M,Roberts,4.6,4.6,Leeds,58,2.078,52,1.947,50,1.923,49,1.944,48,2.051
M,Grot,4.7,4.7,Leeds,0,0,0,0,0,0,0,0,0,0
G,Miazek,4.0,4.0,Leeds,0,0,0,0,0,0,0,0,0,0
M,Poveda-Ocampo,4.2,4.2,Leeds,2,0.075,1,0.038,1,0.038,1,0.04,1,0.042
M,Shackleton,4.8,4.8,Leeds,14,0.461,13,0.43,14,0.471,12,0.411,12,0.433
D,Struijk,4.0,4.0,Leeds,49,1.069,48,1.234,50,1.542,29,0.873,28,1.075
M,Stevens,4.3,4.3,Leeds,0,0,0,0,0,0,0,0,0,0
G,Meslier,4.7,4.7,Leeds,88,3.196,87,3.259,87,3.443,86,3.329,86,3.646
D,Davis,3.8,3.8,Leeds,1,0.023,2,0.051,1,0.03,1,0.029,1,0.036
D,Casey,3.8,3.8,Leeds,1,0.022,1,0.025,2,0.06,1,0.029,1,0.036
D,Morgan,4.4,4.4,Leicester,1,0.046,1,0.049,1,0.038,1,0.047,0,0
G,Schmeichel,5.4,5.4,Leicester,88,4.218,87,4.35,87,3.744,86,4.175,86,3.237
D,Fuchs,4.5,4.5,Leicester,1,0.047,0,0,0,0,0,0,0,0
D,Evans,5.5,5.5,Leicester,83,3.964,77,3.941,74,2.847,71,3.49,72,1.863
M,Silva,4.4,4.4,Leicester,0,0,0,0,0,0,0,0,0,0
M,Albrighton,5.2,5.2,Leicester,28,1.278,33,1.519,32,1.319,29,1.342,33,1.175
M,James,4.3,4.3,Leicester,0,0,0,0,0,0,0,0,0,0
G,Ward,4.3,4.3,Leicester,0,0,0,0,1,0.043,2,0.097,2,0.075
F,Vardy,10.1,10.1,Leicester,80,5.73,81,5.735,80,5.083,79,5.775,78,4.028
M,Praet,5.2,5.2,Leicester,29,1.31,30,1.371,27,1.119,26,1.196,22,0.807
D,Pereira,5.9,5.9,Leicester,73,3.876,70,3.911,71,3.063,68,3.701,69,2.025
D,Amartey,3.9,3.9,Leicester,74,3.564,51,2.619,40,1.572,33,1.636,33,0.899
M,Tielemans,6.4,6.4,Leicester,85,3.82,82,3.756,81,3.282,80,3.694,77,2.658
M,Pérez,6.0,6.0,Leicester,37,2.011,43,2.337,40,1.956,39,2.151,42,1.728
M,Gray,5.1,5.1,Leicester,0,0,0,0,0,0,0,0,0,0
M,Maddison,7.2,7.2,Leicester,66,3.706,70,3.931,65,3.248,62,3.553,62,2.535
D,Chilwell,5.8,5.8,Chelsea,61,3.356,63,3.045,60,3.478,59,1.66,59,2.8
F,Iheanacho,6.0,5.9,Leicester,69,4.316,73,4.518,72,4.068,71,4.526,71,3.322
M,Choudhury,4.6,4.6,Leicester,7,0.245,9,0.32,8,0.262,9,0.319,8,0.241
M,Barnes,6.6,6.6,Leicester,0,0,0,0,23,1.373,35,2.369,48,2.298
M,Ndidi,4.8,4.8,Leicester,85,2.942,82,2.923,79,2.512,78,2.801,78,2.187
D,Benkovic,4.3,4.3,Leicester,0,0,0,0,0,0,0,0,0,0
D,Söyüncü,5.3,5.3,Leicester,0,0,36,1.738,56,2.034,74,3.429,71,1.738
D,Justin,4.8,4.8,Leicester,0,0,0,0,0,0,0,0,0,0
D,Thomas,4.1,4.1,Leicester,4,0.199,7,0.367,6,0.246,8,0.409,5,0.145
M,Milner,5.3,5.3,Liverpool,54,2.264,49,2.371,52,1.884,54,2.459,52,2.37
D,Tsimikas,4.9,4.9,Liverpool,2,0.086,3,0.172,6,0.205,7,0.361,5,0.266
M,Wijnaldum,5.3,5.3,Liverpool,63,2.405,58,2.52,56,1.919,58,2.397,57,2.364
M,Henderson,5.4,5.4,Liverpool,0,0,0,0,0,0,0,0,0,0
G,Adrián,4.2,4.2,Liverpool,0,0,1,0.048,1,0.037,2,0.09,2,0.093
D,Matip,5.4,5.4,Liverpool,0,0,0,0,0,0,0,0,0,0
M,Shaqiri,6.4,6.4,Liverpool,9,0.43,10,0.534,11,0.455,11,0.559,13,0.659
M,Chamberlain,6.3,6.3,Liverpool,0,0,1,0.054,1,0.042,1,0.052,3,0.154
F,Firmino,9.0,9.0,Liverpool,46,2.716,48,3.092,53,2.592,52,3.199,50,3.019
D,van Dijk,6.2,6.2,Liverpool,0,0,0,0,0,0,0,0,0,0
M,Mané,11.8,11.8,Liverpool,70,4.964,71,5.856,70,3.925,70,5.391,69,5.256
G,Alisson,5.9,5.9,Liverpool,88,3.643,87,4.369,87,3.413,86,3.992,86,4.125
M,Fabinho,5.4,5.4,Liverpool,75,2.356,71,2.526,69,1.941,71,2.386,73,2.459
M,Salah,12.5,12.3,Liverpool,80,6.397,79,7.418,78,4.973,77,6.761,76,6.591
D,Robertson,7.1,7.1,Liverpool,82,3.681,85,5.23,82,2.855,80,4.371,82,4.655
F,Origi,5.1,5.1,Liverpool,0,0,0,0,0,0,0,0,0,0
M,Harry Wilson,5.1,5.1,Liverpool,0,0,0,0,0,0,0,0,0,0
M,Minamino,6.0,6.0,Southampton,20,0.809,0,0,23,0.955,25,0.934,22,0.987
D,Alexander-Arnold,7.4,7.3,Liverpool,80,3.979,87,5.881,86,3.26,83,4.976,83,5.155
D,Gomez,5.2,5.2,Liverpool,0,0,0,0,0,0,0,0,0,0
M,Keita,5.2,5.2,Liverpool,17,0.747,17,0.838,17,0.646,18,0.842,17,0.793
F,Brewster,4.3,4.3,Sheffield Utd,42,1.675,38,1.601,41,1.607,38,1.786,37,1.5
M,Jones,4.4,4.4,Liverpool,4,0.178,21,1.034,21,0.806,20,0.937,19,0.888
D,Neco Williams,3.8,3.8,Liverpool,2,0.072,4,0.202,5,0.15,5,0.226,4,0.188
M,Elliott,4.3,4.3,Liverpool,0,0,0,0,0,0,0,0,0,0
D,Fernandinho,5.4,5.4,Man City,28,1.344,0,0,30,1.738,31,1.338,32,1.838
G,Bravo,4.5,4.5,Man City,0,0,0,0,0,0,0,0,0,0
F,Agüero,10.3,10.3,Man City,24,1.807,0,0,48,3.725,50,3.175,49,3.944
D,Otamendi,4.9,4.9,Man City,0,0,0,0,0,0,0,0,0,0
D,Walker,6.1,6.1,Man City,24,1.139,0,0,30,1.708,33,1.419,30,1.686
M,Gündogan,5.9,5.9,Man City,54,2.8,0,0,54,3.042,53,2.474,53,3.051
M,De Bruyne,12.0,12.0,Man City,55,4.118,0,0,55,4.479,55,3.574,54,4.532
D,Stones,5.2,5.2,Man City,68,3.245,0,0,61,3.471,60,2.581,59,3.304
D,Mendy,5.9,5.9,Man City,36,1.73,0,0,41,2.381,37,1.604,40,2.295
M,Mahrez,8.1,8.1,Man City,44,3.039,0,0,43,3.207,43,2.613,42,3.226
M,Sterling,11.2,11.3,Man City,60,4.208,0,0,58,4.438,56,3.443,57,4.501
D,Cancelo,6.0,6.0,Man City,74,3.785,0,0,71,4.389,70,3.183,70,4.288
G,Ederson,6.1,6.1,Man City,88,4.14,0,0,87,4.596,86,3.828,86,4.466
D,Aké,5.4,5.4,Man City,12,0.61,0,0,12,0.722,13,0.595,15,0.899
D,Laporte,6.0,6.0,Man City,35,1.639,0,0,37,2.084,37,1.57,37,2.056
M,Bernardo Silva,7.4,7.4,Man City,58,2.885,0,0,58,3.125,58,2.602,58,3.187
F,Jesus,9.2,9.2,Man City,69,4.402,0,0,62,4.278,61,3.497,61,4.384
D,Zinchenko,5.5,5.5,Man City,46,2.335,0,0,41,2.471,43,1.97,42,2.503
M,Foden,6.0,6.0,Man City,36,2.413,0,0,40,2.882,38,2.247,39,2.891
M,Doyle,4.4,4.4,Man City,0,0,0,0,0,0,0,0,0,0
M,Rodrigo,5.3,5.3,Man City,62,2.394,0,0,60,2.557,62,2.239,58,2.497
M,Torres,6.9,6.9,Man City,38,2.353,0,0,37,2.487,36,1.988,38,2.633
D,Garcia,4.7,4.7,Man City,0,0,0,0,0,0,1,0.042,0,0
G,Romero,4.9,4.9,Man Utd,0,0,0,0,0,0,0,0,0,0
M,Mata,5.8,5.8,Man Utd,3,0.163,4,0.195,4,0.177,5,0.238,6,0.279
G,de Gea,5.3,5.3,Man Utd,39,1.877,45,1.79,38,1.429,43,1.772,40,1.667
D,Smalling,4.9,4.9,Man Utd,0,0,0,0,0,0,0,0,0,0
