Pos,Name,BV,SV,Team,33_xMins,33_Pts,34_xMins,34_Pts,35_xMins,35_Pts,36_xMins,36_Pts,37_xMins,37_Pts
D,Konsa,4.7,4.7,Aston Villa,87,3.756,83,2.304,83,4.729,82,2.976,83,1.945
D,Guilbert,4.3,4.3,Aston Villa,0,,0,,0,,0,,0,
F,Wesley,6.0,6.0,Aston Villa,3,0.189,16,0.815,18,1.879,18,0.976,23,1.129
F,Samatta,5.9,5.9,Aston Villa,0,,0,,0,,0,,0,
F,Davis,4.2,4.2,Aston Villa,17,0.875,11,0.487,5,0.458,8,0.376,10,0.435
F,Vassilev,4.3,4.3,Aston Villa,0,,0,,0,,0,,0,
M,Douglas Luiz,4.8,4.8,Aston Villa,77,2.643,72,2.121,69,4.171,71,2.253,67,1.941
F,Murray,4.8,4.8,Brighton,0,,0,,0,,0,,0,
M,Lallana,6.2,6.2,Brighton,63,2.68,62,2.551,62,2.34,62,2.449,62,2.057
M,Stephens,4.2,4.2,Burnley,4,0.151,5,0.195,6,0.227,6,0.241,7,0.248
G,Button,3.9,3.9,West Brom,0,0,0,0,0,0,0,0,1,0.038
M,Groß,5.8,5.8,Brighton,67,3.459,68,3.438,65,2.899,65,3.123,63,2.394
D,Duffy,4.3,4.3,Brighton,0,,0,,0,,0,,0,
M,Pröpper,4.7,4.7,Brighton,8,0.304,10,0.368,9,0.318,8,0.289,9,0.295
M,Mooy,5.0,5.0,Brighton,0,,0,,0,,0,,0,
D,Burn,4.2,4.2,Brighton,55,2.613,58,2.176,62,2.385,54,2.068,62,1.468
D,Dunk,4.9,4.9,Brighton,86,4.214,83,3.195,82,3.22,80,3.117,80,1.851
D,Montoya,4.5,4.5,Brighton,0,,0,,0,,0,,0,
F,Andone,4.8,4.8,Brighton,0,0,10,0.573,14,0.699,14,0.75,13,0.57
M,March,4.9,4.9,Brighton,0,,0,,0,,0,,0,
D,Webster,4.3,4.3,Brighton,85,3.878,82,2.913,81,3.017,81,2.95,81,1.843
D,Veltman,4.4,4.4,Brighton,68,3.321,68,2.625,70,2.774,67,2.629,69,1.66
F,Maupay,6.0,6.0,Brighton,70,4.075,69,4.092,66,3.329,65,3.596,67,2.844
M,Trossard,5.7,5.7,Brighton,74,3.897,72,3.695,73,3.328,70,3.412,68,2.619
G,Ryan,4.1,4.1,Arsenal,4,0.174,5,0.218,4,0.332,6,0,6,0.267
M,Jahanbakhsh,5.4,5.4,Brighton,14,0.71,16,0.804,14,0.623,19,0.903,18,0.704
M,Izquierdo,5.5,5.5,Brighton,0,0,0,0,0,0,0,0,0,0
D,Clarke,4.4,4.4,Brighton,0,,0,,0,,0,,0,
D,White,4.5,4.5,Brighton,69,3.056,67,2.286,68,2.446,68,2.405,65,1.443
D,Bernardo,3.9,3.9,Brighton,0,,0,,0,,0,,0,
M,Bissouma,4.4,4.4,Brighton,80,2.615,75,2.378,77,2.329,76,2.363,73,1.969
D,Lamptey,4.6,4.6,Brighton,0,,0,,0,,0,,0,
F,Connolly,5.2,5.2,Brighton,21,1.136,21,1.141,20,0.961,23,1.175,24,1.006
M,Alzate,4.2,4.2,Brighton,4,0.166,5,0.203,5,0.189,6,0.235,6,0.208
M,Mac Allister,5.3,5.3,Brighton,37,1.793,36,1.71,38,1.606,38,1.702,38,1.406
D,Tarkowski,5.3,5.3,Burnley,89,2.597,84,2.313,84,2.483,83,2.222,80,1.446
D,Bardsley,4.4,4.4,Burnley,0,0,1,0.027,2,0.058,3,0.08,4,0.074
D,Pieters,4.3,4.3,Burnley,43,1.288,43,1.216,46,1.392,49,1.343,50,0.941
M,Cork,5.0,5.0,Burnley,32,1.048,36,1.182,39,1.265,38,1.263,43,1.295
D,Long,4.3,4.3,Burnley,0,,0,,0,,0,,0,
F,Rodriguez,5.8,5.8,Burnley,29,1.248,32,1.427,33,1.411,33,1.574,36,1.43
F,Barnes,6.0,6.0,Burnley,0,,0,,0,,0,,0,
D,Mee,4.8,4.8,Burnley,89,2.607,86,2.374,85,2.525,82,2.199,83,1.497
M,Westwood,5.3,5.3,Burnley,85,2.532,81,2.464,80,2.415,80,2.496,77,2.152
M,Gudmundsson,5.4,5.4,Burnley,69,2.522,68,2.561,67,2.479,65,2.552,64,2.16
F,Wood,6.3,6.3,Burnley,78,3.872,72,3.882,73,3.707,73,4.245,73,3.297
D,Lowton,4.4,4.4,Burnley,88,2.65,85,2.427,85,2.604,83,2.31,82,1.543
F,Vydra,4.8,4.8,Burnley,55,2.422,59,2.752,55,2.447,55,2.77,55,2.248
D,Gibson,3.9,3.9,Burnley,0,,0,,0,,0,,0,
M,Brady,5.0,5.0,Burnley,0,,0,,0,,0,,0,
G,Pope,5.5,5.5,Burnley,41,1.644,64,2.506,88,3.541,88,3.408,87,3.152
D,Taylor,4.4,4.4,Burnley,55,1.667,60,1.706,58,1.78,57,1.574,60,1.139
M,Brownhill,4.9,4.9,Burnley,80,2.584,75,2.515,77,2.517,76,2.617,72,2.186
G,Peacock-Farrell,4.0,4.0,Burnley,48,1.875,25,0.951,1,0.039,1,0.038,2,0.07
M,McNeil,5.7,5.7,Burnley,85,2.883,83,2.915,81,2.785,80,2.927,76,2.415
G,Caballero,4.6,4.6,Chelsea,0,,0,,0,,0,0,0,
D,Azpilicueta,5.9,5.9,Chelsea,71,3.119,67,3.639,69,4.989,64,0,64,2.838
F,Giroud,6.7,6.7,Chelsea,6,0.379,6,0.411,8,0.916,8,0,8,0.497
D,Alonso,5.7,5.7,Chelsea,25,1.418,26,1.81,28,2.609,30,0,27,1.538
M,Jorginho,4.7,4.7,Chelsea,62,2.421,53,2.37,53,3.859,53,0,53,2.115
M,Barkley,5.8,5.8,Aston Villa,35,1.924,29,1.289,26,2.382,29,1.402,29,1.249
M,Kovacic,5.3,5.3,Chelsea,28,1.027,62,2.418,58,3.827,58,0,60,2.127
F,Batshuayi,5.7,5.7,Crystal Palace,5,0.226,6,0.273,7,0.793,8,0.448,8,0.401
D,Rüdiger,4.7,4.7,Chelsea,70,2.925,66,3.475,65,4.485,65,0,66,2.815
D,Zouma,5.3,5.3,Chelsea,34,1.505,32,1.741,35,2.563,36,0,34,1.518
D,Emerson,4.7,4.7,Chelsea,0,0,0,0,1,0.074,1,0,1,0.044
G,Arrizabalaga,4.7,4.7,Chelsea,0,0,0,0,1,0.08,2,0,2,0.087
M,Kanté,4.9,4.9,Chelsea,53,1.755,38,1.413,42,2.657,44,0,40,1.355
M,Ziyech,7.9,7.9,Chelsea,35,1.797,33,1.884,32,2.968,34,0,33,1.679
M,Loftus-Cheek,5.9,5.9,Fulham,0,0,0,0,60,2.613,60,2.352,62,2.101
D,Christensen,4.7,4.7,Chelsea,27,1.104,42,2.131,42,2.861,40,0,44,1.829
F,Werner,9.2,9.2,Chelsea,54,3.187,54,3.474,50,5.355,51,0,51,2.974
F,Abraham,7.1,7.1,Chelsea,5,0.344,7,0.522,7,0.867,7,0,8,0.538
M,Pulisic,8.3,8.3,Chelsea,57,3.193,56,3.48,57,5.697,53,0,56,3.084
M,Mount,7.2,7.2,Chelsea,75,4.036,70,4.228,71,6.805,72,0,72,3.822
D,Tomori,4.7,4.7,Chelsea,0,,0,,0,,0,0,0,
M,Hudson-Odoi,5.7,5.7,Chelsea,26,1.244,27,1.42,29,2.536,27,0,29,1.376
D,James,5.0,5.0,Chelsea,53,2.78,49,3.138,49,4.219,51,0,51,2.68
M,Gilmour,4.3,4.3,Chelsea,0,0,0,0,0,0,1,0,0,0
D,Cahill,4.5,4.5,Crystal Palace,88,2.026,86,1.753,83,6.14,83,2.822,82,2.351
G,Hennessey,4.3,4.3,Crystal Palace,0,0,0,0,0,0,0,0,2,0.076
D,Sakho,4.4,4.4,Crystal Palace,0,,0,,0,,0,,0,
G,Guaita,4.8,4.8,Crystal Palace,89,3.19,89,3.143,89,7.415,88,3.52,87,3.276
D,Tomkins,4.4,4.4,Crystal Palace,0,,0,,0,,0,,0,
M,McArthur,5.2,5.2,Crystal Palace,0,,0,,0,,0,,0,
M,McCarthy,4.3,4.3,Crystal Palace,42,1.194,47,1.301,44,2.771,48,1.479,45,1.326
F,Benteke,5.5,5.5,Crystal Palace,70,2.616,69,2.607,70,6.749,70,3.335,67,2.829
M,Kouyaté,4.8,4.8,Crystal Palace,86,2.262,82,2.149,85,5.081,78,2.336,78,2.208
D,Ward,4.3,4.3,Crystal Palace,85,1.895,56,1.124,40,2.903,36,1.201,37,1.048
D,Kelly,4.1,4.1,Crystal Palace,0,0,0,0,0,0,0,0,0,0
F,Wickham,4.4,4.4,Crystal Palace,0,0,0,0,0,0,0,0,0,0
M,Townsend,5.5,5.5,Crystal Palace,35,1.283,38,1.382,38,3.36,36,1.567,38,1.515
M,Milivojevic,5.6,5.6,Crystal Palace,80,2.319,76,2.182,76,5.296,73,2.516,75,2.366
D,van Aanholt,5.4,5.4,Crystal Palace,68,1.81,63,1.529,62,5.332,60,2.419,59,1.979
F,Ayew,5.6,5.6,Crystal Palace,54,1.853,57,1.942,52,4.264,53,2.158,53,1.977
M,Zaha,7.1,7.1,Crystal Palace,80,2.876,76,2.744,77,7.166,76,3.484,75,3.063
M,Schlupp,5.3,5.3,Crystal Palace,45,1.563,44,1.525,45,3.763,48,1.965,47,1.773
M,Meyer,4.7,4.7,Crystal Palace,0,,0,,0,,0,,0,
M,Riedewald,4.4,4.4,Crystal Palace,48,1.415,48,1.39,48,3.156,46,1.495,47,1.447
D,Ferguson,3.8,3.8,Crystal Palace,1,0.023,13,0.26,24,1.691,28,0.907,29,0.796
D,Mitchell,3.8,3.8,Crystal Palace,21,0.481,23,0.466,20,1.424,21,0.69,20,0.56
M,Pierrick,4.3,4.3,Crystal Palace,0,,0,,0,,0,,0,
M,Walcott,5.8,5.8,Southampton,0,0,57,2.4,59,5.101,54,2.579,57,2.758
M,Delph,4.8,4.8,Everton,1,0.03,5,0.162,6,0.372,8,0.28,9,0.292
M,Sigurdsson,6.8,6.8,Everton,70,2.832,65,3.356,57,5.342,64,3.738,64,3.185
G,Lössl,4.3,4.3,Everton,0,,0,,0,,0,,0,
D,Coleman,4.8,4.8,Everton,38,1.168,31,1.385,28,2.106,30,1.711,30,1.421
F,Tosun,6.0,6.0,Everton,0,,0,,0,,0,,0,
M,Bernard,5.7,5.7,Everton,4,0.145,13,0.541,15,1.155,19,0.873,19,0.773
D,Digne,6.1,6.1,Everton,84,2.678,75,3.539,76,6.012,73,4.406,72,3.559
D,Keane,5.1,5.1,Everton,87,2.443,82,3.323,79,5.411,76,3.96,76,3.318
G,Pickford,4.8,4.8,Everton,89,3.327,88,3.716,84,6.661,87,4.197,87,3.854
M,André Gomes,5.3,5.3,Everton,37,1.127,61,2.024,51,3.205,55,2.059,59,1.957
M,Iwobi,5.9,5.9,Everton,52,1.877,43,1.846,37,2.959,41,1.971,42,1.776
D,Kenny,4.3,4.3,Everton,0,,0,,0,,0,,0,
M,Gbamin,5.0,5.0,Everton,0,,0,,0,,0,,0,
D,Mina,5.5,5.5,Everton,13,0.365,43,1.709,55,3.659,58,2.956,55,2.33
M,Davies,5.2,5.2,Everton,62,1.819,55,1.876,46,2.963,54,2.068,52,1.773
F,Calvert-Lewin,7.5,7.5,Everton,28,1.273,49,2.716,67,6.448,69,4.109,67,3.392
D,Holgate,4.8,4.8,Everton,81,2.146,72,2.758,75,4.809,67,3.331,70,2.899
F,Richarlison,7.8,7.8,Everton,81,3.456,76,4.238,70,7.03,68,4.332,68,3.614
G,Virgínia,4.3,4.3,Everton,0,,0,,0,,0,,0,
M,Gordon,4.3,4.3,Everton,0,,0,,0,,0,,0,
F,Kean,5.7,5.7,Everton,0,,0,,0,,0,,0,
D,Branthwaite,3.9,3.9,Everton,0,,0,,0,,0,,0,
G,Fabri,3.9,3.9,Fulham,0,0,0,0,0,0,1,0.04,1,0.036
M,McDonald,4.7,4.7,Fulham,0,0,0,,0,,0,,0,
D,Le Marchand,4.1,4.1,Fulham,0,0,0,,0,,0,,0,
M,Johansen,4.7,4.7,Fulham,0,0,0,,0,,0,,0,
M,Cairney,5.2,5.2,Fulham,0,0,0,,0,,0,,0,
D,Ream,4.2,4.2,Fulham,0,0,3,0.065,1,0.041,3,0.097,4,0.092
M,Knockaert,5.0,5.0,Fulham,0,0,0,,0,,0,,0,
D,Hector,4.1,4.1,Fulham,0,0,2,0.043,1,0.042,2,0.065,3,0.069
D,Christie,4.2,4.2,Fulham,0,0,0,,0,,0,,0,
M,Kebano,4.7,4.7,Fulham,0,0,0,,0,,0,,0,
F,Decordova-Reid,5.3,5.3,Fulham,0,0,67,2.294,57,2.754,53,2.406,57,2.153
D,Bryan,4.5,4.5,Fulham,0,0,8,0.187,4,0.191,5,0.185,6,0.154
G,Bettinelli,4.3,4.3,Fulham,0,0,0,,0,,0,,0,
F,Mitrović,5.5,5.5,Fulham,0,0,42,1.568,35,1.892,37,1.803,33,1.353
D,Mawson,4.3,4.3,Fulham,0,0,0,,0,,0,,0,
G,Rodák,4.3,4.3,Fulham,0,0,0,0,0,0,1,0.04,2,0.072
M,Cavaleiro,5.3,5.3,Fulham,0,0,70,2.559,65,3.561,64,3.113,64,2.541
M,Onomah,4.6,4.6,Fulham,0,0,13,0.443,8,0.351,8,0.319,10,0.357
M,Seri,4.6,4.6,Fulham,0,0,0,,0,,0,,0,
M,Kamara,4.8,4.8,Fulham,0,0,0,,0,,0,,0,
M,Anguissa,4.5,4.5,Fulham,0,0,58,1.605,48,1.67,52,1.658,50,1.452
D,Sessegnon,4.3,4.3,Fulham,0,0,0,,0,,0,,0,
M,Hernández,5.7,5.7,Leeds,3,0.125,4,0.167,4,0.174,4,0.189,4,0.183
G,Casilla,4.2,4.2,Leeds,0,0,0,0,1,0.037,1,0.041,1,0.039
D,Cooper,4.3,4.3,Leeds,0,0,0,0,59,1.663,61,2.333,61,1.99
D,Douglas,3.8,3.8,Leeds,0,,0,,0,,0,,0,
D,Ayling,4.4,4.4,Leeds,87,2.216,86,2.47,81,2.308,80,3.103,79,2.615
M,Klich,5.2,5.2,Leeds,30,1.184,29,1.155,25,1.043,30,1.36,27,1.182
M,Forshaw,4.8,4.8,Leeds,0,0,8,0.259,12,0.392,12,0.411,15,0.5
D,Dallas,5.2,5.2,Leeds,85,2.366,82,2.553,82,2.545,79,3.343,79,2.845
D,Alioski,4.3,4.3,Leeds,72,1.944,67,2.025,70,2.116,70,2.875,70,2.45
F,Bamford,6.5,6.5,Leeds,80,4.541,80,4.532,76,4.656,76,5.143,77,5.036
M,Harrison,5.4,5.4,Leeds,74,2.908,74,2.941,72,3.012,73,3.359,72,3.191
M,Phillips,4.9,4.9,Leeds,85,2.382,80,2.301,81,2.385,77,2.515,78,2.415
M,Costa,5.0,5.0,Leeds,20,0.827,21,0.877,22,0.954,24,1.13,24,1.091
M,Roberts,4.6,4.6,Leeds,55,2.046,52,1.968,49,1.931,48,2.063,51,2.1
M,Grot,4.7,4.7,Leeds,0,,0,,0,,0,,0,
G,Miazek,4.0,4.0,Leeds,0,,0,,0,,0,,0,
M,Poveda-Ocampo,4.2,4.2,Leeds,1,0.042,0,0,0,0,0,0,0,0
M,Shackleton,4.8,4.8,Leeds,13,0.429,11,0.364,11,0.371,13,0.465,12,0.415
D,Struijk,4.0,4.0,Leeds,45,1.152,42,1.215,25,0.717,26,1,25,0.825
M,Stevens,4.3,4.3,Leeds,0,,0,,0,,0,,0,
G,Meslier,4.7,4.7,Leeds,90,3.368,88,3.398,87,3.312,87,3.688,88,3.522
D,Davis,3.8,3.8,Leeds,1,0.025,1,0.028,1,0.028,1,0.036,1,0.032
D,Casey,3.8,3.8,Leeds,1,0.025,2,0.056,1,0.028,0,0,1,0.032
D,Morgan,4.4,4.4,Leicester,0,0,0,0,0,0,1,0,0,0
G,Schmeichel,5.4,5.4,Leicester,90,4.502,88,3.802,87,7.448,88,0,88,3.282
D,Fuchs,4.5,4.5,Leicester,0,0,0,0,0,0,0,0,0,0
D,Evans,5.5,5.5,Leicester,75,3.832,71,2.772,69,5.144,70,0,68,1.713
M,Silva,4.4,4.4,Leicester,0,,0,,0,,0,0,0,
M,Albrighton,5.2,5.2,Leicester,29,1.338,33,1.385,31,2.541,29,0,25,0.87
M,James,4.3,4.3,Leicester,0,,0,,0,,0,0,0,
G,Ward,4.3,4.3,Leicester,0,0,1,0.043,2,0.17,1,0,1,0.037
F,Vardy,10.1,10.1,Leicester,84,6.013,81,5.359,81,10.197,80,0,75,3.558
M,Praet,5.2,5.2,Leicester,31,1.411,27,1.138,28,2.3,27,0,23,0.813
D,Pereira,5.9,5.9,Leicester,64,3.579,65,2.844,64,5.323,61,0,64,1.81
D,Amartey,3.9,3.9,Leicester,28,1.441,31,1.245,27,2.068,35,0,35,0.932
M,Tielemans,6.4,6.4,Leicester,84,3.811,83,3.387,79,6.304,81,0,79,2.579
M,Pérez,6.0,6.0,Leicester,39,2.221,40,2.088,38,3.81,38,0,39,1.58
M,Gray,5.1,5.1,Leicester,0,,0,,0,,0,0,0,
M,Maddison,7.2,7.2,Leicester,62,3.529,65,3.332,60,5.918,57,0,55,2.156
D,Chilwell,5.8,5.8,Chelsea,64,3.168,62,3.762,60,4.904,56,0,60,2.992
F,Iheanacho,6.1,5.9,Leicester,63,3.987,64,3.795,63,7.126,64,0,62,2.722
M,Choudhury,4.6,4.6,Leicester,5,0.177,8,0.264,7,0.457,6,0,7,0.207
M,Barnes,6.6,6.6,Leicester,0,0,0,0,22,2.59,34,0,46,2.063
M,Ndidi,4.8,4.8,Leicester,85,3.009,80,2.581,78,4.969,77,0,78,2.131
D,Benkovic,4.3,4.3,Leicester,0,,0,,0,,0,0,0,
D,Söyüncü,5.3,5.3,Leicester,78,3.842,77,2.883,79,5.645,72,0,73,1.771
D,Justin,4.8,4.8,Leicester,0,,0,,0,,0,0,0,
D,Thomas,4.1,4.1,Leicester,5,0.265,5,0.211,6,0.484,8,0,7,0.199
M,Milner,5.3,5.3,Liverpool,54,2.567,51,1.864,49,2.26,54,2.429,51,2.291
D,Tsimikas,4.9,4.9,Liverpool,2,0.113,4,0.143,5,0.261,8,0.424,8,0.421
M,Wijnaldum,5.3,5.3,Liverpool,60,2.579,58,1.993,59,2.448,57,2.334,58,2.366
M,Henderson,5.4,5.4,Liverpool,0,0,0,0,0,0,0,0,0,0
G,Adrián,4.2,4.2,Liverpool,0,0,1,0.038,1,0.045,1,0.046,2,0.092
D,Matip,5.4,5.4,Liverpool,0,,0,,0,,0,,0,
M,Shaqiri,6.4,6.4,Liverpool,7,0.368,8,0.332,11,0.562,12,0.598,11,0.546
M,Chamberlain,6.3,6.3,Liverpool,0,0,0,0,1,0.051,1,0.05,1,0.05
F,Firmino,9.0,9.0,Liverpool,49,3.096,54,2.627,51,3.135,50,2.951,50,2.938
D,van Dijk,6.2,6.2,Liverpool,0,,0,,0,,0,,0,
M,Mané,11.7,11.7,Liverpool,78,6.305,74,4.159,75,5.811,74,5.503,73,5.395
G,Alisson,5.9,5.9,Liverpool,89,4.431,88,3.511,87,4.072,88,4.208,86,4.099
M,Fabinho,5.4,5.4,Liverpool,75,2.619,73,2.053,73,2.457,71,2.382,71,2.385
M,Salah,12.5,12.3,Liverpool,81,7.487,79,5.045,76,6.746,78,6.616,77,6.491
D,Robertson,7.1,7.1,Liverpool,87,5.253,85,3.078,84,4.643,81,4.538,80,4.448
F,Origi,5.1,5.1,Liverpool,0,,0,,0,,0,,0,
M,Harry Wilson,5.1,5.1,Liverpool,0,,0,,0,,0,,0,
M,Minamino,6.0,6.0,Southampton,0,0,23,1.007,21,1.899,25,1.23,24,1.207
D,Alexander-Arnold,7.4,7.3,Liverpool,86,5.71,84,3.314,83,5.034,81,4.956,79,4.796
D,Gomez,5.2,5.2,Liverpool,0,,0,,0,,0,,0,
M,Keita,5.2,5.2,Liverpool,17,0.823,18,0.684,19,0.891,19,0.872,20,0.913
F,Brewster,4.3,4.3,Sheffield Utd,36,1.526,41,1.622,41,1.865,37,1.505,40,1.803
M,Jones,4.4,4.4,Liverpool,7,0.341,18,0.699,19,0.898,19,0.881,20,0.923
D,Neco Williams,3.8,3.8,Liverpool,2,0.099,3,0.094,4,0.182,5,0.233,6,0.277
M,Elliott,4.3,4.3,Liverpool,0,,0,,0,,0,,0,
D,Fernandinho,5.4,5.4,Man City,0,0,31,1.51,32,1.198,34,1.71,30,1.299
G,Bravo,4.5,4.5,Man City,0,0,0,,0,,0,,0,
F,Agüero,10.3,10.3,Man City,0,0,21,1.496,26,1.589,28,2.149,27,1.807
D,Otamendi,4.9,4.9,Man City,0,0,0,,0,,0,,0,
D,Walker,6.1,6.1,Man City,0,0,32,1.609,31,1.212,31,1.602,32,1.441
M,Gündogan,5.8,5.8,Man City,0,0,55,3.195,50,2.502,54,3.371,54,2.948
M,De Bruyne,12.0,12.0,Man City,0,0,59,4.189,58,3.459,59,4.554,58,3.849
D,Stones,5.2,5.2,Man City,0,0,58,2.996,63,2.523,58,3.076,61,2.822
D,Mendy,5.9,5.9,Man City,0,0,42,2.147,42,1.652,40,2.112,35,1.596
M,Mahrez,8.1,8.1,Man City,0,0,41,2.795,42,2.43,43,3.164,43,2.749
M,Sterling,11.2,11.2,Man City,0,0,57,3.677,58,3.164,55,3.852,55,3.332
D,Cancelo,5.9,5.9,Man City,0,0,63,3.739,65,2.936,66,4.091,66,3.476
G,Ederson,6.1,6.1,Man City,0,0,88,4.341,88,3.774,87,4.327,87,3.996
D,Aké,5.4,5.4,Man City,0,0,13,0.691,14,0.581,17,0.943,15,0.716
D,Laporte,6.0,6.0,Man City,0,0,40,1.976,36,1.378,37,1.877,41,1.807
M,Bernardo Silva,7.4,7.4,Man City,0,0,58,2.862,60,2.547,58,3.035,59,2.732
F,Jesus,9.2,9.2,Man City,0,0,67,3.734,64,3.146,63,3.838,65,3.477
D,Zinchenko,5.5,5.5,Man City,0,0,40,2.196,40,1.705,40,2.265,44,2.167
M,Foden,6.0,6.0,Man City,0,0,40,2.267,40,1.954,39,2.359,38,2.038
M,Doyle,4.4,4.4,Man City,0,0,0,0,0,0,0,0,0,0
M,Rodrigo,5.3,5.3,Man City,0,0,61,2.402,63,2.173,60,2.463,58,2.167
M,Torres,6.9,6.9,Man City,0,0,37,2.142,37,1.847,37,2.304,36,1.969
D,Garcia,4.7,4.7,Man City,0,0,0,0,0,0,0,0,1,0.044
G,Romero,4.9,4.9,Man Utd,0,,0,,0,,0,0,0,
M,Mata,5.8,5.8,Man Utd,2,0.099,3,0.132,5,0.479,5,0,4,0.206
G,de Gea,5.3,5.3,Man Utd,27,1.07,30,1.128,30,2.481,29,0,29,1.347
D,Smalling,4.9,4.9,Man Utd,0,,0,,0,,0,0,0,
F,Ighalo,6.1,6.1,Man Utd,0,,0,,0,,0,0,0,
D,Rojo,4.8,4.8,Man Utd,0,,0,,0,,0,0,0,
M,Matic,4.7,4.7,Man Utd,1,0.032,2,0.061,3,0.192,4,0,6,0.204
M,Pogba,7.6,7.6,Man Utd,64,3.029,65,2.673,65,5.95,66,0,70,3.511
D,Jones,4.8,4.8,Man Utd,0,,0,,0,,0,0,0,
D,Maguire,5.5,5.5,Man Utd,89,3.084,86,2.502,83,6.302,82,0,81,3.856
M,Fred,5.3,5.3,Man Utd,63,1.964,63,1.828,63,3.985,61,0,60,2.076
D,Shaw,5.4,5.4,Man Utd,86,3.322,84,2.654,81,6.758,82,0,80,4.188
M,Lingard,6.6,6.4,West Ham,71,2.827,70,3.714,67,3.326,66,2.94,66,3.505
