Pos,Name,BV,SV,Team,34_xMins,34_Pts,35_xMins,35_Pts,36_xMins,36_Pts,37_xMins,37_Pts,38_xMins,38_Pts
D,Konsa,4.7,4.7,Aston Villa,88,2.341,85,4.674,83,2.975,83,1.868,81,1.867
D,Guilbert,4.3,4.3,Aston Villa,0,,0,,0,,0,,0,
F,Wesley,6.0,6.0,Aston Villa,22,1.074,24,2.387,29,1.524,28,1.303,27,1.201
F,Samatta,5.9,5.9,Aston Villa,0,,0,,0,,0,,0,
F,Davis,4.2,4.2,Aston Villa,15,0.672,14,1.276,18,0.861,19,0.815,19,0.786
F,Vassilev,4.3,4.3,Aston Villa,0,,0,,0,,0,,0,
M,Douglas Luiz,4.8,4.8,Aston Villa,80,2.254,77,4.504,75,2.36,73,2.056,74,2.058
F,Murray,4.8,4.8,Brighton,0,,0,,0,,0,,0,
M,Lallana,6.2,6.2,Brighton,39,1.616,62,2.348,64,2.534,64,2.089,61,2.18
M,Stephens,4.2,4.2,Burnley,3,0.101,4,0.132,4,0.135,7,0.22,6,0.213
G,Button,3.9,3.9,West Brom,0,0,0,0,0,0,1,0.038,0,0
M,Groß,5.8,5.8,Brighton,72,3.46,66,2.933,69,3.272,66,2.438,67,2.774
D,Duffy,4.3,4.3,Brighton,0,,0,,0,,0,,0,
M,Pröpper,4.7,4.7,Brighton,12,0.43,12,0.419,12,0.427,12,0.384,13,0.436
M,Mooy,5.0,5.0,Brighton,0,,0,,0,,0,,0,
D,Burn,4.2,4.2,Brighton,35,1.312,35,1.367,37,1.447,39,0.908,38,1.165
D,Dunk,4.9,4.9,Brighton,86,3.264,84,3.325,81,3.222,82,1.822,82,2.479
D,Montoya,4.5,4.5,Brighton,0,,0,,0,,0,,0,
F,Andone,4.8,4.8,Brighton,0,0,9,0.456,14,0.753,17,0.73,18,0.859
M,March,4.9,4.9,Brighton,0,,0,,0,,0,,0,
D,Webster,4.3,4.3,Brighton,88,3.128,84,3.201,83,3.131,80,1.788,80,2.371
D,Veltman,4.4,4.4,Brighton,74,3.023,70,2.954,69,2.928,71,1.746,69,2.257
F,Maupay,6.0,6.0,Brighton,75,4.336,70,3.611,70,3.944,67,2.845,68,3.331
M,Trossard,5.7,5.7,Brighton,74,3.614,71,3.204,69,3.324,69,2.578,67,2.827
G,Ryan,4.1,4.1,Arsenal,2,0.082,2,0.161,0,0,2,0.086,3,0.125
M,Jahanbakhsh,5.4,5.4,Brighton,14,0.638,14,0.593,14,0.627,17,0.632,18,0.727
M,Izquierdo,5.5,5.5,Brighton,4,0.162,4,0.154,5,0.2,4,0.139,4,0.148
D,Clarke,4.4,4.4,Brighton,0,,0,,0,,0,,0,
D,White,4.5,4.5,Brighton,75,2.556,73,2.694,73,2.653,73,1.58,72,2.068
D,Bernardo,3.9,3.9,Brighton,0,,0,,0,,0,,0,
M,Bissouma,4.4,4.4,Brighton,83,2.554,76,2.319,79,2.458,76,2.02,73,2.101
D,Lamptey,4.6,4.6,Brighton,0,,0,,0,,0,,0,
F,Connolly,5.2,5.2,Brighton,17,0.925,17,0.833,18,0.941,18,0.761,18,0.845
M,Alzate,4.2,4.2,Brighton,2,0.079,2,0.076,2,0.078,2,0.069,4,0.145
M,Mac Allister,5.3,5.3,Brighton,35,1.569,36,1.491,35,1.53,37,1.324,38,1.49
D,Tarkowski,5.3,5.3,Burnley,89,2.609,86,2.539,84,2.327,84,1.583,83,3.325
D,Bardsley,4.4,4.4,Burnley,0,0,2,0.058,3,0.082,5,0.095,3,0.116
D,Pieters,4.3,4.3,Burnley,24,0.718,32,0.972,32,0.91,33,0.656,36,1.458
M,Cork,5.0,5.0,Burnley,47,1.48,49,1.529,47,1.503,49,1.435,51,1.728
D,Long,4.3,4.3,Burnley,0,,0,,0,,0,,0,
F,Rodriguez,5.7,5.7,Burnley,20,0.942,23,0.992,24,1.15,24,0.975,23,1.138
F,Barnes,6.0,6.0,Burnley,54,2.676,53,2.391,53,2.72,53,2.196,52,2.784
D,Mee,4.8,4.8,Burnley,89,2.589,85,2.505,82,2.25,81,1.514,80,3.209
M,Westwood,5.3,5.3,Burnley,83,2.582,82,2.49,77,2.464,79,2.231,76,2.636
M,Gudmundsson,5.4,5.4,Burnley,56,2.223,53,2.006,53,2.128,52,1.806,52,2.241
F,Wood,6.3,6.3,Burnley,71,4.005,68,3.458,69,4.01,70,3.17,67,4.075
D,Lowton,4.4,4.4,Burnley,88,2.637,85,2.602,83,2.382,82,1.61,82,3.413
F,Vydra,4.8,4.8,Burnley,33,1.769,35,1.708,37,2.023,36,1.605,37,2.105
D,Gibson,3.9,3.9,Burnley,0,,0,,0,,0,,0,
M,Brady,5.0,5.0,Burnley,0,,0,,0,,0,,0,
G,Pope,5.5,5.5,Burnley,90,3.566,88,3.526,88,3.425,88,3.204,86,3.884
D,Taylor,4.4,4.4,Burnley,72,2.161,70,2.137,70,1.983,70,1.374,69,2.839
M,Brownhill,4.9,4.9,Burnley,74,2.575,72,2.42,76,2.682,72,2.231,71,2.72
G,Peacock-Farrell,4.0,4.0,Burnley,0,0,1,0.039,1,0.038,1,0.035,3,0.131
M,McNeil,5.7,5.7,Burnley,85,3.104,83,2.885,81,3.003,79,2.528,79,3.175
G,Caballero,4.6,4.6,Chelsea,0,,0,,0,0,0,,0,
D,Azpilicueta,5.9,5.9,Chelsea,63,3.453,62,4.614,0,0,65,2.984,64,3.053
F,Giroud,6.7,6.7,Chelsea,3,0.209,4,0.478,0,0,4,0.258,4,0.271
D,Alonso,5.7,5.7,Chelsea,18,1.167,18,1.601,0,0,18,0.982,18,1.027
M,Jorginho,4.7,4.7,Chelsea,74,3.19,66,4.731,0,0,61,2.407,62,2.522
M,Barkley,5.8,5.8,Aston Villa,46,1.994,47,4.205,46,2.255,52,2.159,48,1.935
M,Kovacic,5.3,5.3,Chelsea,16,0.662,46,3.186,0,0,57,2.09,56,2.11
F,Batshuayi,5.7,5.7,Crystal Palace,3,0.124,2,0.202,5,0.253,5,0.234,6,0.246
D,Rüdiger,4.7,4.7,Chelsea,77,3.888,72,4.771,0,0,70,2.919,70,3.002
D,Zouma,5.3,5.3,Chelsea,33,1.725,38,2.695,0,0,37,1.619,42,1.9
D,Emerson,4.7,4.7,Chelsea,0,0,0,0,0,0,0,0,1,0.045
G,Arrizabalaga,4.7,4.7,Chelsea,3,0.143,3,0.237,0,0,5,0.216,5,0.218
M,Kanté,4.9,4.9,Chelsea,52,1.924,44,2.835,0,0,39,1.356,39,1.388
M,Ziyech,7.9,7.9,Chelsea,35,2.007,34,3.255,0,0,35,1.819,32,1.75
M,Loftus-Cheek,5.9,5.9,Fulham,0,0,60,2.607,59,2.329,64,2.173,58,2.542
D,Christensen,4.7,4.7,Chelsea,65,3.139,65,4.238,0,0,68,2.762,64,2.668
F,Werner,9.2,9.2,Chelsea,60,3.928,63,6.942,0,0,55,3.337,56,3.585
F,Abraham,7.1,7.1,Chelsea,6,0.414,9,1.067,0,0,9,0.575,9,0.604
M,Pulisic,8.3,8.3,Chelsea,58,3.583,56,5.759,0,0,56,3.154,54,3.204
M,Mount,7.3,7.3,Chelsea,79,4.635,72,6.969,0,0,70,3.733,73,4.094
D,Tomori,4.7,4.7,Chelsea,0,,0,,0,0,0,,0,
M,Hudson-Odoi,5.7,5.7,Chelsea,19,1.027,20,1.848,0,0,22,1.096,21,1.09
D,James,5.0,5.0,Chelsea,40,2.473,42,3.559,0,0,40,2.088,44,2.39
M,Gilmour,4.3,4.3,Chelsea,0,0,1,0.069,0,0,0,0,1,0.037
D,Cahill,4.5,4.5,Crystal Palace,35,0.659,61,4.441,61,2.042,57,1.625,59,1.043
G,Hennessey,4.3,4.3,Crystal Palace,0,0,0,0,0,0,1,0.038,1,0.035
D,Sakho,4.4,4.4,Crystal Palace,2,0.037,1,0.069,1,0.032,2,0.055,2,0.036
G,Guaita,4.8,4.8,Crystal Palace,90,3.141,89,7.354,89,3.533,87,3.252,88,3.056
D,Tomkins,4.4,4.4,Crystal Palace,65,1.134,51,3.692,51,1.686,53,1.477,51,0.85
M,McArthur,5.2,5.2,Crystal Palace,0,,0,,0,,0,,0,
M,McCarthy,4.3,4.3,Crystal Palace,44,1.203,41,2.589,41,1.278,43,1.281,41,1.128
F,Benteke,5.5,5.5,Crystal Palace,75,2.758,76,7.192,72,3.433,68,3.009,71,2.583
M,Kouyaté,4.8,4.8,Crystal Palace,73,1.949,66,4.127,65,2.008,66,1.943,64,1.728
D,Ward,4.3,4.3,Crystal Palace,52,0.927,47,3.36,45,1.472,46,1.28,46,0.793
D,Kelly,4.1,4.1,Crystal Palace,0,,0,,0,,0,,0,
F,Wickham,4.4,4.4,Crystal Palace,0,0,0,0,0,0,1,0.047,1,0.041
M,Townsend,5.5,5.5,Crystal Palace,35,1.265,38,3.344,37,1.611,37,1.512,38,1.346
M,Milivojevic,5.6,5.6,Crystal Palace,79,2.217,77,5.323,75,2.569,76,2.435,77,2.132
D,van Aanholt,5.4,5.4,Crystal Palace,76,1.613,71,5.977,70,2.759,66,2.188,66,1.378
F,Ayew,5.6,5.6,Crystal Palace,53,1.818,55,4.441,56,2.276,57,2.16,57,1.895
M,Zaha,7.1,7.1,Crystal Palace,81,2.834,78,7.155,77,3.513,76,3.176,75,2.616
M,Schlupp,5.3,5.3,Crystal Palace,43,1.442,44,3.573,47,1.873,44,1.662,44,1.459
M,Meyer,4.7,4.7,Crystal Palace,0,,0,,0,,0,,0,
M,Riedewald,4.4,4.4,Crystal Palace,47,1.346,49,3.196,51,1.637,49,1.51,49,1.385
D,Ferguson,3.8,3.8,Crystal Palace,0,0,20,1.44,21,0.693,27,0.758,28,0.486
D,Mitchell,3.8,3.8,Crystal Palace,13,0.239,10,0.7,13,0.419,13,0.36,14,0.245
M,Pierrick,4.3,4.3,Crystal Palace,0,,0,,0,,0,,0,
M,Walcott,5.8,5.8,Southampton,64,2.699,66,5.643,64,2.949,63,2.967,62,2.65
M,Delph,4.8,4.8,Everton,16,0.523,14,0.871,18,0.637,21,0.683,18,0.505
M,Sigurdsson,6.9,6.9,Everton,69,3.626,64,6.147,68,4.058,65,3.347,62,2.289
G,Lössl,4.3,4.3,Everton,0,,0,,0,,0,,0,
D,Coleman,4.9,4.9,Everton,39,1.77,30,2.322,33,1.96,35,1.685,38,0.795
F,Tosun,6.0,6.0,Everton,0,,0,,0,,0,,0,
M,Bernard,5.7,5.7,Everton,15,0.644,14,1.126,19,0.916,17,0.727,16,0.544
D,Digne,6.1,6.1,Everton,76,3.55,77,6.104,76,4.633,72,3.538,73,1.538
D,Keane,5.1,5.1,Everton,48,1.925,78,5.449,77,4.136,75,3.289,76,1.436
G,Pickford,4.8,4.8,Everton,89,3.798,87,6.996,88,4.356,87,3.874,87,3.068
M,André Gomes,5.3,5.3,Everton,55,1.803,45,2.845,55,2.046,52,1.735,45,1.235
M,Iwobi,5.9,5.9,Everton,39,1.63,35,2.746,40,1.864,40,1.66,39,1.288
D,Kenny,4.3,4.3,Everton,0,,0,,0,,0,,0,
M,Gbamin,5.0,5.0,Everton,0,,0,,0,,0,,0,
D,Mina,5.5,5.5,Everton,46,1.805,35,2.381,34,1.782,40,1.705,35,0.647
M,Davies,5.2,5.2,Everton,38,1.34,35,2.325,37,1.462,41,1.438,34,0.979
F,Calvert-Lewin,7.5,7.5,Everton,72,4.162,68,7.212,72,4.687,68,3.809,70,2.749
D,Holgate,4.8,4.8,Everton,80,3.027,77,5.02,73,3.741,73,3.035,73,1.254
F,Richarlison,7.8,7.8,Everton,74,3.989,76,7.331,72,4.333,71,3.667,66,2.461
G,Virgínia,4.3,4.3,Everton,0,0,0,0,0,0,0,0,0,0
M,Gordon,4.3,4.3,Everton,0,,0,,0,,0,,0,
F,Kean,5.7,5.7,Everton,0,,0,,0,,0,,0,
D,Branthwaite,3.9,3.9,Everton,0,,0,,0,,0,,0,
G,Fabri,3.9,3.9,Fulham,0,0,0,0,1,0.04,0,0,0,0
M,McDonald,4.7,4.7,Fulham,0,,0,,0,,0,,0,
D,Le Marchand,4.1,4.1,Fulham,0,,0,,0,,0,,0,
M,Johansen,4.7,4.7,Fulham,0,,0,,0,,0,,0,
M,Cairney,5.2,5.2,Fulham,0,,0,,0,,0,,0,
D,Ream,4.2,4.2,Fulham,1,0.022,1,0.039,2,0.063,1,0.023,2,0.077
M,Knockaert,5.0,5.0,Fulham,0,,0,,0,,0,,0,
D,Hector,4.1,4.1,Fulham,2,0.044,1,0.04,2,0.064,2,0.047,4,0.159
D,Christie,4.2,4.2,Fulham,0,,0,,0,,0,,0,
M,Kebano,4.7,4.7,Fulham,0,,0,,0,,0,,0,
F,Decordova-Reid,5.3,5.3,Fulham,72,2.372,59,2.602,60,2.462,60,2.14,61,2.745
D,Bryan,4.5,4.5,Fulham,5,0.119,3,0.131,4,0.138,4,0.099,5,0.216
G,Bettinelli,4.3,4.3,Fulham,0,,0,,0,,0,,0,
F,Mitrović,5.5,5.5,Fulham,41,1.704,34,2.037,36,1.935,35,1.543,35,2.128
D,Mawson,4.3,4.3,Fulham,0,,0,,0,,0,,0,
G,Rodák,4.3,4.3,Fulham,0,0,0,0,1,0.04,2,0.073,1,0.044
M,Cavaleiro,5.3,5.3,Fulham,71,2.631,61,3.268,62,2.972,59,2.334,63,3.405
M,Onomah,4.6,4.6,Fulham,9,0.31,6,0.26,8,0.317,8,0.285,8,0.348
M,Seri,4.6,4.6,Fulham,0,,0,,0,,0,,0,
M,Kamara,4.8,4.8,Fulham,0,,0,,0,,0,,0,
M,Anguissa,4.4,4.4,Fulham,55,1.655,46,1.76,48,1.666,47,1.466,49,1.865
D,Sessegnon,4.3,4.3,Fulham,0,,0,,0,,0,,0,
M,Hernández,5.7,5.7,Leeds,6,0.262,4,0.182,6,0.297,5,0.24,4,0.212
G,Casilla,4.2,4.2,Leeds,0,0,0,0,1,0.041,1,0.039,1,0.043
D,Cooper,4.3,4.3,Leeds,0,0,59,1.655,60,2.206,57,1.832,59,2.474
D,Douglas,3.8,3.8,Leeds,0,,0,,0,,0,,0,
D,Ayling,4.4,4.4,Leeds,87,2.638,84,2.388,84,3.142,82,2.675,79,3.395
M,Klich,5.2,5.2,Leeds,29,1.169,25,1.051,27,1.236,25,1.11,26,1.283
M,Forshaw,4.8,4.8,Leeds,0,,0,,0,,0,,0,
D,Dallas,5.3,5.3,Leeds,86,2.843,82,2.573,81,3.347,79,2.843,78,3.692
D,Alioski,4.3,4.3,Leeds,75,2.414,74,2.266,70,2.811,70,2.457,70,3.243
F,Bamford,6.5,6.5,Leeds,83,4.684,80,4.88,77,5.225,79,5.197,76,5.682
M,Harrison,5.4,5.4,Leeds,77,3.156,74,3.181,72,3.424,69,3.166,70,3.598
M,Phillips,4.9,4.9,Leeds,86,2.631,83,2.568,82,2.783,82,2.662,81,2.97
M,Costa,5.0,5.0,Leeds,38,1.542,43,1.791,35,1.611,27,1.216,26,1.289
M,Roberts,4.6,4.6,Leeds,52,1.987,51,2.018,51,2.193,47,1.971,51,2.354
M,Grot,4.7,4.7,Leeds,0,,0,,0,,0,,0,
G,Miazek,4.0,4.0,Leeds,0,,0,,0,,0,,0,
M,Poveda-Ocampo,4.2,4.2,Leeds,37,1.477,15,0.635,11,0.504,8,0.358,8,0.392
M,Shackleton,4.8,4.8,Leeds,7,0.233,5,0.167,4,0.14,6,0.205,7,0.257
D,Struijk,4.0,4.0,Leeds,62,1.856,43,1.214,39,1.438,41,1.32,41,1.719
M,Stevens,4.3,4.3,Leeds,0,,0,,0,,0,,0,
G,Meslier,4.7,4.7,Leeds,89,3.501,89,3.384,87,3.639,87,3.45,87,3.792
D,Davis,3.8,3.8,Leeds,1,0.03,0,0,0,0,1,0.031,0,0
D,Casey,3.8,3.8,Leeds,1,0.03,1,0.028,0,0,0,0,1,0.04
D,Morgan,4.4,4.4,Leicester,0,0,0,0,0,0,0,0,0,0
G,Schmeichel,5.4,5.4,Leicester,89,3.722,89,7.457,0,0,88,3.264,87,3.494
D,Fuchs,4.5,4.5,Leicester,0,0,0,0,0,0,0,0,0,0
D,Evans,5.6,5.6,Leicester,85,3.15,83,5.955,0,0,80,1.992,80,2.635
M,Silva,4.4,4.4,Leicester,0,,0,,0,0,0,,0,
M,Albrighton,5.2,5.2,Leicester,32,1.317,36,2.891,0,0,37,1.259,39,1.506
M,James,4.3,4.3,Leicester,0,,0,,0,0,0,,0,
G,Ward,4.3,4.3,Leicester,0,0,0,0,0,0,1,0.037,2,0.08
F,Vardy,10.3,10.3,Leicester,85,5.368,83,9.994,0,0,78,3.614,79,4.664
M,Praet,5.2,5.2,Leicester,21,0.849,24,1.919,0,0,26,0.901,26,1.005
D,Pereira,5.9,5.9,Leicester,38,1.608,34,2.767,0,0,34,0.977,38,1.44
D,Amartey,3.9,3.9,Leicester,10,0.374,14,1.019,0,0,21,0.552,18,0.609
M,Tielemans,6.4,6.4,Leicester,85,3.32,84,6.427,0,0,79,2.541,78,2.912
M,Pérez,6.0,6.0,Leicester,49,2.242,53,4.689,0,0,53,1.957,53,2.271
M,Gray,5.1,5.1,Leicester,0,,0,,0,0,0,,0,
M,Maddison,7.3,7.3,Leicester,71,3.69,69,6.879,0,0,68,2.688,67,3.265
D,Chilwell,5.8,5.8,Chelsea,64,3.738,66,5.276,0,0,64,3.152,63,3.227
F,Iheanacho,6.2,6.0,Leicester,76,4.343,72,7.947,0,0,71,3.06,69,3.739
M,Choudhury,4.6,4.6,Leicester,5,0.165,4,0.258,0,0,4,0.118,5,0.158
M,Barnes,6.6,6.6,Leicester,0,,0,,0,0,0,,0,
M,Ndidi,4.8,4.8,Leicester,86,2.662,82,5.024,0,0,82,2.19,80,2.388
D,Benkovic,4.3,4.3,Leicester,0,,0,,0,0,0,,0,
D,Söyüncü,5.3,5.3,Leicester,85,2.979,84,5.69,0,0,81,1.922,79,2.455
D,Justin,4.8,4.8,Leicester,0,,0,,0,0,0,,0,
D,Thomas,4.1,4.1,Leicester,17,0.711,17,1.375,0,0,19,0.55,20,0.754
M,Milner,5.3,5.3,Liverpool,61,2.188,57,2.632,54,2.442,50,2.251,46,2.193
D,Tsimikas,4.9,4.9,Liverpool,2,0.07,5,0.257,5,0.257,7,0.357,7,0.393
M,Wijnaldum,5.3,5.3,Liverpool,64,2.179,58,2.413,61,2.48,52,2.125,53,2.263
M,Henderson,5.4,5.4,Liverpool,0,0,0,0,0,0,0,0,35,1.446
G,Adrián,4.2,4.2,Liverpool,0,0,0,0,0,0,1,0.045,3,0.145
D,Matip,5.4,5.4,Liverpool,0,,0,,0,,0,,0,
M,Shaqiri,6.4,6.4,Liverpool,11,0.489,13,0.734,13,0.712,12,0.65,12,0.682
M,Chamberlain,6.3,6.3,Liverpool,3,0.121,5,0.243,5,0.237,5,0.235,6,0.295
F,Firmino,9.0,9.0,Liverpool,70,3.076,66,3.707,64,3.468,67,3.577,63,3.517
D,van Dijk,6.2,6.2,Liverpool,0,,0,,0,,0,,0,
M,Mané,11.7,11.7,Liverpool,75,4.163,75,5.765,75,5.512,72,5.233,72,5.58
G,Alisson,5.9,5.9,Liverpool,89,3.584,88,4.094,88,4.153,87,4.085,85,4.26
M,Fabinho,5.4,5.4,Liverpool,86,2.236,79,2.484,73,2.308,75,2.348,68,2.266
M,Salah,12.7,12.4,Liverpool,72,4.616,73,6.498,70,5.961,72,6.039,67,6.003
D,Robertson,7.1,7.1,Liverpool,88,3.189,86,4.669,84,4.575,81,4.359,81,4.842
F,Origi,5.1,5.1,Liverpool,0,,0,,0,,0,,0,
M,Harry Wilson,5.1,5.1,Liverpool,0,,0,,0,,0,,0,
M,Minamino,6.0,6.0,Southampton,20,0.884,21,1.882,21,1.005,24,1.174,24,1.066
D,Alexander-Arnold,7.6,7.4,Liverpool,87,3.443,84,5.003,81,4.796,82,4.795,81,5.274
D,Gomez,5.2,5.2,Liverpool,0,,0,,0,,0,,0,
M,Keita,5.2,5.2,Liverpool,7,0.27,5,0.238,5,0.232,4,0.184,3,0.144
F,Brewster,4.3,4.3,Sheffield Utd,53,1.96,52,2.273,51,1.941,47,1.998,49,2.21
M,Jones,4.4,4.4,Liverpool,22,0.853,18,0.851,19,0.878,19,0.871,13,0.625
D,Neco Williams,3.8,3.8,Liverpool,2,0.063,3,0.135,5,0.227,3,0.134,4,0.198
M,Elliott,4.3,4.3,Liverpool,0,,0,,0,,0,,0,
D,Fernandinho,5.4,5.4,Man City,31,1.571,37,1.453,25,1.261,29,1.315,27,1.295
G,Bravo,4.5,4.5,Man City,0,,0,,0,,0,,0,
F,Agüero,10.3,10.3,Man City,24,1.864,26,1.688,28,2.28,24,1.661,26,1.99
D,Otamendi,4.9,4.9,Man City,0,,0,,0,,0,,0,
D,Walker,6.1,6.1,Man City,54,2.77,49,1.976,49,2.517,47,2.183,49,2.395
M,Gündogan,5.7,5.7,Man City,56,3.046,55,2.532,57,3.221,54,2.674,59,3.157
M,De Bruyne,11.9,11.9,Man City,60,4.421,60,3.628,61,4.707,61,3.974,60,4.334
D,Stones,5.1,5.1,Man City,0,0,0,0,61,3.146,62,2.913,59,2.903
D,Mendy,5.9,5.9,Man City,28,1.458,27,1.097,31,1.618,27,1.265,28,1.388
M,Mahrez,8.0,8.0,Man City,60,4.199,59,3.439,62,4.546,60,3.755,60,4.133
M,Sterling,11.1,11.1,Man City,33,2.418,36,2.196,38,2.936,38,2.486,37,2.678
D,Cancelo,5.9,5.9,Man City,47,2.629,49,2.115,48,2.703,49,2.449,49,2.611
G,Ederson,6.1,6.1,Man City,89,4.393,88,3.798,88,4.286,88,4.096,86,4.085
D,Aké,5.4,5.4,Man City,23,1.274,24,1.037,8,0.438,8,0.392,11,0.573
D,Laporte,6.0,6.0,Man City,58,2.901,59,2.337,35,1.768,35,1.601,37,1.78
M,Bernardo Silva,7.4,7.4,Man City,69,3.47,65,2.797,66,3.447,66,3.03,62,3.094
F,Jesus,9.2,9.2,Man City,65,4.238,62,3.444,61,4.247,63,3.709,60,3.93
D,Zinchenko,5.5,5.5,Man City,49,2.669,53,2.271,49,2.668,53,2.599,50,2.588
M,Foden,6.0,6.0,Man City,59,4.077,58,3.34,52,3.775,57,3.528,55,3.746
M,Doyle,4.4,4.4,Man City,0,0,0,0,0,0,0,0,0,0
M,Rodrigo,5.3,5.3,Man City,68,2.763,66,2.321,60,2.497,60,2.266,61,2.439
M,Torres,6.9,6.9,Man City,21,1.342,21,1.141,20,1.35,20,1.162,23,1.461
D,Garcia,4.7,4.7,Man City,0,0,1,0.04,0,0,0,0,1,0.047
G,Romero,4.9,4.9,Man Utd,0,,0,,0,0,0,,0,
M,Mata,5.8,5.8,Man Utd,1,0.042,2,0.192,0,0,3,0.153,3,0.145
G,de Gea,5.3,5.3,Man Utd,14,0.531,13,1.083,0,0,14,0.644,12,0.526
D,Smalling,4.9,4.9,Man Utd,0,,0,,0,0,0,,0,
F,Ighalo,6.1,6.1,Man Utd,0,,0,,0,0,0,,0,
D,Rojo,4.8,4.8,Man Utd,0,,0,,0,0,0,,0,
M,Matic,4.7,4.7,Man Utd,1,0.03,3,0.192,0,0,4,0.134,5,0.162
M,Pogba,7.6,7.6,Man Utd,49,2.036,52,4.855,0,0,58,2.905,56,2.624
D,Jones,4.8,4.8,Man Utd,0,,0,,0,0,0,,0,
D,Maguire,5.5,5.5,Man Utd,89,2.629,86,6.692,0,0,84,3.956,82,3.493
M,Fred,5.3,5.3,Man Utd,70,2.028,71,4.474,0,0,67,2.288,67,2.165
