,can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,known_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,scout_risks,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90
10,True,True,0.0,0.0,198869,0,0,-4,4,1,2,0.0,0.0,0,Benjamin,0.0,11,False,Knock - Unknown return date,2026-02-22T23:00:08.984090Z,51,198869.jpg,4.3,False,White,0.5,False,,i,1,3,30,346802,12,407128,812,0.0,5.9,White,,241.0,2021-07-30,1997-10-08,False,p198869,409,0,1,3,4,0,0,0,0,0,0,3,112,111.4,92.7,46.0,25.0,23,18,13,36,5,0.43,0.49,0.92,6.13,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",347,132,276,84,329,108,351,119,0.09,0.0,0.11,0.2,1.35,0.88,227,30,761,259,45,17,264,98,1.1,0.66,7.92
11,True,True,,,563324,0,0,-2,2,0,2,1.0,1.0,0,Brayden,0.0,13,False,,,38,563324.jpg,0.0,False,Clarke,0.4,False,,a,1,3,0,51821,47,78540,189,0.0,0.0,Clarke,,,,,False,p563324,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",524,196,510,196,480,191,526,196,0.0,0.0,0.0,0.0,0.0,0.0,811,258,410,158,534,196,271,101,0.0,0.0,0.0
12,True,False,0.0,0.0,588793,0,0,-1,1,0,2,0.0,0.0,0,Maldini,0.0,14,False,has joined Morecambe on loan for the rest of the season.,2025-09-22T21:14:30.857843Z,39,588793.jpg,0.0,False,Kacurri,0.1,False,,u,1,3,0,10218,0,22665,16,0.0,0.0,Kacurri,,,,,False,p588793,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",562,208,550,208,520,203,564,208,0.0,0.0,0.0,0.0,0.0,0.0,782,230,451,173,572,208,490,175,0.0,0.0,0.0
13,True,True,,,499167,0,0,-3,3,0,2,1.0,1.0,0,Josh,0.0,15,False,,,37,499167.jpg,0.0,False,Nichols,0.2,False,,a,1,3,0,29450,558,29395,411,0.0,0.0,Nichols,,241.0,2024-07-24,2006-07-26,False,p499167,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",508,181,492,179,460,172,510,181,0.0,0.0,0.0,0.0,0.0,0.0,817,263,390,139,519,182,350,129,0.0,0.0,0.0
14,True,True,100.0,100.0,223340,0,0,-2,2,2,3,5.8,5.8,9,Bukayo,4.8,16,False,,2026-02-22T23:00:09.004929Z,98,223340.jpg,5.0,False,Saka,8.0,False,,a,1,3,130,4078863,20925,5034485,2738,0.5,13.3,Saka,,241.0,2018-11-28,2001-09-05,False,p223340,1905,6,8,9,16,0,0,0,1,0,0,14,485,529.4,696.1,727.0,195.5,22,100,34,156,21,6.84,5.66,12.50,13.31,2.0,,2.0,,1.0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",63,18,9,9,7,2,6,4,0.32,0.0,0.27,0.59,0.63,0.76,6,4,35,19,15,9,45,16,0.99,0.43,7.37
15,True,True,75.0,75.0,184029,0,0,-2,2,1,3,1.4,1.4,0,Martin,0.8,17,False,Knee injury - 75% chance of playing,2026-03-01T22:00:07.274545Z,78,184029.jpg,3.1,False,Ødegaard,1.6,False,,d,1,3,62,376942,55,639758,1655,0.1,7.9,Ødegaard,,161.0,2021-08-20,1998-12-17,False,p184029,1070,1,6,4,11,0,0,0,0,0,0,5,252,259.6,434.7,144.0,83.7,13,51,17,81,13,1.01,2.91,3.92,12.89,4.0,,,,3.0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",219,94,41,37,195,109,126,72,0.08,0.0,0.24,0.32,1.08,0.93,18,13,310,143,182,78,155,53,1.09,0.34,6.81
16,True,True,100.0,100.0,248857,0,0,-2,2,2,3,3.5,3.5,0,Noni,2.5,18,False,,2025-09-21T22:30:05.839272Z,68,248857.jpg,2.7,False,Madueke,1.0,False,,a,1,3,51,366265,358,393367,4754,0.4,7.5,Madueke,,241.0,2025-07-18,2002-03-10,False,p248857,829,2,1,5,7,0,0,0,0,0,0,6,174,182.2,242.3,284.0,70.8,11,20,15,46,11,0.96,1.98,2.94,8.68,3.0,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",278,118,132,91,86,54,164,86,0.1,0.0,0.21,0.31,0.94,0.76,44,28,146,65,244,103,189,67,1.19,0.54,4.99
17,True,True,100.0,100.0,444145,0,0,-2,2,0,3,2.7,2.7,1,Gabriel,1.7,19,False,,2025-12-24T02:30:10.584394Z,68,444145.jpg,1.8,False,Martinelli Silva,0.9,False,,a,1,3,43,185038,347,259048,1094,0.3,6.3,Martinelli,Gabriel Martinelli,30.0,2019-07-15,2001-06-18,False,p444145,810,1,3,2,5,0,0,0,2,0,0,1,144,147.2,128.8,320.0,58.9,11,41,10,62,9,3.49,0.91,4.40,7.42,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",309,140,220,142,73,42,211,105,0.39,0.0,0.1,0.49,0.82,0.56,46,29,211,90,379,162,200,69,1.0,0.22,6.89
18,True,True,100.0,100.0,116216,0,0,-3,3,2,3,3.2,3.2,1,Leandro,2.2,20,False,,2026-02-19T16:30:08.130679Z,67,116216.jpg,3.8,False,Trossard,1.0,False,,a,1,3,99,534783,948,472616,3647,0.3,14.8,Trossard,,21.0,2023-01-20,1994-12-04,False,p116216,1675,5,5,8,14,0,0,0,1,0,0,9,351,407.4,450.0,430.0,129.0,22,68,25,115,18,4.96,2.70,7.66,11.74,,,,,4.0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",116,39,37,34,36,20,38,28,0.27,0.0,0.15,0.42,0.63,0.75,48,30,173,73,90,45,191,68,0.97,0.43,6.18
19,True,True,100.0,75.0,204480,0,0,10,-10,5,3,6.2,4.7,3,Declan,5.2,21,True,,2026-03-01T22:00:07.286360Z,75,204480.jpg,5.5,False,Rice,30.1,False,,a,1,3,160,6884091,20967,4200920,55093,0.7,21.3,Rice,,241.0,2023-07-15,1999-01-14,False,p204480,2490,4,9,13,21,0,0,0,2,0,0,21,678,719.6,867.7,265.0,185.4,105,150,54,309,28,2.99,6.29,9.28,17.73,1.0,,1.0,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",10,3,3,3,93,59,10,7,0.11,0.0,0.23,0.34,0.64,0.76,21,14,23,11,8,5,12,3,1.01,0.47,11.17
20,True,True,0.0,0.0,195384,0,0,-6,6,1,3,0.0,0.0,0,Mikel,0.0,22,False,Foot injury - Unknown return date,2026-02-02T11:30:08.998402Z,54,195384.jpg,3.1,False,Merino Zazón,0.8,False,,i,1,3,66,835923,9,839151,1192,0.0,12.2,Merino,,200.0,2024-08-27,1996-06-22,False,p195384,996,4,3,4,9,0,0,0,1,0,0,5,238,304.4,187.0,237.0,72.6,30,55,26,111,10,2.99,1.45,4.44,6.59,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",187,76,175,119,104,64,154,82,0.27,0.0,0.13,0.4,0.6,0.81,162,101,780,342,177,75,203,71,0.9,0.36,10.03
21,True,False,0.0,0.0,438098,0,0,-1,1,0,3,0.0,0.0,0,Fábio,0.0,23,False,has joined Hamburger on loan for the rest of the season.,2025-09-02T13:38:06.128321Z,54,438098.jpg,0.0,False,Ferreira Vieira,0.0,False,,u,1,3,0,933,0,4428,0,0.0,0.0,Fábio Vieira,,173.0,2022-06-21,2000-05-30,False,p438098,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",801,354,800,354,798,353,801,354,0.0,0.0,0.0,0.0,0.0,0.0,169,106,784,344,802,355,682,277,0.0,0.0,0.0
22,True,True,100.0,100.0,128295,0,0,-4,4,0,3,1.5,1.5,1,Christian,0.5,24,False,,2025-08-18T08:00:05.297235Z,51,128295.jpg,1.0,False,Nørgaard,0.1,False,,a,1,3,6,7640,41,61146,48,0.1,1.2,Nørgaard,,58.0,2025-07-10,1994-03-10,False,p128295,56,0,0,0,1,0,0,0,0,0,0,0,19,15.8,0.4,7.0,2.4,7,4,0,11,0,0.05,0.00,0.05,2.23,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",451,201,478,231,424,205,466,211,0.08,0.0,0.0,0.08,3.58,1.61,225,138,334,154,497,230,434,146,0.0,0.0,17.68
23,True,False,0.0,0.0,499175,0,0,-5,5,0,3,0.0,0.0,0,Ethan,0.0,25,False,has joined Marseille on loan for the rest of the season.,2026-01-23T17:18:55.073277Z,50,499175.jpg,1.3,False,Nwaneri,0.1,False,,u,1,3,8,13149,0,36889,29,0.0,1.6,Nwaneri,,241.0,2022-09-17,2007-03-21,False,p499175,165,0,0,1,0,0,0,0,0,0,0,0,20,8.6,22.5,24.0,5.4,1,10,2,13,0,0.23,0.08,0.31,0.73,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",465,209,388,196,372,189,442,196,0.13,0.0,0.04,0.17,0.4,0.0,271,166,753,323,433,194,449,153,0.0,0.55,7.09
24,True,True,100.0,100.0,481655,0,0,-3,3,1,3,4.8,4.8,3,Martín,3.8,26,False,,2025-11-01T18:30:07.784912Z,52,481655.jpg,3.8,False,Zubimendi Ibáñez,4.5,False,,a,1,3,114,1310798,3430,1048243,14116,0.7,21.9,Zubimendi,,200.0,2025-07-06,1999-02-02,False,p481655,2524,5,1,14,20,0,0,0,4,0,0,9,517,530.6,319.1,243.0,109.4,103,97,53,253,29,2.67,2.07,4.74,20.08,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",62,17,85,64,101,62,70,44,0.1,0.0,0.07,0.17,0.72,0.71,213,131,74,34,86,41,79,26,1.03,0.5,9.02
25,True,False,0.0,0.0,588796,0,0,0,0,0,3,0.0,0.0,0,Ismeal,0.0,28,False,has joined Shrewsbury Town on loan for the rest of the season.,2025-09-02T13:24:41.013511Z,45,588796.jpg,0.0,False,Kabia,0.1,False,,u,1,3,0,6731,0,30248,6,0.0,0.0,Kabia,,152.0,2024-09-14,2005-12-10,False,p588796,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",732,303,726,303,713,299,732,303,0.0,0.0,0.0,0.0,0.0,0.0,483,296,667,261,734,305,483,170,0.0,0.0,0.0
26,True,False,0.0,0.0,437742,0,0,0,0,0,3,0.0,0.0,0,Albert,0.0,29,False,has joined Hamburger permanently.,2025-09-02T13:40:53.094922Z,45,437742.jpg,0.0,False,Sambi Lokonga,0.0,False,,u,1,3,0,2952,0,14077,9,0.0,0.0,Sambi,,21.0,2021-07-19,1999-10-22,False,p437742,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",693,269,689,272,672,265,695,271,0.0,0.0,0.0,0.0,0.0,0.0,429,256,624,224,699,275,584,219,0.0,0.0,0.0
27,True,True,100.0,75.0,219847,0,0,-2,2,0,4,2.2,1.7,1,Kai,1.2,30,False,,2026-03-03T15:00:09.717320Z,73,219847.jpg,2.0,False,Havertz,0.5,False,,a,1,3,10,111061,289,194806,1190,0.2,1.4,Havertz,,80.0,2023-06-28,1999-06-11,False,p219847,201,0,1,2,0,0,0,0,0,0,0,0,50,35.6,33.3,45.0,11.5,5,6,3,14,2,0.31,0.06,0.37,1.43,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",426,50,372,49,330,51,412,52,0.14,0.0,0.03,0.17,0.64,0.0,25,10,268,32,340,39,263,41,0.9,0.9,6.27
28,True,True,100.0,100.0,205651,0,0,-1,1,0,4,1.2,1.2,0,Gabriel,0.2,31,False,,2025-07-21T10:00:04.697564Z,64,205651.jpg,1.5,False,Fernando de Jesus,0.4,False,,a,1,3,17,146856,337,117891,2571,0.0,2.7,G.Jesus,Gabriel Jesus,30.0,2022-07-04,1997-04-03,False,p205651,304,2,0,0,6,0,0,0,2,0,0,0,68,100.6,24.9,207.0,33.0,4,18,4,26,2,1.75,0.19,1.94,3.56,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",356,36,385,50,121,29,321,37,0.52,0.0,0.06,0.58,1.05,1.78,56,20,386,49,417,51,280,44,0.59,0.0,7.7
29,True,True,,,232413,0,0,-3,3,3,3,4.7,4.7,3,Eberechi,3.7,266,False,,,72,232413.jpg,3.6,False,Eze,8.1,False,,a,1,3,91,3345208,6045,3724187,5669,0.5,12.6,Eze,,241.0,2025-08-23,1998-06-29,False,p232413,1404,6,3,7,10,0,0,0,1,0,0,8,346,335.4,217.1,351.0,90.2,18,58,15,91,16,3.73,2.14,5.87,9.25,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",161,59,152,103,60,37,104,61,0.24,0.0,0.14,0.38,0.59,0.64,32,18,80,36,114,52,44,15,1.03,0.45,5.83
30,True,True,100.0,100.0,500040,0,0,-2,2,0,2,2.7,2.7,5,Cristhian,1.7,662,False,,2025-12-04T09:00:09.512338Z,53,500040.jpg,2.1,False,Mosquera,0.1,False,,a,1,3,27,45380,185,52029,71,0.3,5.1,Mosquera,,200.0,2025-07-24,2004-06-27,False,p500040,615,0,0,2,5,0,0,0,2,0,0,1,137,143.4,37.6,8.0,18.9,44,23,20,64,6,0.00,0.46,0.46,5.25,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",313,120,361,128,417,156,375,131,0.0,0.0,0.07,0.07,0.77,0.73,201,25,210,79,322,119,424,157,0.88,0.29,9.37
31,True,True,100.0,100.0,224117,0,0,-2,2,3,4,6.2,6.2,1,Viktor,5.2,666,False,,2025-11-01T18:00:08.847750Z,88,224117.jpg,3.4,False,Gyökeres,12.2,False,,a,1,3,94,3416213,12267,4956539,28693,0.6,10.7,Gyökeres,,206.0,2025-07-26,1998-06-04,False,p224117,1859,10,0,10,11,0,0,0,4,0,0,11,348,373.8,207.9,589.0,116.2,18,47,6,71,23,8.23,1.76,9.99,13.77,,,,,2.0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",138,12,160,12,20,12,55,11,0.4,0.0,0.09,0.49,0.67,0.53,8,4,24,3,142,13,27,5,1.11,0.48,3.44
32,True,True,100.0,100.0,616077,0,0,-3,3,0,3,1.0,1.0,0,Max,0.0,700,False,,2025-12-10T00:00:08.266774Z,42,616077.jpg,2.5,False,Dowman,0.5,False,,a,1,3,5,182151,2906,138845,1295,0.0,1.2,Dowman,,241.0,2025-07-22,2009-12-31,False,p616077,27,0,1,0,0,0,0,0,0,0,0,0,13,1.0,0.8,26.0,2.8,0,1,2,3,0,0.14,0.02,0.16,0.12,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",497,228,469,226,367,188,461,208,0.47,0.0,0.07,0.54,0.4,0.0,648,368,542,179,265,111,257,89,0.0,0.0,10.0
33,True,True,,,646243,0,0,-1,1,0,3,1.0,1.0,0,Andre,0.0,711,False,,,44,646243.jpg,0.0,False,Harriman-Annous,0.0,False,,a,1,3,0,1899,9,1782,14,0.0,0.0,Harriman-Annous,,241.0,2025-07-22,2007-12-28,False,p646243,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",682,263,676,266,657,258,684,265,0.0,0.0,0.0,0.0,0.0,0.0,573,343,609,217,688,269,701,289,0.0,0.0,0.0
