Pos,Name,BV,SV,Team,32_xMins,32_Pts,33_xMins,33_Pts,34_xMins,34_Pts,35_xMins,35_Pts,36_xMins,36_Pts
M,Matty Longstaff,4.8,4.8,Newcastle,1,0.035,1,0.032,2,0.067,2,0.065,2,0.062
G,Gillespie,4.3,4.3,Newcastle,0,0,0,0,0,0,0,0,0,0
M,Eze,5.8,5.8,Crystal Palace,0,0,68,2.282,64,2.015,64,2.634,64,2.475
D,Thiago Silva,5.6,5.6,Chelsea,68,3.203,67,2.76,67,3.379,64,1.561,66,2.693
D,Koch,4.3,4.3,Leeds,60,1.375,60,1.582,59,1.865,42,1.304,44,1.75
F,Rodrigo,5.7,5.7,Leeds,28,1.202,39,1.695,38,1.674,38,1.747,69,3.147
M,Lemina,4.5,4.5,Fulham,54,1.67,0,0,57,1.634,52,1.867,52,1.713
D,Gabriel,4.9,4.9,Arsenal,39,1.735,40,1.622,32,1.434,32,1.575,28,0.75
M,van de Beek,6.6,6.6,Man Utd,8,0.428,8,0.371,10,0.421,10,0.455,10,0.447
D,Cash,5.0,5.0,Aston Villa,79,1.435,77,3.591,77,2.374,76,1.989,74,3.125
M,Murphy,4.9,4.9,Newcastle,54,1.859,53,1.572,53,1.706,50,1.566,50,1.471
D,Castagne,5.7,5.7,Leicester,79,4.259,78,4.45,76,3.34,75,4.159,75,2.244
D,Kipre,4.3,4.3,West Brom,0,0,0,0,0,0,0,0,0,0
M,Havertz,8.2,8.2,Chelsea,69,4.563,69,4.295,68,4.556,68,3.017,67,4.04
M,Ceballos,4.7,4.7,Arsenal,30,1.249,30,1.248,32,1.39,31,1.432,32,1.108
M,Allan,5.2,5.2,Everton,66,2.09,63,1.915,63,2.154,60,1.952,62,2.391
G,Walton,4.0,4.0,Brighton,0,0,0,0,0,0,1,0.042,0,0
F,Fabio Silva,5.2,5.2,Wolves,53,3.016,47,2.585,43,2.295,37,1.861,40,1.816
D,Marçal,4.7,4.7,Wolves,4,0.201,29,1.308,43,1.866,56,2.151,56,1.612
F,Wilson,6.5,6.5,Newcastle,77,3.961,76,2.945,76,3.342,74,3.057,74,2.764
M,Fraser,5.6,5.6,Newcastle,3,0.118,26,0.858,30,1.064,36,1.218,34,1.083
M,Rodríguez,7.7,7.7,Everton,62,3.121,59,2.717,59,3.401,58,3.03,58,3.874
D,Ampadu,4.3,4.3,Sheffield Utd,81,2.205,74,2.069,72,1.408,67,2.506,67,1.584
D,Bogle,4.3,4.3,Sheffield Utd,20,0.621,20,0.656,17,0.408,19,0.823,19,0.532
D,Lowe,4.2,4.2,Sheffield Utd,0,0,0,0,0,0,0,0,0,0
M,Doucouré,5.2,5.2,Everton,0,0,0,0,0,0,0,0,0,0
D,Lewis,4.1,4.1,Newcastle,5,0.142,8,0.125,8,0.196,11,0.245,11,0.163
F,Watkins,6.5,6.5,Aston Villa,80,3.088,79,4.648,80,3.778,79,3.614,79,4.158
M,Vitinha,4.7,4.7,Wolves,21,1.002,17,0.774,17,0.748,16,0.659,17,0.653
G,Areola,4.6,4.6,Fulham,87,3.265,0,0,86,3.115,85,3.857,85,3.485
D,Tete,4.3,4.3,Fulham,63,1.755,0,0,63,1.481,62,2.864,62,2.223
M,Mendy,4.2,4.2,Leicester,10,0.345,10,0.349,9,0.292,10,0.348,10,0.302
D,Dunne,3.8,3.8,Burnley,0,0,1,0.031,0,0,0,0,1,0.029
D,Thomas,3.9,3.9,Burnley,0,0,0,0,0,0,0,0,0,0
D,Carter-Vickers,3.9,3.9,Spurs,0,0,0,0,0,0,0,0,0,0
D,Woods,4.0,4.0,Crystal Palace,0,0,0,0,0,0,0,0,0,0
G,Forster,4.0,4.0,Southampton,84,3.037,0,0,84,3.183,84,2.935,84,3.5
M,Tella,4.3,4.3,Southampton,20,0.83,0,0,23,0.983,22,0.845,24,1.124
D,Odoi,4.2,4.2,Fulham,0,0,0,0,1,0.023,2,0.082,2,0.065
M,Elneny,4.2,4.2,Arsenal,11,0.394,11,0.385,12,0.436,13,0.493,13,0.405
G,Macey,4.0,4.0,Arsenal,0,0,0,0,0,0,0,0,0,0
G,Steele,3.9,3.9,Brighton,0,0,0,0,0,0,0,0,0,0
D,Jagielka,3.9,3.9,Sheffield Utd,45,1.232,36,1.036,28,0.578,22,0.833,20,0.494
D,Ivanovic,4.4,4.4,West Brom,0,0,0,0,0,0,0,0,0,0
M,Thiago,5.5,5.5,Liverpool,57,1.974,55,2.156,58,1.817,56,2.089,58,2.171
G,Caprile,4.0,4.0,Leeds,0,0,0,0,0,0,0,0,0,0
M,Bogusz,4.3,4.3,Leeds,0,0,0,0,0,0,0,0,0,0
D,Inniss,4.0,4.0,Crystal Palace,0,0,0,0,0,0,0,0,0,0
M,Benson,4.4,4.4,Burnley,3,0.1,3,0.106,3,0.109,3,0.106,3,0.111
D,Driscoll-Glennon,3.9,3.9,Burnley,0,0,0,0,0,0,1,0.032,0,0
M,Bernabé,4.5,4.5,Man City,0,0,0,0,0,0,0,0,0,0
G,Steffen,4.4,4.4,Man City,0,0,0,0,0,0,0,0,1,0.052
F,Delap,4.3,4.3,Man City,0,0,0,0,0,0,0,0,0,0
M,Traoré,5.8,5.8,Aston Villa,42,1.601,63,3.525,63,2.792,62,2.631,62,3.125
M,Ünder,5.7,5.7,Leicester,0,0,0,0,0,0,0,0,0,0
D,Reguilón,5.5,5.5,Spurs,71,5.996,0,0,76,4.295,70,2.441,70,3.226
M,Bale,9.2,9.2,Spurs,34,3.77,0,0,34,2.167,35,1.862,35,1.916
M,Gallagher,5.5,5.5,West Brom,71,2.186,68,2.16,67,2.245,66,1.957,67,1.991
D,Hoever,4.4,4.4,Wolves,16,0.803,13,0.575,13,0.552,12,0.452,12,0.344
D,Semedo,5.2,5.2,Wolves,81,4.143,79,3.551,77,3.322,77,2.95,76,2.176
G,Rúnarsson,4.4,4.4,Arsenal,0,0,0,0,0,0,0,0,0,0
G,Mendy,5.2,5.2,Chelsea,87,4.139,87,3.814,86,4.246,86,3.174,85,3.714
D,Llorente,4.4,4.4,Leeds,66,1.416,65,1.6,65,1.935,61,1.764,61,2.281
M,Molumby,4.5,4.5,Brighton,0,0,0,0,0,0,0,0,0,0
M,Goodridge,4.5,4.5,Burnley,0,0,0,0,0,0,0,0,0,0
M,Palmer,4.4,4.4,Man City,0,0,0,0,0,0,0,0,0,0
M,Shabani,4.4,4.4,Wolves,0,0,0,0,0,0,0,0,0,0
M,Ramsey,4.5,4.5,Aston Villa,48,1.606,35,1.655,31,1.225,33,1.263,34,1.477
M,Krovinovic,4.9,4.9,West Brom,0,0,0,0,0,0,0,0,0,0
D,Dias,6.2,6.2,Man City,65,2.965,0,0,69,3.824,68,2.807,67,3.654
M,Lookman,4.9,4.9,Fulham,63,2.65,0,0,79,2.989,79,4.319,79,3.84
D,Coufal,4.6,4.6,West Ham,80,3.379,78,2.135,76,3.165,75,2.844,74,2.482
D,Nkounkou,4.0,4.0,Everton,1,0.03,1,0.027,1,0.036,0,0,1,0.047
G,Kelleher,4.5,4.5,Liverpool,0,0,0,0,0,0,0,0,0,0
D,Fofana,5.0,5.0,Leicester,79,3.737,78,3.964,75,2.858,74,3.598,73,1.868
D,Aina,4.5,4.5,Fulham,73,1.994,0,0,70,1.642,70,3.247,68,2.442
D,Ait Nouri,5.0,5.0,Wolves,60,3.051,45,2.005,34,1.456,27,1.013,27,0.76
F,Carlos Vinicius,6.9,6.9,Spurs,21,2.166,0,0,23,1.299,22,1.106,24,1.199
M,Diallo,4.5,4.5,Southampton,66,1.82,0,0,66,1.86,65,1.688,64,1.934
D,Godfrey,5.0,5.0,Everton,75,2.228,72,1.832,70,2.454,70,2.095,69,3.308
M,Partey,4.9,4.9,Arsenal,62,2.241,62,2.172,60,2.214,60,2.358,60,1.753
D,Telles,5.3,5.3,Man Utd,5,0.294,7,0.294,8,0.28,9,0.396,7,0.309
F,Cavani,7.8,7.8,Man Utd,72,4.662,65,3.748,65,3.323,65,3.639,64,3.456
M,Raphinha,5.5,5.5,Leeds,59,2.554,70,3.124,79,3.592,79,3.762,79,4.136
D,Andersen,4.5,4.5,Fulham,84,2.194,0,0,81,1.791,80,3.53,78,2.659
D,Adarabioyo,4.5,4.5,Fulham,88,2.313,0,0,83,1.872,82,3.588,80,2.733
G,Olsen,4.5,4.5,Everton,3,0.115,4,0.148,5,0.206,5,0.194,4,0.192
F,Zeqiri,5.0,5.0,Brighton,3,0.127,3,0.16,3,0.159,3,0.143,4,0.205
M,Pellistri,5.2,5.2,Man Utd,0,0,0,0,0,0,0,0,0,0
D,Dawson,4.5,4.5,West Ham,80,3.191,71,1.866,67,2.654,63,2.276,64,2.059
D,Clyne,4.5,4.5,Crystal Palace,0,0,10,0.23,18,0.282,28,1.046,39,1.151
G,Henderson,4.0,4.0,Crystal Palace,0,0,0,0,0,0,0,0,0,0
F,Slimani,4.9,4.9,Leicester,0,0,0,0,0,0,0,0,0,0
G,Verrips,4.0,4.0,Sheffield Utd,0,0,0,0,0,0,0,0,0,0
M,Otasowie,4.5,4.5,Wolves,5,0.185,3,0.106,4,0.139,3,0.101,3,0.096
F,Grant,5.6,5.6,West Brom,4,0.185,5,0.243,5,0.253,6,0.269,5,0.228
G,Norris,4.0,4.0,Burnley,0,0,0,0,0,0,0,0,0,0
D,Rodon,5.0,5.0,Spurs,54,4.037,0,0,54,2.629,55,1.636,53,2.154
D,Kongolo,4.3,4.3,Fulham,0,0,0,0,2,0.048,2,0.086,2,0.069
G,Butland,4.5,4.5,Crystal Palace,0,0,0,0,0,0,0,0,0,0
M,Benrahma,5.9,5.9,West Ham,58,3.029,51,2.119,47,2.411,44,2.182,43,1.96
F,Welbeck,5.5,5.5,Brighton,64,2.446,61,3.136,60,3.062,59,2.655,59,2.905
D,Phillips,4.1,4.1,Liverpool,80,2.816,78,3.917,78,2.21,77,3.416,76,3.541
F,N'Lundulu,4.5,4.5,Southampton,2,0.097,0,0,3,0.151,3,0.135,3,0.162
F,Thompson,4.5,4.5,Burnley,0,0,0,0,0,0,0,0,0,0
F,Richardson,4.5,4.5,Burnley,2,0.086,3,0.142,3,0.153,3,0.142,3,0.159
G,Ziger,4.0,4.0,Chelsea,0,0,0,0,0,0,0,0,0,0
D,Rhys Williams,4.0,4.0,Liverpool,7,0.252,8,0.4,10,0.297,10,0.447,10,0.467
G,Trafford,4.0,4.0,Man City,0,0,0,0,0,0,0,0,0,0
F,Simms,4.5,4.5,Everton,0,0,0,0,0,0,0,0,0,0
G,Sánchez,4.5,4.5,Brighton,87,3.201,86,4.072,85,3.508,85,3.649,84,3.512
D,Ramsay,4.0,4.0,Southampton,0,0,0,0,1,0.029,1,0.019,1,0.036
M,Jenkins,4.5,4.5,Leeds,0,0,0,0,0,0,0,0,0,0
D,Peltier,3.9,3.9,West Brom,3,0.067,4,0.094,5,0.151,4,0.078,5,0.086
M,Clarkson,4.5,4.5,Liverpool,0,0,0,0,0,0,0,0,0,0
M,Anderson,4.5,4.5,Newcastle,0,0,0,0,0,0,0,0,0,0
D,Bryan,3.9,3.9,Sheffield Utd,36,0.979,23,0.661,19,0.392,15,0.567,12,0.296
G,Grant,4.0,4.0,Man Utd,0,0,0,0,0,0,0,0,0,0
M,Anjorin,4.5,4.5,Chelsea,0,0,1,0.045,0,0,0,0,1,0.044
G,Langley,3.9,3.9,Newcastle,0,0,0,0,0,0,0,0,0,0
M,Cain,4.5,4.5,Liverpool,0,0,0,0,0,0,0,0,0,0
G,Carson,3.9,3.9,Man City,0,0,0,0,0,0,0,0,0,0
M,Nmecha,4.5,4.5,Man City,0,0,0,0,0,0,0,0,0,0
M,Corbeanu,4.5,4.5,Wolves,4,0.179,2,0.086,2,0.083,1,0.04,2,0.075
M,Perry,4.5,4.5,Wolves,3,0.121,3,0.117,3,0.114,1,0.036,1,0.035
M,Mancini,4.4,4.4,Burnley,0,0,0,0,0,0,0,0,0,0
F,Mumbongo,4.5,4.5,Burnley,5,0.209,5,0.224,6,0.288,6,0.269,7,0.35
M,Cundle,4.5,4.5,Wolves,3,0.127,2,0.082,2,0.079,1,0.038,1,0.036
D,Richards,4.0,4.0,Wolves,0,0,0,0,0,0,0,0,0,0
D,Marques,3.9,3.9,Wolves,0,0,0,0,0,0,0,0,0,0
G,Söndergaard,4.0,4.0,Wolves,0,0,0,0,0,0,0,0,0,0
F,Hackford,4.4,4.4,Sheffield Utd,0,0,0,0,0,0,0,0,0,0
F,Huggins,4.5,4.5,Leeds,0,0,0,0,0,0,0,0,0,0
D,Cresswell,4.0,4.0,Leeds,2,0.046,2,0.053,2,0.062,1,0.03,2,0.076
F,Diaby,4.5,4.5,West Brom,0,0,0,0,0,0,0,0,0,0
D,Mbete,4.0,4.0,Man City,0,0,0,0,0,0,0,0,0,0
D,Harwood-Bellis,4.0,4.0,Man City,0,0,0,0,0,0,0,0,0,0
M,Chauke,4.4,4.4,Southampton,0,0,0,0,0,0,0,0,0,0
G,Lewis,4.0,4.0,Southampton,0,0,0,0,0,0,0,0,0,0
F,Cutrone,5.9,5.9,Wolves,0,0,0,0,0,0,0,0,0,0
M,Tau,4.9,4.9,Brighton,1,0.042,1,0.056,2,0.108,2,0.096,2,0.105
M,Moder,5.0,5.0,Brighton,21,0.718,22,0.926,23,0.915,23,0.856,25,0.975
D,Lonwijk,4.0,4.0,Wolves,0,0,0,0,0,0,0,0,0,0
M,Khadra,4.5,4.5,Brighton,0,0,0,0,0,0,0,0,0,0
M,Jenks,4.5,4.5,Brighton,0,0,0,0,0,0,0,0,0,0
M,Sanders,4.5,4.5,Brighton,0,0,0,0,0,0,0,0,0,0
M,Weir,4.5,4.5,Brighton,0,0,0,0,0,0,0,0,0,0
M,Ferry,4.5,4.5,Southampton,0,0,0,0,0,0,0,0,1,0.04
D,Tchaptchet,4.0,4.0,Southampton,0,0,0,0,1,0.03,0,0,1,0.037
M,Watts,4.5,4.5,Southampton,0,0,0,0,2,0.074,3,0.102,4,0.157
D,Alves,4.0,4.0,West Ham,0,0,0,0,0,0,0,0,0,0
F,Odubeko,4.5,4.5,West Ham,0,0,0,0,0,0,0,0,0,0
G,Lonergan,4.0,4.0,West Brom,0,0,0,0,0,0,0,0,0,0
M,Diallo,5.4,5.4,Man Utd,3,0.132,5,0.199,5,0.185,5,0.197,7,0.272
F,Mateta,5.4,5.4,Crystal Palace,0,0,8,0.343,9,0.364,9,0.463,9,0.444
F,Willian José,6.8,6.8,Wolves,56,3.087,49,2.605,38,1.986,30,1.481,32,1.439
M,Jankewitz,4.5,4.5,Southampton,0,0,0,0,3,0.11,1,0.034,3,0.117
M,Onyango,4.5,4.5,Everton,1,0.038,0,0,0,0,0,0,0,0
M,Ødegaard,5.9,5.9,Arsenal,36,1.783,55,2.643,55,2.784,55,2.997,54,2.085
D,Gordon,4.0,4.0,Sheffield Utd,1,0.029,1,0.03,1,0.022,0,0,0,0
M,Sanson,5.5,5.5,Aston Villa,18,0.639,34,1.641,44,1.734,44,1.671,43,1.882
F,Diagne,6.0,6.0,West Brom,69,2.777,68,2.947,66,3.015,66,2.616,66,2.661
D,Bueno,4.0,4.0,Wolves,0,0,0,0,0,0,0,0,0,0
M,Devine,4.4,4.4,Spurs,0,0,0,0,0,0,0,0,0,0
F,King,5.1,5.1,Everton,30,1.348,26,1.106,20,0.996,18,0.843,20,1.074
D,Kabak,5.0,5.0,Liverpool,81,3.008,79,4.08,78,2.276,77,3.523,76,3.638
D,Davies,4.8,4.8,Liverpool,0,0,0,0,0,0,0,0,0,0
M,Yokuslu,4.5,4.5,West Brom,78,2.058,74,2.051,74,2.167,74,1.938,72,1.886
M,Finnigan,4.5,4.5,Southampton,0,0,0,0,0,0,0,0,1,0.04
M,Ndiaye,4.5,4.5,Sheffield Utd,4,0.133,1,0.033,1,0.032,0,0,1,0.032
M,Brunt,4.5,4.5,Sheffield Utd,0,0,0,0,0,0,0,0,0,0
D,Nartey,4.0,4.0,Burnley,0,0,0,0,0,0,1,0.032,1,0.03
M,Gomes,4.5,4.5,Man City,0,0,0,0,0,0,0,0,0,0
D,Daley-Campbell,4.0,4.0,Leicester,1,0.05,1,0.053,0,0,0,0,0,0
M,Leshabela,4.4,4.4,Leicester,1,0.04,1,0.041,0,0,0,0,0,0
G,McGill,3.9,3.9,Brighton,0,0,0,0,0,0,0,0,0,0
D,Karbownik,4.5,4.5,Brighton,2,0.05,3,0.136,3,0.105,3,0.11,4,0.146
M,Caicedo,5.0,5.0,Brighton,2,0.072,2,0.09,2,0.086,2,0.08,2,0.084
F,Maja,5.3,5.3,Fulham,37,1.607,0,0,40,1.61,36,1.972,37,1.858
F,Scarlett,4.5,4.5,Spurs,0,0,0,0,0,0,0,0,0,0
F,Gelhardt,4.5,4.5,Leeds,0,0,0,0,0,0,0,0,0,0
