,can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,price_change_percent,price_change_hourly_rate,price_change_projections,price_change_locked_until,price_change_calibrating,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,known_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,scout_risks,scout_news_link,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90
14,True,True,,,184029,0,0,1,-1,7.0,246,"[{'offset': 0, 'projected_percent': '8.0', 'likelihood': 1}, {'offset': 1, 'projected_percent': '11.4', 'likelihood': 1}, {'offset': 2, 'projected_percent': '14.8', 'likelihood': 1}]",,False,0,3,5.5,5.5,0,Martin,5.5,15,False,,,66,184029.jpg,11.0,False,Ødegaard,11.8,False,,a,1,3,11,304526,14967,44209,7349,0.8,1.7,Ødegaard,,161.0,2021-08-20,1998-12-17,False,p184029,75,1,0,1,0,0,0,0,0,0,0,3,41,50.6,41.5,31.0,12.3,1,4,3,8,1,0.21,0.10,0.31,0.06,4.0,,,,3.0,,[],,6,4,13,11,27,13,6,5,0.25,0.0,0.12,0.37,0.07,0.0,31,20,27,14,8,5,34,12,1.2,1.2,9.6
15,True,True,,,248857,0,0,-1,1,-10.0,-24,"[{'offset': 0, 'projected_percent': '-13.4', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-25.0', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-36.6', 'likelihood': -2}]",,False,0,3,0.5,0.5,0,Noni,0.5,16,False,,,64,248857.jpg,1.0,False,Madueke,0.3,False,,a,1,3,1,1685,273,8794,563,0.1,0.2,Madueke,,241.0,2025-07-18,2002-03-10,False,p248857,22,0,0,0,0,0,0,0,0,0,0,0,8,9.4,43.1,0.0,5.3,0,2,0,2,0,0.00,0.04,0.04,0.15,6.0,,,,,,[],,171,67,11,9,605,263,70,37,0.0,0.0,0.16,0.16,0.61,0.0,54,38,311,151,305,150,295,99,0.0,0.0,8.18
16,True,True,,,195384,-1,1,-1,1,-2.8,-46,"[{'offset': 0, 'projected_percent': '-4.7', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-11.3', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-17.8', 'likelihood': -1}]",,False,0,3,0.5,0.5,0,Mikel,0.5,17,False,,,59,195384.jpg,1.0,False,Merino Zazón,0.6,False,,a,1,3,1,2922,500,16800,1543,0.1,0.2,Merino,,200.0,2024-08-27,1996-06-22,False,p195384,14,0,0,0,0,0,0,0,0,0,0,0,5,3.6,1.2,14.0,1.9,0,2,0,2,0,0.14,0.02,0.16,0.15,,,,,,,[],,233,103,216,121,73,40,186,83,0.9,0.0,0.13,1.03,0.96,0.0,108,69,298,143,290,140,242,82,0.0,0.0,12.86
17,True,True,,,444145,0,0,-1,1,-21.3,-17,"[{'offset': 0, 'projected_percent': '-25.0', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-37.5', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-50.1', 'likelihood': -3}]",,False,0,3,0.0,0.0,0,Gabriel,0.0,18,False,,,64,444145.jpg,0.0,False,Martinelli Silva,0.2,False,,a,1,3,0,1543,225,7552,516,0.0,0.0,Martinelli,Gabriel Martinelli,30.0,2019-07-15,2001-06-18,False,p444145,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,607,266,609,267,606,264,609,267,0.0,0.0,0.0,0.0,0.0,0.0,55,39,605,266,605,266,343,125,0.0,0.0,0.0
18,True,True,,,481655,-1,1,-1,1,-2.0,-51,"[{'offset': 0, 'projected_percent': '-3.3', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-7.9', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-12.4', 'likelihood': -1}]",,False,0,3,0.5,0.5,0,Martín,0.5,19,False,,,54,481655.jpg,1.0,False,Zubimendi Ibáñez,0.9,False,,a,1,3,1,2053,474,22312,1720,0.1,0.2,Zubimendi,,200.0,2025-07-06,1999-02-02,False,p481655,22,0,0,0,0,0,0,0,0,0,0,0,3,3.8,2.3,0.0,0.6,0,2,1,3,0,0.00,0.02,0.02,0.15,,,,,,,[],,228,100,178,104,517,208,253,114,0.0,0.0,0.08,0.08,0.61,0.0,225,139,278,132,266,124,199,65,0.0,0.0,12.27
19,True,True,,,616077,0,0,-1,1,-8.0,-3,"[{'offset': 0, 'projected_percent': '-9.3', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-13.6', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-17.9', 'likelihood': -1}]",,False,0,3,0.0,0.0,0,Max,0.0,20,False,,,54,616077.jpg,0.0,False,Dowman,0.1,False,,a,1,3,0,612,139,2542,212,0.0,0.0,Dowman,,241.0,2025-07-22,2009-12-31,False,p616077,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,536,223,549,232,518,209,552,230,0.0,0.0,0.0,0.0,0.0,0.0,226,140,553,232,553,232,438,175,0.0,0.0,0.0
20,True,True,,,499175,0,0,0,0,-101.2,-3,"[{'offset': 0, 'projected_percent': '-109.3', 'likelihood': -5}, {'offset': 1, 'projected_percent': '-137.4', 'likelihood': -5}, {'offset': 2, 'projected_percent': '-165.5', 'likelihood': -5}]",,False,0,3,0.0,0.0,0,Ethan,0.0,22,False,,,55,499175.jpg,0.0,False,Nwaneri,0.0,False,,a,1,3,0,95,19,358,34,0.0,0.0,Nwaneri,,241.0,2022-09-17,2007-03-21,False,p499175,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,567,242,580,250,566,240,580,248,0.0,0.0,0.0,0.0,0.0,0.0,194,122,580,250,580,250,576,244,0.0,0.0,0.0
21,True,True,,,438098,0,0,0,0,-62.3,0,"[{'offset': 0, 'projected_percent': '-62.3', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-62.3', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-62.3', 'likelihood': -3}]",,False,0,3,0.0,0.0,0,Fábio,0.0,23,False,,,55,438098.jpg,0.0,False,Ferreira Vieira,0.0,False,,a,1,3,0,102,22,234,19,0.0,0.0,Fábio Vieira,Fábio Vieira,173.0,2022-06-21,2000-05-30,False,p438098,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,555,234,568,242,548,228,569,240,0.0,0.0,0.0,0.0,0.0,0.0,164,102,571,242,571,242,590,251,0.0,0.0,0.0
22,True,False,0.0,,200641,0,0,0,0,0.0,-4,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,3,0.0,0.0,0,Reiss,0.0,24,False,has departed the club as a free agent.,2026-08-29T00:33:08.556767Z,55,200641.jpg,0.0,False,Nelson,0.0,False,,u,1,3,0,68,4,227,55,0.0,0.0,Nelson,,241.0,2017-07-12,1999-12-10,False,p200641,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,544,226,559,235,533,217,560,233,0.0,0.0,0.0,0.0,0.0,0.0,135,84,561,235,561,235,593,253,0.0,0.0,0.0
23,True,True,,,224117,0,0,-1,1,-27.5,-413,"[{'offset': 0, 'projected_percent': '-30.2', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-39.3', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-48.5', 'likelihood': -3}]",,False,0,4,0.0,0.0,0,Viktor,0.0,25,False,,,74,224117.jpg,0.0,False,Gyökeres,6.5,False,,a,1,3,0,9954,1178,250191,12062,0.0,0.0,Gyökeres,,206.0,2025-07-26,1998-06-04,False,p224117,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,2.0,,[],,617,71,618,71,618,71,618,71,0.0,0.0,0.0,0.0,0.0,0.0,21,8,614,70,614,70,62,10,0.0,0.0,0.0
24,True,True,,,219847,0,0,0,0,75.0,46,"[{'offset': 0, 'projected_percent': '75.1', 'likelihood': 3}, {'offset': 1, 'projected_percent': '75.8', 'likelihood': 3}, {'offset': 2, 'projected_percent': '76.4', 'likelihood': 3}]",,False,0,4,3.0,3.0,0,Kai,3.0,26,False,,,75,219847.jpg,6.0,False,Havertz,7.5,False,,a,1,3,6,196996,9388,47480,8655,0.4,0.8,Havertz,,80.0,2023-06-28,1999-06-11,False,p219847,90,1,0,1,0,0,0,0,0,0,0,0,34,37.2,13.2,25.0,7.5,2,0,0,2,1,0.26,0.03,0.29,0.20,,,,,,,[],,35,5,98,9,38,10,38,7,0.26,0.0,0.03,0.29,0.2,0.0,16,6,84,9,61,5,54,7,1.0,1.0,2.0
25,True,True,,,205651,0,0,0,0,-84.7,-16,"[{'offset': 0, 'projected_percent': '-86.6', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-93.5', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-100.4', 'likelihood': -5}]",,False,0,4,0.0,0.0,0,Gabriel,0.0,27,False,,,60,205651.jpg,0.0,False,Fernando de Jesus,0.3,False,,a,1,3,0,2470,556,7876,698,0.0,0.0,G.Jesus,Gabriel Jesus,30.0,2022-07-04,1997-04-03,False,p205651,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,591,62,596,65,586,64,596,65,0.0,0.0,0.0,0.0,0.0,0.0,68,17,594,65,594,65,291,50,0.0,0.0,0.0
26,True,True,,,199798,0,0,0,0,-93.5,-365,"[{'offset': 0, 'projected_percent': '-95.0', 'likelihood': -4}, {'offset': 1, 'projected_percent': '-99.9', 'likelihood': -4}, {'offset': 2, 'projected_percent': '-104.8', 'likelihood': -5}]",,False,0,2,0.0,0.0,0,Ezri,0.0,31,False,,,45,199798.jpg,0.0,False,Konsa Ngoyo,10.7,False,,a,1,3,0,61753,11932,245450,15863,0.0,0.0,Konsa,,241.0,2026-08-21,1997-10-23,False,p199798,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,354,145,358,149,287,124,371,146,0.0,0.0,0.0,0.0,0.0,0.0,438,99,391,147,391,147,36,12,0.0,0.0,0.0
27,True,True,75.0,75.0,208706,0,0,-1,1,-16.1,-332,"[{'offset': 0, 'projected_percent': '-18.9', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-28.9', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-38.8', 'likelihood': -2}]",,False,0,3,0.0,0.0,0,Bruno,0.0,452,False,Thigh injury - 75% chance of playing,2026-08-20T17:00:08.846118Z,69,208706.jpg,0.0,False,Guimarães Rodriguez Moura,2.6,False,,d,1,3,0,1018,168,135668,9113,0.0,0.0,Bruno G.,Bruno Guimarães,30.0,2026-08-08,1997-11-16,False,p208706,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,5.0,,,,4.0,,[],https://www.arsenal.com/news/every-word-from-mikel-artetas-pre-coventry-presser-agLtL1y0uKj3,614,271,616,272,615,271,616,272,0.0,0.0,0.0,0.0,0.0,0.0,30,19,612,271,612,271,113,35,0.0,0.0,0.0
28,True,True,,,439509,0,0,0,0,94.9,214,"[{'offset': 0, 'projected_percent': '95.7', 'likelihood': 4}, {'offset': 1, 'projected_percent': '98.7', 'likelihood': 4}, {'offset': 2, 'projected_percent': '101.7', 'likelihood': 5}]",,False,0,3,3.0,3.0,0,Christos,3.0,557,False,,,65,439509.jpg,6.0,False,Tzolis,26.0,False,,a,1,3,6,259420,22733,68711,13011,0.5,0.9,Tzolis,,83.0,2026-07-23,2002-01-30,False,p439509,75,0,1,1,0,0,0,0,0,0,0,0,30,17.0,39.8,30.0,8.7,2,3,1,6,1,0.19,0.14,0.33,0.06,3.0,,,,,,[],,102,35,16,14,29,15,24,15,0.23,0.0,0.17,0.4,0.07,0.0,39,26,83,38,59,25,11,5,1.2,1.2,7.2
29,True,True,,,98980,0,0,0,0,-50.6,-39,"[{'offset': 0, 'projected_percent': '-51.0', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-52.4', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-53.7', 'likelihood': -3}]",,False,0,1,0.0,0.0,0,Emiliano,0.0,28,False,,,50,98980.jpg,0.0,False,Martínez Romero,4.1,False,,a,2,7,0,20694,6184,61374,4575,0.0,0.0,Martinez,Emiliano Martínez,10.0,2020-09-16,1992-09-02,False,p98980,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,438,61,445,50,386,50,454,61,0.0,0.0,0.0,0.0,0.0,0.0,234,7,468,61,468,61,83,11,0.0,0.0,0.0
