,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
34,0.0,0.0,88894,0,0,-3,3,0,3,0.0,0.0,0,Ross,2.0,29,False,Knock - Expected back 23 Nov,2024-11-01T16:30:07.356966Z,52,88894.jpg,1.9,Barkley,0.3,False,,i,2,7,15,15639,9,67102,2289,0.4,2.9,Barkley,241.0,271,1,1,1,3,0,0,0,3,0,0,0,57,88.8,65.8,94.0,24.8,1,0.75,0.20,0.95,1.84,219,91,175,113,109,70,186,99,,,,,,,0.25,0.0,0.07,0.32,0.61,1.0,165,100,163,73,240,104,291,96,0.33,0.33
35,0.0,0.0,491287,0,0,-1,1,0,3,0.0,0.0,0,Enzo,0.0,30,False,Loaned to Valencia CF,2024-08-31T06:33:47.934620Z,49,491287.jpg,0.0,Barrenechea,0.0,False,,u,2,7,0,872,0,5013,16,0.0,0.0,Barrenechea,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,638,287,633,288,628,285,639,288,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,288,189,613,271,639,288,591,252,0.0,0.0
36,,,195546,0,0,-2,2,0,3,-0.8,-0.3,0,Emiliano,0.2,31,False,,,53,195546.jpg,1.0,Buendía Stati,0.1,False,,a,2,7,4,4911,71,11919,177,0.0,0.8,Buendia,10.0,20,0,0,0,0,0,0,0,0,0,0,0,14,3.4,7.0,3.0,1.3,0,0.09,0.01,0.10,0.37,419,204,352,195,358,195,416,204,,,3.0,,,,0.4,0.0,0.04,0.44,1.66,0.0,153,90,356,179,402,200,453,167,0.0,0.0
37,75.0,100.0,199796,0,0,-1,1,0,2,1.1,2.0,1,Matty,2.5,32,False,Calf injury - 75% chance of playing,2024-11-04T00:00:07.281139Z,44,199796.jpg,2.2,Cash,1.2,False,,d,2,7,13,65834,983,252341,2536,0.6,3.0,Cash,172.0,425,0,0,1,4,0,0,0,1,0,0,0,52,57.4,33.0,9.0,9.9,6,0.03,0.16,0.19,5.07,274,100,254,75,311,100,305,98,,,,,,,0.01,0.0,0.03,0.04,1.07,0.85,495,99,125,37,193,61,187,70,1.27,0.21
38,0.0,0.0,151589,0,0,0,0,0,3,0.0,0.0,0,Leander,0.0,33,False,On loan to Anderlecht for the rest of the season,2024-09-02T10:45:36.198316Z,45,151589.jpg,0.0,Dendoncker,0.3,False,,u,2,7,0,18187,0,82581,579,0.0,0.0,Dendoncker,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,551,224,550,230,527,218,554,227,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,365,229,504,192,558,231,317,105,0.0,0.0
39,0.0,0.0,243557,0,0,0,0,0,3,0.0,0.0,0,Moussa,0.0,34,False,Permanent transfer to Al Ittihad,2024-07-26T08:50:40.300928Z,65,243557.jpg,0.0,Diaby,0.0,False,,u,2,7,0,0,0,3258,7,0.0,0.0,Diaby,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,671,307,671,307,671,307,671,307,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,46,26,662,302,670,307,604,262,0.0,0.0
40,100.0,100.0,165659,0,0,0,0,0,2,1.0,1.5,0,Diego Carlos,2.0,35,False,,2024-09-25T21:30:06.256588Z,45,165659.jpg,2.2,Santos Silva,0.5,False,,a,2,7,11,29835,914,52443,1375,0.4,2.4,Diego Carlos,30.0,378,0,0,1,7,0,0,0,0,0,0,0,30,59.2,5.4,4.0,6.9,3,0.39,0.04,0.43,5.36,271,99,360,119,348,117,329,108,,,,,,,0.09,0.0,0.01,0.1,1.28,1.67,368,58,153,46,197,64,263,96,0.71,0.24
41,,,101188,0,0,2,-2,2,2,3.8,4.3,0,Lucas,4.8,36,False,,,47,101188.jpg,3.5,Digne,9.5,False,,a,2,7,35,1145992,24518,426660,23034,1.0,7.4,Digne,73.0,768,0,3,2,13,0,0,0,3,0,0,6,145,183.0,204.2,35.0,42.3,10,0.29,1.65,1.94,9.45,79,27,36,4,222,62,75,12,2.0,,2.0,,,,0.03,0.0,0.19,0.22,1.11,1.52,331,40,28,8,72,16,47,17,1.17,0.23
42,0.0,0.0,461421,0,0,0,0,0,3,0.0,0.0,0,Lewis,0.0,37,False,Permanent transfer to West Bromwich Albion,2024-08-07T08:21:33.016106Z,50,461421.jpg,0.0,Dobbin,0.0,False,,u,2,7,0,0,0,257,1,0.0,0.0,Dobbin,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,646,293,644,294,642,292,647,294,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,229,148,625,281,647,294,663,300,0.0,0.0
43,,,476344,0,0,1,-1,0,4,0.0,0.5,1,Jhon,1.0,38,False,,,61,476344.jpg,3.0,Durán,4.3,False,,a,2,7,30,942840,3298,600227,33118,0.2,4.9,Duran,48.0,253,4,0,0,8,0,0,0,1,0,0,5,124,148.2,24.0,140.0,31.3,0,2.38,0.18,2.56,4.93,128,16,278,33,68,24,139,21,,,,,,,0.85,0.0,0.06,0.91,1.75,2.85,76,21,256,33,124,23,86,16,0.0,0.0
44,,,462492,0,0,0,0,0,1,-1.0,-0.5,0,Joe,0.0,39,False,,,40,462492.jpg,0.0,Gauci,0.9,False,,a,2,7,0,56190,406,36867,816,0.0,0.0,Gauci,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,481,52,467,34,430,26,484,52,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,630,64,406,45,487,52,214,30,0.0,0.0
45,,,123354,0,0,0,0,0,2,-1.0,-0.5,0,Kortney,0.0,40,False,,,40,123354.jpg,0.0,Hause,0.6,False,,a,2,7,0,32302,164,38937,794,0.0,0.0,Hause,241.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,452,155,437,154,398,137,455,155,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,592,164,374,126,460,154,242,88,0.0,0.0
46,0.0,0.0,469247,0,0,-1,1,0,3,0.0,0.0,0,Samuel,0.0,41,False,Season long loan to Bologna,2024-08-29T11:07:04.555253Z,54,469247.jpg,0.0,Iling-Junior,0.0,False,,u,2,7,0,342,0,6499,13,0.0,0.0,Iling Jr,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,662,302,661,302,658,300,662,302,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,140,83,646,292,661,302,584,248,0.0,0.0
47,100.0,100.0,226944,0,0,0,0,0,3,-0.5,0.0,1,Boubacar,0.5,42,False,,2024-07-17T13:30:04.954579Z,50,226944.jpg,1.0,Kamara,0.0,False,,a,2,7,2,1097,114,684,72,0.1,0.4,Kamara,73.0,17,0,0,0,2,0,0,0,0,0,0,0,10,4.0,1.6,0.0,0.6,0,0.00,0.01,0.01,0.25,416,202,389,209,636,288,429,212,,,,,,,0.0,0.0,0.05,0.05,1.32,10.59,214,136,312,152,396,197,624,276,0.0,0.0
48,0.0,0.0,465390,0,0,0,0,0,2,0.0,0.0,0,Kaine,0.0,43,False,Has joined Preston North End for the rest of the season,2024-08-09T11:14:21.895838Z,40,465390.jpg,0.0,Kesler-Hayden,0.0,False,,u,2,7,0,0,0,1425,10,0.0,0.0,Kesler-Hayden,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,485,170,471,169,434,154,488,170,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,634,187,410,143,491,167,629,209,0.0,0.0
