Pos,Name,BV,SV,Team,34_xMins,34_Pts,35_xMins,35_Pts,36_xMins,36_Pts,37_xMins,37_Pts,38_xMins,38_Pts
D,Konsa,4.7,4.7,Aston Villa,88,2.351,85,4.674,83,2.955,84,1.888,81,1.859
D,Guilbert,4.3,4.3,Aston Villa,0,,0,,0,,0,,0,
F,Wesley,6.0,6.0,Aston Villa,24,1.144,23,2.251,27,1.389,27,1.239,27,1.183
F,Samatta,5.9,5.9,Aston Villa,0,,0,,0,,0,,0,
F,Davis,4.2,4.2,Aston Villa,14,0.626,15,1.357,19,0.898,19,0.813,21,0.86
F,Vassilev,4.3,4.3,Aston Villa,0,,0,,0,,0,,0,
M,Douglas Luiz,4.8,4.8,Aston Villa,78,2.203,77,4.512,76,2.381,73,2.062,73,2.036
F,Murray,4.8,4.8,Brighton,0,,0,,0,,0,,0,
M,Lallana,6.2,6.2,Brighton,37,1.521,64,2.396,64,2.519,60,1.971,62,2.189
M,Stephens,4.2,4.2,Burnley,3,0.1,4,0.132,4,0.135,5,0.157,6,0.213
G,Button,3.9,3.9,West Brom,0,0,0,0,0,0,0,0,2,0.072
M,Groß,5.8,5.8,Brighton,73,3.544,66,2.94,68,3.25,67,2.493,69,2.844
D,Duffy,4.3,4.3,Brighton,0,,0,,0,,0,,0,
M,Pröpper,4.7,4.7,Brighton,12,0.427,10,0.348,13,0.462,13,0.415,12,0.401
M,Mooy,5.0,5.0,Brighton,0,,0,,0,,0,,0,
D,Burn,4.2,4.2,Brighton,37,1.382,40,1.545,35,1.366,43,1.009,41,1.244
D,Dunk,4.9,4.9,Brighton,88,3.318,83,3.236,84,3.327,82,1.839,82,2.446
D,Montoya,4.5,4.5,Brighton,0,,0,,0,,0,,0,
F,Andone,4.8,4.8,Brighton,0,0,8,0.404,12,0.647,17,0.732,16,0.759
M,March,4.9,4.9,Brighton,0,,0,,0,,0,,0,
D,Webster,4.3,4.3,Brighton,87,3.063,86,3.216,84,3.137,81,1.816,81,2.362
D,Veltman,4.4,4.4,Brighton,74,3.022,71,2.978,67,2.844,71,1.767,68,2.206
F,Maupay,6.0,6.0,Brighton,74,4.277,70,3.564,70,3.908,67,2.839,68,3.262
M,Trossard,5.7,5.7,Brighton,75,3.641,71,3.176,71,3.393,70,2.611,69,2.866
G,Ryan,4.1,4.1,Arsenal,1,0.041,2,0.161,0,0,4,0.173,2,0.084
M,Jahanbakhsh,5.4,5.4,Brighton,16,0.732,14,0.594,13,0.584,15,0.562,16,0.646
M,Izquierdo,5.5,5.5,Brighton,2,0.081,3,0.115,3,0.12,3,0.105,3,0.11
D,Clarke,4.4,4.4,Brighton,0,,0,,0,,0,,0,
D,White,4.5,4.5,Brighton,75,2.546,70,2.548,72,2.605,71,1.55,71,2.014
D,Bernardo,3.9,3.9,Brighton,0,,0,,0,,0,,0,
M,Bissouma,4.4,4.4,Brighton,82,2.497,76,2.298,77,2.39,75,1.991,75,2.125
D,Lamptey,4.6,4.6,Brighton,0,,0,,0,,0,,0,
F,Connolly,5.2,5.2,Brighton,20,1.065,15,0.727,17,0.878,17,0.716,16,0.738
M,Alzate,4.2,4.2,Brighton,2,0.08,3,0.113,2,0.078,3,0.103,3,0.108
M,Mac Allister,5.3,5.3,Brighton,32,1.456,35,1.454,37,1.629,32,1.166,35,1.382
D,Tarkowski,5.3,5.3,Burnley,89,2.597,86,2.535,86,2.371,84,1.577,81,3.224
D,Bardsley,4.4,4.4,Burnley,0,0,1,0.029,3,0.082,2,0.039,3,0.115
D,Pieters,4.3,4.3,Burnley,23,0.684,27,0.816,31,0.876,33,0.652,33,1.325
M,Cork,5.0,5.0,Burnley,45,1.414,46,1.438,51,1.609,47,1.377,48,1.624
D,Long,4.3,4.3,Burnley,0,,0,,0,,0,,0,
F,Rodriguez,5.7,5.7,Burnley,20,0.919,22,0.939,21,0.994,24,0.961,25,1.211
F,Barnes,6.0,6.0,Burnley,55,2.707,53,2.398,51,2.63,51,2.123,53,2.838
D,Mee,4.8,4.8,Burnley,89,2.579,85,2.5,83,2.266,84,1.56,82,3.267
M,Westwood,5.3,5.3,Burnley,82,2.527,83,2.512,80,2.535,79,2.228,78,2.686
M,Gudmundsson,5.4,5.4,Burnley,59,2.334,54,2.048,53,2.134,53,1.841,55,2.368
F,Wood,6.3,6.3,Burnley,67,3.778,68,3.46,69,3.987,69,3.131,66,4.018
D,Lowton,4.4,4.4,Burnley,88,2.622,87,2.656,84,2.398,83,1.621,81,3.34
F,Vydra,4.8,4.8,Burnley,37,1.956,38,1.844,37,2.018,36,1.602,36,2.051
D,Gibson,3.9,3.9,Burnley,0,,0,,0,,0,,0,
M,Brady,5.0,5.0,Burnley,0,,0,,0,,0,,0,
G,Pope,5.5,5.5,Burnley,89,3.523,88,3.523,88,3.416,88,3.203,84,3.778
D,Taylor,4.4,4.4,Burnley,73,2.162,72,2.191,69,1.946,70,1.368,70,2.86
M,Brownhill,4.9,4.9,Burnley,75,2.606,73,2.455,75,2.656,73,2.259,72,2.753
G,Peacock-Farrell,4.0,4.0,Burnley,0,0,1,0.039,1,0.038,1,0.035,4,0.175
M,McNeil,5.7,5.7,Burnley,84,3.057,82,2.852,82,3.021,80,2.546,79,3.163
G,Caballero,4.6,4.6,Chelsea,0,,0,,0,0,0,,0,
D,Azpilicueta,5.9,5.9,Chelsea,62,3.352,63,4.599,0,0,59,2.695,64,3.017
F,Giroud,6.7,6.7,Chelsea,3,0.208,4,0.473,0,0,4,0.258,4,0.269
D,Alonso,5.7,5.7,Chelsea,14,0.922,19,1.717,0,0,17,0.95,19,1.106
M,Jorginho,4.7,4.7,Chelsea,72,3.152,67,4.768,0,0,63,2.491,62,2.518
M,Barkley,5.8,5.8,Aston Villa,48,2.072,46,4.084,48,2.31,47,1.955,47,1.881
M,Kovacic,5.3,5.3,Chelsea,16,0.653,41,2.828,0,0,57,2.075,53,1.983
F,Batshuayi,5.7,5.7,Crystal Palace,4,0.182,4,0.455,5,0.285,6,0.312,6,0.267
D,Rüdiger,4.7,4.7,Chelsea,75,3.795,74,4.878,0,0,71,2.971,71,3.05
D,Zouma,5.3,5.3,Chelsea,36,1.875,35,2.463,0,0,38,1.663,39,1.757
D,Emerson,4.7,4.7,Chelsea,0,0,0,0,0,0,1,0.044,0,0
G,Arrizabalaga,4.7,4.7,Chelsea,2,0.095,5,0.395,0,0,4,0.173,6,0.262
M,Kanté,4.9,4.9,Chelsea,53,1.962,43,2.769,0,0,37,1.293,43,1.523
M,Ziyech,7.9,7.9,Chelsea,36,2.061,34,3.225,0,0,34,1.77,35,1.902
M,Loftus-Cheek,5.9,5.9,Fulham,0,0,57,2.487,58,2.285,62,2.114,57,2.511
D,Christensen,4.7,4.7,Chelsea,70,3.353,65,4.22,0,0,64,2.61,66,2.748
F,Werner,9.2,9.2,Chelsea,60,4.063,60,6.821,0,0,56,3.517,56,3.701
F,Abraham,7.1,7.1,Chelsea,8,0.579,9,1.108,0,0,10,0.67,10,0.703
M,Pulisic,8.3,8.3,Chelsea,56,3.457,55,5.623,0,0,55,3.11,55,3.253
M,Mount,7.3,7.3,Chelsea,78,4.539,73,6.947,0,0,71,3.762,71,3.947
D,Tomori,4.7,4.7,Chelsea,0,,0,,0,0,0,,0,
M,Hudson-Odoi,5.7,5.7,Chelsea,22,1.203,19,1.769,0,0,25,1.262,23,1.207
D,James,5.0,5.0,Chelsea,39,2.414,41,3.477,0,0,45,2.367,38,2.071
M,Gilmour,4.3,4.3,Chelsea,0,0,1,0.07,0,0,1,0.037,0,0
D,Cahill,4.5,4.5,Crystal Palace,32,0.62,63,4.575,57,1.923,60,1.701,56,1.003
G,Hennessey,4.3,4.3,Crystal Palace,0,0,0,0,1,0.04,1,0.037,1,0.035
D,Sakho,4.4,4.4,Crystal Palace,2,0.04,0,0,3,0.096,2,0.055,1,0.018
G,Guaita,4.8,4.8,Crystal Palace,90,3.147,89,7.359,88,3.503,87,3.241,87,3.023
D,Tomkins,4.4,4.4,Crystal Palace,63,1.147,51,3.699,54,1.804,52,1.45,52,0.88
M,McArthur,5.2,5.2,Crystal Palace,0,,0,,0,,0,,0,
M,McCarthy,4.3,4.3,Crystal Palace,40,1.105,38,2.406,44,1.365,43,1.275,43,1.176
F,Benteke,5.5,5.5,Crystal Palace,73,2.729,74,7.063,71,3.42,71,3.087,69,2.535
M,Kouyaté,4.8,4.8,Crystal Palace,76,2.027,65,4.077,65,2.014,65,1.913,68,1.821
D,Ward,4.3,4.3,Crystal Palace,58,1.052,45,3.201,48,1.575,45,1.244,47,0.815
D,Kelly,4.1,4.1,Crystal Palace,0,0,0,0,0,0,0,0,0,0
F,Wickham,4.4,4.4,Crystal Palace,0,0,0,0,0,0,1,0.046,1,0.041
M,Townsend,5.5,5.5,Crystal Palace,32,1.172,35,3.102,35,1.537,37,1.508,38,1.351
M,Milivojevic,5.6,5.6,Crystal Palace,80,2.251,80,5.508,76,2.612,74,2.379,73,2.049
D,van Aanholt,5.4,5.4,Crystal Palace,75,1.682,70,5.897,67,2.673,63,2.089,63,1.336
F,Ayew,5.6,5.6,Crystal Palace,56,1.919,56,4.542,59,2.394,56,2.119,57,1.901
M,Zaha,7.1,7.1,Crystal Palace,79,2.806,77,7.087,75,3.45,78,3.231,73,2.562
M,Schlupp,5.3,5.3,Crystal Palace,44,1.508,43,3.59,44,1.818,41,1.585,46,1.549
M,Meyer,4.7,4.7,Crystal Palace,0,,0,,0,,0,,0,
M,Riedewald,4.4,4.4,Crystal Palace,51,1.455,52,3.376,48,1.552,49,1.506,51,1.436
D,Ferguson,3.8,3.8,Crystal Palace,0,0,19,1.318,20,0.642,30,0.809,28,0.472
D,Mitchell,3.8,3.8,Crystal Palace,14,0.263,11,0.767,13,0.421,14,0.385,13,0.23
M,Pierrick,4.3,4.3,Crystal Palace,0,,0,,0,,0,,0,
M,Walcott,5.8,5.8,Southampton,68,2.834,64,5.397,65,2.951,64,2.963,63,2.649
M,Delph,4.8,4.8,Everton,13,0.425,15,0.93,19,0.669,22,0.71,20,0.557
M,Sigurdsson,6.9,6.9,Everton,69,3.616,65,6.201,66,3.921,66,3.357,61,2.254
G,Lössl,4.3,4.3,Everton,0,,0,,0,,0,,0,
D,Coleman,4.9,4.9,Everton,35,1.574,32,2.443,34,1.992,35,1.658,33,0.694
F,Tosun,6.0,6.0,Everton,0,,0,,0,,0,,0,
M,Bernard,5.7,5.7,Everton,15,0.652,13,1.057,15,0.732,19,0.817,19,0.648
D,Digne,6.1,6.1,Everton,79,3.717,76,6.04,75,4.569,70,3.422,72,1.542
D,Keane,5.1,5.1,Everton,54,2.173,76,5.293,76,4.052,74,3.205,77,1.468
G,Pickford,4.8,4.8,Everton,89,3.807,86,6.918,88,4.348,87,3.865,87,3.072
M,André Gomes,5.3,5.3,Everton,55,1.796,47,2.947,56,2.067,52,1.721,47,1.281
M,Iwobi,5.9,5.9,Everton,39,1.636,36,2.824,40,1.867,42,1.735,40,1.322
D,Kenny,4.3,4.3,Everton,0,,0,,0,,0,,0,
M,Gbamin,5.0,5.0,Everton,0,,0,,0,,0,,0,
D,Mina,5.5,5.5,Everton,45,1.815,34,2.31,39,2.036,38,1.607,37,0.691
M,Davies,5.2,5.2,Everton,39,1.358,33,2.178,41,1.594,41,1.419,33,0.948
F,Calvert-Lewin,7.5,7.5,Everton,76,4.37,72,7.609,72,4.712,72,3.995,66,2.634
D,Holgate,4.8,4.8,Everton,78,2.926,77,5.004,75,3.818,71,2.923,73,1.268
F,Richarlison,7.8,7.8,Everton,72,3.867,74,7.09,69,4.131,70,3.565,70,2.572
G,Virgínia,4.3,4.3,Everton,0,0,0,0,0,0,0,0,0,0
M,Gordon,4.3,4.3,Everton,0,,0,,0,,0,,0,
F,Kean,5.7,5.7,Everton,0,,0,,0,,0,,0,
D,Branthwaite,3.9,3.9,Everton,0,,0,,0,,0,,0,
G,Fabri,3.9,3.9,Fulham,0,0,0,0,0,0,1,0.036,0,0
M,McDonald,4.7,4.7,Fulham,0,,0,,0,,0,,0,
D,Le Marchand,4.1,4.1,Fulham,0,,0,,0,,0,,0,
M,Johansen,4.7,4.7,Fulham,0,,0,,0,,0,,0,
M,Cairney,5.2,5.2,Fulham,0,,0,,0,,0,,0,
D,Ream,4.2,4.2,Fulham,2,0.045,2,0.079,1,0.032,2,0.047,3,0.118
M,Knockaert,5.0,5.0,Fulham,0,,0,,0,,0,,0,
D,Hector,4.1,4.1,Fulham,2,0.046,1,0.042,1,0.033,2,0.049,3,0.125
D,Christie,4.2,4.2,Fulham,0,,0,,0,,0,,0,
M,Kebano,4.7,4.7,Fulham,0,,0,,0,,0,,0,
F,Decordova-Reid,5.3,5.3,Fulham,72,2.382,60,2.654,61,2.532,56,2.026,62,2.804
D,Bryan,4.5,4.5,Fulham,4,0.096,3,0.133,5,0.173,5,0.125,6,0.265
G,Bettinelli,4.3,4.3,Fulham,0,,0,,0,,0,,0,
F,Mitrović,5.5,5.5,Fulham,38,1.582,35,2.083,35,1.869,37,1.617,34,2.066
D,Mawson,4.3,4.3,Fulham,0,,0,,0,,0,,0,
G,Rodák,4.3,4.3,Fulham,0,0,0,0,1,0.04,1,0.036,2,0.088
M,Cavaleiro,5.3,5.3,Fulham,71,2.641,63,3.376,65,3.095,65,2.549,61,3.323
M,Onomah,4.6,4.6,Fulham,10,0.351,7,0.307,6,0.24,9,0.323,10,0.441
M,Seri,4.6,4.6,Fulham,0,,0,,0,,0,,0,
M,Kamara,4.8,4.8,Fulham,0,,0,,0,,0,,0,
M,Anguissa,4.4,4.4,Fulham,57,1.685,48,1.828,49,1.689,48,1.492,48,1.829
D,Sessegnon,4.3,4.3,Fulham,0,,0,,0,,0,,0,
M,Hernández,5.7,5.7,Leeds,7,0.305,5,0.228,4,0.197,6,0.286,5,0.264
G,Casilla,4.2,4.2,Leeds,0,0,0,0,1,0.041,1,0.038,1,0.043
D,Cooper,4.3,4.3,Leeds,0,0,60,1.683,60,2.209,57,1.812,56,2.369
D,Douglas,3.8,3.8,Leeds,0,,0,,0,,0,,0,
D,Ayling,4.4,4.4,Leeds,87,2.652,82,2.343,81,3.047,81,2.623,81,3.521
M,Klich,5.2,5.2,Leeds,28,1.12,26,1.082,25,1.131,29,1.261,27,1.319
M,Forshaw,4.8,4.8,Leeds,0,,0,,0,,0,,0,
D,Dallas,5.3,5.3,Leeds,86,2.84,82,2.578,81,3.355,82,2.919,79,3.762
D,Alioski,4.3,4.3,Leeds,75,2.435,71,2.193,71,2.878,71,2.479,69,3.248
F,Bamford,6.5,6.5,Leeds,83,4.747,80,4.939,79,5.394,78,5.165,77,5.825
M,Harrison,5.4,5.4,Leeds,79,3.246,73,3.172,75,3.578,70,3.224,70,3.639
M,Phillips,4.9,4.9,Leeds,85,2.593,84,2.577,80,2.709,78,2.528,80,2.927
M,Costa,5.0,5.0,Leeds,39,1.597,46,1.941,34,1.588,26,1.183,25,1.264
M,Roberts,4.6,4.6,Leeds,54,2.059,49,1.956,50,2.162,49,2.049,47,2.196
M,Grot,4.7,4.7,Leeds,0,,0,,0,,0,,0,
G,Miazek,4.0,4.0,Leeds,0,,0,,0,,0,,0,
M,Poveda-Ocampo,4.2,4.2,Leeds,33,1.345,16,0.688,12,0.559,8,0.362,9,0.449
M,Shackleton,4.8,4.8,Leeds,5,0.168,5,0.168,6,0.212,5,0.172,6,0.223
D,Struijk,4.0,4.0,Leeds,62,1.852,41,1.168,41,1.525,42,1.35,40,1.702
M,Stevens,4.3,4.3,Leeds,0,,0,,0,,0,,0,
G,Meslier,4.7,4.7,Leeds,89,3.498,88,3.348,87,3.627,87,3.437,87,3.801
D,Davis,3.8,3.8,Leeds,1,0.03,1,0.027,0,0,1,0.03,1,0.039
D,Casey,3.8,3.8,Leeds,1,0.03,0,0,1,0.035,1,0.031,0,0
D,Morgan,4.4,4.4,Leicester,0,0,0,0,0,0,1,0.026,1,0.033
G,Schmeichel,5.4,5.4,Leicester,89,3.691,88,7.371,0,0,88,3.251,88,3.523
D,Fuchs,4.5,4.5,Leicester,0,0,0,0,0,0,0,0,0,0
D,Evans,5.6,5.6,Leicester,85,3.017,82,5.842,0,0,78,1.906,78,2.523
M,Silva,4.4,4.4,Leicester,0,,0,,0,0,0,,0,
M,Albrighton,5.2,5.2,Leicester,31,1.275,33,2.668,0,0,34,1.166,40,1.546
M,James,4.3,4.3,Leicester,0,,0,,0,0,0,,0,
G,Ward,4.3,4.3,Leicester,0,0,1,0.083,0,0,1,0.037,1,0.04
F,Vardy,10.3,10.3,Leicester,85,5.4,81,9.867,0,0,80,3.703,78,4.658
M,Praet,5.2,5.2,Leicester,20,0.805,28,2.234,0,0,26,0.902,31,1.192
D,Pereira,5.9,5.9,Leicester,35,1.447,37,3.001,0,0,37,1.046,38,1.421
D,Amartey,3.9,3.9,Leicester,9,0.33,15,1.093,0,0,18,0.469,21,0.705
M,Tielemans,6.4,6.4,Leicester,85,3.317,84,6.505,0,0,81,2.612,78,2.94
M,Pérez,6.0,6.0,Leicester,52,2.417,54,4.895,0,0,54,2.024,53,2.342
M,Gray,5.1,5.1,Leicester,0,,0,,0,0,0,,0,
M,Maddison,7.3,7.3,Leicester,72,3.635,69,6.762,0,0,67,2.607,63,3.034
D,Chilwell,5.8,5.8,Chelsea,69,4.003,65,5.147,0,0,66,3.249,65,3.312
F,Iheanacho,6.2,6.0,Leicester,75,4.251,71,7.836,0,0,71,3.045,67,3.641
M,Choudhury,4.6,4.6,Leicester,4,0.131,3,0.193,0,0,3,0.088,5,0.158
M,Barnes,6.6,6.6,Leicester,0,,0,,0,0,0,,0,
M,Ndidi,4.8,4.8,Leicester,85,2.631,83,5.089,0,0,80,2.148,80,2.393
D,Benkovic,4.3,4.3,Leicester,0,,0,,0,0,0,,0,
D,Söyüncü,5.3,5.3,Leicester,86,2.944,80,5.404,0,0,80,1.867,80,2.457
D,Justin,4.8,4.8,Leicester,0,,0,,0,0,0,,0,
D,Thomas,4.1,4.1,Leicester,13,0.518,17,1.347,0,0,20,0.561,21,0.766
M,Milner,5.3,5.3,Liverpool,59,2.129,55,2.514,56,2.517,56,2.488,48,2.257
D,Tsimikas,4.9,4.9,Liverpool,2,0.066,3,0.136,4,0.185,8,0.366,7,0.351
M,Wijnaldum,5.3,5.3,Liverpool,63,2.169,62,2.552,59,2.407,56,2.275,49,2.089
M,Henderson,5.4,5.4,Liverpool,0,0,0,0,0,0,0,0,35,1.444
G,Adrián,4.2,4.2,Liverpool,0,0,0,0,1,0.046,1,0.045,1,0.048
D,Matip,5.4,5.4,Liverpool,0,,0,,0,,0,,0,
M,Shaqiri,6.4,6.4,Liverpool,8,0.353,12,0.666,12,0.65,14,0.748,13,0.725
M,Chamberlain,6.3,6.3,Liverpool,4,0.16,4,0.192,2,0.094,4,0.187,5,0.243
F,Firmino,9.0,9.0,Liverpool,69,3.149,65,3.761,65,3.628,66,3.631,66,3.752
D,van Dijk,6.2,6.2,Liverpool,0,,0,,0,,0,,0,
M,Mané,11.7,11.7,Liverpool,75,4.184,73,5.608,74,5.487,71,5.184,71,5.488
G,Alisson,5.9,5.9,Liverpool,89,3.598,89,4.138,88,4.181,87,4.098,87,4.368
M,Fabinho,5.4,5.4,Liverpool,86,2.262,80,2.507,73,2.32,72,2.275,66,2.206
M,Salah,12.7,12.4,Liverpool,72,4.632,71,6.319,74,6.337,69,5.826,70,6.242
D,Robertson,7.1,7.1,Liverpool,88,3.241,86,4.654,84,4.625,80,4.318,81,4.838
F,Origi,5.1,5.1,Liverpool,0,,0,,0,,0,,0,
M,Harry Wilson,5.1,5.1,Liverpool,0,,0,,0,,0,,0,
M,Minamino,6.0,6.0,Southampton,16,0.711,20,1.767,22,1.042,22,1.063,27,1.178
D,Alexander-Arnold,7.6,7.4,Liverpool,87,3.493,83,4.915,84,5.03,81,4.763,82,5.334
D,Gomez,5.2,5.2,Liverpool,0,,0,,0,,0,,0,
M,Keita,5.2,5.2,Liverpool,6,0.233,6,0.286,6,0.281,5,0.231,4,0.193
F,Brewster,4.3,4.3,Sheffield Utd,51,1.912,51,2.246,51,1.955,51,2.18,52,2.356
M,Jones,4.4,4.4,Liverpool,23,0.894,21,0.992,20,0.93,17,0.784,14,0.673
D,Neco Williams,3.8,3.8,Liverpool,2,0.066,4,0.181,4,0.185,3,0.137,4,0.2
M,Elliott,4.3,4.3,Liverpool,0,,0,,0,,0,,0,
D,Fernandinho,5.4,5.4,Man City,33,1.674,36,1.419,28,1.437,31,1.416,28,1.354
G,Bravo,4.5,4.5,Man City,0,,0,,0,,0,,0,
F,Agüero,10.3,10.3,Man City,25,1.904,27,1.733,24,1.951,23,1.58,26,1.968
D,Otamendi,4.9,4.9,Man City,0,,0,,0,,0,,0,
D,Walker,6.1,6.1,Man City,48,2.44,48,1.923,53,2.73,49,2.266,50,2.432
M,Gündogan,5.7,5.7,Man City,56,2.988,53,2.409,54,3.028,56,2.728,55,2.91
M,De Bruyne,11.9,11.9,Man City,59,4.26,63,3.753,60,4.596,57,3.684,58,4.138
D,Stones,5.1,5.1,Man City,0,0,0,0,61,3.159,60,2.81,63,3.086
D,Mendy,5.9,5.9,Man City,26,1.345,27,1.095,28,1.472,30,1.407,28,1.388
M,Mahrez,8.0,8.0,Man City,59,4.065,60,3.449,59,4.306,59,3.66,56,3.823
M,Sterling,11.1,11.1,Man City,35,2.565,37,2.269,38,2.974,36,2.377,39,2.839
D,Cancelo,5.9,5.9,Man City,51,2.828,50,2.154,46,2.609,49,2.446,49,2.607
G,Ederson,6.1,6.1,Man City,89,4.371,87,3.74,88,4.299,88,4.089,86,4.077
D,Aké,5.4,5.4,Man City,20,1.1,21,0.902,10,0.551,9,0.441,9,0.467
D,Laporte,6.0,6.0,Man City,62,3.057,62,2.43,33,1.671,36,1.64,34,1.627
M,Bernardo Silva,7.4,7.4,Man City,66,3.292,65,2.781,65,3.392,65,2.972,65,3.211
F,Jesus,9.2,9.2,Man City,63,4.039,63,3.461,65,4.474,63,3.679,61,3.95
D,Zinchenko,5.5,5.5,Man City,53,2.848,53,2.23,50,2.711,50,2.427,49,2.506
M,Foden,6.0,6.0,Man City,58,3.971,54,3.094,54,3.923,58,3.58,56,3.796
M,Doyle,4.4,4.4,Man City,0,0,0,0,0,0,0,0,0,0
M,Rodrigo,5.3,5.3,Man City,71,2.771,66,2.314,61,2.539,63,2.36,63,2.505
M,Torres,6.9,6.9,Man City,22,1.388,21,1.133,22,1.48,22,1.27,25,1.574
D,Garcia,4.7,4.7,Man City,0,0,0,0,0,0,0,0,0,0
G,Romero,4.9,4.9,Man Utd,0,,0,,0,0,0,,0,
M,Mata,5.8,5.8,Man Utd,1,0.044,2,0.195,0,0,3,0.155,3,0.146
G,de Gea,5.3,5.3,Man Utd,12,0.455,10,0.834,0,0,14,0.644,12,0.524
D,Smalling,4.9,4.9,Man Utd,0,,0,,0,0,0,,0,
F,Ighalo,6.1,6.1,Man Utd,0,,0,,0,0,0,,0,
D,Rojo,4.8,4.8,Man Utd,0,,0,,0,0,0,,0,
M,Matic,4.7,4.7,Man Utd,1,0.031,3,0.192,0,0,4,0.134,5,0.161
M,Pogba,7.6,7.6,Man Utd,51,2.123,55,5.123,0,0,56,2.806,53,2.472
D,Jones,4.8,4.8,Man Utd,0,,0,,0,0,0,,0,
D,Maguire,5.5,5.5,Man Utd,89,2.623,85,6.636,0,0,82,3.86,82,3.466
M,Fred,5.3,5.3,Man Utd,68,1.992,69,4.382,0,0,69,2.352,68,2.18
