rank,prev_rank,name,league,off,def,spi
36,36,Athletic Bilbao,Spanish Primera Division,1.79,0.61,73.38
37,42,Aston Villa,Barclays Premier League,1.98,0.79,72.2
38,44,PSV,Dutch Eredivisie,2.22,0.98,71.86
39,39,Rangers,Scottish Premiership,2.09,0.9,71.72
40,41,Borussia Monchengladbach,German Bundesliga,2.19,0.98,71.66
41,34,AS Monaco,French Ligue 1,1.85,0.73,71.44
42,43,Eintracht Frankfurt,German Bundesliga,2.11,0.94,70.96
43,35,Lazio,Italy Serie A,2.06,0.91,70.91
44,40,Getafe,Spanish Primera Division,1.59,0.56,70.89
45,46,Flamengo,Brasileiro Série A,2.0,0.89,70.39
46,47,Zenit St Petersburg,Russian Premier Liga,2.08,0.95,70.25
47,53,Valencia,Spanish Primera Division,1.9,0.83,69.88
48,51,Mainz,German Bundesliga,1.87,0.83,69.52
49,45,Leeds United,Barclays Premier League,1.96,0.9,69.33
50,48,Lyon,French Ligue 1,2.07,0.99,69.22
51,50,Celtic,Scottish Premiership,2.04,0.97,69.16
52,49,TSG Hoffenheim,German Bundesliga,2.07,0.99,69.08
53,56,Celta Vigo,Spanish Primera Division,1.94,0.93,68.27
54,54,1. FC Union Berlin,German Bundesliga,1.8,0.84,67.95
55,52,Lille,French Ligue 1,1.68,0.75,67.94
56,59,Sassuolo,Italy Serie A,1.96,1.01,66.95
57,62,Southampton,Barclays Premier League,1.82,0.9,66.77
58,61,Shakhtar Donetsk,UEFA Champions League,2.05,1.1,66.55
59,63,VfB Stuttgart,German Bundesliga,2.04,1.09,66.45
60,55,Osasuna,Spanish Primera Division,1.72,0.84,66.37
61,70,Marseille,French Ligue 1,1.81,0.92,66.18
62,78,Crystal Palace,Barclays Premier League,1.74,0.86,66.05
63,60,SC Freiburg,German Bundesliga,1.84,0.95,66.0
64,58,AZ,Dutch Eredivisie,1.93,1.02,66.0
65,57,Olympiacos,Greek Super League,1.81,0.93,65.87
66,68,FC Cologne,German Bundesliga,1.9,1.01,65.63
67,65,Brentford,Barclays Premier League,1.64,0.81,65.52
68,74,Young Boys,Swiss Raiffeisen Super League,2.03,1.14,65.12
69,67,Dinamo Zagreb,UEFA Europa League,1.88,1.03,64.77
70,64,Genk,Belgian Jupiler League,1.99,1.12,64.71
71,66,Fulham,English League Championship,1.78,0.97,64.36
72,76,Atletico Mineiro,Brasileiro Série A,1.59,0.83,63.78
73,72,Burnley,Barclays Premier League,1.77,0.99,63.72
74,73,Espanyol,Spanish Primera Division,1.59,0.85,63.44
75,75,Feyenoord,Dutch Eredivisie,1.91,1.12,63.29
76,79,Nice,French Ligue 1,1.75,0.98,63.29
77,87,Rayo Vallecano,Spanish Primera Division,1.7,0.95,63.16
78,80,Hertha Berlin,German Bundesliga,1.74,0.99,63.13
79,81,River Plate,Argentina Primera Division,1.71,0.97,62.9
80,69,Levante,Spanish Primera Division,1.7,0.96,62.73
81,86,Club Brugge,Belgian Jupiler League,1.98,1.21,62.65
82,85,Fiorentina,Italy Serie A,1.69,0.97,62.57
83,93,Sampdoria,Italy Serie A,1.66,0.95,62.46
84,71,Stade Rennes,French Ligue 1,1.57,0.88,62.21
85,82,Newcastle,Barclays Premier League,1.83,1.1,62.18
86,83,Braga,Portuguese Liga,1.61,0.91,62.17
87,77,Mallorca,Spanish Primera Division,1.59,0.9,62.16
88,84,Kawasaki Frontale,Japanese J League,1.74,1.04,61.71
89,91,FC Midtjylland,Danish SAS-Ligaen,1.8,1.11,61.56
90,98,Elche,Spanish Primera Division,1.51,0.85,61.46
91,94,Lens,French Ligue 1,1.68,1.0,61.32
92,95,Club América,Mexican Primera Division Torneo Apertura,1.57,0.92,61.11
93,89,Alavés,Spanish Primera Division,1.61,0.96,61.04
94,102,Besiktas,Turkish Turkcell Super Lig,1.77,1.12,60.71
95,97,Galatasaray,Turkish Turkcell Super Lig,1.83,1.18,60.29
96,108,Bologna,Italy Serie A,1.73,1.1,60.14
97,88,FC Utrecht,Dutch Eredivisie,1.75,1.12,60.03
98,103,Strasbourg,French Ligue 1,1.61,1.01,59.91
99,107,Yokohama F. Marinos,Japanese J League,1.93,1.29,59.85
100,114,Torino,Italy Serie A,1.66,1.05,59.8
101,90,Monterrey,Mexican Primera Division Torneo Apertura,1.59,0.99,59.68
102,96,Norwich City,Barclays Premier League,1.58,1.0,59.4
103,92,Watford,Barclays Premier League,1.57,1.0,59.0
104,105,Arminia Bielefeld,German Bundesliga,1.58,1.02,58.94
105,118,FC Copenhagen,Danish SAS-Ligaen,1.91,1.32,58.88
106,99,Cagliari,Italy Serie A,1.7,1.14,58.77
107,110,Udinese,Italy Serie A,1.61,1.05,58.69
108,100,Fenerbahce,Turkish Turkcell Super Lig,1.65,1.1,58.53
109,111,Angers,French Ligue 1,1.43,0.9,58.51
110,104,New York City FC,Major League Soccer,1.84,1.27,58.46
111,119,FC Augsburg,German Bundesliga,1.61,1.07,58.37
112,117,Internacional,Brasileiro Série A,1.47,0.94,58.34
113,106,Verona,Italy Serie A,1.54,1.01,58.25
114,113,Palmeiras,Brasileiro Série A,1.53,1.01,58.17
115,112,VfL Bochum,German Bundesliga,1.57,1.04,58.16
116,128,AFC Bournemouth,English League Championship,1.58,1.05,58.06
117,101,Granada,Spanish Primera Division,1.58,1.05,58.05
118,115,Trabzonspor,Turkish Turkcell Super Lig,1.61,1.08,57.98
119,116,Sparta Prague,UEFA Europa League,1.77,1.23,57.94
120,109,Tigres UANL,Mexican Primera Division Torneo Apertura,1.54,1.05,57.36
121,141,Anderlecht,Belgian Jupiler League,1.72,1.21,57.21
122,132,Molde,Norwegian Tippeligaen,2.06,1.54,57.07
123,122,Red Star Belgrade,UEFA Europa League,1.78,1.28,57.03
124,121,Nantes,French Ligue 1,1.48,1.01,56.86
125,124,Dynamo Kiev,UEFA Champions League,1.66,1.18,56.83
126,120,KAA Gent,Belgian Jupiler League,1.72,1.27,56.07
127,129,Brest,French Ligue 1,1.57,1.13,56.06
128,123,CSKA Moscow,Russian Premier Liga,1.57,1.13,55.97
129,125,St Etienne,French Ligue 1,1.49,1.05,55.95
130,126,West Bromwich Albion,English League Championship,1.6,1.17,55.81
131,131,Ferencvaros,UEFA Europa League,1.66,1.23,55.63
132,135,Genoa,Italy Serie A,1.57,1.15,55.62
133,137,Montpellier,French Ligue 1,1.72,1.3,55.42
134,133,São Paulo,Brasileiro Série A,1.34,0.93,55.37
135,139,Lokomotiv Moscow,Russian Premier Liga,1.47,1.06,55.35
136,138,Spartak Moscow,Russian Premier Liga,1.63,1.22,55.32
137,134,FC Krasnodar,Russian Premier Liga,1.71,1.3,55.22
138,130,Cruz Azul,Mexican Primera Division Torneo Apertura,1.43,1.03,55.2
139,149,León,Mexican Primera Division Torneo Apertura,1.57,1.18,54.78
140,127,Bodo/Glimt,Norwegian Tippeligaen,1.86,1.46,54.77
141,140,Clermont Foot,French Ligue 1,1.56,1.17,54.66
142,142,SpVgg Greuther Fürth,German Bundesliga,1.55,1.19,54.1
143,136,Cadiz,Spanish Primera Division,1.54,1.18,54.1
144,161,Parma,Italy Serie B,1.59,1.24,53.8
145,154,Lorient,French Ligue 1,1.49,1.16,53.49
146,150,Boca Juniors,Argentina Primera Division,1.31,0.99,53.21
147,146,Empoli,Italy Serie A,1.51,1.2,53.09
148,157,Sheffield United,English League Championship,1.5,1.19,53.06
149,163,Reims,French Ligue 1,1.34,1.03,52.98
150,151,Fortaleza,Brasileiro Série A,1.34,1.05,52.59
151,148,Guimaraes,Portuguese Liga,1.3,1.02,52.46
152,152,Basel,Swiss Raiffeisen Super League,1.82,1.53,52.43
153,169,Atlas,Mexican Primera Division Torneo Apertura,1.25,0.99,52.04
154,160,Grêmio,Brasileiro Série A,1.23,0.97,51.92
155,168,Troyes,French Ligue 1,1.42,1.17,51.76
156,162,Spezia,Italy Serie A,1.58,1.32,51.64
157,144,PAOK Salonika,Greek Super League,1.36,1.11,51.58
158,156,Toulouse,French Ligue 2,1.53,1.28,51.53
159,171,Sochi,Russian Premier Liga,1.41,1.16,51.52
160,143,Bragantino,Brasileiro Série A,1.35,1.1,51.48
161,155,Corinthians,Brasileiro Série A,1.16,0.91,51.46
162,145,Santos Laguna,Mexican Primera Division Torneo Apertura,1.38,1.15,51.32
163,159,Los Angeles FC,Major League Soccer,1.68,1.45,51.23
164,173,New England Revolution,Major League Soccer,1.64,1.41,51.19
165,158,Santos,Brasileiro Série A,1.27,1.04,51.12
166,165,SK Sturm Graz,Austrian T-Mobile Bundesliga,1.57,1.34,51.11
167,166,Fluminense,Brasileiro Série A,1.27,1.05,50.98
168,153,Rapid Vienna,Austrian T-Mobile Bundesliga,1.58,1.37,50.68
169,172,Legia Warsaw,UEFA Europa League,1.45,1.25,50.61
170,198,Rubin Kazan,Russian Premier Liga,1.28,1.07,50.53
171,164,Santa Clara,Portuguese Liga,1.33,1.13,50.43
172,178,Portimonense,Portuguese Liga,1.23,1.03,50.33
173,167,Metz,French Ligue 1,1.36,1.16,50.3
174,175,F.B.C Unione Venezia,Italy Serie A,1.44,1.25,50.26
175,176,FC Groningen,Dutch Eredivisie,1.37,1.17,50.22
176,170,Pachuca,Mexican Primera Division Torneo Apertura,1.41,1.22,50.16
177,174,Velez Sarsfield,Argentina Primera Division,1.23,1.04,50.16
178,185,Cardiff City,English League Championship,1.44,1.26,50.07
179,181,Vitesse,Dutch Eredivisie,1.5,1.32,49.92
180,184,Antwerp,Belgian Jupiler League,1.6,1.43,49.79
181,147,Kashima Antlers,Japanese J League,1.41,1.25,49.6
182,190,Werder Bremen,German 2. Bundesliga,1.54,1.38,49.5
183,189,Famalicao,Portuguese Liga,1.34,1.2,49.1
184,195,AEK Athens,Greek Super League,1.38,1.24,49.1
185,179,Bordeaux,French Ligue 1,1.39,1.26,48.86
186,187,Ceará,Brasileiro Série A,1.18,1.05,48.65
187,191,Guadalajara,Mexican Primera Division Torneo Apertura,1.27,1.14,48.64
188,183,Stoke City,English League Championship,1.29,1.17,48.54
189,194,Schalke 04,German 2. Bundesliga,1.53,1.41,48.53
190,177,Atlético Paranaense,Brasileiro Série A,1.21,1.08,48.52
191,182,Malmo FF,Swedish Allsvenskan,1.61,1.51,48.42
192,180,Dinamo Moscow,Russian Premier Liga,1.31,1.2,48.25
193,186,Brondby,Danish SAS-Ligaen,1.5,1.39,48.21
194,196,Estoril Praia,Portuguese Liga,1.35,1.25,47.89
195,192,Moreirense,Portuguese Liga,1.36,1.28,47.7
196,193,Rosenborg,Norwegian Tippeligaen,1.6,1.53,47.61
197,200,Pacos Ferreira,Portuguese Liga,1.27,1.19,47.42
198,201,Toluca,Mexican Primera Division Torneo Apertura,1.39,1.32,47.41
199,204,Birmingham,English League Championship,1.22,1.15,47.1
200,188,Salernitana,Italy Serie A,1.37,1.32,46.91
201,206,Bahía,Brasileiro Série A,1.24,1.19,46.75
202,197,Gil Vicente,Portuguese Liga,1.23,1.19,46.39
203,203,CA Independiente,Argentina Primera Division,1.1,1.06,46.36
204,205,Philadelphia Union,Major League Soccer,1.42,1.4,46.3
205,210,Queens Park Rangers,English League Championship,1.4,1.4,45.95
206,218,Sparta,Dutch Eredivisie,1.39,1.39,45.88
207,208,Boavista,Portuguese Liga,1.25,1.24,45.83
208,221,América Mineiro,Brasileiro Série A,1.2,1.18,45.82
209,214,Sporting Kansas City,Major League Soccer,1.41,1.42,45.67
210,202,Blackburn,English League Championship,1.34,1.35,45.57
211,209,Seattle Sounders FC,Major League Soccer,1.26,1.27,45.47
212,222,FC Twente,Dutch Eredivisie,1.37,1.39,45.34
213,228,Sporting de Charleroi,Belgian Jupiler League,1.46,1.49,45.33
214,213,Heerenveen,Dutch Eredivisie,1.44,1.47,45.29
215,199,LASK Linz,Austrian T-Mobile Bundesliga,1.33,1.35,45.17
216,220,Nashville SC,Major League Soccer,1.25,1.27,45.11
217,219,Minnesota United FC,Major League Soccer,1.35,1.39,44.71
218,232,Coventry City,English League Championship,1.23,1.27,44.71
219,216,FC Sheriff Tiraspol,UEFA Champions League,1.31,1.36,44.66
220,207,Nimes,French Ligue 2,1.25,1.29,44.62
221,252,Tijuana,Mexican Primera Division Torneo Apertura,1.25,1.3,44.32
222,227,Hamburg SV,German 2. Bundesliga,1.46,1.55,44.13
223,251,FK Austria Vienna,Austrian T-Mobile Bundesliga,1.32,1.39,44.07
224,211,Almeria,Spanish Segunda Division,1.24,1.31,44.03
225,212,Middlesbrough,English League Championship,1.17,1.24,43.89
226,246,Hatayspor,Turkish Turkcell Super Lig,1.32,1.41,43.81
227,225,Ludogorets,UEFA Europa League,1.39,1.49,43.81
228,245,DC United,Major League Soccer,1.38,1.48,43.58
229,250,Cambuur Leeuwarden,Dutch Eredivisie,1.37,1.48,43.49
230,240,NEC,Dutch Eredivisie,1.25,1.35,43.45
231,230,Racing Club,Argentina Primera Division,1.01,1.07,43.4
232,224,Colorado Rapids,Major League Soccer,1.3,1.4,43.39
233,223,Willem II,Dutch Eredivisie,1.34,1.45,43.28
234,229,Heracles,Dutch Eredivisie,1.26,1.36,43.25
235,234,Rostov,Russian Premier Liga,1.18,1.28,43.19
236,235,FC Arouca,Portuguese Liga,1.28,1.39,43.12
237,233,Maritimo,Portuguese Liga,1.14,1.24,42.95
238,215,Barnsley,English League Championship,1.15,1.26,42.94
239,248,Millwall,English League Championship,1.22,1.33,42.87
240,236,Monza,Italy Serie B,1.16,1.27,42.84
241,217,Real Valladolid,Spanish Segunda Division,1.23,1.35,42.78
242,241,Guangzhou Evergrande,Chinese Super League,1.43,1.59,42.61
243,242,Defensa y Justicia,Argentina Primera Division,1.07,1.17,42.6
244,238,Hibernian,Scottish Premiership,1.18,1.3,42.6
245,257,Sivasspor,Turkish Turkcell Super Lig,1.23,1.36,42.49
246,226,Fortuna Sittard,Dutch Eredivisie,1.39,1.56,42.27
247,243,Necaxa,Mexican Primera Division Torneo Apertura,1.2,1.34,42.22
248,247,Talleres de Córdoba,Argentina Primera Division,1.14,1.28,42.22
249,258,Preston North End,English League Championship,1.12,1.26,42.18
250,249,Vissel Kobe,Japanese J League,1.29,1.45,42.17
251,261,Standard Liege,Belgian Jupiler League,1.36,1.53,42.14
252,237,FC Nordsjaelland,Danish SAS-Ligaen,1.36,1.54,41.97
253,255,Lanus,Argentina Primera Division,1.3,1.47,41.91
254,282,Panathinaikos,Greek Super League,1.09,1.23,41.87
255,264,Belenenses,Portuguese Liga,1.08,1.22,41.85
256,244,PEC Zwolle,Dutch Eredivisie,1.24,1.41,41.8
257,265,Union Saint Gilloise,Belgian Jupiler League,1.25,1.42,41.77
258,256,Atlético Goianiense,Brasileiro Série A,1.03,1.17,41.72
259,291,Fatih Karagümrük,Turkish Turkcell Super Lig,1.29,1.47,41.61
260,259,Estudiantes,Argentina Primera Division,1.05,1.2,41.53
261,268,Brescia,Italy Serie B,1.36,1.56,41.51
262,262,Atlético San Luis,Mexican Primera Division Torneo Apertura,1.25,1.44,41.4
263,270,Vizela,Portuguese Liga,1.23,1.41,41.37
264,267,AaB,Danish SAS-Ligaen,1.22,1.41,41.13
265,231,KV Mechelen,Belgian Jupiler League,1.56,1.82,40.86
266,281,Luton Town,English League Championship,1.17,1.38,40.78
267,239,Wolfsberger AC,Austrian T-Mobile Bundesliga,1.41,1.65,40.69
268,277,Huddersfield Town,English League Championship,1.17,1.38,40.65
269,285,IF Elfsborg,Swedish Allsvenskan,1.32,1.56,40.64
270,253,Orlando City SC,Major League Soccer,1.28,1.52,40.6
271,288,Juventude,Brasileiro Série A,0.96,1.14,40.4
272,260,New York Red Bulls,Major League Soccer,1.23,1.47,40.33
273,306,Auxerre,French Ligue 2,1.22,1.46,40.21
274,271,Puebla,Mexican Primera Division Torneo Apertura,1.09,1.31,40.14
275,254,Girona FC,Spanish Segunda Division,1.05,1.26,40.11
276,274,Tondela,Portuguese Liga,1.2,1.45,40.03
277,276,Argentinos Juniors,Argentina Primera Division,0.96,1.16,39.94
278,266,Derby County,English League Championship,1.04,1.26,39.93
279,272,Pumas Unam,Mexican Primera Division Torneo Apertura,1.04,1.27,39.88
280,275,Sport Recife,Brasileiro Série A,0.9,1.1,39.79
281,314,Chapecoense AF,Brasileiro Série A,1.16,1.42,39.73
282,284,Terek Grozny,Russian Premier Liga,1.14,1.39,39.63
283,286,Swansea City,English League Championship,1.06,1.3,39.61
284,269,Eupen,Belgian Jupiler League,1.3,1.58,39.6
285,283,Fortuna Düsseldorf,German 2. Bundesliga,1.25,1.53,39.51
286,263,Go Ahead Eagles,Dutch Eredivisie,1.26,1.54,39.49
287,280,Cuiaba,Brasileiro Série A,1.01,1.25,39.3
288,305,Konyaspor,Turkish Turkcell Super Lig,1.14,1.42,39.11
289,278,Leganes,Spanish Segunda Division,1.04,1.3,39.09
290,289,Beijing Guoan,Chinese Super League,1.33,1.64,39.02
291,324,Nagoya Grampus Eight,Japanese J League,0.9,1.13,38.91
292,279,Nottingham Forest,English League Championship,0.99,1.25,38.86
293,290,Newell's Old Boys,Argentina Primera Division,1.09,1.37,38.78
294,311,Atlanta United FC,Major League Soccer,1.21,1.52,38.73
295,327,Djurgardens IF,Swedish Allsvenskan,1.14,1.44,38.73
296,354,Servette,Swiss Raiffeisen Super League,1.44,1.8,38.61
297,292,Shanghai SIPG,Chinese Super League,1.25,1.57,38.6
298,315,Viking FK,Norwegian Tippeligaen,1.55,1.94,38.4
299,300,WSG Swarovski Wattens,Austrian T-Mobile Bundesliga,1.33,1.68,38.27
300,297,Reading,English League Championship,1.25,1.6,38.17
301,294,Chicago Fire,Major League Soccer,1.32,1.68,38.14
302,320,Urawa Red Diamonds,Japanese J League,0.99,1.29,38.06
303,343,Hartberg,Austrian T-Mobile Bundesliga,1.23,1.59,37.86
304,308,Sagan Tosu,Japanese J League,1.02,1.34,37.79
305,310,Dijon FCO,French Ligue 2,1.24,1.61,37.66
306,303,San Lorenzo,Argentina Primera Division,1.02,1.34,37.64
307,296,SV Darmstadt 98,German 2. Bundesliga,1.33,1.72,37.63
308,302,FC Dallas,Major League Soccer,1.32,1.7,37.6
309,301,Istanbul Basaksehir,Turkish Turkcell Super Lig,1.06,1.4,37.49
310,273,Valerenga,Norwegian Tippeligaen,1.27,1.66,37.46
311,287,FC Zurich,Swiss Raiffeisen Super League,1.4,1.82,37.34
312,340,Cremonese,Italy Serie B,1.08,1.43,37.32
313,323,Los Angeles Galaxy,Major League Soccer,1.31,1.71,37.32
314,298,KV Oostende,Belgian Jupiler League,1.23,1.62,37.2
315,304,SC Paderborn,German 2. Bundesliga,1.23,1.62,37.15
316,293,Paris FC,French Ligue 2,1.03,1.37,37.1
317,312,RKC,Dutch Eredivisie,1.23,1.62,37.09
318,318,Rosario Central,Argentina Primera Division,1.09,1.46,37.06
319,328,Odense BK,Danish SAS-Ligaen,1.16,1.55,36.98
320,329,Real Salt Lake,Major League Soccer,1.24,1.64,36.97
321,326,AGF Aarhus,Danish SAS-Ligaen,1.12,1.49,36.96
322,321,Portland Timbers,Major League Soccer,1.38,1.82,36.96
323,342,Kristiansund BK,Norwegian Tippeligaen,1.17,1.56,36.88
324,295,Kasimpasa,Turkish Turkcell Super Lig,1.15,1.55,36.78
325,341,IFK Norrkoping,Swedish Allsvenskan,1.24,1.66,36.72
326,325,Lecce,Italy Serie B,1.1,1.5,36.59
327,317,FC Khimki,Russian Premier Liga,1.04,1.42,36.55
328,359,Gazisehir Gaziantep,Turkish Turkcell Super Lig,1.12,1.52,36.53
329,332,Banfield,Argentina Primera Division,0.97,1.33,36.5
330,362,Cercle Brugge,Belgian Jupiler League,1.1,1.5,36.48
331,307,FC Tokyo,Japanese J League,1.03,1.42,36.41
332,313,Montreal Impact,Major League Soccer,1.2,1.62,36.39
333,334,FC Sion,Swiss Raiffeisen Super League,1.24,1.68,36.37
334,346,Huracán,Argentina Primera Division,0.88,1.22,36.36
335,319,Aris Salonika,Greek Super League,1.1,1.51,36.26
336,348,FC Juárez,Mexican Primera Division Torneo Apertura,1.05,1.44,36.25
337,351,Columbus Crew,Major League Soccer,1.17,1.61,36.12
338,356,Goztepe,Turkish Turkcell Super Lig,1.23,1.67,36.08
339,339,Melbourne City,Australian A-League,1.41,1.9,36.07
340,331,Sanfrecce Hiroshima,Japanese J League,0.93,1.31,36.03
341,333,FC Luzern,Swiss Raiffeisen Super League,1.35,1.83,36.01
342,322,Mazatlán FC,Mexican Primera Division Torneo Apertura,1.04,1.46,35.79
343,330,Krylia Sovetov,Russian Premier Liga,1.06,1.48,35.72
344,309,SV Zulte Waregem,Belgian Jupiler League,1.39,1.9,35.71
345,336,KV Kortrijk,Belgian Jupiler League,1.18,1.63,35.67
346,349,Atlético Tucumán,Argentina Primera Division,1.01,1.42,35.61
347,353,Spal,Italy Serie B,1.06,1.49,35.59
348,338,FC Ufa,Russian Premier Liga,1.0,1.41,35.5
349,360,Querétaro,Mexican Primera Division Torneo Apertura,0.95,1.36,35.5
350,299,St Gallen,Swiss Raiffeisen Super League,1.31,1.8,35.48
351,347,Holstein Kiel,German 2. Bundesliga,1.19,1.66,35.36
352,379,FK Nizhny Novgorod,Russian Premier Liga,1.05,1.5,35.34
353,344,Inter Miami CF,Major League Soccer,1.04,1.49,35.18
354,374,1. FC Nürnberg,German 2. Bundesliga,1.1,1.57,35.17
355,337,Randers FC,Danish SAS-Ligaen,1.03,1.48,35.1
356,358,Hearts,Scottish Premiership,1.06,1.51,35.07
357,350,Bristol City,English League Championship,1.08,1.54,35.03
358,355,AIK,Swedish Allsvenskan,0.95,1.38,35.02
359,335,Hammarby,Swedish Allsvenskan,1.32,1.85,34.94
360,370,Eibar,Spanish Segunda Division,0.98,1.43,34.89
361,373,Sporting Gijón,Spanish Segunda Division,0.81,1.2,34.89
362,367,Cerezo Osaka,Japanese J League,1.08,1.55,34.82
363,378,Kashiwa Reysol,Japanese J League,1.04,1.51,34.78
364,392,Motherwell,Scottish Premiership,1.06,1.53,34.78
365,399,Pisa,Italy Serie B,1.11,1.6,34.71
366,364,SK Austria Klagenfurt,Austrian T-Mobile Bundesliga,1.11,1.61,34.54
367,371,Blackpool,English League Championship,1.03,1.51,34.49
368,372,Alanyaspor,Turkish Turkcell Super Lig,1.13,1.63,34.48
369,383,St. Truidense,Belgian Jupiler League,1.04,1.53,34.39
370,357,FC St. Pauli,German 2. Bundesliga,1.15,1.68,34.32
371,429,Avispa Fukuoka,Japanese J League,1.02,1.5,34.31
372,361,Frosinone,Italy Serie B,0.96,1.43,34.25
373,389,1. FC Heidenheim 1846,German 2. Bundesliga,1.06,1.56,34.22
374,376,San Jose Earthquakes,Major League Soccer,1.12,1.65,34.2
375,345,Aberdeen,Scottish Premiership,0.9,1.36,34.19
376,366,BK Hacken,Swedish Allsvenskan,1.23,1.78,34.09
377,365,Hull City,English League Championship,0.95,1.43,34.02
378,375,Union Santa Fe,Argentina Primera Division,0.89,1.35,33.95
379,316,Sheffield Wednesday,English League One,1.08,1.6,33.92
380,352,SD Huesca,Spanish Segunda Division,1.01,1.51,33.77
381,391,OH Leuven,Belgian Jupiler League,1.22,1.79,33.76
382,408,Tenerife,Spanish Segunda Division,0.79,1.24,33.57
383,368,Sarmiento,Argentina Primera Division,0.94,1.43,33.49
384,385,Patronato,Argentina Primera Division,0.93,1.43,33.42
385,382,Cashpoint SC Rheindorf Altach,Austrian T-Mobile Bundesliga,1.05,1.6,33.41
386,388,Central Córdoba Santiago del Estero,Argentina Primera Division,0.94,1.45,33.35
387,400,FC Arsenal Tula,Russian Premier Liga,1.05,1.6,33.34
388,395,Karlsruher SC,German 2. Bundesliga,1.08,1.64,33.31
389,380,Crotone,Italy Serie B,1.11,1.68,33.27
390,405,Godoy Cruz,Argentina Primera Division,1.06,1.62,33.18
391,397,Arizona United,United Soccer League,1.27,1.89,33.17
392,401,St Johnstone,Scottish Premiership,0.88,1.38,33.14
393,396,Haugesund,Norwegian Tippeligaen,1.22,1.83,33.03
394,394,Colon Santa Fe,Argentina Primera Division,0.93,1.46,32.99
395,369,Yeni Malatyaspor,Turkish Turkcell Super Lig,1.03,1.58,32.95
396,377,Sochaux,French Ligue 2,0.85,1.35,32.86
397,418,Málaga,Spanish Segunda Division,0.81,1.29,32.83
398,412,Guingamp,French Ligue 2,0.85,1.36,32.73
399,398,SV Ried,Austrian T-Mobile Bundesliga,1.03,1.6,32.69
400,393,Benevento,Italy Serie B,1.02,1.59,32.67
401,411,Hannover 96,German 2. Bundesliga,1.05,1.64,32.56
402,386,Jahn Regensburg,German 2. Bundesliga,1.1,1.71,32.39
403,387,Toronto FC,Major League Soccer,1.21,1.86,32.37
404,424,Real Oviedo,Spanish Segunda Division,0.92,1.47,32.31
405,407,Houston Dynamo,Major League Soccer,1.11,1.73,32.21
406,381,Lillestrom,Norwegian Tippeligaen,1.07,1.69,32.17
407,402,Vancouver Whitecaps,Major League Soccer,1.08,1.7,32.16
408,384,Cittadella,Italy Serie B,0.94,1.51,32.11
409,390,Peterborough United,English League Championship,1.02,1.63,32.05
410,414,Atromitos,Greek Super League,0.9,1.47,31.99
411,403,Asteras Tripolis,Greek Super League,0.89,1.46,31.97
412,406,Gimnasia La Plata,Argentina Primera Division,0.78,1.3,31.95
413,363,Ural Sverdlovsk Oblast,Russian Premier Liga,0.85,1.4,31.93
414,422,Real Zaragoza,Spanish Segunda Division,0.85,1.41,31.8
415,413,Jiangsu Suning FC,Chinese Super League,1.06,1.7,31.67
416,417,Dundee Utd,Scottish Premiership,0.86,1.43,31.4
