Pos,ID,Name,BV,SV,Team,27_xMins,28_xMins,29_xMins,30_xMins,31_xMins,32_xMins,27_Pts,28_Pts,29_Pts,30_Pts,31_Pts,32_Pts
D,186,Roberts,4.4,4.4,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,187,Walker,4.4,4.4,Burnley,87.00,87.00,87.00,87.00,87.00,87.00,1.40,2.46,2.55,2.55,2.27,2.44
D,190,Ekdal,3.9,3.9,Burnley,4.80,4.80,4.80,4.80,4.80,4.80,0.17,0.19,0.20,0.19,0.18,0.18
D,191,Estève,3.9,3.9,Burnley,87.45,87.45,87.45,87.45,87.45,87.45,2.24,3.47,3.63,3.49,3.12,3.25
D,192,Hartman,4.0,4.0,Burnley,3.00,3.00,3.00,3.00,3.00,3.00,0.11,0.11,0.12,0.12,0.11,0.12
D,193,Humphreys,3.9,3.9,Burnley,82.95,82.95,82.95,82.95,82.95,82.95,1.54,2.65,2.76,2.70,2.41,2.60
D,194,Jordan,3.9,3.9,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,195,Lucas Pires,3.8,3.8,Burnley,75.45,75.45,75.45,75.45,75.45,75.45,1.39,2.47,2.50,2.52,2.24,2.43
D,198,Tuanzebe,3.9,3.9,Burnley,0.00,71.70,71.70,71.70,71.70,71.70,0.00,2.61,2.76,2.63,2.39,2.48
D,199,Worrall,3.8,3.8,Burnley,36.90,7.05,7.05,7.05,7.05,7.05,1.02,0.29,0.29,0.29,0.27,0.27
M,200,Anthony,5.0,5.0,Burnley,72.60,72.60,72.60,72.60,72.60,72.60,3.07,3.66,3.43,3.82,3.33,3.64
M,202,Bruun Larsen,5.3,5.3,Burnley,6.75,6.75,6.75,6.75,6.75,6.75,0.28,0.30,0.29,0.30,0.31,0.32
M,203,Boateng,4.7,4.7,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,205,Cullen,4.9,4.9,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,206,Edwards,4.7,4.7,Burnley,73.80,73.80,73.80,73.80,73.80,73.80,2.97,3.54,3.29,3.68,3.32,3.49
M,207,Hannibal,4.7,4.7,Burnley,46.95,35.25,35.25,35.25,35.25,35.25,1.65,1.44,1.34,1.44,1.33,1.40
M,209,Laurent,4.8,4.8,Burnley,72.60,45.90,45.90,45.90,45.90,45.90,2.17,1.56,1.57,1.57,1.48,1.49
M,210,Tchaouna,4.9,4.9,Burnley,18.00,18.00,18.00,18.00,18.00,18.00,0.69,0.79,0.73,0.80,0.73,0.78
M,214,Trésor,4.4,4.4,Burnley,5.70,5.70,5.70,5.70,5.70,5.70,0.23,0.23,0.23,0.24,0.22,0.23
F,215,Flemming,5.3,5.3,Burnley,78.45,60.15,60.15,60.15,60.15,60.15,2.97,2.86,2.54,2.88,2.56,2.74
F,216,Amdouni,4.8,4.8,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,217,Foster,4.9,4.9,Burnley,36.30,24.00,24.00,24.00,24.00,24.00,1.46,1.13,1.05,1.18,1.06,1.10
F,218,Barnes,4.2,4.2,Burnley,1.50,1.50,1.50,1.50,1.50,1.50,0.06,0.07,0.06,0.07,0.06,0.07
G,220,Sánchez,4.9,4.9,Chelsea,89.10,89.10,89.10,89.10,89.10,89.10,3.89,2.63,3.00,3.12,3.39,2.78
G,221,Jörgensen,4.3,4.3,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,223,Slonina,3.9,3.9,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,224,Cucurella,6.1,6.1,Chelsea,0.00,0.00,0.00,50.40,83.40,83.40,0.00,0.00,0.00,2.25,3.79,2.74
D,225,James,5.6,5.6,Chelsea,71.70,71.70,71.70,71.70,71.70,71.70,4.40,2.27,2.88,3.22,3.41,2.53
D,226,Chalobah,5.8,5.8,Chelsea,82.95,82.95,82.95,82.95,82.95,82.95,5.00,3.20,3.69,3.99,4.38,3.12
D,227,Colwill,4.7,4.7,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,228,Gusto,4.9,4.9,Chelsea,36.45,59.25,59.25,50.70,42.90,42.90,2.01,1.79,2.28,2.16,1.94,1.54
D,229,B.Badiashile,4.4,4.4,Chelsea,15.30,15.30,15.30,15.30,11.25,11.25,0.85,0.60,0.66,0.70,0.56,0.44
D,230,Fofana,4.4,4.4,Chelsea,71.40,48.00,48.00,48.00,48.00,48.00,4.21,1.95,2.17,2.28,2.56,1.88
D,231,M.Sarr,4.5,4.5,Chelsea,7.05,7.05,7.05,7.05,7.05,7.05,0.34,0.26,0.28,0.29,0.31,0.26
D,232,Tosin,4.0,4.0,Chelsea,14.25,14.25,14.25,14.25,14.25,14.25,0.75,0.57,0.63,0.65,0.69,0.57
D,233,Acheampong,3.7,3.7,Chelsea,15.30,11.25,11.25,11.25,7.05,7.05,0.86,0.43,0.48,0.51,0.32,0.27
M,235,Palmer,10.6,10.6,Chelsea,76.20,73.05,73.05,73.05,73.05,73.05,6.70,3.49,4.46,4.98,4.59,4.37
M,236,Neto,7.0,7.0,Chelsea,77.10,77.10,77.10,77.10,77.10,77.10,4.94,2.98,3.56,3.96,3.72,3.53
M,237,Enzo,6.9,6.9,Chelsea,84.90,84.90,84.90,84.90,84.90,84.90,5.33,3.17,3.96,4.37,4.14,3.80
M,238,Estêvão,6.4,6.4,Chelsea,48.00,41.40,41.40,41.40,41.40,34.80,3.15,1.67,2.01,2.24,2.09,1.69
M,239,Gittens,6.0,6.0,Chelsea,0.00,0.00,0.00,0.00,0.00,11.25,0.00,0.00,0.00,0.00,0.00,0.53
M,241,Caicedo,5.7,5.7,Chelsea,84.90,84.90,84.90,84.90,84.90,84.90,3.92,3.23,3.66,3.71,3.74,3.47
M,242,Dewsbury-Hall,4.9,4.9,Everton,82.35,82.35,82.35,82.35,82.35,82.35,3.69,3.58,4.48,2.83,3.62,3.45
M,243,George,4.8,4.8,Everton,20.25,20.25,20.25,20.25,0.00,20.25,0.89,0.87,1.05,0.72,0.00,0.85
M,244,Lavia,4.9,4.9,Chelsea,3.75,3.75,3.75,3.75,3.75,3.75,0.15,0.12,0.14,0.14,0.13,0.13
M,245,Mudryk,4.9,4.9,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,246,Andrey Santos,4.5,4.5,Chelsea,45.75,45.75,45.75,45.75,45.75,45.75,2.34,1.67,1.95,2.10,2.03,1.91
M,247,D.Essugo,4.3,4.3,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,249,João Pedro,7.7,7.7,Chelsea,76.50,73.35,73.35,73.35,73.35,73.35,5.10,2.95,3.57,3.96,3.62,3.56
F,250,Delap,6.2,6.2,Chelsea,31.20,34.35,34.35,34.35,34.35,34.35,1.97,1.34,1.66,1.80,1.68,1.63
F,252,Marc Guiu,4.2,4.2,Chelsea,4.20,4.20,4.20,4.20,4.20,4.20,0.29,0.19,0.23,0.23,0.23,0.23
G,253,Henderson,5.0,5.0,Crystal Palace,89.10,89.10,89.10,89.10,0.00,89.10,3.92,2.82,3.21,3.68,0.00,3.26
G,254,Benitez,4.0,4.0,Crystal Palace,0.90,0.90,0.90,0.90,0.00,0.90,0.04,0.03,0.03,0.04,0.00,0.03
G,255,Matthews,3.9,3.9,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,256,Muñoz,5.9,5.9,Crystal Palace,87.45,87.45,87.45,87.45,0.00,87.45,5.07,3.02,3.82,4.52,0.00,3.87
D,257,Lacroix,5.1,5.1,Crystal Palace,34.80,66.45,86.10,86.10,0.00,86.10,2.02,2.70,4.15,4.62,0.00,4.01
D,258,Mitchell,5.0,5.0,Crystal Palace,85.20,85.20,85.20,85.20,0.00,85.20,4.41,2.68,3.41,4.01,0.00,3.38
D,259,Sosa,4.8,4.8,Crystal Palace,5.40,5.40,5.40,5.40,0.00,5.40,0.22,0.20,0.21,0.21,0.00,0.21
D,260,Guéhi,5.2,5.2,Man City,81.30,81.30,81.30,81.30,0.00,81.30,3.91,4.12,4.19,3.93,0.00,3.15
D,261,Richards,4.4,4.4,Crystal Palace,84.60,84.60,84.60,84.60,0.00,84.60,4.63,3.24,3.95,4.38,0.00,3.80
D,262,Chadi Riad,4.0,4.0,Crystal Palace,50.55,50.55,58.65,46.50,0.00,46.50,2.55,1.77,2.46,2.21,0.00,1.92
D,263,Clyne,3.8,3.8,Crystal Palace,3.15,3.15,3.15,3.15,0.00,3.15,0.15,0.12,0.14,0.14,0.00,0.13
D,265,Kporha,4.0,4.0,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,266,Eze,7.2,7.2,Arsenal,41.40,22.65,22.65,22.65,0.00,22.65,2.34,1.29,1.28,1.40,0.00,1.43
M,267,Sarr,6.4,6.4,Crystal Palace,82.20,82.20,82.20,82.20,0.00,82.20,5.30,3.88,4.03,4.53,0.00,4.37
M,268,Doucouré,4.9,4.9,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,270,Hughes,4.7,4.7,Crystal Palace,55.50,55.50,42.00,33.75,0.00,33.75,1.97,1.73,1.38,1.18,0.00,1.18
M,271,Kamada,5.0,5.0,Crystal Palace,74.70,74.70,59.25,40.95,0.00,40.95,3.25,2.80,2.36,1.63,0.00,1.65
M,272,Lerma,4.9,4.9,Crystal Palace,0.00,0.00,0.00,68.70,0.00,68.70,0.00,0.00,0.00,2.68,0.00,2.64
M,273,Wharton,5.0,5.0,Crystal Palace,82.50,82.50,82.50,82.50,0.00,82.50,3.87,3.44,3.66,3.55,0.00,3.71
M,274,Agbinone,4.3,4.3,Crystal Palace,0.30,0.30,0.30,0.30,0.00,0.30,0.01,0.01,0.01,0.01,0.00,0.01
M,276,Devenny,4.3,4.3,Crystal Palace,9.15,9.15,9.15,9.15,0.00,9.15,0.45,0.39,0.38,0.43,0.00,0.45
M,281,Rodney,4.4,4.4,Crystal Palace,0.30,0.30,0.30,0.30,0.00,0.30,0.01,0.01,0.01,0.01,0.00,0.01
F,283,Mateta,7.5,7.5,Crystal Palace,0.00,0.00,36.45,36.45,0.00,36.45,0.00,0.00,1.83,2.05,0.00,2.01
F,284,Nketiah,5.4,5.4,Crystal Palace,0.00,0.00,0.00,6.00,0.00,6.00,0.00,0.00,0.00,0.32,0.00,0.32
