Pos,ID,Name,BV,SV,Team,28_xMins,29_xMins,30_xMins,31_xMins,32_xMins,33_xMins,28_Pts,29_Pts,30_Pts,31_Pts,32_Pts,33_Pts
D,109,Henry,4.3,4.3,Brentford,78.75,78.75,75.15,75.15,75.15,75.15,3.75,2.84,3.82,3.01,3.54,3.35
D,110,Kayode,4.5,4.5,Brentford,35.70,82.65,82.65,82.65,82.65,82.65,1.78,3.11,4.35,3.43,4.05,3.80
D,111,Pinnock,4.2,4.2,Brentford,1.50,1.50,1.50,1.50,1.50,1.50,0.06,0.06,0.07,0.06,0.06,0.06
D,113,Van den Berg,4.5,4.5,Brentford,85.80,84.15,79.95,79.95,79.95,79.95,4.47,3.63,4.28,3.67,4.19,3.78
D,116,Hickey,4.0,4.0,Brentford,0.00,0.00,20.85,20.85,20.85,20.85,0.00,0.00,0.96,0.82,0.91,0.88
M,119,Mbeumo,8.7,8.7,Man Utd,80.40,80.40,80.40,80.40,78.45,78.45,5.12,4.30,4.79,4.59,5.18,4.14
M,120,Schade,6.9,6.9,Brentford,78.75,78.75,78.75,78.75,78.75,78.75,4.56,4.11,4.90,3.86,4.40,4.39
M,121,Damsgaard,5.6,5.6,Brentford,43.80,43.80,43.80,43.80,43.80,43.80,2.35,2.20,2.42,2.07,2.29,2.22
M,122,Milambo,5.2,5.2,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,123,Carvalho,4.7,4.7,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,124,Henderson,5.0,5.0,Brentford,25.05,25.05,25.05,25.05,25.05,25.05,0.99,0.92,1.00,0.91,0.95,0.94
M,125,Janelt,4.9,4.9,Brentford,79.20,79.20,79.20,79.20,79.20,79.20,3.81,3.69,3.88,3.45,3.83,3.62
M,126,Jensen,4.9,4.9,Brentford,69.30,69.30,69.30,69.30,69.30,69.30,3.27,3.04,3.38,2.93,3.19,3.12
M,129,Yarmoliuk,5.0,5.0,Brentford,78.45,78.45,78.45,78.45,78.45,78.45,3.14,3.05,3.17,2.90,3.13,2.99
M,130,Donovan,4.4,4.4,Brentford,3.00,3.00,3.00,3.00,3.00,3.00,0.15,0.14,0.16,0.13,0.14,0.15
F,135,Wissa,7.3,7.3,Newcastle,18.15,34.80,44.55,44.55,40.80,81.60,1.10,1.86,2.11,2.57,2.09,4.07
F,136,Thiago,7.1,7.1,Brentford,83.40,83.40,83.40,83.40,83.40,83.40,4.83,4.38,5.08,4.05,4.52,4.63
G,138,Steele,4.2,4.2,Brighton,0.90,0.90,0.90,0.90,0.90,1.80,0.03,0.03,0.04,0.03,0.04,0.06
G,139,Verbruggen,4.5,4.5,Brighton,89.10,89.10,89.10,89.10,89.10,178.20,3.44,2.69,3.66,2.77,3.76,6.07
G,140,McGill,3.9,3.9,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,143,Boscagli,4.2,4.2,Brighton,5.85,5.85,5.85,5.85,5.85,11.70,0.25,0.21,0.26,0.23,0.28,0.48
D,145,De Cuyper,4.3,4.3,Brighton,15.75,15.75,15.75,15.75,15.75,31.50,0.83,0.64,0.82,0.71,0.87,1.51
D,146,Dunk,4.5,4.5,Brighton,84.45,84.45,84.45,84.45,84.45,168.90,3.39,2.58,3.56,2.86,3.88,6.09
D,148,F.Kadıoğlu,4.4,4.4,Brighton,84.75,84.75,84.75,84.75,84.75,169.50,3.56,2.45,3.62,2.76,4.02,6.11
D,149,Igor,4.5,4.5,Brighton,3.60,3.60,3.60,3.60,3.60,7.20,0.13,0.12,0.14,0.13,0.15,0.26
D,151,Van Hecke,4.4,4.4,Brighton,86.70,86.70,86.70,86.70,86.70,173.40,3.84,2.90,3.99,3.22,4.36,6.85
D,152,Veltman,4.3,4.3,Brighton,39.90,39.90,39.90,39.90,39.90,79.80,1.82,1.44,1.88,1.59,2.04,3.31
D,153,Webster,4.4,4.4,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,156,Tasker,3.8,3.8,Brighton,0.30,0.30,0.30,0.30,0.30,0.60,0.01,0.01,0.01,0.01,0.01,0.02
M,157,Mitoma,6.1,6.1,Brighton,81.90,81.90,81.90,81.90,81.90,163.80,4.13,3.13,3.84,3.70,4.31,7.64
M,158,Georginio,5.6,5.6,Brighton,32.25,32.25,32.25,32.25,32.25,64.50,1.76,1.37,1.68,1.60,1.85,3.29
M,159,March,5.8,5.8,Brighton,3.00,3.00,3.00,3.00,3.00,6.00,0.15,0.13,0.14,0.14,0.14,0.29
M,160,Minteh,5.6,5.6,Brighton,24.45,24.45,24.45,24.45,24.45,48.90,1.30,1.05,1.23,1.22,1.33,2.43
M,163,Hinshelwood,5.1,5.1,Brighton,69.00,69.00,55.65,55.65,55.65,111.30,2.73,2.25,2.13,2.02,2.24,4.22
M,164,O'Riley,5.5,5.5,Brighton,16.05,16.05,16.05,16.05,16.05,32.10,0.82,0.67,0.77,0.75,0.86,1.56
M,166,Ayari,4.8,4.8,Brighton,19.50,19.50,42.60,42.60,42.60,85.20,0.91,0.74,1.85,1.80,2.01,3.80
M,167,Baleba,4.5,4.5,Brighton,67.80,67.80,65.40,65.40,65.40,130.80,2.72,2.27,2.50,2.37,2.64,5.03
M,168,Buonanotte,4.6,4.6,Leeds United,10.20,10.20,10.20,10.20,10.20,10.20,0.47,0.57,0.48,0.51,0.47,0.58
M,169,Gomez,4.9,4.9,Brighton,72.60,72.60,68.70,68.70,68.70,137.40,3.76,2.92,3.37,3.18,3.73,6.75
M,170,Milner,4.9,4.9,Brighton,12.45,12.45,6.75,6.75,6.75,13.50,0.53,0.46,0.28,0.27,0.29,0.58
M,173,Wieffer,4.9,4.9,Brighton,48.75,48.75,48.75,48.75,48.75,97.50,2.11,1.98,2.18,2.16,2.32,4.32
F,178,Welbeck,6.1,6.1,Brighton,71.85,71.85,71.85,71.85,71.85,143.70,4.12,3.05,3.82,3.69,4.27,7.59
F,180,Tzimas,5.2,5.2,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,181,Kostoulas,4.8,4.8,Brighton,16.50,16.50,16.50,16.50,16.50,33.00,0.88,0.72,0.87,0.82,0.91,1.68
G,182,Trafford,4.5,4.5,Man City,0.90,0.90,0.90,0.00,0.90,1.80,0.03,0.04,0.03,0.00,0.03,0.07
G,183,Weiss,4.3,4.3,Burnley,0.90,0.90,0.90,0.90,0.90,1.80,0.03,0.03,0.03,0.03,0.03,0.05
G,185,Hladký,3.9,3.9,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,186,Roberts,4.4,4.4,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,187,Walker,4.4,4.4,Burnley,87.00,87.00,87.00,87.00,87.00,174.00,2.48,2.49,2.50,2.23,2.40,3.88
D,190,Ekdal,3.9,3.9,Burnley,4.80,4.80,4.80,4.80,4.80,9.60,0.19,0.19,0.19,0.18,0.18,0.35
D,191,Estève,3.9,3.9,Burnley,87.45,87.45,87.45,87.45,87.45,174.90,3.39,3.50,3.44,3.10,3.16,5.42
D,192,Hartman,4.0,4.0,Burnley,3.00,3.00,3.00,3.00,3.00,6.00,0.12,0.12,0.12,0.12,0.12,0.23
D,193,Humphreys,3.9,3.9,Burnley,82.95,82.95,82.95,82.95,82.95,165.90,2.62,2.65,2.64,2.37,2.49,4.14
D,194,Jordan,3.9,3.9,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,195,Lucas Pires,3.8,3.8,Burnley,46.95,46.95,46.95,46.95,46.95,93.90,1.54,1.55,1.59,1.40,1.52,2.49
D,198,Tuanzebe,3.9,3.9,Burnley,0.00,0.00,71.70,71.70,71.70,143.40,0.00,0.00,2.63,2.36,2.42,4.12
D,199,Worrall,3.8,3.8,Burnley,66.45,66.45,11.55,11.55,11.55,23.10,2.53,2.63,0.47,0.43,0.45,0.81
M,200,Anthony,5.0,5.0,Burnley,75.75,75.75,75.75,75.75,75.75,151.50,3.58,3.45,3.86,3.37,3.62,6.60
M,202,Bruun Larsen,5.3,5.3,Burnley,6.75,6.75,6.75,6.75,6.75,13.50,0.31,0.29,0.31,0.30,0.31,0.58
M,203,Boateng,4.7,4.7,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,205,Cullen,4.9,4.9,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,206,Edwards,4.7,4.7,Burnley,73.80,73.80,73.80,73.80,73.80,147.60,3.45,3.24,3.59,3.25,3.49,6.20
M,207,Hannibal,4.7,4.7,Burnley,61.65,61.65,58.65,58.65,58.65,117.30,2.34,2.32,2.38,2.15,2.31,4.22
M,209,Laurent,4.8,4.8,Burnley,79.50,79.50,72.60,72.60,72.60,145.20,2.42,2.51,2.27,2.13,2.13,4.08
M,210,Tchaouna,4.9,4.9,Burnley,18.00,18.00,18.00,18.00,18.00,36.00,0.76,0.75,0.78,0.72,0.78,1.44
M,214,Trésor,4.4,4.4,Burnley,5.70,5.70,5.70,5.70,5.70,11.40,0.22,0.22,0.24,0.23,0.23,0.44
F,215,Flemming,5.3,5.3,Burnley,78.45,78.45,60.15,60.15,60.15,120.30,3.44,3.23,2.86,2.54,2.74,5.00
F,216,Amdouni,4.8,4.8,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,217,Foster,4.9,4.9,Burnley,36.30,36.30,24.00,24.00,24.00,48.00,1.62,1.56,1.16,1.08,1.10,2.05
F,218,Barnes,4.2,4.2,Burnley,1.50,1.50,1.50,1.50,1.50,3.00,0.06,0.07,0.07,0.06,0.07,0.13
G,220,Sánchez,4.9,4.9,Chelsea,89.10,89.10,89.10,89.10,89.10,178.20,2.47,2.95,3.08,3.36,2.76,6.08
G,221,Jörgensen,4.3,4.3,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,223,Slonina,3.9,3.9,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,224,Cucurella,6.0,6.0,Chelsea,0.00,0.00,83.40,83.40,83.40,166.80,0.00,0.00,3.40,3.70,2.72,6.44
D,225,James,5.6,5.6,Chelsea,79.20,79.20,67.65,67.65,67.65,135.30,2.37,3.15,2.95,3.19,2.39,5.57
D,226,Chalobah,5.7,5.7,Chelsea,85.95,85.95,85.95,85.95,85.95,171.90,3.12,3.72,3.96,4.41,3.17,7.51
D,227,Colwill,4.7,4.7,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,228,Gusto,4.9,4.9,Chelsea,79.20,75.45,42.90,42.90,42.90,85.80,2.20,2.85,1.82,1.91,1.53,3.45
D,229,B.Badiashile,4.4,4.4,Chelsea,27.75,19.50,11.25,11.25,11.25,22.50,1.05,0.85,0.50,0.54,0.44,0.99
D,230,Fofana,4.4,4.4,Chelsea,0.00,71.40,43.95,43.95,43.95,87.90,0.00,3.23,2.08,2.30,1.72,4.01
D,231,M.Sarr,4.5,4.5,Chelsea,7.05,7.05,7.05,7.05,7.05,14.10,0.25,0.28,0.29,0.31,0.25,0.56
D,232,Tosin,4.0,4.0,Chelsea,55.05,22.35,14.25,14.25,14.25,28.50,2.15,1.00,0.64,0.70,0.56,1.25
D,233,Acheampong,3.7,3.7,Chelsea,23.55,11.25,7.05,7.05,7.05,14.10,0.85,0.48,0.31,0.32,0.27,0.59
M,235,Palmer,10.6,10.6,Chelsea,77.10,77.10,77.10,77.10,77.10,154.20,3.62,4.69,5.19,4.80,4.51,9.67
M,236,Neto,7.0,7.0,Chelsea,80.40,80.40,77.10,77.10,77.10,154.20,3.03,3.77,3.95,3.72,3.53,7.44
M,237,Enzo,6.8,6.8,Chelsea,84.90,84.90,84.90,84.90,84.90,169.80,3.09,3.83,4.15,3.97,3.72,7.84
M,238,Estêvão,6.4,6.4,Chelsea,0.00,0.00,36.15,36.15,31.35,62.70,0.00,0.00,1.98,1.87,1.58,3.32
M,239,Gittens,6.0,6.0,Chelsea,0.00,0.00,0.00,0.00,11.25,22.50,0.00,0.00,0.00,0.00,0.55,1.15
M,241,Caicedo,5.7,5.7,Chelsea,84.90,84.90,84.90,84.90,84.90,169.80,3.15,3.61,3.67,3.66,3.38,7.08
M,242,Dewsbury-Hall,5.0,5.0,Everton,82.35,82.35,82.35,82.35,82.35,82.35,3.58,4.67,2.84,3.69,3.51,3.61
M,243,George,4.8,4.8,Everton,23.85,23.85,23.85,0.00,20.25,20.25,0.99,1.28,0.83,0.00,0.84,0.85
M,244,Lavia,4.9,4.9,Chelsea,3.75,3.75,3.75,3.75,3.75,7.50,0.13,0.13,0.13,0.14,0.13,0.27
M,245,Mudryk,4.9,4.9,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,246,Andrey Santos,4.5,4.5,Chelsea,79.50,79.50,69.60,69.60,69.60,139.20,2.67,3.28,3.00,2.91,2.71,5.67
M,247,D.Essugo,4.3,4.3,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,249,João Pedro,7.7,7.7,Chelsea,73.35,73.35,73.35,73.35,73.35,146.70,3.05,3.84,4.11,3.79,3.70,7.89
F,250,Delap,6.2,6.2,Chelsea,31.20,31.20,31.20,31.20,31.20,62.40,1.26,1.50,1.63,1.52,1.49,3.15
F,252,Marc Guiu,4.1,4.1,Chelsea,1.50,1.50,1.50,1.50,1.50,3.00,0.07,0.08,0.09,0.08,0.08,0.17
G,253,Henderson,5.0,5.0,Crystal Palace,89.10,89.10,89.10,0.00,89.10,178.20,2.62,3.16,3.52,0.00,3.13,5.99
G,254,Benitez,4.0,4.0,Crystal Palace,0.90,0.90,0.90,0.00,0.90,1.80,0.02,0.03,0.04,0.00,0.03,0.06
G,255,Matthews,3.9,3.9,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,256,Muñoz,5.9,5.9,Crystal Palace,87.45,87.45,87.45,0.00,87.45,174.90,2.93,3.98,4.47,0.00,3.79,7.53
D,257,Lacroix,5.1,5.1,Crystal Palace,86.10,86.10,86.10,0.00,86.10,172.20,3.29,4.08,4.46,0.00,3.88,7.69
D,258,Mitchell,5.0,5.0,Crystal Palace,85.20,85.20,85.20,0.00,85.20,170.40,2.50,3.34,3.87,0.00,3.23,6.35
D,259,Sosa,4.8,4.8,Crystal Palace,7.05,7.05,5.40,0.00,5.40,10.80,0.27,0.29,0.21,0.00,0.21,0.41
D,260,Guéhi,5.2,5.2,Man City,81.30,81.30,81.30,0.00,81.30,162.60,4.23,4.28,4.04,0.00,3.20,8.01
D,261,Richards,4.4,4.4,Crystal Palace,84.60,84.60,84.60,0.00,84.60,169.20,2.87,3.62,4.00,0.00,3.46,6.84
D,262,Chadi Riad,4.0,4.0,Crystal Palace,54.60,54.60,46.50,0.00,46.50,93.00,1.75,2.22,2.07,0.00,1.81,3.58
D,263,Clyne,3.8,3.8,Crystal Palace,5.40,5.40,3.15,0.00,3.15,6.30,0.20,0.24,0.14,0.00,0.13,0.26
D,265,Kporha,4.0,4.0,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,266,Eze,7.2,7.2,Arsenal,66.60,60.45,28.80,0.00,28.80,57.60,3.78,3.37,1.77,0.00,1.84,3.18
M,267,Sarr,6.4,6.4,Crystal Palace,82.20,82.20,82.20,0.00,82.20,164.40,3.80,4.45,4.50,0.00,4.33,8.51
M,268,Doucouré,4.9,4.9,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,270,Hughes,4.7,4.7,Crystal Palace,58.65,58.65,33.75,0.00,33.75,67.50,1.84,2.01,1.17,0.00,1.16,2.26
M,271,Kamada,5.0,5.0,Crystal Palace,53.25,53.25,40.95,0.00,40.95,81.90,1.96,2.16,1.63,0.00,1.64,3.16
M,272,Lerma,4.9,4.9,Crystal Palace,0.00,0.00,68.70,0.00,68.70,137.40,0.00,0.00,2.64,0.00,2.59,5.21
M,273,Wharton,5.0,5.0,Crystal Palace,82.50,82.50,82.50,0.00,82.50,165.00,3.32,3.68,3.57,0.00,3.62,6.88
M,274,Agbinone,4.3,4.3,Crystal Palace,0.30,0.30,0.30,0.00,0.30,0.60,0.01,0.01,0.01,0.00,0.01,0.03
M,276,Devenny,4.3,4.3,Crystal Palace,9.15,9.15,9.15,0.00,9.15,18.30,0.40,0.43,0.44,0.00,0.43,0.80
M,281,Rodney,4.4,4.4,Crystal Palace,0.30,0.30,0.30,0.00,0.30,0.60,0.01,0.01,0.01,0.00,0.01,0.03
F,283,Mateta,7.5,7.5,Crystal Palace,0.00,0.00,36.45,0.00,36.45,72.90,0.00,0.00,2.04,0.00,2.00,3.94
F,284,Nketiah,5.4,5.4,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
