Pos,ID,Name,BV,SV,Team,34_xMins,35_xMins,36_xMins,37_xMins,38_xMins,34_Pts,35_Pts,36_Pts,37_Pts,38_Pts
G,33,M.Bizot,4.2,4.2,Aston Villa,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.03,0.03,0.02
D,36,Cash,4.7,4.7,Aston Villa,82.50,82.50,82.50,82.50,82.50,3.29,3.48,4.13,2.95,1.99
D,37,Digne,4.5,4.5,Aston Villa,65.40,44.25,44.25,44.25,44.25,3.02,2.17,2.49,1.86,1.34
D,38,Konsa,4.4,4.4,Aston Villa,80.55,80.55,80.55,80.55,80.55,2.84,2.98,3.52,2.52,1.72
D,39,Maatsen,4.2,4.2,Aston Villa,33.90,53.70,53.70,53.70,53.70,1.50,2.56,2.90,2.20,1.58
D,40,Mings,4.3,4.3,Aston Villa,21.00,54.00,54.00,54.00,54.00,0.81,2.14,2.46,1.88,1.35
D,41,Pau,4.3,4.3,Aston Villa,70.50,37.50,37.50,37.50,37.50,2.57,1.46,1.68,1.30,0.96
D,42,A.García,3.9,3.9,Aston Villa,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,44,Bogarde,4.0,4.0,Aston Villa,15.60,15.60,15.60,15.60,15.60,0.56,0.59,0.63,0.54,0.46
M,47,Rogers,7.4,7.4,Aston Villa,87.00,87.00,87.00,87.00,87.00,4.06,4.47,4.69,3.95,3.21
M,48,Tielemans,5.9,5.9,Aston Villa,79.80,79.80,79.80,79.80,79.80,3.52,3.83,4.01,3.49,3.10
M,49,Bailey,5.5,5.5,Aston Villa,3.75,3.75,3.75,3.75,3.75,0.18,0.21,0.21,0.19,0.17
M,50,Buendía,5.3,5.3,Aston Villa,45.00,45.00,45.00,45.00,45.00,2.37,2.61,2.69,2.35,2.02
M,52,J.Ramsey,5.3,5.3,Newcastle,63.30,35.55,35.55,35.55,35.55,2.22,1.53,1.50,1.64,1.50
M,54,McGinn,5.3,5.3,Aston Villa,75.45,75.45,75.45,75.45,75.45,3.23,3.50,3.65,3.19,2.68
M,55,Barkley,4.8,4.8,Aston Villa,54.90,54.90,54.90,54.90,54.90,2.47,2.66,2.78,2.41,2.10
M,58,Kamara,4.9,4.9,Aston Villa,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,59,Onana,4.8,4.8,Aston Villa,70.80,70.80,70.80,70.80,70.80,2.76,3.04,3.18,2.82,2.61
F,64,Watkins,8.7,8.7,Aston Villa,76.50,76.50,76.50,76.50,76.50,4.07,4.40,4.60,3.95,3.21
G,67,Petrović,4.6,4.6,Bournemouth,0.00,89.10,89.10,89.10,89.10,0.00,3.47,2.86,2.51,3.19
G,69,McKenna,3.9,3.9,Bournemouth,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,72,Senesi,5.2,5.2,Bournemouth,0.00,87.45,87.45,87.45,87.45,0.00,4.63,3.75,2.89,3.86
D,73,Smith,4.4,4.4,Bournemouth,0.00,22.20,22.20,22.20,22.20,0.00,0.89,0.77,0.66,0.79
D,74,Truffert,4.7,4.7,Bournemouth,0.00,87.45,87.45,87.45,87.45,0.00,4.23,3.38,2.55,3.46
D,75,Akinmboni,3.8,3.8,Bournemouth,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,76,Bevan,3.8,3.8,Bournemouth,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,77,Hill,4.2,4.2,Bournemouth,0.00,87.45,87.45,87.45,87.45,0.00,4.72,3.87,3.07,3.97
D,80,Soler,3.9,3.9,Bournemouth,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,81,Kluivert,6.9,6.9,Bournemouth,0.00,21.30,21.30,21.30,21.30,0.00,1.39,1.19,1.08,1.16
M,82,Semenyo,8.2,8.2,Man City,0.00,76.50,153.00,76.50,76.50,0.00,4.62,10.09,4.62,4.90
M,83,O.Dango,5.9,5.9,Brentford,75.45,75.45,75.45,75.45,75.45,3.57,4.32,3.11,4.21,3.43
M,84,Tavernier,5.4,5.4,Bournemouth,0.00,80.40,80.40,80.40,80.40,0.00,4.62,4.02,3.65,4.00
M,85,Adams,4.9,4.9,Bournemouth,0.00,67.20,67.20,67.20,67.20,0.00,2.63,2.48,2.45,2.62
M,86,Brooks,5.0,5.0,Bournemouth,0.00,21.45,21.45,21.45,21.45,0.00,1.23,1.07,0.98,1.04
M,87,Christie,4.9,4.9,Bournemouth,0.00,24.75,24.75,24.75,24.75,0.00,1.23,1.14,1.08,1.12
M,88,Cook,4.9,4.9,Bournemouth,0.00,9.90,9.90,9.90,9.90,0.00,0.46,0.42,0.41,0.43
M,90,Scott,5.1,5.1,Bournemouth,0.00,83.25,83.25,83.25,83.25,0.00,4.35,3.96,3.81,4.10
F,97,Evanilson,6.7,6.7,Bournemouth,0.00,75.75,75.75,75.75,75.75,0.00,4.03,3.55,3.19,3.42
F,98,Enes Ünal,5.4,5.4,Bournemouth,0.00,12.00,12.00,12.00,12.00,0.00,0.69,0.65,0.59,0.66
F,100,Kroupi.Jr,4.6,4.6,Bournemouth,0.00,64.20,64.20,64.20,64.20,0.00,3.92,3.36,3.02,3.20
G,101,Kelleher,4.8,4.8,Brentford,89.10,89.10,89.10,89.10,89.10,2.99,3.31,2.39,3.83,2.56
G,102,Balcombe,3.9,3.9,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,104,Eyestone,3.9,3.9,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,105,Valdimarsson,3.8,3.8,Brentford,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.02,0.04,0.02
D,106,Collins,4.9,4.9,Brentford,81.00,81.00,81.00,81.00,81.00,3.07,3.67,2.34,4.20,2.99
D,107,Lewis-Potter,4.8,4.8,Brentford,83.25,66.15,66.15,66.15,66.15,2.75,3.56,1.97,3.76,2.36
D,108,Ajer,4.4,4.4,Brentford,55.05,38.70,38.70,38.70,38.70,1.98,1.66,1.12,1.90,1.37
D,109,Henry,4.3,4.3,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,110,Kayode,4.6,4.6,Brentford,85.35,85.35,85.35,85.35,85.35,2.64,3.55,1.89,3.95,2.47
D,111,Pinnock,4.2,4.2,Brentford,9.45,9.45,9.45,9.45,9.45,0.44,0.49,0.37,0.54,0.43
D,113,Van den Berg,4.6,4.6,Brentford,80.70,80.70,80.70,80.70,80.70,2.93,3.50,2.21,4.03,2.81
D,116,Hickey,4.0,4.0,Brentford,31.50,31.50,31.50,31.50,31.50,1.05,1.32,0.83,1.42,0.99
M,119,Mbeumo,8.5,8.5,Man Utd,77.70,68.10,68.10,68.10,68.10,4.57,3.90,3.92,4.11,3.58
M,120,Schade,7.0,7.0,Brentford,78.45,78.45,78.45,78.45,78.45,3.63,4.36,3.08,4.27,3.42
M,121,Damsgaard,5.6,5.6,Brentford,79.35,72.90,63.45,63.45,63.45,3.78,3.78,2.65,3.26,2.87
M,122,Milambo,5.2,5.2,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,123,Carvalho,4.6,4.6,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,124,Henderson,5.0,5.0,Brentford,0.00,48.45,54.00,54.00,54.00,0.00,1.83,1.80,2.08,1.87
M,125,Janelt,4.9,4.9,Brentford,0.00,22.65,48.45,48.45,48.45,0.00,1.02,1.94,2.17,2.01
M,126,Jensen,4.9,4.9,Brentford,85.50,83.25,80.55,80.55,80.55,3.60,3.77,3.08,3.69,3.28
M,129,Yarmoliuk,5.0,5.0,Brentford,85.50,77.25,57.30,57.30,57.30,3.12,2.89,2.05,2.24,2.09
M,130,Donovan,4.4,4.4,Brentford,4.50,4.50,4.50,4.50,4.50,0.21,0.23,0.18,0.23,0.22
F,135,Wissa,7.3,7.3,Newcastle,12.30,12.30,12.30,12.30,12.30,0.57,0.71,0.64,0.76,0.67
F,136,Thiago,7.4,7.4,Brentford,84.15,84.15,84.15,84.15,84.15,4.17,5.14,3.49,4.87,3.91
G,138,Steele,4.2,4.2,Brighton,0.00,0.90,0.90,0.90,0.90,0.00,0.03,0.04,0.03,0.03
G,139,Verbruggen,4.5,4.5,Brighton,0.00,89.10,89.10,89.10,89.10,0.00,3.17,4.25,3.44,3.41
G,140,McGill,3.9,3.9,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,143,Boscagli,4.2,4.2,Brighton,0.00,14.55,14.55,14.55,14.55,0.00,0.60,0.78,0.67,0.60
D,145,De Cuyper,4.3,4.3,Brighton,0.00,15.75,15.75,15.75,15.75,0.00,0.71,0.92,0.72,0.74
D,146,Dunk,4.5,4.5,Brighton,0.00,81.30,81.30,81.30,81.30,0.00,2.86,4.04,3.29,2.93
D,148,F.Kadıoğlu,4.4,4.4,Brighton,0.00,85.35,85.35,85.35,85.35,0.00,2.97,4.56,3.41,3.14
D,149,Igor,4.5,4.5,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,151,Van Hecke,4.6,4.6,Brighton,0.00,87.45,87.45,87.45,87.45,0.00,3.56,4.80,4.03,3.60
D,152,Veltman,4.3,4.3,Brighton,0.00,16.65,16.65,16.65,16.65,0.00,0.67,0.81,0.72,0.67
D,153,Webster,4.4,4.4,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,156,Tasker,3.8,3.8,Brighton,0.00,0.30,0.30,0.30,0.30,0.00,0.01,0.01,0.01,0.01
M,157,Mitoma,6.1,6.1,Brighton,0.00,43.80,43.80,43.80,43.80,0.00,2.17,2.61,2.09,2.17
M,158,Georginio,5.6,5.6,Brighton,0.00,18.90,18.90,18.90,18.90,0.00,0.94,1.12,0.89,0.93
M,159,March,5.8,5.8,Brighton,0.00,3.00,3.00,3.00,3.00,0.00,0.15,0.17,0.14,0.14
M,160,Minteh,5.5,5.5,Brighton,0.00,66.30,66.30,66.30,66.30,0.00,3.27,3.97,3.14,3.28
M,163,Hinshelwood,5.1,5.1,Brighton,0.00,79.80,79.80,79.80,79.80,0.00,3.27,3.96,3.15,3.22
M,164,O'Riley,5.5,5.5,Brighton,0.00,3.75,3.75,3.75,3.75,0.00,0.18,0.22,0.18,0.19
M,166,Ayari,4.8,4.8,Brighton,0.00,30.30,30.30,30.30,30.30,0.00,1.34,1.46,1.29,1.32
M,167,Baleba,4.5,4.5,Brighton,0.00,27.60,27.60,27.60,27.60,0.00,1.06,1.14,1.02,1.05
M,168,Buonanotte,4.6,4.6,Leeds United,0.00,4.50,4.50,0.00,4.50,0.00,0.28,0.21,0.00,0.21
M,169,Gomez,4.9,4.9,Brighton,0.00,71.70,71.70,71.70,71.70,0.00,3.70,4.33,3.50,3.65
M,170,Milner,4.9,4.9,Brighton,0.00,35.10,35.10,35.10,35.10,0.00,1.47,1.61,1.40,1.46
M,173,Wieffer,4.9,4.9,Brighton,0.00,80.70,80.70,80.70,80.70,0.00,3.71,3.76,3.74,3.51
F,178,Welbeck,6.3,6.3,Brighton,0.00,75.75,75.75,75.75,75.75,0.00,4.11,5.09,3.85,4.09
F,180,Tzimas,5.2,5.2,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,181,Kostoulas,4.8,4.8,Brighton,0.00,19.80,19.80,19.80,19.80,0.00,0.99,1.17,0.97,1.00
G,182,Trafford,4.5,4.5,Man City,0.00,1.80,3.60,1.80,1.80,0.00,0.07,0.15,0.06,0.07
G,183,Weiss,4.2,4.2,Burnley,0.00,0.90,0.90,0.90,0.90,0.00,0.03,0.03,0.02,0.04
G,185,Hladký,3.9,3.9,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,186,Roberts,4.3,4.3,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,187,Walker,4.4,4.4,Burnley,0.00,74.10,74.10,74.10,74.10,0.00,1.78,1.99,1.28,2.72
D,190,Ekdal,3.8,3.8,Burnley,0.00,20.10,20.10,20.10,20.10,0.00,0.77,0.77,0.65,0.92
D,191,Estève,3.9,3.9,Burnley,0.00,87.45,87.45,87.45,87.45,0.00,3.05,3.03,2.39,3.83
D,192,Hartman,4.0,4.0,Burnley,0.00,58.50,58.50,58.50,58.50,0.00,1.68,2.07,1.24,2.68
D,193,Humphreys,3.9,3.9,Burnley,0.00,85.20,85.20,85.20,85.20,0.00,2.59,2.64,1.93,3.48
D,194,Jordan,3.9,3.9,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,195,Lucas Pires,3.8,3.8,Burnley,0.00,26.40,26.40,26.40,26.40,0.00,0.79,0.86,0.61,1.11
D,198,Tuanzebe,3.9,3.9,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,199,Worrall,3.8,3.8,Burnley,0.00,38.40,38.40,38.40,38.40,0.00,1.45,1.45,1.20,1.78
M,200,Anthony,5.0,5.0,Burnley,0.00,80.40,80.40,80.40,80.40,0.00,3.36,3.65,2.81,4.36
M,202,Bruun Larsen,5.2,5.2,Burnley,0.00,11.70,11.70,11.70,11.70,0.00,0.45,0.48,0.41,0.55
M,203,Boateng,4.7,4.7,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,205,Cullen,4.9,4.9,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,206,Edwards,4.7,4.7,Burnley,0.00,45.00,45.00,45.00,45.00,0.00,1.85,1.97,1.57,2.30
M,207,Hannibal,4.7,4.7,Burnley,0.00,65.40,65.40,65.40,65.40,0.00,2.17,2.35,1.89,2.67
M,209,Laurent,4.8,4.8,Burnley,0.00,54.90,54.90,54.90,54.90,0.00,1.73,1.64,1.62,1.75
M,210,Tchaouna,4.8,4.8,Burnley,0.00,15.45,15.45,15.45,15.45,0.00,0.65,0.66,0.58,0.73
M,214,Trésor,4.3,4.3,Burnley,0.00,5.70,5.70,5.70,5.70,0.00,0.22,0.22,0.21,0.24
F,215,Flemming,5.3,5.3,Burnley,0.00,78.45,78.45,78.45,78.45,0.00,3.09,3.34,2.57,3.87
F,216,Amdouni,4.8,4.8,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,217,Foster,4.9,4.9,Burnley,0.00,45.00,45.00,45.00,45.00,0.00,1.75,1.88,1.52,2.17
F,218,Barnes,4.2,4.2,Burnley,0.00,1.50,1.50,1.50,1.50,0.00,0.06,0.06,0.06,0.08
G,220,Sánchez,4.8,4.8,Chelsea,0.00,76.50,76.50,76.50,76.50,0.00,2.96,2.14,2.78,3.02
G,221,Jörgensen,4.3,4.3,Chelsea,0.00,13.50,13.50,13.50,13.50,0.00,0.51,0.38,0.50,0.51
G,223,Slonina,3.9,3.9,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,224,Cucurella,6.1,6.1,Chelsea,0.00,71.25,71.25,71.25,71.25,0.00,3.15,2.29,3.25,3.20
D,225,James,5.6,5.6,Chelsea,0.00,35.25,35.25,35.25,35.25,0.00,1.81,1.34,1.83,1.77
D,226,Chalobah,5.4,5.4,Chelsea,0.00,85.95,85.95,85.95,85.95,0.00,3.97,3.15,4.17,4.13
D,227,Colwill,4.7,4.7,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,228,Gusto,4.9,4.9,Chelsea,0.00,64.20,64.20,64.20,64.20,0.00,3.41,2.39,3.47,3.43
D,229,B.Badiashile,4.4,4.4,Chelsea,0.00,11.25,11.25,11.25,11.25,0.00,0.52,0.47,0.54,0.54
D,230,Fofana,4.4,4.4,Chelsea,0.00,54.90,54.90,54.90,54.90,0.00,2.64,2.25,2.84,2.83
D,231,M.Sarr,4.5,4.5,Chelsea,0.00,11.10,11.10,11.10,11.10,0.00,0.48,0.42,0.51,0.50
D,232,Tosin,4.0,4.0,Chelsea,0.00,15.75,15.75,15.75,15.75,0.00,0.66,0.63,0.69,0.67
D,233,Acheampong,3.7,3.7,Chelsea,0.00,11.25,11.25,11.25,11.25,0.00,0.52,0.45,0.56,0.54
M,235,Palmer,10.5,10.5,Chelsea,0.00,80.40,80.40,80.40,80.40,0.00,5.21,4.21,5.50,4.88
M,236,Neto,7.0,7.0,Chelsea,0.00,72.45,72.45,72.45,72.45,0.00,3.87,3.22,4.03,3.59
M,237,Enzo,6.5,6.5,Chelsea,0.00,81.90,81.90,81.90,81.90,0.00,4.25,3.56,4.43,4.04
M,238,Estêvão,6.4,6.4,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,239,Gittens,6.0,6.0,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,241,Caicedo,5.7,5.7,Chelsea,0.00,84.90,84.90,84.90,84.90,0.00,3.52,3.28,3.57,3.32
M,242,Dewsbury-Hall,5.1,5.1,Everton,83.85,83.85,83.85,83.85,83.85,3.94,3.37,3.81,4.22,3.88
M,243,George,4.8,4.8,Everton,27.45,13.20,13.20,13.20,13.20,1.29,0.52,0.57,0.62,0.57
M,244,Lavia,4.9,4.9,Chelsea,0.00,10.35,10.35,10.35,10.35,0.00,0.39,0.36,0.39,0.38
M,245,Mudryk,4.9,4.9,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,246,Andrey Santos,4.5,4.5,Chelsea,0.00,55.20,55.20,55.20,55.20,0.00,2.42,2.14,2.47,2.32
M,247,D.Essugo,4.3,4.3,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,249,João Pedro,7.6,7.6,Chelsea,0.00,77.85,77.85,77.85,77.85,0.00,4.55,3.91,4.82,4.32
F,250,Delap,6.2,6.2,Chelsea,0.00,26.55,26.55,26.55,26.55,0.00,1.48,1.28,1.54,1.38
F,252,Marc Guiu,4.0,4.0,Chelsea,0.00,1.50,1.50,1.50,1.50,0.00,0.09,0.08,0.10,0.08
G,253,Henderson,5.1,5.1,Crystal Palace,89.10,89.10,178.20,89.10,89.10,2.35,2.62,5.82,2.90,2.90
G,254,Benitez,3.9,3.9,Crystal Palace,0.90,0.90,1.80,0.90,0.90,0.02,0.03,0.06,0.03,0.03
G,255,Matthews,3.9,3.9,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,256,Muñoz,5.8,5.8,Crystal Palace,87.45,87.45,174.90,87.45,87.45,3.10,3.57,7.08,3.86,3.35
D,257,Lacroix,5.1,5.1,Crystal Palace,86.10,86.10,172.20,86.10,86.10,3.30,3.67,7.40,4.04,3.62
D,258,Mitchell,5.0,5.0,Crystal Palace,85.20,85.20,170.40,85.20,85.20,2.40,2.77,5.74,3.08,2.77
D,259,Sosa,4.8,4.8,Crystal Palace,5.40,5.40,10.80,5.40,5.40,0.21,0.22,0.40,0.22,0.21
D,260,Guéhi,5.1,5.1,Man City,0.00,81.30,162.60,81.30,81.30,0.00,4.39,9.19,3.92,4.20
D,261,Richards,4.4,4.4,Crystal Palace,84.60,84.60,169.20,84.60,84.60,3.06,3.39,6.83,3.73,3.36
D,262,Chadi Riad,4.0,4.0,Crystal Palace,10.05,10.05,20.10,10.05,10.05,0.36,0.37,0.73,0.39,0.36
D,263,Clyne,3.8,3.8,Crystal Palace,2.25,2.25,4.50,2.25,2.25,0.09,0.09,0.18,0.09,0.09
D,265,Kporha,4.0,4.0,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,266,Eze,7.2,7.2,Arsenal,73.65,47.85,47.85,47.85,47.85,4.59,2.90,2.69,3.36,2.61
M,267,Sarr,6.3,6.3,Crystal Palace,77.55,64.20,128.40,64.20,64.20,3.29,3.13,5.84,3.04,2.67
M,268,Doucouré,4.9,4.9,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,270,Hughes,4.7,4.7,Crystal Palace,49.05,58.65,117.30,58.65,58.65,1.52,1.92,3.78,1.88,1.78
M,271,Kamada,5.0,5.0,Crystal Palace,40.95,40.95,81.90,40.95,40.95,1.50,1.62,3.12,1.59,1.46
M,272,Lerma,4.9,4.9,Crystal Palace,53.85,62.70,125.40,62.70,62.70,1.95,2.41,4.66,2.31,2.14
M,273,Wharton,5.0,5.0,Crystal Palace,78.90,60.30,120.60,60.30,60.30,3.10,2.54,4.92,2.47,2.22
M,274,Agbinone,4.3,4.3,Crystal Palace,0.30,0.30,0.60,0.30,0.30,0.01,0.01,0.03,0.01,0.01
M,276,Devenny,4.3,4.3,Crystal Palace,9.15,9.15,18.30,9.15,9.15,0.37,0.42,0.77,0.38,0.37
M,281,Rodney,4.4,4.4,Crystal Palace,0.30,0.30,0.60,0.30,0.30,0.01,0.01,0.02,0.01,0.01
F,283,Mateta,7.6,7.6,Crystal Palace,61.35,42.60,85.20,42.60,42.60,2.89,2.27,4.14,2.15,1.89
F,284,Nketiah,5.4,5.4,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,286,Marsh,4.4,4.4,Crystal Palace,0.30,0.30,0.60,0.30,0.30,0.01,0.01,0.03,0.02,0.01
G,287,Pickford,5.6,5.6,Everton,89.10,89.10,89.10,89.10,89.10,3.01,2.49,3.52,3.91,2.98
G,288,Travers,4.2,4.2,Everton,0.90,0.90,0.90,0.90,0.90,0.03,0.02,0.03,0.04,0.03
D,290,Branthwaite,5.3,5.3,Everton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,291,Tarkowski,5.7,5.7,Everton,87.45,87.45,87.45,87.45,87.45,4.01,2.92,4.62,4.91,4.19
D,292,Mykolenko,4.9,4.9,Everton,85.20,85.20,85.20,85.20,85.20,3.27,2.33,3.72,4.14,3.41
D,293,O'Brien,4.9,4.9,Everton,85.95,85.95,85.95,85.95,85.95,2.97,2.09,3.42,3.84,3.09
D,294,Coleman,4.2,4.2,Everton,2.40,2.40,2.40,2.40,2.40,0.09,0.08,0.09,0.09,0.09
D,295,Keane,4.5,4.5,Everton,86.70,86.70,86.70,86.70,86.70,4.09,3.02,4.70,4.87,4.29
D,296,Patterson,4.4,4.4,Everton,5.25,5.25,5.25,5.25,5.25,0.21,0.18,0.20,0.23,0.20
D,298,Welch,3.8,3.8,Everton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,299,Ndiaye,6.2,6.2,Everton,83.25,83.25,83.25,83.25,83.25,4.55,4.00,4.42,4.87,4.58
M,300,McNeil,5.5,5.5,Everton,69.75,69.75,69.75,69.75,69.75,3.02,2.70,3.00,3.25,3.06
M,301,Alcaraz,5.2,5.2,Everton,12.45,12.45,12.45,12.45,12.45,0.57,0.49,0.56,0.59,0.54
M,302,Gana,5.4,5.4,Everton,81.30,81.30,81.30,81.30,81.30,2.84,2.66,2.88,2.98,3.00
M,303,Garner,5.3,5.3,Everton,87.00,87.00,87.00,87.00,87.00,4.20,3.90,4.27,4.42,4.40
M,304,Iroegbunam,4.8,4.8,Everton,18.30,18.30,18.30,18.30,18.30,0.66,0.62,0.65,0.67,0.67
M,305,Armstrong,4.5,4.5,Everton,19.65,19.65,19.65,19.65,19.65,0.82,0.73,0.81,0.85,0.81
M,306,Bates,4.3,4.3,Everton,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01
M,307,Ebere,4.4,4.4,Everton,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01
F,310,Barry,5.7,5.7,Everton,85.50,27.90,27.90,27.90,27.90,3.66,1.23,1.35,1.46,1.40
F,311,Beto,5.0,5.0,Everton,0.00,71.70,71.70,71.70,71.70,0.00,2.99,3.27,3.60,3.33
G,314,Leno,4.9,4.9,Fulham,89.10,89.10,89.10,89.10,89.10,3.27,2.50,3.11,3.65,3.12
D,316,Robinson,4.9,4.9,Fulham,54.15,54.15,54.15,54.15,54.15,2.37,1.85,2.45,2.77,2.37
D,317,Andersen,4.5,4.5,Fulham,85.05,85.05,85.05,85.05,85.05,3.62,3.02,3.78,4.25,3.72
