Pos,ID,Name,BV,SV,Team,30_xMins,31_xMins,32_xMins,33_xMins,34_xMins,35_xMins,30_Pts,31_Pts,32_Pts,33_Pts,34_Pts,35_Pts
M,54,McGinn,5.3,5.3,Aston Villa,66.30,75.45,75.45,75.45,75.45,75.45,2.50,3.46,3.06,3.41,3.09,3.50
M,55,Barkley,4.8,4.8,Aston Villa,28.65,12.45,12.45,12.45,12.45,12.45,1.23,0.62,0.57,0.65,0.56,0.60
M,58,Kamara,4.9,4.9,Aston Villa,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,59,Onana,4.8,4.8,Aston Villa,79.80,79.80,28.50,28.50,28.50,28.50,2.98,3.17,1.13,1.17,1.10,1.21
F,64,Watkins,8.5,8.5,Aston Villa,79.05,79.05,79.05,79.05,79.05,79.05,3.60,4.64,3.83,4.48,4.00,4.63
G,67,Petrović,4.5,4.5,Bournemouth,89.10,89.10,89.10,89.10,89.10,89.10,3.61,2.93,2.41,2.79,3.32,3.53
G,69,McKenna,3.9,3.9,Bournemouth,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,72,Senesi,5.0,5.0,Bournemouth,86.70,86.70,86.70,86.70,86.70,86.70,4.67,3.71,2.94,3.48,4.40,4.50
D,73,Smith,4.4,4.4,Bournemouth,22.20,22.20,18.90,18.90,18.90,18.90,0.89,0.74,0.51,0.58,0.69,0.70
D,74,Truffert,4.6,4.6,Bournemouth,87.45,87.45,87.45,87.45,87.45,87.45,4.26,3.33,2.54,3.09,4.02,4.12
D,75,Akinmboni,3.8,3.8,Bournemouth,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,76,Bevan,3.8,3.8,Bournemouth,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,77,Hill,4.2,4.2,Bournemouth,85.20,85.20,85.20,85.20,85.20,85.20,4.72,3.82,3.11,3.60,4.50,4.57
D,80,Soler,4.0,4.0,Bournemouth,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,81,Kluivert,6.9,6.9,Bournemouth,0.00,0.00,51.15,51.15,51.15,51.15,0.00,0.00,1.99,2.51,2.89,2.91
M,82,Semenyo,8.3,8.3,Man City,70.80,0.00,81.60,163.20,0.00,81.60,4.06,0.00,4.07,8.89,0.00,4.42
M,83,O.Dango,6.0,6.0,Brentford,78.75,78.75,78.75,78.75,78.75,78.75,4.91,3.90,4.32,4.36,3.67,4.61
M,84,Tavernier,5.3,5.3,Bournemouth,82.20,82.20,81.90,81.90,81.90,81.90,5.07,4.54,3.06,3.88,4.32,4.45
M,85,Adams,4.9,4.9,Bournemouth,81.90,81.90,74.55,74.55,74.55,74.55,3.35,3.24,2.57,2.96,2.83,2.93
M,86,Brooks,5.0,5.0,Bournemouth,34.35,34.35,26.55,26.55,26.55,26.55,1.99,1.79,1.02,1.25,1.41,1.42
M,87,Christie,4.9,4.9,Bournemouth,25.80,25.80,18.90,18.90,18.90,18.90,1.28,1.19,0.72,0.83,0.87,0.86
M,88,Cook,4.9,4.9,Bournemouth,0.00,0.00,10.05,10.05,10.05,10.05,0.00,0.00,0.38,0.44,0.44,0.43
M,90,Scott,5.1,5.1,Bournemouth,81.90,81.90,79.80,79.80,79.80,79.80,4.07,3.78,2.99,3.59,3.62,3.70
F,97,Evanilson,6.8,6.8,Bournemouth,70.65,70.65,70.65,70.65,70.65,70.65,3.95,3.58,2.61,3.22,3.61,3.62
F,98,Enes Ünal,5.4,5.4,Bournemouth,9.00,9.00,9.00,9.00,9.00,9.00,0.53,0.55,0.38,0.45,0.52,0.51
F,100,Kroupi.Jr,4.7,4.7,Bournemouth,42.60,42.60,36.30,36.30,36.30,36.30,2.44,2.23,1.41,1.73,1.94,1.96
G,101,Kelleher,4.8,4.8,Brentford,89.10,89.10,89.10,89.10,89.10,89.10,3.88,3.27,3.75,3.59,2.91,3.41
G,102,Balcombe,3.9,3.9,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,104,Eyestone,3.9,3.9,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,105,Valdimarsson,3.9,3.9,Brentford,0.90,0.90,0.90,0.90,0.90,0.90,0.04,0.03,0.04,0.04,0.03,0.03
D,106,Collins,4.9,4.9,Brentford,68.25,68.25,23.70,23.70,23.70,23.70,3.65,3.28,1.25,1.14,0.97,1.14
D,107,Lewis-Potter,4.8,4.8,Brentford,73.80,73.80,33.90,33.90,33.90,33.90,4.23,3.16,1.80,1.81,1.35,1.88
D,108,Ajer,4.4,4.4,Brentford,80.25,80.25,80.25,80.25,80.25,80.25,3.98,3.41,3.90,3.55,2.79,3.58
D,109,Henry,4.3,4.3,Brentford,0.00,0.00,75.15,75.15,75.15,75.15,0.00,0.00,3.47,3.28,2.30,3.34
D,110,Kayode,4.5,4.5,Brentford,84.75,84.75,84.75,84.75,84.75,84.75,4.19,3.35,3.94,3.70,2.56,3.73
D,111,Pinnock,4.2,4.2,Brentford,1.50,1.50,1.50,1.50,1.50,1.50,0.06,0.06,0.06,0.07,0.06,0.06
D,113,Van den Berg,4.5,4.5,Brentford,79.95,79.95,79.95,79.95,79.95,79.95,4.17,3.62,4.11,3.72,2.99,3.76
D,116,Hickey,4.0,4.0,Brentford,0.00,0.00,20.85,20.85,20.85,20.85,0.00,0.00,0.89,0.87,0.69,0.87
M,119,Mbeumo,8.7,8.7,Man Utd,80.40,80.40,78.45,78.45,78.45,78.45,5.08,4.52,4.99,4.08,4.87,4.39
M,120,Schade,6.9,6.9,Brentford,80.10,80.10,80.10,80.10,80.10,80.10,4.92,3.89,4.34,4.46,3.61,4.69
M,121,Damsgaard,5.6,5.6,Brentford,78.75,78.75,70.80,70.80,70.80,70.80,4.35,3.63,3.69,3.63,3.20,3.76
M,122,Milambo,5.2,5.2,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,123,Carvalho,4.7,4.7,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,124,Henderson,5.0,5.0,Brentford,64.35,64.35,46.65,46.65,46.65,46.65,2.48,2.19,1.74,1.69,1.58,1.73
M,125,Janelt,4.9,4.9,Brentford,0.00,0.00,38.25,38.25,38.25,38.25,0.00,0.00,1.75,1.74,1.62,1.77
M,126,Jensen,4.9,4.9,Brentford,81.90,81.90,77.10,77.10,77.10,77.10,3.86,3.25,3.39,3.35,2.96,3.42
M,129,Yarmoliuk,5.0,5.0,Brentford,79.80,79.80,57.30,57.30,57.30,57.30,3.22,2.87,2.29,2.17,2.11,2.22
M,130,Donovan,4.4,4.4,Brentford,3.00,3.00,3.00,3.00,3.00,3.00,0.16,0.13,0.14,0.15,0.13,0.16
F,135,Wissa,7.3,7.3,Newcastle,24.75,34.80,25.50,51.00,0.00,25.50,1.26,2.05,1.34,2.65,0.00,1.45
F,136,Thiago,7.2,7.2,Brentford,83.40,83.40,83.40,83.40,83.40,83.40,5.31,4.12,4.52,4.67,3.91,5.07
G,138,Steele,4.2,4.2,Brighton,0.90,0.90,0.90,1.80,0.00,0.90,0.03,0.03,0.04,0.06,0.00,0.03
G,139,Verbruggen,4.5,4.5,Brighton,89.10,89.10,89.10,178.20,0.00,89.10,3.93,2.79,3.89,6.34,0.00,2.99
G,140,McGill,3.9,3.9,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,143,Boscagli,4.2,4.2,Brighton,5.85,5.85,5.85,11.70,0.00,5.85,0.26,0.23,0.27,0.47,0.00,0.23
D,145,De Cuyper,4.3,4.3,Brighton,15.75,15.75,15.75,31.50,0.00,15.75,0.81,0.72,0.84,1.54,0.00,0.70
D,146,Dunk,4.5,4.5,Brighton,84.45,84.45,84.45,168.90,0.00,84.45,3.72,2.84,3.94,6.23,0.00,2.85
D,148,F.Kadıoğlu,4.4,4.4,Brighton,84.75,84.75,84.75,169.50,0.00,84.75,3.73,2.72,4.01,6.23,0.00,2.67
D,149,Igor,4.5,4.5,Brighton,3.60,3.60,3.60,7.20,0.00,3.60,0.14,0.13,0.15,0.26,0.00,0.13
D,151,Van Hecke,4.4,4.4,Brighton,86.70,86.70,86.70,173.40,0.00,86.70,4.21,3.25,4.40,7.16,0.00,3.29
D,152,Veltman,4.3,4.3,Brighton,24.45,24.45,24.45,48.90,0.00,24.45,1.17,0.96,1.19,2.04,0.00,0.96
D,153,Webster,4.4,4.4,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,156,Tasker,3.8,3.8,Brighton,0.30,0.30,0.30,0.60,0.00,0.30,0.01,0.01,0.01,0.02,0.00,0.01
M,157,Mitoma,6.1,6.1,Brighton,53.10,81.90,81.90,163.80,0.00,81.90,2.57,3.74,4.27,7.74,0.00,3.61
M,158,Georginio,5.6,5.6,Brighton,28.95,28.95,28.95,57.90,0.00,28.95,1.52,1.46,1.65,3.01,0.00,1.42
M,159,March,5.8,5.8,Brighton,3.00,3.00,3.00,6.00,0.00,3.00,0.14,0.14,0.17,0.29,0.00,0.14
M,160,Minteh,5.5,5.5,Brighton,51.45,24.45,24.45,48.90,0.00,24.45,2.50,1.22,1.34,2.50,0.00,1.19
M,163,Hinshelwood,5.1,5.1,Brighton,55.65,55.65,55.65,111.30,0.00,55.65,2.10,1.96,2.19,4.07,0.00,1.96
M,164,O'Riley,5.5,5.5,Brighton,16.05,16.05,16.05,32.10,0.00,16.05,0.79,0.75,0.84,1.57,0.00,0.73
M,166,Ayari,4.8,4.8,Brighton,42.60,42.60,42.60,85.20,0.00,42.60,1.89,1.84,2.00,3.81,0.00,1.89
M,167,Baleba,4.5,4.5,Brighton,51.30,51.30,51.30,102.60,0.00,51.30,1.98,1.91,2.10,3.98,0.00,1.97
M,168,Buonanotte,4.6,4.6,Leeds United,10.20,10.20,10.20,10.20,10.20,10.20,0.51,0.53,0.47,0.57,0.52,0.59
M,169,Gomez,4.9,4.9,Brighton,68.70,68.70,68.70,137.40,0.00,68.70,3.42,3.22,3.62,6.81,0.00,3.19
M,170,Milner,4.9,4.9,Brighton,20.10,20.10,20.10,40.20,0.00,20.10,0.84,0.80,0.89,1.65,0.00,0.81
M,173,Wieffer,4.9,4.9,Brighton,62.25,62.25,62.25,124.50,0.00,62.25,2.79,2.77,2.95,5.58,0.00,2.80
F,178,Welbeck,6.1,6.1,Brighton,77.10,77.10,77.10,154.20,0.00,77.10,4.03,3.97,4.58,8.19,0.00,3.84
F,180,Tzimas,5.2,5.2,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,181,Kostoulas,4.8,4.8,Brighton,16.50,16.50,16.50,33.00,0.00,16.50,0.83,0.85,0.92,1.72,0.00,0.80
G,182,Trafford,4.5,4.5,Man City,0.90,0.00,0.90,1.80,0.00,0.90,0.03,0.00,0.03,0.07,0.00,0.03
G,183,Weiss,4.3,4.3,Burnley,0.90,0.90,0.90,1.80,0.00,0.90,0.03,0.03,0.03,0.05,0.00,0.03
G,185,Hladký,3.9,3.9,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,186,Roberts,4.3,4.3,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,187,Walker,4.4,4.4,Burnley,74.10,74.10,52.95,105.90,0.00,52.95,2.04,1.86,1.54,2.59,0.00,1.52
D,190,Ekdal,3.8,3.8,Burnley,4.80,4.80,4.80,9.60,0.00,4.80,0.19,0.18,0.19,0.35,0.00,0.19
D,191,Estève,3.9,3.9,Burnley,87.45,87.45,87.45,174.90,0.00,87.45,3.26,2.96,3.20,5.35,0.00,3.39
D,192,Hartman,4.0,4.0,Burnley,3.00,3.00,3.00,6.00,0.00,3.00,0.12,0.11,0.11,0.22,0.00,0.12
D,193,Humphreys,3.9,3.9,Burnley,82.95,82.95,82.95,165.90,0.00,82.95,2.80,2.54,2.82,4.60,0.00,2.92
D,194,Jordan,3.9,3.9,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,195,Lucas Pires,3.8,3.8,Burnley,55.05,55.05,46.95,93.90,0.00,46.95,1.78,1.57,1.53,2.55,0.00,1.49
D,198,Tuanzebe,3.9,3.9,Burnley,0.00,0.00,71.70,143.40,0.00,71.70,0.00,0.00,2.47,4.15,0.00,2.60
D,199,Worrall,3.8,3.8,Burnley,79.35,79.35,45.45,90.90,0.00,45.45,3.11,2.84,1.80,3.11,0.00,1.88
M,200,Anthony,5.0,5.0,Burnley,75.75,75.75,75.75,151.50,0.00,75.75,3.80,3.32,3.61,6.70,0.00,3.40
M,202,Bruun Larsen,5.3,5.3,Burnley,6.75,6.75,6.75,13.50,0.00,6.75,0.31,0.28,0.31,0.57,0.00,0.28
M,203,Boateng,4.7,4.7,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,205,Cullen,4.9,4.9,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,206,Edwards,4.7,4.7,Burnley,70.05,70.05,70.05,140.10,0.00,70.05,3.35,3.03,3.30,5.93,0.00,3.03
M,207,Hannibal,4.7,4.7,Burnley,58.65,58.65,58.65,117.30,0.00,58.65,2.36,2.18,2.26,4.36,0.00,2.17
M,209,Laurent,4.8,4.8,Burnley,66.15,66.15,72.60,145.20,0.00,72.60,2.16,2.02,2.26,4.26,0.00,2.36
M,210,Tchaouna,4.9,4.9,Burnley,18.00,18.00,18.00,36.00,0.00,18.00,0.79,0.72,0.77,1.44,0.00,0.72
M,214,Trésor,4.3,4.3,Burnley,5.70,5.70,5.70,11.40,0.00,5.70,0.23,0.22,0.22,0.43,0.00,0.22
F,215,Flemming,5.3,5.3,Burnley,63.30,63.30,60.15,120.30,0.00,60.15,2.90,2.59,2.73,5.01,0.00,2.53
F,216,Amdouni,4.8,4.8,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,217,Foster,4.9,4.9,Burnley,34.95,34.95,24.00,48.00,0.00,24.00,1.65,1.49,1.13,2.05,0.00,1.03
F,218,Barnes,4.2,4.2,Burnley,1.50,1.50,1.50,3.00,0.00,1.50,0.07,0.07,0.06,0.12,0.00,0.06
G,220,Sánchez,4.8,4.8,Chelsea,45.00,45.00,45.00,90.00,0.00,45.00,1.52,1.63,1.36,2.92,0.00,1.74
G,221,Jörgensen,4.3,4.3,Chelsea,45.00,45.00,45.00,90.00,0.00,45.00,1.56,1.63,1.42,3.03,0.00,1.79
G,223,Slonina,3.9,3.9,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,224,Cucurella,6.0,6.0,Chelsea,36.90,83.40,83.40,166.80,0.00,83.40,1.61,3.77,2.78,6.49,0.00,3.94
D,225,James,5.6,5.6,Chelsea,25.80,67.65,67.65,135.30,0.00,67.65,1.24,3.20,2.49,5.57,0.00,3.46
D,226,Chalobah,5.6,5.6,Chelsea,85.95,85.95,85.95,171.90,0.00,85.95,4.00,4.32,3.14,7.44,0.00,4.23
D,227,Colwill,4.7,4.7,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,228,Gusto,4.9,4.9,Chelsea,67.20,42.90,42.90,85.80,0.00,42.90,2.99,1.91,1.53,3.39,0.00,2.04
D,229,B.Badiashile,4.4,4.4,Chelsea,9.60,11.25,11.25,22.50,0.00,11.25,0.45,0.54,0.44,0.98,0.00,0.54
D,230,Fofana,4.4,4.4,Chelsea,43.95,43.95,43.95,87.90,0.00,43.95,1.95,2.11,1.59,3.72,0.00,2.09
D,231,M.Sarr,4.5,4.5,Chelsea,36.90,7.05,7.05,14.10,0.00,7.05,1.53,0.31,0.26,0.56,0.00,0.31
D,232,Tosin,4.0,4.0,Chelsea,12.45,14.25,14.25,28.50,0.00,14.25,0.57,0.69,0.58,1.27,0.00,0.68
D,233,Acheampong,3.7,3.7,Chelsea,9.60,7.05,7.05,14.10,0.00,7.05,0.43,0.33,0.27,0.60,0.00,0.33
M,235,Palmer,10.6,10.6,Chelsea,80.40,80.40,80.40,160.80,0.00,80.40,5.83,5.05,4.63,9.79,0.00,5.43
M,236,Neto,7.0,7.0,Chelsea,0.00,77.10,77.10,154.20,0.00,77.10,0.00,3.83,3.52,7.36,0.00,4.06
M,237,Enzo,6.6,6.6,Chelsea,84.00,84.00,84.00,168.00,0.00,84.00,4.68,4.13,3.82,7.97,0.00,4.36
M,238,Estêvão,6.4,6.4,Chelsea,0.00,31.35,31.35,62.70,0.00,31.35,0.00,1.67,1.56,3.24,0.00,1.76
M,239,Gittens,6.0,6.0,Chelsea,11.25,11.25,11.25,22.50,0.00,11.25,0.64,0.58,0.53,1.10,0.00,0.59
M,241,Caicedo,5.7,5.7,Chelsea,84.00,84.00,84.00,168.00,0.00,84.00,3.69,3.60,3.34,6.84,0.00,3.63
M,242,Dewsbury-Hall,5.1,5.1,Everton,82.35,82.35,82.35,82.35,82.35,82.35,3.04,3.69,3.63,3.60,3.87,3.52
M,243,George,4.8,4.8,Everton,27.45,0.00,23.85,23.85,23.85,23.85,0.98,0.00,1.01,1.01,1.08,0.98
M,244,Lavia,4.9,4.9,Chelsea,10.35,10.35,10.35,20.70,0.00,10.35,0.39,0.37,0.35,0.72,0.00,0.39
M,245,Mudryk,4.9,4.9,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,246,Andrey Santos,4.5,4.5,Chelsea,76.80,62.40,62.40,124.80,0.00,62.40,3.49,2.64,2.45,5.05,0.00,2.73
M,247,D.Essugo,4.3,4.3,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,249,João Pedro,7.7,7.7,Chelsea,79.35,79.35,79.35,158.70,0.00,79.35,4.86,4.24,3.98,8.25,0.00,4.48
F,250,Delap,6.2,6.2,Chelsea,22.35,22.35,22.35,44.70,0.00,22.35,1.34,1.19,1.12,2.33,0.00,1.25
F,252,Marc Guiu,4.1,4.1,Chelsea,1.50,1.50,1.50,3.00,0.00,1.50,0.10,0.08,0.08,0.17,0.00,0.09
G,253,Henderson,5.0,5.0,Crystal Palace,89.10,0.00,89.10,89.10,89.10,89.10,3.42,0.00,3.20,3.34,2.52,3.23
G,254,Benitez,4.0,4.0,Crystal Palace,0.90,0.00,0.90,0.90,0.90,0.90,0.03,0.00,0.03,0.03,0.03,0.03
G,255,Matthews,3.9,3.9,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,256,Muñoz,5.9,5.9,Crystal Palace,63.15,0.00,87.45,87.45,87.45,87.45,3.15,0.00,3.82,4.36,2.87,3.70
D,257,Lacroix,5.1,5.1,Crystal Palace,86.10,0.00,86.10,86.10,86.10,86.10,4.37,0.00,3.91,4.20,3.25,3.90
D,258,Mitchell,5.0,5.0,Crystal Palace,85.20,0.00,85.20,85.20,85.20,85.20,3.78,0.00,3.23,3.75,2.48,3.12
D,259,Sosa,4.8,4.8,Crystal Palace,5.40,0.00,5.40,5.40,5.40,5.40,0.22,0.00,0.21,0.22,0.20,0.21
D,260,Guéhi,5.2,5.2,Man City,82.65,0.00,82.65,165.30,0.00,82.65,3.84,0.00,3.22,8.08,0.00,4.30
D,261,Richards,4.4,4.4,Crystal Palace,84.60,0.00,84.60,84.60,84.60,84.60,4.16,0.00,3.72,3.96,3.11,3.75
D,262,Chadi Riad,4.0,4.0,Crystal Palace,46.50,0.00,46.50,46.50,46.50,46.50,2.07,0.00,1.83,2.00,1.51,1.85
D,263,Clyne,3.8,3.8,Crystal Palace,28.50,0.00,3.15,3.15,3.15,3.15,1.39,0.00,0.13,0.13,0.12,0.13
D,265,Kporha,4.0,4.0,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,266,Eze,7.2,7.2,Arsenal,70.05,0.00,41.40,82.80,0.00,41.40,4.18,0.00,2.62,4.54,0.00,2.62
M,267,Sarr,6.3,6.3,Crystal Palace,82.20,0.00,82.20,82.20,82.20,82.20,4.25,0.00,4.24,4.66,3.45,4.03
M,268,Doucouré,4.9,4.9,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,270,Hughes,4.7,4.7,Crystal Palace,33.75,0.00,33.75,33.75,33.75,33.75,1.15,0.00,1.17,1.18,1.06,1.15
M,271,Kamada,5.0,5.0,Crystal Palace,40.95,0.00,40.95,40.95,40.95,40.95,1.57,0.00,1.62,1.67,1.45,1.58
M,272,Lerma,4.9,4.9,Crystal Palace,68.70,0.00,68.70,68.70,68.70,68.70,2.57,0.00,2.69,2.66,2.41,2.65
M,273,Wharton,5.0,5.0,Crystal Palace,82.50,0.00,82.50,82.50,82.50,82.50,3.46,0.00,3.67,3.67,3.21,3.60
M,274,Agbinone,4.3,4.3,Crystal Palace,0.30,0.00,0.30,0.30,0.30,0.30,0.01,0.00,0.01,0.01,0.01,0.01
M,276,Devenny,4.3,4.3,Crystal Palace,9.15,0.00,9.15,9.15,9.15,9.15,0.41,0.00,0.40,0.46,0.38,0.41
M,281,Rodney,4.4,4.4,Crystal Palace,0.30,0.00,0.30,0.30,0.30,0.30,0.01,0.00,0.01,0.01,0.01,0.01
F,283,Mateta,7.5,7.5,Crystal Palace,36.45,0.00,36.45,36.45,36.45,36.45,2.03,0.00,2.01,2.20,1.71,1.92
F,284,Nketiah,5.4,5.4,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
