Pos,ID,Name,BV,SV,Team,8_xMins,9_xMins,10_xMins,11_xMins,12_xMins,13_xMins,8_Pts,9_Pts,10_Pts,11_Pts,12_Pts,13_Pts
D,148,F.Kadıoğlu,4.4,4.4,Brighton,54.75,54.75,54.75,54.75,54.75,54.75,2.27,1.86,2.72,2.11,2.72,2.27
D,149,Igor,4.5,4.5,West Ham,16.50,16.50,16.50,16.50,16.50,16.50,0.66,0.60,0.59,0.71,0.63,0.52
D,151,Van Hecke,4.4,4.4,Brighton,86.70,86.70,86.70,86.70,86.70,86.70,3.19,2.58,3.82,3.47,3.72,3.16
D,152,Veltman,4.4,4.4,Brighton,41.70,56.55,56.55,56.55,51.00,51.00,1.63,1.70,2.61,1.99,2.32,1.95
D,153,Webster,4.4,4.4,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,157,Mitoma,6.3,6.3,Brighton,61.95,76.50,76.50,76.50,76.50,76.50,3.17,3.71,4.23,3.65,4.52,3.99
M,158,Georginio,5.7,5.7,Brighton,74.40,65.10,65.10,65.10,65.10,65.10,3.80,3.29,3.76,3.22,3.97,3.48
M,159,March,5.8,5.8,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,160,Minteh,6.0,6.0,Brighton,79.35,74.10,74.10,74.10,74.10,74.10,3.81,3.45,3.97,3.39,4.19,3.69
M,162,Gruda,5.4,5.4,Brighton,0.00,42.00,42.00,42.00,42.00,42.00,0.00,2.05,2.37,2.06,2.45,2.20
M,163,Hinshelwood,5.2,5.2,Brighton,0.00,0.00,0.00,0.00,39.30,39.30,0.00,0.00,0.00,0.00,1.65,1.58
M,166,Ayari,4.9,4.9,Brighton,78.75,78.75,78.75,78.75,80.70,80.70,3.36,3.21,3.57,3.16,3.80,3.27
M,167,Baleba,4.8,4.8,Brighton,57.15,57.15,57.15,57.15,46.35,46.35,2.50,2.40,2.60,2.39,2.17,1.90
M,168,Buonanotte,4.8,4.8,Chelsea,4.95,4.95,4.95,4.95,4.95,4.95,0.27,0.31,0.25,0.30,0.28,0.23
M,169,Gomez,4.9,4.9,Brighton,63.30,37.50,37.50,37.50,37.50,37.50,2.66,1.56,1.72,1.54,1.78,1.64
M,170,Milner,5.0,5.0,Brighton,23.70,23.70,23.70,23.70,19.80,19.80,0.97,0.96,1.06,0.95,0.91,0.81
M,172,Watson,4.9,4.9,Brighton,4.35,4.35,4.35,4.35,4.35,4.35,0.22,0.21,0.24,0.21,0.24,0.22
M,173,Wieffer,4.9,4.9,Brighton,64.95,52.80,52.80,52.80,45.30,45.30,2.46,1.85,2.00,1.77,1.85,1.79
M,175,Knight,4.5,4.5,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,178,Welbeck,6.3,6.3,Brighton,71.85,54.00,54.00,54.00,54.00,54.00,3.81,2.85,3.23,2.76,3.41,3.02
F,180,Tzimas,5.3,5.3,Brighton,9.75,9.75,9.75,9.75,9.75,9.75,0.54,0.53,0.58,0.51,0.61,0.54
F,181,Kostoulas,4.8,4.8,Brighton,4.35,4.35,4.35,4.35,4.35,4.35,0.25,0.24,0.27,0.24,0.28,0.26
G,182,Trafford,4.7,4.7,Man City,0.90,0.90,0.90,0.90,0.90,0.90,0.04,0.03,0.03,0.03,0.03,0.04
G,183,Weiss,4.4,4.4,Burnley,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.02,0.03,0.03,0.03
G,185,Hladký,4.0,4.0,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,186,Roberts,4.4,4.4,Burnley,6.30,6.30,6.30,6.30,6.30,6.30,0.24,0.23,0.20,0.23,0.22,0.22
D,187,Walker,4.4,4.4,Burnley,84.90,84.90,84.90,84.90,84.90,84.90,2.86,2.68,1.84,2.60,2.19,2.43
D,190,Ekdal,4.0,4.0,Burnley,84.60,84.60,84.60,84.60,84.60,84.60,3.23,3.57,2.23,3.01,2.66,2.81
D,191,Estève,4.0,4.0,Burnley,87.45,87.45,87.45,87.45,87.45,87.45,3.27,3.62,2.25,2.97,2.71,2.79
D,192,Hartman,4.0,4.0,Burnley,82.35,82.35,82.35,82.35,82.35,82.35,3.01,2.95,2.00,2.84,2.36,2.63
D,193,Humphreys,4.0,4.0,Burnley,8.40,8.40,8.40,8.40,8.40,8.40,0.29,0.29,0.26,0.28,0.27,0.27
D,194,Jordan,4.0,4.0,Burnley,1.50,1.50,1.50,1.50,1.50,1.50,0.05,0.05,0.05,0.05,0.05,0.05
M,200,Anthony,5.7,5.7,Burnley,81.15,81.15,81.15,81.15,81.15,81.15,3.80,3.55,2.96,3.78,3.46,3.57
M,202,Bruun Larsen,5.3,5.3,Burnley,26.10,26.10,26.10,26.10,26.10,26.10,1.37,1.28,1.11,1.34,1.28,1.31
M,203,Boateng,4.8,4.8,Burnley,1.35,1.35,1.35,1.35,1.35,1.35,0.06,0.06,0.05,0.06,0.06,0.06
M,205,Cullen,5.0,5.0,Burnley,81.60,81.60,81.60,81.60,81.60,81.60,3.20,3.44,2.76,3.16,2.92,2.85
M,206,Edwards,4.8,4.8,Burnley,11.10,11.10,11.10,11.10,11.10,11.10,0.54,0.51,0.45,0.54,0.52,0.52
M,207,Hannibal,4.9,4.9,Burnley,18.45,18.45,18.45,18.45,18.45,18.45,0.75,0.70,0.64,0.73,0.70,0.71
M,209,Laurent,4.9,4.9,Burnley,65.25,65.25,65.25,65.25,65.25,65.25,2.39,2.54,2.04,2.38,2.23,2.17
M,210,Tchaouna,4.9,4.9,Burnley,64.20,64.20,64.20,64.20,64.20,64.20,2.82,2.67,2.28,2.80,2.63,2.70
M,213,Banel,4.5,4.5,Burnley,1.05,1.05,1.05,1.05,1.05,1.05,0.05,0.05,0.04,0.05,0.05,0.05
M,214,Trésor,4.4,4.4,Burnley,1.95,1.95,1.95,1.95,1.95,1.95,0.08,0.08,0.07,0.08,0.08,0.08
F,215,Flemming,5.3,5.3,Burnley,12.60,12.60,12.60,12.60,12.60,12.60,0.67,0.64,0.57,0.66,0.65,0.64
F,216,Amdouni,4.9,4.9,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,217,Foster,5.0,5.0,Burnley,60.30,73.50,73.50,73.50,73.50,73.50,2.84,3.09,2.73,3.28,3.15,3.15
F,218,Barnes,4.4,4.4,Burnley,2.85,2.85,2.85,2.85,2.85,2.85,0.14,0.13,0.12,0.13,0.13,0.13
G,220,Sánchez,4.9,4.9,Chelsea,85.50,85.50,85.50,85.50,85.50,85.50,3.12,3.74,2.71,3.74,3.53,2.65
G,221,Jörgensen,4.4,4.4,Chelsea,4.50,4.50,4.50,4.50,4.50,4.50,0.16,0.19,0.14,0.18,0.18,0.14
G,223,Slonina,4.0,4.0,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,224,Cucurella,6.1,6.1,Chelsea,80.85,80.85,80.85,80.85,80.85,80.85,3.39,4.31,3.05,4.26,3.83,2.77
D,225,James,5.4,5.4,Chelsea,60.60,57.45,57.45,57.45,57.45,57.45,2.95,3.45,2.44,3.41,3.08,2.24
D,226,Chalobah,5.1,5.1,Chelsea,80.70,80.70,80.70,80.70,80.70,80.70,3.48,4.22,3.15,4.54,3.81,2.82
D,227,Colwill,4.8,4.8,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,228,Gusto,4.9,4.9,Chelsea,58.35,58.35,58.35,58.35,58.35,58.35,2.38,2.96,2.15,2.89,2.67,1.96
D,229,B.Badiashile,4.4,4.4,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,230,Fofana,4.4,4.4,Chelsea,32.10,32.10,32.10,32.10,32.10,32.10,1.30,1.51,1.21,1.61,1.38,1.09
D,232,Tosin,4.4,4.4,Chelsea,71.70,71.70,71.70,71.70,71.70,71.70,2.98,3.61,2.85,3.94,3.28,2.49
M,235,Palmer,10.3,10.3,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,236,Neto,7.0,7.0,Chelsea,64.20,74.40,74.40,74.40,74.40,74.40,3.19,4.26,3.42,4.18,3.79,3.11
M,237,Enzo,6.7,6.7,Chelsea,73.50,84.90,84.90,84.90,84.90,84.90,3.95,5.00,4.25,4.94,4.48,3.83
M,238,Estêvão,6.5,6.5,Chelsea,67.20,54.00,54.00,54.00,54.00,54.00,3.45,3.20,2.56,3.13,2.84,2.35
M,239,Gittens,6.2,6.2,Chelsea,24.15,16.80,16.80,16.80,16.80,16.80,1.26,1.00,0.83,1.00,0.92,0.75
M,241,Caicedo,5.8,5.8,Chelsea,76.65,84.90,84.90,84.90,84.90,84.90,3.16,3.61,3.60,3.64,3.47,3.49
M,242,Dewsbury-Hall,5.0,5.0,Everton,81.90,81.90,81.90,81.90,81.90,81.90,2.80,3.97,3.88,3.93,3.46,3.62
M,243,George,4.9,4.9,Chelsea,5.25,5.25,5.25,5.25,5.25,5.25,0.29,0.32,0.27,0.32,0.30,0.25
M,244,Lavia,4.9,4.9,Chelsea,14.85,14.85,14.85,14.85,14.85,14.85,0.53,0.56,0.52,0.55,0.54,0.51
M,245,Mudryk,5.0,5.0,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,246,Andrey Santos,4.5,4.5,Chelsea,70.05,62.55,62.55,62.55,62.55,62.55,3.19,3.16,2.78,3.12,2.94,2.59
M,247,D.Essugo,4.4,4.4,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,249,João Pedro,7.6,7.6,Chelsea,77.85,77.85,77.85,77.85,77.85,77.85,4.82,5.46,4.43,5.36,4.88,3.84
F,250,Delap,6.2,6.2,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,252,Marc Guiu,4.3,4.3,Chelsea,6.75,6.75,6.75,6.75,6.75,6.75,0.41,0.47,0.39,0.46,0.43,0.35
G,253,Henderson,5.0,5.0,Crystal Palace,89.10,89.10,89.10,89.10,89.10,89.10,3.53,2.42,3.90,3.37,3.67,3.34
G,254,Benitez,4.0,4.0,Crystal Palace,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.02,0.04,0.03,0.03,0.03
G,255,Matthews,4.0,4.0,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,256,Muñoz,5.6,5.6,Crystal Palace,86.70,86.70,86.70,86.70,86.70,86.70,3.99,2.97,4.43,4.07,4.48,3.70
D,257,Lacroix,5.1,5.1,Crystal Palace,85.20,85.20,85.20,85.20,85.20,85.20,4.28,2.87,4.34,4.35,4.91,4.04
D,258,Mitchell,5.0,5.0,Crystal Palace,78.60,78.60,78.60,78.60,78.60,78.60,3.51,2.14,3.88,3.48,3.69,3.21
D,259,Sosa,4.9,4.9,Crystal Palace,11.55,11.55,11.55,11.55,11.55,11.55,0.52,0.37,0.56,0.51,0.53,0.49
D,260,Guéhi,4.9,4.9,Crystal Palace,86.85,86.85,86.85,86.85,86.85,86.85,3.71,2.30,3.90,3.72,4.33,3.45
D,261,Richards,4.5,4.5,Crystal Palace,83.70,83.70,83.70,83.70,83.70,83.70,3.80,2.51,3.89,3.88,4.44,3.55
D,262,Chadi Riad,4.0,4.0,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,265,Kporha,4.0,4.0,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,266,Eze,7.6,7.6,Arsenal,77.10,77.10,77.10,73.80,55.50,55.50,4.39,4.61,4.62,4.20,3.29,2.84
M,267,Sarr,6.5,6.5,Crystal Palace,80.70,80.70,80.70,80.70,80.70,80.70,4.48,3.10,4.96,4.48,4.55,4.51
M,268,Doucouré,4.9,4.9,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,269,Esse,4.8,4.8,Crystal Palace,7.80,7.80,7.80,7.80,7.80,7.80,0.40,0.31,0.42,0.39,0.38,0.40
M,270,Hughes,4.9,4.9,Crystal Palace,37.05,37.05,37.05,37.05,37.05,37.05,1.31,1.09,1.43,1.37,1.36,1.40
