rank,prev_rank,name,league,off,def,spi
102,112,Lokomotiv Moscow,Russian Premier Liga,1.55,0.9,61.1
103,98,Torino,Italy Serie A,1.74,1.07,60.89
104,104,PAOK Salonika,Greek Super League,1.47,0.85,60.57
105,105,Bragantino,Brasileiro Série A,1.5,0.88,60.56
106,103,Crystal Palace,Barclays Premier League,1.62,0.98,60.49
107,110,Bologna,Italy Serie A,1.75,1.11,60.37
108,109,Cadiz,Spanish Primera Division,1.56,0.94,60.28
109,107,Boca Juniors,Argentina Primera Division,1.47,0.87,60.25
110,114,Sampdoria,Italy Serie A,1.62,1.0,60.11
111,111,Feyenoord,Dutch Eredivisie,1.85,1.21,59.99
112,120,St Etienne,French Ligue 1,1.49,0.9,59.85
113,113,Monterrey,Mexican Primera Division Torneo Clausura,1.57,0.98,59.62
114,115,FC Midtjylland,Danish SAS-Ligaen,1.58,0.99,59.6
115,135,West Bromwich Albion,Barclays Premier League,1.66,1.07,59.42
116,117,Palmeiras,Brasileiro Série A,1.42,0.86,59.26
117,102,LASK Linz,Austrian T-Mobile Bundesliga,1.68,1.09,59.19
118,129,Arminia Bielefeld,German Bundesliga,1.6,1.02,59.06
119,118,FC Augsburg,German Bundesliga,1.6,1.03,59.05
120,96,Galatasaray,Turkish Turkcell Super Lig,1.79,1.21,58.9
121,121,Montpellier,French Ligue 1,1.75,1.18,58.84
122,119,Celtic,Scottish Premiership,1.68,1.12,58.61
123,123,São Paulo,Brasileiro Série A,1.47,0.93,58.49
124,149,Dinamo Moscow,Russian Premier Liga,1.5,0.96,58.45
125,130,Nice,French Ligue 1,1.62,1.07,58.44
126,124,Shanghai SIPG,Chinese Super League,1.69,1.13,58.37
127,125,Beijing Guoan,Chinese Super League,1.76,1.21,58.34
128,116,Club América,Mexican Primera Division Torneo Clausura,1.45,0.92,58.2
129,126,Sheffield United,Barclays Premier League,1.52,0.99,58.13
130,128,Angers,French Ligue 1,1.33,0.83,57.97
131,122,Sochi,Russian Premier Liga,1.51,1.0,57.81
132,145,AFC Bournemouth,English League Championship,1.58,1.07,57.55
133,131,AEK Athens,Greek Super League,1.52,1.02,57.39
134,133,Spezia,Italy Serie A,1.64,1.14,57.34
135,146,Parma,Italy Serie A,1.68,1.18,57.2
136,155,FC Utrecht,Dutch Eredivisie,1.83,1.32,57.02
137,136,Grêmio,Brasileiro Série A,1.5,1.02,57.02
138,137,Molde,Norwegian Tippeligaen,2.05,1.52,56.98
139,142,Elche,Spanish Primera Division,1.54,1.06,56.92
140,140,Sparta Prague,UEFA Europa League,1.74,1.25,56.89
141,143,Red Star Belgrade,UEFA Europa League,1.77,1.28,56.79
142,132,Metz,French Ligue 1,1.41,0.96,56.49
143,157,Barnsley,English League Championship,1.42,0.97,56.44
144,139,Brest,French Ligue 1,1.61,1.15,56.43
145,134,Fenerbahce,Turkish Turkcell Super Lig,1.59,1.13,56.41
146,141,Cagliari,Italy Serie A,1.61,1.15,56.4
147,95,FC Krasnodar,Russian Premier Liga,1.8,1.33,56.23
148,148,Malmo FF,Swedish Allsvenskan,1.73,1.27,56.09
149,138,Bordeaux,French Ligue 1,1.46,1.02,55.95
150,156,Lorient,French Ligue 1,1.46,1.03,55.75
151,147,Rostov,Russian Premier Liga,1.45,1.03,55.67
152,153,Genoa,Italy Serie A,1.44,1.02,55.67
153,144,Nantes,French Ligue 1,1.44,1.02,55.67
154,152,Cruz Azul,Mexican Primera Division Torneo Clausura,1.47,1.05,55.66
155,151,Maccabi Tel-Aviv,UEFA Europa League,1.43,1.01,55.6
156,171,Anderlecht,Belgian Jupiler League,1.45,1.04,55.24
157,150,Reims,French Ligue 1,1.32,0.94,54.74
158,159,Tigres UANL,Mexican Primera Division Torneo Clausura,1.44,1.06,54.65
159,162,Rubin Kazan,Russian Premier Liga,1.31,0.94,54.56
160,160,Fluminense,Brasileiro Série A,1.32,0.95,54.39
161,154,Trabzonspor,Turkish Turkcell Super Lig,1.4,1.04,54.12
162,161,Ferencvaros,UEFA Champions League,1.62,1.26,53.98
163,164,Velez Sarsfield,Argentina Primera Division,1.22,0.9,53.34
164,165,Hapoel Be'er,UEFA Europa League,1.62,1.29,53.32
165,166,Santos,Brasileiro Série A,1.39,1.07,53.14
166,179,Toulouse,French Ligue 2,1.6,1.29,53.0
167,167,Stoke City,English League Championship,1.31,1.01,52.78
168,169,CSKA Sofia,UEFA Europa League,1.32,1.02,52.77
169,172,Genk,Belgian Jupiler League,1.76,1.47,52.51
170,168,Brondby,Danish SAS-Ligaen,1.46,1.18,52.25
171,173,Atlético Paranaense,Brasileiro Série A,1.22,0.95,51.92
172,175,Defensa y Justicia,Argentina Primera Division,1.28,1.02,51.81
173,176,Corinthians,Brasileiro Série A,1.3,1.04,51.6
174,186,Reading,English League Championship,1.34,1.1,51.37
175,174,Middlesbrough,English League Championship,1.28,1.04,51.32
176,181,Jiangsu Suning FC,Chinese Super League,1.5,1.26,51.28
177,158,Cardiff City,English League Championship,1.45,1.22,51.07
178,182,Ceará,Brasileiro Série A,1.37,1.14,51.02
179,184,Los Angeles FC,Major League Soccer,1.78,1.55,50.97
180,185,Philadelphia Union,Major League Soccer,1.6,1.38,50.91
181,221,Portimonense,Portuguese Liga,1.32,1.1,50.83
182,187,CFR 1907 Cluj,UEFA Europa League,1.47,1.25,50.79
183,163,Antwerp,Belgian Jupiler League,1.59,1.37,50.73
184,190,New York City FC,Major League Soccer,1.67,1.46,50.69
185,205,Vitesse,Dutch Eredivisie,1.52,1.31,50.58
186,177,Clermont Foot,French Ligue 2,1.22,1.01,50.54
187,170,Alanyaspor,Turkish Turkcell Super Lig,1.46,1.25,50.47
188,180,Benevento,Italy Serie A,1.46,1.26,50.38
189,192,Ludogorets,UEFA Europa League,1.54,1.35,50.16
190,204,León,Mexican Primera Division Torneo Clausura,1.45,1.26,50.02
191,201,Millwall,English League Championship,1.26,1.07,49.99
192,197,FC Copenhagen,Danish SAS-Ligaen,1.62,1.44,49.94
193,191,Blackburn,English League Championship,1.3,1.12,49.94
194,194,Lech Poznan,UEFA Europa League,1.34,1.16,49.84
195,195,Shandong Luneng,Chinese Super League,1.6,1.43,49.81
196,228,Standard Liege,Belgian Jupiler League,1.54,1.37,49.68
197,183,Nimes,French Ligue 1,1.43,1.26,49.57
198,178,Basel,Swiss Raiffeisen Super League,1.66,1.5,49.55
199,198,CA Independiente,Argentina Primera Division,1.2,1.04,49.46
200,188,Guimaraes,Portuguese Liga,1.35,1.19,49.22
201,189,AGF Aarhus,Danish SAS-Ligaen,1.35,1.21,49.03
202,203,Bahía,Brasileiro Série A,1.37,1.23,48.98
203,222,Schalke 04,German Bundesliga,1.45,1.31,48.89
204,214,Santa Clara,Portuguese Liga,1.28,1.14,48.85
205,200,FC Khimki,Russian Premier Liga,1.35,1.22,48.78
206,199,KAA Gent,Belgian Jupiler League,1.35,1.21,48.74
207,216,Atlas,Mexican Primera Division Torneo Clausura,1.22,1.09,48.63
208,206,Newell's Old Boys,Argentina Primera Division,1.24,1.11,48.58
209,207,Queens Park Rangers,English League Championship,1.42,1.3,48.56
210,209,Racing Club,Argentina Primera Division,1.18,1.06,48.4
211,193,Pacos Ferreira,Portuguese Liga,1.24,1.12,48.33
212,211,Seattle Sounders FC,Major League Soccer,1.43,1.33,48.14
213,212,SK Sturm Graz,Austrian T-Mobile Bundesliga,1.35,1.25,48.11
214,255,Terek Grozny,Russian Premier Liga,1.2,1.09,48.01
215,210,Santos Laguna,Mexican Primera Division Torneo Clausura,1.3,1.21,47.78
216,215,FK Qarabag,UEFA Europa League,1.32,1.23,47.77
217,219,Panathinaikos,Greek Super League,1.08,0.98,47.54
218,208,Hamburg SV,German 2. Bundesliga,1.47,1.39,47.53
219,218,Sivasspor,Turkish Turkcell Super Lig,1.29,1.23,47.13
220,227,Gazisehir Gaziantep,Turkish Turkcell Super Lig,1.3,1.24,47.0
221,217,FC Luzern,Swiss Raiffeisen Super League,1.56,1.52,46.91
222,237,Hatayspor,Turkish Turkcell Super Lig,1.41,1.36,46.81
223,213,Rio Ave,Portuguese Liga,1.11,1.06,46.43
224,240,Famalicao,Portuguese Liga,1.19,1.14,46.39
225,225,Derby County,English League Championship,1.12,1.07,46.3
226,223,Pachuca,Mexican Primera Division Torneo Clausura,1.29,1.26,46.26
227,242,FC Nordsjaelland,Danish SAS-Ligaen,1.45,1.43,46.14
228,231,Crotone,Italy Serie A,1.56,1.56,46.12
229,220,Almeria,Spanish Segunda Division,1.22,1.2,46.07
230,196,Swansea City,English League Championship,1.18,1.15,46.05
231,244,Nottingham Forest,English League Championship,1.11,1.08,46.04
232,224,Rotherham United,English League Championship,1.3,1.28,45.96
233,202,Wolfsberger AC,Austrian T-Mobile Bundesliga,1.65,1.66,45.89
234,226,Mallorca,Spanish Segunda Division,1.11,1.08,45.76
235,229,Lanus,Argentina Primera Division,1.28,1.27,45.68
236,230,Atlético Goianiense,Brasileiro Série A,1.2,1.19,45.65
237,233,Fortaleza,Brasileiro Série A,1.13,1.12,45.45
238,235,Omonia Nicosia,UEFA Europa League,1.41,1.43,45.33
239,236,New England Revolution,Major League Soccer,1.4,1.43,45.11
240,249,Ural Sverdlovsk Oblast,Russian Premier Liga,1.17,1.18,45.1
241,254,Gil Vicente,Portuguese Liga,1.16,1.18,45.04
242,238,FC Zorya Luhansk,UEFA Europa League,1.27,1.29,44.92
243,234,Yokohama F. Marinos,Japanese J League,1.49,1.54,44.91
244,239,Talleres de Córdoba,Argentina Primera Division,1.21,1.23,44.82
245,279,Preston North End,English League Championship,1.11,1.16,44.14
246,252,Guadalajara,Mexican Primera Division Torneo Clausura,1.28,1.35,44.12
247,247,Djurgardens IF,Swedish Allsvenskan,1.3,1.37,44.07
248,241,Dijon FCO,French Ligue 1,1.18,1.25,43.83
249,250,Aris Salonika,Greek Super League,1.32,1.4,43.8
250,246,SC Farense,Portuguese Liga,1.21,1.29,43.79
251,277,WSG Swarovski Wattens,Austrian T-Mobile Bundesliga,1.45,1.56,43.44
252,261,FK Austria Vienna,Austrian T-Mobile Bundesliga,1.32,1.42,43.44
253,253,St Gallen,Swiss Raiffeisen Super League,1.51,1.66,43.09
254,258,Melbourne City,Australian A-League,1.48,1.61,43.06
255,269,SpVgg Greuther Fürth,German 2. Bundesliga,1.28,1.4,42.96
256,243,Sporting de Charleroi,Belgian Jupiler League,1.27,1.39,42.91
257,284,Boavista,Portuguese Liga,1.13,1.24,42.9
258,256,Argentinos Juniors,Argentina Primera Division,1.0,1.08,42.87
259,232,KV Oostende,Belgian Jupiler League,1.28,1.4,42.85
260,260,Sparta,Dutch Eredivisie,1.4,1.54,42.84
261,257,Rosario Central,Argentina Primera Division,1.15,1.27,42.73
262,259,Estudiantes,Argentina Primera Division,1.0,1.1,42.6
263,278,Rayo Vallecano,Spanish Segunda Division,1.17,1.29,42.57
264,336,Sheffield Wednesday,English League Championship,1.12,1.24,42.49
265,251,Luton Town,English League Championship,1.16,1.29,42.39
266,271,Puebla,Mexican Primera Division Torneo Clausura,1.17,1.3,42.36
267,305,Birmingham,English League Championship,1.05,1.17,42.28
268,262,Portland Timbers,Major League Soccer,1.47,1.65,42.13
269,245,FC Twente,Dutch Eredivisie,1.3,1.47,41.98
270,286,Fatih Karagümrük,Turkish Turkcell Super Lig,1.19,1.34,41.91
271,273,FC Lugano,Swiss Raiffeisen Super League,1.18,1.34,41.91
272,270,Arsenal Sarandi,Argentina Primera Division,1.28,1.45,41.78
273,264,Heracles,Dutch Eredivisie,1.23,1.4,41.77
274,306,Hull City,English League One,1.22,1.38,41.77
275,263,VfL Bochum,German 2. Bundesliga,1.25,1.42,41.77
276,280,Leganes,Spanish Segunda Division,1.03,1.17,41.68
277,274,Rosenborg,Norwegian Tippeligaen,1.34,1.53,41.66
278,267,Randers FC,Danish SAS-Ligaen,1.16,1.32,41.62
279,281,Tianjin Teda,Chinese Super League,1.28,1.47,41.44
280,275,Servette,Swiss Raiffeisen Super League,1.33,1.53,41.39
281,283,Botafogo,Brasileiro Série A,1.22,1.4,41.35
282,285,Sporting Kansas City,Major League Soccer,1.36,1.57,41.31
283,287,Atlético Tucumán,Argentina Primera Division,1.07,1.24,41.23
284,307,Pumas Unam,Mexican Primera Division Torneo Clausura,1.06,1.23,41.22
285,288,Chicago Fire,Major League Soccer,1.48,1.72,41.16
286,289,Vasco da Gama,Brasileiro Série A,1.08,1.26,41.12
287,290,Minnesota United FC,Major League Soccer,1.42,1.65,41.11
288,292,Dundalk,UEFA Europa League,1.48,1.72,41.02
289,265,Tijuana,Mexican Primera Division Torneo Clausura,1.16,1.35,41.02
290,293,San Lorenzo,Argentina Primera Division,1.14,1.33,40.96
291,276,KV Mechelen,Belgian Jupiler League,1.33,1.56,40.9
292,295,FC Groningen,Dutch Eredivisie,1.16,1.36,40.81
293,294,Columbus Crew,Major League Soccer,1.28,1.5,40.81
294,299,Orlando City SC,Major League Soccer,1.32,1.56,40.56
295,296,Holstein Kiel,German 2. Bundesliga,1.19,1.41,40.53
296,301,Inter Miami CF,Major League Soccer,1.28,1.51,40.49
297,272,Nagoya Grampus Eight,Japanese J League,0.91,1.08,40.47
298,320,Lausanne Sports,Swiss Raiffeisen Super League,1.34,1.59,40.41
299,328,Goztepe,Turkish Turkcell Super Lig,1.28,1.53,40.39
300,302,Sport Recife,Brasileiro Série A,1.05,1.25,40.35
301,303,Patronato,Argentina Primera Division,1.2,1.43,40.35
302,291,Hannover 96,German 2. Bundesliga,1.2,1.43,40.32
303,314,Tondela,Portuguese Liga,1.14,1.36,40.32
304,297,Fortuna Düsseldorf,German 2. Bundesliga,1.21,1.44,40.31
305,304,Gimnasia La Plata,Argentina Primera Division,0.98,1.17,40.3
306,248,Huddersfield Town,English League Championship,1.15,1.38,40.27
307,308,IFK Norrkoping,Swedish Allsvenskan,1.53,1.82,40.17
308,268,FC Sion,Swiss Raiffeisen Super League,1.25,1.51,40.06
309,309,Istanbul Basaksehir,Turkish Turkcell Super Lig,1.23,1.48,39.96
310,300,Coventry City,English League Championship,1.08,1.3,39.9
311,282,Belenenses,Portuguese Liga,0.91,1.11,39.89
312,312,Colorado Rapids,Major League Soccer,1.37,1.65,39.89
313,324,SV Zulte Waregem,Belgian Jupiler League,1.43,1.72,39.88
314,313,Slovan Liberec,UEFA Europa League,1.19,1.44,39.87
315,319,Konyaspor,Turkish Turkcell Super Lig,1.12,1.36,39.77
316,327,Maritimo,Portuguese Liga,1.1,1.34,39.74
317,325,Lecce,Italy Serie B,1.22,1.48,39.69
318,315,Goiás,Brasileiro Série A,1.17,1.43,39.68
319,316,Toronto FC,Major League Soccer,1.29,1.57,39.67
320,317,Banfield,Argentina Primera Division,0.98,1.2,39.66
321,311,OH Leuven,Belgian Jupiler League,1.41,1.71,39.56
322,321,Rijeka,UEFA Europa League,1.28,1.56,39.55
323,322,Arizona United,United Soccer League,1.48,1.8,39.5
324,323,FC Dallas,Major League Soccer,1.27,1.55,39.47
325,310,Moreirense,Portuguese Liga,1.08,1.33,39.47
326,326,Troyes,French Ligue 2,1.12,1.37,39.46
327,266,Sporting Gijón,Spanish Segunda Division,0.85,1.05,39.32
328,347,Sunderland,English League One,1.09,1.35,39.28
329,329,Union Santa Fe,Argentina Primera Division,1.0,1.25,39.16
330,333,FC Zurich,Swiss Raiffeisen Super League,1.37,1.69,39.14
331,330,Asteras Tripolis,Greek Super League,1.04,1.3,39.02
332,332,BK Hacken,Swedish Allsvenskan,1.07,1.34,38.97
333,298,Cerezo Osaka,Japanese J League,1.03,1.29,38.94
334,318,Kashima Antlers,Japanese J League,1.2,1.49,38.93
335,334,New York Red Bulls,Major League Soccer,1.3,1.63,38.83
336,349,Necaxa,Mexican Primera Division Torneo Clausura,1.14,1.43,38.75
337,335,Empoli,Italy Serie B,1.14,1.43,38.73
338,339,Shanghai Greenland,Chinese Super League,1.34,1.68,38.68
339,357,Vissel Kobe,Japanese J League,1.31,1.65,38.55
340,340,Henan Jianye,Chinese Super League,1.25,1.57,38.55
341,376,St. Truidense,Belgian Jupiler League,1.18,1.51,38.29
342,344,Hebei China Fortune FC,Chinese Super League,1.29,1.65,38.14
343,345,Mamelodi Sundowns,South African ABSA Premier League,0.98,1.26,38.09
344,337,Auxerre,French Ligue 2,1.08,1.4,38.08
345,331,Toluca,Mexican Primera Division Torneo Clausura,1.2,1.55,37.99
346,348,Huracán,Argentina Primera Division,0.95,1.24,37.93
347,346,Fortuna Sittard,Dutch Eredivisie,1.25,1.61,37.9
348,369,Wycombe Wanderers,English League Championship,1.11,1.43,37.89
349,350,Hammarby,Swedish Allsvenskan,1.48,1.89,37.89
350,353,Heerenveen,Dutch Eredivisie,1.37,1.76,37.82
351,352,Valerenga,Norwegian Tippeligaen,1.18,1.53,37.74
352,377,Girona FC,Spanish Segunda Division,0.97,1.28,37.68
353,354,Wuhan Zall,Chinese Super League,1.17,1.53,37.62
354,358,Atlanta United FC,Major League Soccer,1.11,1.46,37.41
355,341,SC Paderborn,German 2. Bundesliga,1.17,1.53,37.41
356,360,Atromitos,Greek Super League,1.0,1.33,37.25
357,342,FC Arsenal Tula,Russian Premier Liga,1.06,1.41,37.19
358,361,Central Córdoba Santiago del Estero,Argentina Primera Division,1.0,1.34,37.16
359,363,KFCO Beerschot-Wilrijk,Belgian Jupiler League,1.34,1.77,37.09
360,385,Paris FC,French Ligue 2,1.02,1.37,36.98
361,371,AaB,Danish SAS-Ligaen,1.1,1.48,36.97
362,364,Nashville SC,Major League Soccer,0.99,1.33,36.92
363,351,Atlético San Luis,Mexican Primera Division Torneo Clausura,1.12,1.5,36.86
364,367,Dalian Aerbin,Chinese Super League,1.29,1.73,36.66
365,370,Kaizer Chiefs,South African ABSA Premier League,1.01,1.39,36.44
366,378,KV Kortrijk,Belgian Jupiler League,1.18,1.6,36.42
367,338,C.D. Nacional,Portuguese Liga,1.08,1.47,36.32
368,375,Houston Dynamo,Major League Soccer,1.28,1.73,36.3
369,404,FC St. Pauli,German 2. Bundesliga,1.24,1.68,36.23
370,381,Amiens,French Ligue 2,0.88,1.24,36.03
371,379,PEC Zwolle,Dutch Eredivisie,1.25,1.71,36.0
372,362,Karlsruher SC,German 2. Bundesliga,1.15,1.58,35.94
373,356,Odense BK,Danish SAS-Ligaen,0.99,1.39,35.9
374,372,Sanfrecce Hiroshima,Japanese J League,0.93,1.31,35.86
375,359,Fuenlabrada,Spanish Segunda Division,0.97,1.36,35.83
376,401,SV Darmstadt 98,German 2. Bundesliga,1.27,1.74,35.83
377,365,Sochaux,French Ligue 2,0.9,1.28,35.79
378,373,Antalyaspor,Turkish Turkcell Super Lig,0.92,1.3,35.76
379,383,Querétaro,Mexican Primera Division Torneo Clausura,1.07,1.5,35.73
380,384,San Jose Earthquakes,Major League Soccer,1.29,1.78,35.71
381,366,AS Nancy Lorraine,French Ligue 2,1.13,1.58,35.51
382,400,Kasimpasa,Turkish Turkcell Super Lig,1.14,1.6,35.48
383,386,IF Elfsborg,Swedish Allsvenskan,1.2,1.68,35.41
384,374,Hartberg,Austrian T-Mobile Bundesliga,1.25,1.74,35.39
385,389,Las Palmas,Spanish Segunda Division,1.06,1.5,35.35
386,355,FC Ufa,Russian Premier Liga,0.83,1.21,35.29
387,380,Grenoble,French Ligue 2,0.91,1.32,35.21
388,406,Ankaragucu,Turkish Turkcell Super Lig,1.14,1.61,35.21
389,392,Coritiba,Brasileiro Série A,0.97,1.4,35.13
390,388,Tenerife,Spanish Segunda Division,0.82,1.2,35.11
391,382,1. FC Heidenheim 1846,German 2. Bundesliga,1.06,1.52,35.02
392,368,Caykur Rizespor,Turkish Turkcell Super Lig,1.11,1.58,35.01
393,343,Eupen,Belgian Jupiler League,1.14,1.63,34.93
394,394,OFI Crete,Greek Super League,1.06,1.52,34.85
395,399,Willem II,Dutch Eredivisie,1.25,1.77,34.82
396,403,FC Tokyo,Japanese J League,1.07,1.55,34.79
397,396,Hibernian,Scottish Premiership,1.0,1.45,34.79
398,397,Chongqing Lifan,Chinese Super League,1.08,1.56,34.78
399,420,Sydney FC,Australian A-League,1.05,1.52,34.75
400,387,Yeni Malatyaspor,Turkish Turkcell Super Lig,1.14,1.64,34.7
401,391,Mazatlán FC,Mexican Primera Division Torneo Clausura,1.0,1.46,34.64
402,410,Peterborough United,English League One,1.12,1.62,34.42
403,390,Real Oviedo,Spanish Segunda Division,0.91,1.35,34.41
404,402,Viking FK,Norwegian Tippeligaen,1.35,1.92,34.4
405,405,Los Angeles Galaxy,Major League Soccer,1.27,1.83,34.26
406,425,Emmen,Dutch Eredivisie,1.15,1.68,34.11
407,411,Guangzhou RF,Chinese Super League,1.44,2.07,33.73
408,412,Orlando Pirates,South African ABSA Premier League,0.98,1.48,33.73
409,413,Real Salt Lake,Major League Soccer,1.0,1.51,33.64
410,414,Aldosivi,Argentina Primera Division,0.86,1.33,33.63
411,395,St. Pölten,Austrian T-Mobile Bundesliga,1.17,1.74,33.52
412,416,Tianjin Quanujian,Chinese Super League,1.16,1.73,33.51
413,422,FC Juárez,Mexican Primera Division Torneo Clausura,1.03,1.57,33.4
414,409,Gamba Osaka,Japanese J League,0.94,1.45,33.29
415,417,AIK,Swedish Allsvenskan,0.87,1.36,33.28
416,393,Monza,Italy Serie B,0.97,1.49,33.28
