,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
27,,,551221,0,0,0,0,0,1,1.0,0.5,0,Tommy,0.0,639,False,,,45,551221.jpg,0.0,Setford,0.0,False,,a,1,3,0,2002,28,1717,45,0.0,0.0,Setford,241.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,609,71,608,65,590,60,612,71,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,455,19,572,69,615,71,554,68,0.0,0.0
28,,,588793,0,0,0,0,0,2,1.0,0.5,0,Maldini,0.0,657,False,,,40,588793.jpg,0.0,Kacurri,0.1,False,,a,1,3,0,7294,127,3831,122,0.0,0.0,Kacurri,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,516,192,502,191,468,178,519,192,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,666,212,452,173,522,190,496,181,0.0,0.0
29,,,606745,0,0,0,0,0,2,1.0,0.5,0,Ayden,0.0,658,False,,,40,606745.jpg,0.0,Heaven,0.0,False,,a,1,3,0,4613,102,2572,98,0.0,0.0,Heaven,241.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,517,193,503,192,470,180,520,193,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,668,214,453,174,523,191,520,186,0.0,0.0
30,,,588796,0,0,0,0,0,3,1.0,0.5,0,Ismeal,0.0,659,False,,,45,588796.jpg,0.0,Kabia,0.0,False,,a,1,3,0,1593,27,900,34,0.0,0.0,Kabia,152.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,620,275,619,280,601,271,623,278,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,469,291,583,248,625,280,625,275,0.0,0.0
31,,,499167,0,0,0,0,0,2,1.0,0.5,0,Josh,0.0,662,False,,,40,499167.jpg,0.0,Nichols,0.0,False,,a,1,3,0,2257,60,1022,54,0.0,0.0,Nichols,241.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,498,176,484,175,447,159,501,176,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,644,192,430,153,503,173,566,196,0.0,0.0
32,,,461025,0,0,0,0,0,4,1.0,0.5,0,Nathan,0.0,665,False,,,45,461025.jpg,0.0,Butler-Oyedeji,0.2,False,,a,1,3,0,28319,1140,10057,904,0.0,0.0,Butler-Oyedeji,241.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,573,47,571,47,550,47,576,47,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,403,66,531,44,579,49,369,56,0.0,0.0
33,100.0,100.0,215711,0,0,-2,2,0,3,2.0,1.0,2,Leon,2.0,28,False,,2024-10-04T14:00:05.587137Z,63,215711.jpg,2.1,Bailey,1.0,False,,a,2,7,21,122641,1007,380802,1444,0.3,3.3,Bailey,107.0,500,0,2,1,8,0,0,0,2,0,0,0,72,60.4,121.7,85.0,26.5,7,0.44,1.31,1.75,6.03,280,129,111,82,128,84,196,101,3.0,,4.0,,,,0.08,0.0,0.24,0.32,1.09,1.44,58,36,182,80,217,95,202,61,1.26,0.18
34,0.0,0.0,88894,0,0,-3,3,0,3,0.0,0.0,0,Ross,1.5,29,False,Knock - Expected back 23 Nov,2024-11-01T16:30:07.356966Z,52,88894.jpg,1.9,Barkley,0.3,False,,i,2,7,15,15670,12,71297,829,0.3,2.9,Barkley,241.0,271,1,1,1,3,0,0,0,3,0,0,0,57,88.8,65.8,94.0,24.8,1,0.75,0.20,0.95,1.84,231,100,183,115,119,77,204,105,,,,,,,0.25,0.0,0.07,0.32,0.61,1.0,162,97,212,100,247,110,309,103,0.33,0.33
35,0.0,0.0,491287,0,0,-1,1,0,3,0.0,0.0,0,Enzo,0.0,30,False,Loaned to Valencia CF,2024-08-31T06:33:47.934620Z,49,491287.jpg,0.0,Barrenechea,0.0,False,,u,2,7,0,872,0,5045,5,0.0,0.0,Barrenechea,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,643,289,638,290,633,287,644,290,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,286,187,620,272,644,290,596,255,0.0,0.0
36,,,195546,-1,1,-3,3,0,3,0.2,-0.8,0,Emiliano,0.2,31,False,,,52,195546.jpg,1.0,Buendía Stati,0.1,False,,a,2,7,4,5059,51,12363,122,0.0,0.8,Buendia,10.0,20,0,0,0,0,0,0,0,0,0,0,0,14,3.4,7.0,3.0,1.3,0,0.09,0.01,0.10,0.37,426,209,357,198,363,200,421,208,,,3.0,,,,0.4,0.0,0.04,0.44,1.66,0.0,167,102,360,180,405,201,457,167,0.0,0.0
37,25.0,25.0,199796,0,0,-1,1,0,2,0.2,0.0,0,Matty,1.0,32,False,Calf injury - 25% chance of playing,2024-11-04T00:00:07.281139Z,44,199796.jpg,2.2,Cash,1.1,False,,d,2,7,13,65965,20,267493,3141,0.2,3.0,Cash,172.0,425,0,0,1,4,0,0,0,1,0,0,0,52,57.4,33.0,9.0,9.9,6,0.03,0.16,0.19,5.07,283,100,262,79,319,105,313,102,,,,,,,0.01,0.0,0.03,0.04,1.07,0.85,497,99,246,77,195,63,195,76,1.27,0.21
38,0.0,0.0,151589,0,0,0,0,0,3,0.0,0.0,0,Leander,0.0,33,False,On loan to Anderlecht for the rest of the season,2024-09-02T10:45:36.198316Z,45,151589.jpg,0.0,Dendoncker,0.3,False,,u,2,7,0,18187,0,84003,339,0.0,0.0,Dendoncker,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,556,227,553,232,532,222,559,230,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,364,229,513,196,562,233,321,107,0.0,0.0
39,0.0,0.0,243557,0,0,0,0,0,3,0.0,0.0,0,Moussa,0.0,34,False,Permanent transfer to Al Ittihad,2024-07-26T08:50:40.300928Z,65,243557.jpg,0.0,Diaby,0.0,False,,u,2,7,0,0,0,3273,6,0.0,0.0,Diaby,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,675,308,675,308,675,308,675,308,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,46,26,669,306,674,308,607,263,0.0,0.0
40,100.0,100.0,165659,0,0,0,0,0,2,0.8,-0.2,1,Diego Carlos,0.8,35,False,,2024-09-25T21:30:06.256588Z,45,165659.jpg,2.0,Santos Silva,0.5,False,,a,2,7,12,31249,660,54993,595,0.2,2.7,Diego Carlos,30.0,468,0,0,1,9,0,0,0,0,0,0,0,29,64.6,5.5,37.0,10.8,4,0.45,0.04,0.49,7.38,272,98,365,120,221,60,299,99,,,,,,,0.09,0.0,0.01,0.1,1.42,1.73,367,58,274,91,226,75,266,98,0.77,0.19
41,,,101188,0,0,2,-2,2,2,3.2,2.2,2,Lucas,3.2,36,False,,,47,101188.jpg,3.4,Digne,9.2,False,,a,2,7,37,1173082,13335,490987,8401,0.7,7.9,Digne,73.0,841,0,3,2,14,0,0,0,3,0,0,6,152,195.8,237.2,44.0,47.8,11,0.52,1.80,2.32,10.80,84,27,32,4,206,51,69,13,2.0,,2.0,,,,0.06,0.0,0.19,0.25,1.16,1.5,331,40,76,22,85,20,50,18,1.18,0.21
42,0.0,0.0,461421,0,0,0,0,0,3,0.0,0.0,0,Lewis,0.0,37,False,Permanent transfer to West Bromwich Albion,2024-08-07T08:21:33.016106Z,50,461421.jpg,0.0,Dobbin,0.0,False,,u,2,7,0,0,0,258,1,0.0,0.0,Dobbin,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,651,295,649,296,646,294,652,296,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,225,144,632,282,652,296,666,301,0.0,0.0
43,,,476344,0,0,0,0,0,4,1.0,0.0,1,Jhon,1.0,38,False,,,60,476344.jpg,2.8,Durán,3.6,False,,a,2,7,31,949019,2247,677138,16854,0.2,5.2,Duran,48.0,278,4,0,0,9,0,0,0,1,0,0,5,127,150.4,24.3,142.0,31.8,0,2.38,0.18,2.56,5.77,146,18,284,33,79,24,153,23,,,,,,,0.77,0.0,0.06,0.83,1.87,2.91,80,22,262,35,142,24,91,15,0.0,0.0
44,,,462492,0,0,0,0,0,1,0.0,-1.0,0,Joe,0.0,39,False,,,40,462492.jpg,0.0,Gauci,0.9,False,,a,2,7,0,57062,210,38831,667,0.0,0.0,Gauci,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,489,53,475,36,437,27,492,53,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,633,64,420,46,493,53,216,30,0.0,0.0
45,,,123354,0,0,0,0,0,2,0.0,-1.0,0,Kortney,0.0,40,False,,,40,123354.jpg,0.0,Hause,0.6,False,,a,2,7,0,32720,157,40682,520,0.0,0.0,Hause,241.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,459,158,444,157,404,138,462,158,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,594,164,387,132,465,156,246,90,0.0,0.0
46,0.0,0.0,469247,0,0,-1,1,0,3,0.0,0.0,0,Samuel,0.0,41,False,Season long loan to Bologna,2024-08-29T11:07:04.555253Z,54,469247.jpg,0.0,Iling-Junior,0.0,False,,u,2,7,0,342,0,6522,5,0.0,0.0,Iling Jr,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,667,304,666,304,663,302,667,304,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,140,83,653,295,666,304,588,250,0.0,0.0
47,100.0,100.0,226944,0,0,0,0,0,3,0.5,-0.5,0,Boubacar,0.5,42,False,,2024-07-17T13:30:04.954579Z,50,226944.jpg,0.7,Kamara,0.0,False,,a,2,7,2,1381,100,877,80,0.1,0.4,Kamara,73.0,33,0,0,0,3,0,0,0,1,0,0,0,9,6.4,1.8,0.0,0.9,0,0.00,0.01,0.01,0.92,409,201,393,210,640,290,429,213,,,,,,,0.0,0.0,0.03,0.03,2.51,8.18,212,134,323,158,437,220,617,271,0.0,0.0
48,0.0,0.0,465390,0,0,0,0,0,2,0.0,0.0,0,Kaine,0.0,43,False,Has joined Preston North End for the rest of the season,2024-08-09T11:14:21.895838Z,40,465390.jpg,0.0,Kesler-Hayden,0.0,False,,u,2,7,0,0,0,1442,7,0.0,0.0,Kesler-Hayden,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,493,174,479,173,441,156,496,174,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,637,188,424,150,497,170,633,211,0.0,0.0
