rank,prev_rank,name,league,off,def,spi
33,40,AS Roma,Italy Serie A,2.15,0.86,73.57
34,33,AS Monaco,French Ligue 1,1.9,0.71,72.89
35,42,Lazio,Italy Serie A,2.12,0.88,72.65
36,38,Athletic Bilbao,Spanish Primera Division,1.77,0.63,72.54
37,34,Real Betis,Spanish Primera Division,1.86,0.7,72.53
38,41,Wolverhampton,Barclays Premier League,1.81,0.66,72.32
39,36,Rangers,Scottish Premiership,2.1,0.88,72.27
40,43,Getafe,Spanish Primera Division,1.63,0.55,72.11
41,35,Borussia Monchengladbach,German Bundesliga,2.17,0.95,71.84
42,37,Aston Villa,Barclays Premier League,1.96,0.82,71.28
43,44,Eintracht Frankfurt,German Bundesliga,2.15,0.97,71.04
44,39,PSV,Dutch Eredivisie,2.2,1.01,71.02
45,45,Leeds United,Barclays Premier League,1.98,0.86,70.79
46,51,Flamengo,Brasileiro Série A,2.02,0.9,70.39
47,46,Zenit St Petersburg,Russian Premier Liga,2.06,0.94,70.36
48,48,Lyon,French Ligue 1,2.08,0.97,69.85
49,47,TSG Hoffenheim,German Bundesliga,2.11,1.0,69.78
50,49,Celtic,Scottish Premiership,2.04,0.99,68.6
51,55,Mainz,German Bundesliga,1.88,0.87,68.57
52,50,Lille,French Ligue 1,1.7,0.73,68.57
53,57,Valencia,Spanish Primera Division,1.86,0.86,68.46
54,53,1. FC Union Berlin,German Bundesliga,1.83,0.84,68.34
55,59,Osasuna,Spanish Primera Division,1.74,0.79,67.94
56,52,Celta Vigo,Spanish Primera Division,1.86,0.9,67.62
57,54,Olympiacos,Greek Super League,1.9,0.95,67.21
58,62,AZ,Dutch Eredivisie,1.98,1.02,66.98
59,60,Sassuolo,Italy Serie A,1.95,1.0,66.95
60,56,SC Freiburg,German Bundesliga,1.87,0.94,66.79
61,61,Shakhtar Donetsk,UEFA Champions League,2.05,1.1,66.55
62,66,Southampton,Barclays Premier League,1.86,0.95,66.47
63,63,VfB Stuttgart,German Bundesliga,2.06,1.13,66.04
64,64,Genk,Belgian Jupiler League,2.03,1.12,65.77
65,74,Brentford,Barclays Premier League,1.67,0.84,65.34
66,80,Fulham,English League Championship,1.83,0.99,64.82
67,69,Dinamo Zagreb,UEFA Europa League,1.88,1.03,64.77
68,76,FC Cologne,German Bundesliga,1.89,1.04,64.7
69,75,Levante,Spanish Primera Division,1.72,0.91,64.67
70,73,Marseille,French Ligue 1,1.78,0.96,64.57
71,68,Stade Rennes,French Ligue 1,1.61,0.85,63.74
72,79,Burnley,Barclays Premier League,1.75,0.97,63.65
73,77,Espanyol,Spanish Primera Division,1.61,0.86,63.45
74,78,Young Boys,Swiss Raiffeisen Super League,1.97,1.17,63.43
75,70,River Plate,Argentina Primera Division,1.74,0.97,63.4
76,67,Feyenoord,Dutch Eredivisie,1.91,1.12,63.29
77,89,Atletico Mineiro,Brasileiro Série A,1.59,0.85,63.25
78,84,Mallorca,Spanish Primera Division,1.6,0.87,63.12
79,85,Crystal Palace,Barclays Premier League,1.68,0.94,63.03
80,87,Nice,French Ligue 1,1.72,0.98,62.97
81,72,Hertha Berlin,German Bundesliga,1.74,0.99,62.96
82,71,Newcastle,Barclays Premier League,1.84,1.08,62.86
83,82,Braga,Portuguese Liga,1.65,0.94,62.55
84,90,Kawasaki Frontale,Japanese J League,1.74,1.04,61.71
85,91,Fiorentina,Italy Serie A,1.66,0.97,61.66
86,65,Club Brugge,Belgian Jupiler League,1.96,1.24,61.49
87,102,Rayo Vallecano,Spanish Primera Division,1.65,0.98,61.44
88,107,FC Utrecht,Dutch Eredivisie,1.79,1.11,61.12
89,83,Alavés,Spanish Primera Division,1.61,0.96,61.04
90,86,Monterrey,Mexican Primera Division Torneo Apertura,1.62,0.97,60.99
91,81,FC Midtjylland,Danish SAS-Ligaen,1.81,1.14,60.95
92,97,Watford,Barclays Premier League,1.6,0.96,60.91
93,94,Sampdoria,Italy Serie A,1.62,0.97,60.87
94,93,Lens,French Ligue 1,1.63,1.0,60.43
95,96,Club América,Mexican Primera Division Torneo Apertura,1.56,0.95,60.09
96,101,Norwich City,Barclays Premier League,1.59,0.99,59.99
97,95,Galatasaray,Turkish Turkcell Super Lig,1.8,1.17,59.93
98,99,Elche,Spanish Primera Division,1.49,0.9,59.85
99,98,Cagliari,Italy Serie A,1.69,1.09,59.57
100,109,Fenerbahce,Turkish Turkcell Super Lig,1.68,1.09,59.5
101,88,Granada,Spanish Primera Division,1.59,1.01,59.49
102,100,Besiktas,Turkish Turkcell Super Lig,1.74,1.14,59.46
103,106,Strasbourg,French Ligue 1,1.59,1.01,59.29
104,105,Arminia Bielefeld,German Bundesliga,1.56,0.99,59.11
105,104,Verona,Italy Serie A,1.59,1.02,59.09
106,92,Yokohama F. Marinos,Japanese J League,1.88,1.28,58.95
107,112,Bologna,Italy Serie A,1.74,1.16,58.94
108,108,Tigres UANL,Mexican Primera Division Torneo Apertura,1.56,1.01,58.69
109,123,Udinese,Italy Serie A,1.63,1.07,58.68
110,114,New York City FC,Major League Soccer,1.81,1.24,58.54
111,120,Angers,French Ligue 1,1.45,0.92,58.48
112,103,VfL Bochum,German Bundesliga,1.57,1.03,58.33
113,111,Palmeiras,Brasileiro Série A,1.55,1.02,58.28
114,110,Torino,Italy Serie A,1.61,1.08,58.01
115,118,Trabzonspor,Turkish Turkcell Super Lig,1.58,1.06,57.97
116,115,Sparta Prague,UEFA Europa League,1.77,1.23,57.94
117,113,Internacional,Brasileiro Série A,1.46,0.95,57.93
118,131,FC Copenhagen,Danish SAS-Ligaen,1.91,1.36,57.89
119,117,FC Augsburg,German Bundesliga,1.61,1.1,57.71
120,154,KAA Gent,Belgian Jupiler League,1.72,1.2,57.69
121,119,Nantes,French Ligue 1,1.47,0.99,57.27
122,122,Red Star Belgrade,UEFA Europa League,1.78,1.28,57.03
123,125,CSKA Moscow,Russian Premier Liga,1.56,1.09,56.83
124,126,Dynamo Kiev,UEFA Champions League,1.66,1.18,56.83
125,124,St Etienne,French Ligue 1,1.52,1.06,56.52
126,133,West Bromwich Albion,English League Championship,1.62,1.15,56.51
127,127,Bodo/Glimt,Norwegian Tippeligaen,1.92,1.45,56.16
128,130,AFC Bournemouth,English League Championship,1.53,1.09,56.03
129,128,Brest,French Ligue 1,1.59,1.15,55.98
130,132,Cruz Azul,Mexican Primera Division Torneo Apertura,1.44,1.02,55.76
131,,Ferencvaros,UEFA Europa League,1.66,1.23,55.63
132,116,Molde,Norwegian Tippeligaen,2.02,1.57,55.61
133,135,São Paulo,Brasileiro Série A,1.34,0.93,55.53
134,143,FC Krasnodar,Russian Premier Liga,1.74,1.31,55.45
135,136,Genoa,Italy Serie A,1.54,1.14,55.12
136,121,Cadiz,Spanish Primera Division,1.58,1.17,55.09
137,137,Montpellier,French Ligue 1,1.73,1.34,54.67
138,140,Spartak Moscow,Russian Premier Liga,1.6,1.21,54.59
139,141,Lokomotiv Moscow,Russian Premier Liga,1.47,1.1,54.54
140,139,Fortaleza,Brasileiro Série A,1.35,0.98,54.52
141,142,Clermont Foot,French Ligue 1,1.55,1.18,54.4
142,138,Anderlecht,Belgian Jupiler League,1.55,1.18,54.29
143,129,SpVgg Greuther Fürth,German Bundesliga,1.58,1.21,54.23
144,134,Bragantino,Brasileiro Série A,1.38,1.03,53.93
145,145,PAOK Salonika,Greek Super League,1.43,1.09,53.68
146,147,Santos Laguna,Mexican Primera Division Torneo Apertura,1.41,1.07,53.6
147,155,Empoli,Italy Serie A,1.49,1.15,53.53
148,163,Kashima Antlers,Japanese J League,1.48,1.15,53.49
149,146,Boca Juniors,Argentina Primera Division,1.29,0.97,53.45
150,150,Guimaraes,Portuguese Liga,1.35,1.03,53.42
151,152,León,Mexican Primera Division Torneo Apertura,1.52,1.2,53.33
152,151,Basel,Swiss Raiffeisen Super League,1.86,1.53,53.07
153,149,Rapid Vienna,Austrian T-Mobile Bundesliga,1.61,1.3,52.89
154,157,Lorient,French Ligue 1,1.48,1.17,52.79
155,162,Corinthians,Brasileiro Série A,1.2,0.91,52.61
156,153,Toulouse,French Ligue 2,1.56,1.27,52.44
157,159,Sheffield United,English League Championship,1.41,1.16,51.73
158,144,Santos,Brasileiro Série A,1.3,1.05,51.6
159,156,Grêmio,Brasileiro Série A,1.23,0.98,51.55
160,164,Parma,Italy Serie B,1.53,1.28,51.47
161,148,Spezia,Italy Serie A,1.59,1.35,51.4
162,165,Reims,French Ligue 1,1.32,1.07,51.36
163,169,Santa Clara,Portuguese Liga,1.36,1.12,51.32
164,160,SK Sturm Graz,Austrian T-Mobile Bundesliga,1.57,1.33,51.16
165,161,Fluminense,Brasileiro Série A,1.27,1.04,51.03
166,167,Metz,French Ligue 1,1.39,1.17,50.97
167,180,Troyes,French Ligue 1,1.43,1.21,50.86
168,177,Atlas,Mexican Primera Division Torneo Apertura,1.23,1.01,50.74
169,170,Pachuca,Mexican Primera Division Torneo Apertura,1.43,1.22,50.67
170,174,Sochi,Russian Premier Liga,1.36,1.16,50.61
171,,Legia Warsaw,UEFA Europa League,1.45,1.25,50.61
172,158,F.B.C Unione Venezia,Italy Serie A,1.41,1.21,50.33
173,186,FC Groningen,Dutch Eredivisie,1.39,1.2,50.19
174,175,New England Revolution,Major League Soccer,1.64,1.45,50.17
175,173,Portimonense,Portuguese Liga,1.23,1.04,50.06
176,184,Atlético Paranaense,Brasileiro Série A,1.27,1.08,50.02
177,166,Bordeaux,French Ligue 1,1.39,1.21,49.96
178,183,Dinamo Moscow,Russian Premier Liga,1.33,1.15,49.9
179,179,Los Angeles FC,Major League Soccer,1.64,1.48,49.67
180,172,Vitesse,Dutch Eredivisie,1.5,1.34,49.57
181,171,Malmo FF,Swedish Allsvenskan,1.66,1.51,49.52
182,178,Stoke City,English League Championship,1.31,1.15,49.31
183,181,Antwerp,Belgian Jupiler League,1.63,1.49,49.15
184,182,Cardiff City,English League Championship,1.42,1.28,49.12
185,202,Brondby,Danish SAS-Ligaen,1.53,1.39,49.11
186,176,Ceará,Brasileiro Série A,1.2,1.05,49.03
187,168,Salernitana,Italy Serie A,1.39,1.25,48.94
188,198,Famalicao,Portuguese Liga,1.33,1.2,48.56
189,193,Velez Sarsfield,Argentina Primera Division,1.19,1.07,48.41
190,201,Werder Bremen,German 2. Bundesliga,1.52,1.41,48.41
191,192,Guadalajara,Mexican Primera Division Torneo Apertura,1.28,1.17,48.27
192,203,Moreirense,Portuguese Liga,1.37,1.26,48.26
193,185,Rosenborg,Norwegian Tippeligaen,1.57,1.47,48.25
194,200,Schalke 04,German 2. Bundesliga,1.55,1.45,48.16
195,196,AEK Athens,Greek Super League,1.36,1.26,47.95
196,209,Estoril Praia,Portuguese Liga,1.34,1.26,47.73
197,194,Gil Vicente,Portuguese Liga,1.21,1.12,47.68
198,188,Rubin Kazan,Russian Premier Liga,1.19,1.11,47.53
199,195,Real Valladolid,Spanish Segunda Division,1.32,1.24,47.38
200,190,LASK Linz,Austrian T-Mobile Bundesliga,1.38,1.32,47.29
201,199,Sporting Kansas City,Major League Soccer,1.46,1.4,47.23
202,211,Pacos Ferreira,Portuguese Liga,1.29,1.23,47.04
203,212,Toluca,Mexican Primera Division Torneo Apertura,1.39,1.34,46.93
204,191,Philadelphia Union,Major League Soccer,1.45,1.41,46.87
205,208,Blackburn,English League Championship,1.35,1.3,46.77
206,226,Birmingham,English League Championship,1.23,1.19,46.4
207,205,Nimes,French Ligue 2,1.27,1.24,46.13
208,220,CA Independiente,Argentina Primera Division,1.12,1.08,46.13
209,197,Almeria,Spanish Segunda Division,1.33,1.31,46.09
210,213,Boavista,Portuguese Liga,1.26,1.24,46.08
211,204,Seattle Sounders FC,Major League Soccer,1.28,1.27,45.83
212,218,Queens Park Rangers,English League Championship,1.37,1.37,45.66
213,221,Middlesbrough,English League Championship,1.2,1.2,45.4
214,214,Heerenveen,Dutch Eredivisie,1.47,1.5,45.33
215,206,Barnsley,English League Championship,1.19,1.21,44.93
216,224,Bahía,Brasileiro Série A,1.2,1.22,44.86
217,,FC Sheriff Tiraspol,UEFA Champions League,1.31,1.36,44.66
218,234,Nashville SC,Major League Soccer,1.23,1.27,44.54
219,217,Sparta,Dutch Eredivisie,1.37,1.43,44.54
220,222,Racing Club,Argentina Primera Division,1.06,1.09,44.47
221,230,Minnesota United FC,Major League Soccer,1.35,1.41,44.45
222,244,América Mineiro,Brasileiro Série A,1.17,1.22,44.27
223,219,FC Twente,Dutch Eredivisie,1.36,1.43,44.26
224,235,Willem II,Dutch Eredivisie,1.38,1.46,44.04
225,231,Ludogorets,UEFA Europa League,1.39,1.49,43.81
226,225,Fortuna Sittard,Dutch Eredivisie,1.42,1.53,43.61
227,236,Hamburg SV,German 2. Bundesliga,1.45,1.56,43.52
228,260,Sporting de Charleroi,Belgian Jupiler League,1.38,1.49,43.36
229,227,Heracles,Dutch Eredivisie,1.26,1.36,43.25
230,242,Colorado Rapids,Major League Soccer,1.34,1.45,43.2
231,237,KV Mechelen,Belgian Jupiler League,1.52,1.66,43.19
232,238,Coventry City,English League Championship,1.2,1.3,43.18
233,228,Maritimo,Portuguese Liga,1.12,1.21,43.14
234,240,Rostov,Russian Premier Liga,1.2,1.3,43.07
235,232,FC Arouca,Portuguese Liga,1.25,1.36,43.04
236,243,Monza,Italy Serie B,1.17,1.28,43.03
237,233,FC Nordsjaelland,Danish SAS-Ligaen,1.4,1.54,42.9
238,259,Hibernian,Scottish Premiership,1.22,1.34,42.82
239,245,Defensa y Justicia,Argentina Primera Division,1.06,1.16,42.78
240,252,Wolfsberger AC,Austrian T-Mobile Bundesliga,1.43,1.58,42.68
241,261,NEC,Dutch Eredivisie,1.26,1.39,42.67
242,246,Guangzhou Evergrande,Chinese Super League,1.43,1.59,42.61
243,239,Lanus,Argentina Primera Division,1.34,1.48,42.61
244,248,Necaxa,Mexican Primera Division Torneo Apertura,1.2,1.33,42.56
245,241,PEC Zwolle,Dutch Eredivisie,1.27,1.41,42.49
246,268,DC United,Major League Soccer,1.36,1.52,42.45
247,229,Vissel Kobe,Japanese J League,1.3,1.45,42.43
248,302,Hatayspor,Turkish Turkcell Super Lig,1.31,1.46,42.41
249,262,Millwall,English League Championship,1.21,1.35,42.18
250,247,Girona FC,Spanish Segunda Division,1.08,1.2,42.17
251,255,Orlando City SC,Major League Soccer,1.3,1.47,42.05
252,267,Cambuur Leeuwarden,Dutch Eredivisie,1.29,1.45,42.04
253,256,FK Austria Vienna,Austrian T-Mobile Bundesliga,1.28,1.45,42.02
254,257,Talleres de Córdoba,Argentina Primera Division,1.18,1.33,42.01
255,266,Tijuana,Mexican Primera Division Torneo Apertura,1.17,1.32,42.01
256,263,Atlético Goianiense,Brasileiro Série A,1.04,1.18,41.62
257,250,Sivasspor,Turkish Turkcell Super Lig,1.21,1.39,41.62
258,273,Preston North End,English League Championship,1.14,1.3,41.57
259,249,New York Red Bulls,Major League Soccer,1.27,1.45,41.5
260,223,Standard Liege,Belgian Jupiler League,1.38,1.59,41.35
261,258,Estudiantes,Argentina Primera Division,1.03,1.19,41.32
262,275,Atlético San Luis,Mexican Primera Division Torneo Apertura,1.24,1.43,41.27
263,285,Go Ahead Eagles,Dutch Eredivisie,1.23,1.44,41.03
264,251,Belenenses,Portuguese Liga,1.09,1.28,40.85
265,319,Union Saint Gilloise,Belgian Jupiler League,1.24,1.45,40.8
266,271,Derby County,English League Championship,1.07,1.27,40.65
267,286,AaB,Danish SAS-Ligaen,1.17,1.38,40.62
268,253,Leganes,Spanish Segunda Division,1.06,1.26,40.55
269,304,Brescia,Italy Serie B,1.33,1.57,40.51
270,254,Eupen,Belgian Jupiler League,1.35,1.6,40.44
271,280,Vizela,Portuguese Liga,1.16,1.39,40.27
272,277,Puebla,Mexican Primera Division Torneo Apertura,1.08,1.3,40.27
273,265,Pumas Unam,Mexican Primera Division Torneo Apertura,1.07,1.28,40.26
274,291,Valerenga,Norwegian Tippeligaen,1.33,1.58,40.24
275,281,Sport Recife,Brasileiro Série A,0.93,1.12,40.21
276,283,Tondela,Portuguese Liga,1.21,1.45,40.19
277,276,Argentinos Juniors,Argentina Primera Division,0.95,1.15,40.02
278,313,Huddersfield Town,English League Championship,1.16,1.4,39.9
279,289,Cuiaba,Brasileiro Série A,0.99,1.21,39.73
280,284,Nottingham Forest,English League Championship,1.01,1.23,39.73
281,294,Luton Town,English League Championship,1.13,1.38,39.61
282,290,Panathinaikos,Greek Super League,1.02,1.26,39.57
283,282,Fortuna Düsseldorf,German 2. Bundesliga,1.26,1.55,39.42
284,292,Terek Grozny,Russian Premier Liga,1.12,1.38,39.41
285,326,IF Elfsborg,Swedish Allsvenskan,1.24,1.53,39.38
286,279,Newell's Old Boys,Argentina Primera Division,1.11,1.36,39.38
287,274,Swansea City,English League Championship,1.09,1.35,39.21
288,299,FC Zurich,Swiss Raiffeisen Super League,1.44,1.78,39.11
289,300,Juventude,Brasileiro Série A,0.93,1.16,39.07
290,295,Beijing Guoan,Chinese Super League,1.33,1.64,39.02
291,323,FC Dallas,Major League Soccer,1.3,1.63,38.82
292,297,Fatih Karagümrük,Turkish Turkcell Super Lig,1.2,1.51,38.69
293,301,Shanghai SIPG,Chinese Super League,1.25,1.57,38.6
294,305,Paris FC,French Ligue 2,1.08,1.37,38.54
295,307,Chicago Fire,Major League Soccer,1.34,1.68,38.53
296,315,Kasimpasa,Turkish Turkcell Super Lig,1.2,1.51,38.53
297,332,SV Darmstadt 98,German 2. Bundesliga,1.35,1.7,38.5
298,269,Reading,English League Championship,1.23,1.56,38.44
299,278,KV Oostende,Belgian Jupiler League,1.26,1.6,38.42
300,306,St Gallen,Swiss Raiffeisen Super League,1.32,1.68,38.21
301,296,WSG Swarovski Wattens,Austrian T-Mobile Bundesliga,1.32,1.68,38.19
302,288,Istanbul Basaksehir,Turkish Turkcell Super Lig,1.07,1.38,38.19
303,311,SC Paderborn,German 2. Bundesliga,1.27,1.64,37.84
304,310,Konyaspor,Turkish Turkcell Super Lig,1.09,1.41,37.8
305,355,Auxerre,French Ligue 2,1.14,1.49,37.68
306,336,FC Tokyo,Japanese J League,1.08,1.42,37.63
307,325,Sagan Tosu,Japanese J League,1.01,1.33,37.55
308,350,SV Zulte Waregem,Belgian Jupiler League,1.38,1.78,37.55
309,293,Dijon FCO,French Ligue 2,1.23,1.61,37.55
310,303,Atlanta United FC,Major League Soccer,1.18,1.55,37.42
311,349,San Lorenzo,Argentina Primera Division,1.04,1.38,37.41
312,333,RKC,Dutch Eredivisie,1.24,1.62,37.41
313,342,Montreal Impact,Major League Soccer,1.24,1.63,37.32
314,318,Chapecoense AF,Brasileiro Série A,1.09,1.45,37.19
315,340,Viking FK,Norwegian Tippeligaen,1.52,1.97,37.17
316,298,Sheffield Wednesday,English League One,1.14,1.51,37.15
317,316,FC Khimki,Russian Premier Liga,1.04,1.39,37.15
318,327,Aris Salonika,Greek Super League,1.17,1.55,36.97
319,324,Urawa Red Diamonds,Japanese J League,0.98,1.32,36.91
320,312,Mazatlán FC,Mexican Primera Division Torneo Apertura,1.08,1.45,36.82
321,343,Los Angeles Galaxy,Major League Soccer,1.32,1.75,36.81
322,320,Nagoya Grampus Eight,Japanese J League,0.84,1.16,36.75
323,321,Lecce,Italy Serie B,1.15,1.55,36.74
324,329,AGF Aarhus,Danish SAS-Ligaen,1.14,1.53,36.66
325,348,Rosario Central,Argentina Primera Division,1.06,1.44,36.64
326,309,Djurgardens IF,Swedish Allsvenskan,1.06,1.44,36.63
327,341,Odense BK,Danish SAS-Ligaen,1.15,1.55,36.59
328,335,Krylia Sovetov,Russian Premier Liga,1.09,1.48,36.56
329,331,FC Luzern,Swiss Raiffeisen Super League,1.37,1.83,36.45
330,352,FC Sion,Swiss Raiffeisen Super League,1.26,1.69,36.4
331,361,Hammarby,Swedish Allsvenskan,1.32,1.77,36.38
332,375,Sanfrecce Hiroshima,Japanese J League,0.93,1.28,36.36
333,344,KV Kortrijk,Belgian Jupiler League,1.19,1.62,36.29
334,362,Portland Timbers,Major League Soccer,1.41,1.89,36.27
335,322,Randers FC,Danish SAS-Ligaen,1.07,1.47,36.26
336,339,FC Ufa,Russian Premier Liga,0.99,1.37,36.25
337,347,Melbourne City,Australian A-League,1.41,1.9,36.07
338,334,Cremonese,Italy Serie B,1.06,1.47,36.04
339,369,IFK Norrkoping,Swedish Allsvenskan,1.24,1.69,36.03
340,378,Kristiansund BK,Norwegian Tippeligaen,1.14,1.57,36.01
341,345,Hartberg,Austrian T-Mobile Bundesliga,1.17,1.61,35.87
342,337,Aberdeen,Scottish Premiership,0.94,1.32,35.86
343,338,SD Huesca,Spanish Segunda Division,1.02,1.43,35.85
344,364,Holstein Kiel,German 2. Bundesliga,1.17,1.62,35.75
345,346,FC Juárez,Mexican Primera Division Torneo Apertura,1.03,1.45,35.71
346,367,Bristol City,English League Championship,1.12,1.56,35.6
347,356,Union Santa Fe,Argentina Primera Division,0.9,1.29,35.55
348,417,Spal,Italy Serie B,1.06,1.5,35.54
349,328,Banfield,Argentina Primera Division,0.98,1.39,35.51
350,317,Real Salt Lake,Major League Soccer,1.16,1.62,35.5
351,354,Servette,Swiss Raiffeisen Super League,1.32,1.82,35.46
352,353,Inter Miami CF,Major League Soccer,1.1,1.55,35.45
353,368,AIK,Swedish Allsvenskan,1.0,1.42,35.43
354,358,Columbus Crew,Major League Soccer,1.17,1.64,35.4
355,372,Atlético Tucumán,Argentina Primera Division,1.03,1.47,35.36
356,371,Goztepe,Turkish Turkcell Super Lig,1.2,1.68,35.31
357,391,FC St. Pauli,German 2. Bundesliga,1.19,1.67,35.31
358,388,Hearts,Scottish Premiership,1.1,1.56,35.3
359,330,Gazisehir Gaziantep,Turkish Turkcell Super Lig,1.1,1.56,35.22
360,360,Querétaro,Mexican Primera Division Torneo Apertura,0.94,1.36,35.18
361,363,Huracán,Argentina Primera Division,0.88,1.29,34.89
362,365,San Jose Earthquakes,Major League Soccer,1.17,1.66,34.85
363,397,Frosinone,Italy Serie B,1.01,1.47,34.83
364,351,Cercle Brugge,Belgian Jupiler League,1.01,1.48,34.61
365,373,Ural Sverdlovsk Oblast,Russian Premier Liga,0.88,1.31,34.54
366,383,SK Austria Klagenfurt,Austrian T-Mobile Bundesliga,1.11,1.61,34.47
367,374,Hull City,English League Championship,0.99,1.47,34.37
368,382,BK Hacken,Swedish Allsvenskan,1.18,1.71,34.32
369,390,Cerezo Osaka,Japanese J League,1.07,1.57,34.3
370,402,Yeni Malatyaspor,Turkish Turkcell Super Lig,1.06,1.56,34.15
371,370,Blackpool,English League Championship,1.05,1.55,34.14
372,314,Alanyaspor,Turkish Turkcell Super Lig,1.15,1.68,34.08
373,396,1. FC Nürnberg,German 2. Bundesliga,1.05,1.57,33.96
374,389,Sochaux,French Ligue 2,0.89,1.35,33.89
375,380,Kashiwa Reysol,Japanese J League,1.04,1.56,33.88
376,357,Patronato,Argentina Primera Division,0.97,1.47,33.84
377,387,FK Nizhny Novgorod,Russian Premier Liga,1.01,1.52,33.78
378,366,Crotone,Italy Serie B,1.13,1.69,33.63
379,403,Lillestrom,Norwegian Tippeligaen,1.07,1.6,33.61
380,381,Gimnasia La Plata,Argentina Primera Division,0.83,1.28,33.61
381,377,Cashpoint SC Rheindorf Altach,Austrian T-Mobile Bundesliga,1.07,1.6,33.61
382,407,Sarmiento,Argentina Primera Division,0.97,1.47,33.57
383,406,St. Truidense,Belgian Jupiler League,1.05,1.59,33.51
384,415,Cittadella,Italy Serie B,0.97,1.49,33.47
385,385,Eibar,Spanish Segunda Division,0.94,1.44,33.46
386,395,Sporting Gijón,Spanish Segunda Division,0.75,1.19,33.42
387,359,Jahn Regensburg,German 2. Bundesliga,1.1,1.65,33.37
388,376,Toronto FC,Major League Soccer,1.24,1.84,33.36
389,386,1. FC Heidenheim 1846,German 2. Bundesliga,1.03,1.57,33.27
390,379,Peterborough United,English League Championship,1.0,1.53,33.2
391,409,OH Leuven,Belgian Jupiler League,1.21,1.81,33.14
392,384,Central Córdoba Santiago del Estero,Argentina Primera Division,0.93,1.45,33.13
393,404,Motherwell,Scottish Premiership,1.03,1.58,33.1
394,392,Benevento,Italy Serie B,1.07,1.64,33.07
395,432,Vancouver Whitecaps,Major League Soccer,1.12,1.71,32.76
396,394,Karlsruher SC,German 2. Bundesliga,1.04,1.62,32.7
397,429,Haugesund,Norwegian Tippeligaen,1.2,1.83,32.6
398,418,SV Ried,Austrian T-Mobile Bundesliga,1.03,1.61,32.52
399,421,Pisa,Italy Serie B,1.03,1.61,32.5
400,405,FC Arsenal Tula,Russian Premier Liga,1.02,1.6,32.47
401,398,Colon Santa Fe,Argentina Primera Division,0.93,1.48,32.45
402,408,St Johnstone,Scottish Premiership,0.86,1.39,32.39
403,401,Houston Dynamo,Major League Soccer,1.11,1.73,32.36
404,412,Asteras Tripolis,Greek Super League,0.94,1.51,32.06
405,422,Antalyaspor,Turkish Turkcell Super Lig,1.0,1.6,32.05
406,423,Arizona United,United Soccer League,1.2,1.87,31.99
407,400,Altay,Turkish Turkcell Super Lig,1.0,1.61,31.75
408,414,Dynamo Dresden,German 2. Bundesliga,1.02,1.64,31.74
409,393,Hannover 96,German 2. Bundesliga,1.04,1.67,31.71
410,413,Guingamp,French Ligue 2,0.85,1.41,31.71
411,416,Jiangsu Suning FC,Chinese Super League,1.06,1.7,31.67
412,420,Atromitos,Greek Super League,0.92,1.52,31.49
413,426,Lausanne Sports,Swiss Raiffeisen Super League,1.19,1.88,31.4
414,399,Dundee Utd,Scottish Premiership,0.89,1.48,31.37
415,428,Shandong Luneng,Chinese Super League,1.17,1.87,31.13
416,419,Tenerife,Spanish Segunda Division,0.74,1.29,31.09
