,can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
23,True,True,100.0,75.0,466075,0,0,-2,2,1,2,0.9,0.7,0,Riccardo,0.4,578,False,,2025-01-12T22:00:08.460074Z,58,466075.jpg,2.4,False,Calafiori,1.2,False,,a,1,3,26,214866,277,385904,2714,0.1,4.5,Calafiori,106.0,2024-07-29,704,1,1,1,10,0,0,0,3,0,0,1,104,196.0,80.1,123.0,39.9,8,0.57,0.55,1.12,7.80,226,85,252,67,169,30,230,71,,,,,,,0.07,0.0,0.07,0.14,1.0,1.28,88,8,359,117,213,65,192,77,1.02,0.13
24,True,True,75.0,100.0,499169,0,0,0,0,0,3,1.4,1.9,2,Myles,1.4,597,False,Muscle injury - 75% chance of playing,2025-01-23T00:00:08.472734Z,45,499169.jpg,1.5,False,Lewis-Skelly,0.2,False,,d,1,3,12,32546,3711,16311,1248,0.3,2.7,Lewis-Skelly,241.0,2022-12-04,418,0,0,2,6,0,0,0,2,0,0,0,87,60.2,63.5,10.0,13.3,5,0.00,0.16,0.16,4.32,363,169,278,171,373,199,363,176,,,,,,,0.0,0.0,0.03,0.03,0.93,1.29,422,260,219,102,338,152,347,112,1.08,0.43
25,True,True,100.0,100.0,195384,0,0,0,0,0,3,3.7,3.7,2,Mikel,3.2,633,False,,2024-11-30T22:00:08.239353Z,60,195384.jpg,2.5,False,Merino,0.1,False,,a,1,3,38,24315,363,21220,459,0.5,6.3,Merino,200.0,2024-08-27,753,2,1,2,9,0,0,0,2,0,0,2,162,202.2,133.0,225.0,55.9,8,2.24,0.70,2.94,7.12,217,90,185,121,90,60,167,92,,,,,,,0.27,0.0,0.08,0.35,0.85,1.08,75,49,85,40,197,86,476,175,0.96,0.24
26,True,True,,,498046,0,0,0,0,0,3,0.5,0.5,0,Salah-Eddine,0.0,638,False,,,45,498046.jpg,0.0,False,Oulad M'hand,0.0,False,,a,1,3,0,2174,24,1801,30,0.0,0.0,Oulad M'hand,152.0,2021-10-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,645,270,642,273,627,266,645,270,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,421,259,594,236,652,273,642,272,0.0,0.0
27,True,True,,,551221,0,0,0,0,0,1,0.5,0.5,0,Tommy,0.0,639,False,,,45,551221.jpg,0.0,False,Setford,0.0,False,,a,1,3,0,3562,60,3692,115,0.0,0.0,Setford,241.0,2024-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,669,76,665,70,651,64,668,76,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,453,19,620,74,676,76,526,67,0.0,0.0
28,True,True,,,588793,0,0,0,0,0,2,0.5,0.5,0,Maldini,0.0,657,False,,,40,588793.jpg,0.0,False,Kacurri,0.1,False,,a,1,3,0,10647,153,7887,190,0.0,0.0,Kacurri,2.0,2024-09-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,569,218,551,216,519,207,569,218,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,686,215,485,190,577,218,486,176,0.0,0.0
29,True,True,,,606745,0,0,0,0,0,2,0.5,0.5,0,Ayden,0.0,658,False,,,40,606745.jpg,0.0,False,Heaven,0.1,False,,a,1,3,0,6656,91,5346,103,0.0,0.0,Heaven,241.0,2024-02-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,574,223,556,221,525,213,574,223,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,692,221,491,196,582,223,518,186,0.0,0.0
30,True,True,,,588796,0,0,0,0,0,3,0.5,0.5,0,Ismeal,0.0,659,False,,,45,588796.jpg,0.0,False,Kabia,0.0,False,,a,1,3,0,2470,45,1907,44,0.0,0.0,Kabia,152.0,2024-09-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,678,295,674,297,660,291,677,294,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,464,292,630,264,684,298,636,270,0.0,0.0
31,True,True,,,499167,0,0,0,0,0,2,0.5,0.5,0,Josh,0.0,662,False,,,40,499167.jpg,0.0,False,Nichols,0.0,False,,a,1,3,0,4043,75,3085,89,0.0,0.0,Nichols,241.0,2024-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,549,200,530,197,495,185,549,200,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,658,189,462,169,557,200,541,193,0.0,0.0
32,True,True,,,461025,0,0,0,0,0,4,0.5,0.5,0,Nathan,0.0,665,False,,,45,461025.jpg,0.0,False,Butler-Oyedeji,0.2,False,,a,1,3,0,50441,615,35807,858,0.0,0.0,Butler-Oyedeji,241.0,2024-09-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,627,53,622,53,605,53,627,53,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,391,65,574,48,634,57,356,57,0.0,0.0
33,True,True,100.0,100.0,215711,0,0,-3,3,0,3,2.6,2.1,1,Leon,2.6,28,False,,2024-12-09T09:30:06.119495Z,62,215711.jpg,2.2,False,Bailey,0.8,False,,a,2,7,40,157850,1280,439312,1850,0.4,6.5,Bailey,107.0,2021-08-04,919,1,2,1,15,0,0,0,2,0,0,2,149,127.6,205.6,232.0,56.3,12,1.26,2.73,3.99,10.61,288,130,125,87,86,56,165,91,3.0,,4.0,,,,0.12,0.0,0.27,0.39,1.04,1.47,60,37,123,57,240,105,222,66,1.18,0.1
34,True,True,0.0,0.0,88894,0,0,-3,3,1,3,0.0,0.0,0,Ross,2.4,29,False,Calf injury - Expected back 01 Feb,2025-01-11T01:30:08.379812Z,52,88894.jpg,2.5,False,Barkley,0.3,False,,i,2,7,40,25907,9,87402,1003,0.5,7.7,Barkley,241.0,2024-07-01,544,3,1,1,9,0,0,0,3,0,0,5,150,203.4,115.5,185.0,50.3,3,1.68,0.41,2.09,5.36,215,88,205,129,118,78,196,103,,,,,,,0.28,0.0,0.07,0.35,0.89,1.49,157,93,137,66,195,84,320,101,0.5,0.17
35,True,False,0.0,0.0,491287,0,0,-1,1,0,3,0.0,0.0,0,Enzo,0.0,30,False,Loaned to Valencia CF,2024-08-31T06:33:47.934620Z,49,491287.jpg,0.0,False,Barrenechea,0.0,False,,u,2,7,0,872,0,5265,4,0.0,0.0,Barrenechea,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,703,309,700,310,692,307,703,309,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,279,182,676,294,705,310,619,262,0.0,0.0
36,True,True,,,195546,0,0,-4,4,0,3,0.6,0.1,0,Emiliano,0.6,31,False,,,51,195546.jpg,0.9,False,Buendía Stati,0.1,False,,a,2,7,10,6586,131,15303,123,0.1,2.0,Buendia,10.0,2021-06-10,71,0,0,0,2,0,0,0,1,0,0,0,36,16.4,22.4,15.0,5.1,0,0.63,0.02,0.65,2.00,437,203,358,195,358,191,429,204,,,3.0,,,,0.8,0.0,0.03,0.83,2.54,2.54,176,108,327,162,482,229,473,174,0.0,0.0
37,True,True,100.0,100.0,199796,0,0,-1,1,0,2,2.6,2.1,4,Matty,2.6,32,False,,2024-12-27T00:30:09.083461Z,44,199796.jpg,2.4,False,Cash,1.2,False,,a,2,7,36,173292,10341,362393,1924,0.6,8.2,Cash,172.0,2020-09-03,1168,1,1,2,16,0,0,0,5,0,0,1,123,218.6,98.0,94.0,41.1,14,0.22,0.95,1.17,16.32,205,80,224,57,201,48,226,70,,,,,,,0.02,0.0,0.07,0.09,1.26,1.23,490,90,113,34,200,59,187,75,1.08,0.15
38,True,False,0.0,0.0,151589,0,0,0,0,0,3,0.0,0.0,0,Leander,0.0,33,False,On loan to Anderlecht for the rest of the season,2024-09-02T10:45:36.198316Z,45,151589.jpg,0.0,False,Dendoncker,0.2,False,,u,2,7,0,18187,0,92165,143,0.0,0.0,Dendoncker,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,612,247,607,250,590,243,612,247,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,363,231,558,213,619,250,354,115,0.0,0.0
39,True,False,0.0,0.0,243557,0,0,0,0,0,3,0.0,0.0,0,Moussa,0.0,34,False,Permanent transfer to Al Ittihad,2024-07-26T08:50:40.300928Z,65,243557.jpg,0.0,False,Diaby,0.0,False,,u,2,7,0,0,0,3378,6,0.0,0.0,Diaby,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,732,328,732,328,732,328,732,328,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,42,23,725,326,732,328,633,268,0.0,0.0
40,True,True,0.0,0.0,165659,0,0,0,0,0,2,0.0,0.0,0,Diego Carlos,0.2,35,False,Foot injury - Unknown return date,2025-01-03T19:30:08.711012Z,45,165659.jpg,2.1,False,Santos Silva,0.4,False,,i,2,7,21,50955,25,88269,1363,0.0,4.7,Diego Carlos,30.0,2022-06-10,828,0,0,2,15,0,0,0,1,0,0,1,69,150.6,9.2,54.0,21.5,8,0.64,0.08,0.72,11.88,262,97,412,139,265,80,323,108,,,,,,,0.07,0.0,0.01,0.08,1.29,1.63,364,56,386,136,246,81,288,109,0.87,0.22
41,True,True,,,101188,0,0,1,-1,2,2,2.8,2.3,4,Lucas,2.8,36,False,,,46,101188.jpg,2.7,False,Digne,6.8,False,,a,2,7,60,1619589,22330,1185577,14381,0.6,13.0,Digne,73.0,2022-01-13,1635,0,4,3,27,0,0,0,3,0,0,6,266,367.2,439.3,100.0,90.8,19,0.68,2.89,3.57,22.18,92,35,36,7,196,45,79,11,2.0,,2.0,,,,0.04,0.0,0.16,0.2,1.22,1.49,345,47,102,29,163,47,53,17,1.05,0.17
42,True,False,0.0,0.0,461421,0,0,0,0,0,3,0.0,0.0,0,Lewis,0.0,37,False,Permanent transfer to West Bromwich Albion,2024-08-07T08:21:33.016106Z,50,461421.jpg,0.0,False,Dobbin,0.0,False,,u,2,7,0,0,0,281,0,0.0,0.0,Dobbin,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,711,315,710,316,704,313,711,315,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,219,137,690,305,713,316,718,319,0.0,0.0
43,True,True,100.0,100.0,476344,0,0,-2,2,0,4,-0.2,-0.7,1,Jhon,-0.2,38,False,,2024-12-27T00:30:09.111478Z,58,476344.jpg,2.7,False,Durán,2.7,False,,a,2,7,52,1360808,7884,1194327,14087,0.0,9.0,Duran,48.0,2023-01-23,598,7,0,2,13,0,0,0,3,1,0,9,222,273.4,67.1,325.0,66.4,4,5.02,0.23,5.25,9.48,158,19,269,30,55,20,128,21,,,,,,,0.76,0.0,0.03,0.79,1.43,1.96,89,24,734,80,168,23,114,17,0.6,0.3
44,True,True,,,462492,0,0,0,0,0,1,0.0,-0.5,0,Joe,0.0,39,False,,,40,462492.jpg,0.0,False,Gauci,0.7,False,,a,2,7,0,62958,174,60548,853,0.0,0.0,Gauci,13.0,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,539,62,520,42,484,29,539,62,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,646,57,451,53,546,62,232,33,0.0,0.0
45,True,True,,,123354,0,0,-1,1,0,2,0.0,-0.5,0,Kortney,0.0,40,False,,,39,123354.jpg,0.0,False,Hause,0.6,False,,a,2,7,0,52273,1208,60508,952,0.0,0.0,Hause,241.0,2019-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,503,177,479,174,439,157,503,177,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,710,234,408,140,511,177,249,94,0.0,0.0
