,can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
133,True,True,0.0,0.0,626464,0,0,-1,1,0,3,0.0,0.0,0,Gustavo,0.0,634,False,Back injury - Unknown return date,2024-09-12T15:00:06.996116Z,49,626464.jpg,0.0,False,Nunes Fernandes Gomes,0.0,False,,i,4,94,0,327,1,381,3,0.0,0.0,G.Nunes,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,667,300,662,300,657,298,667,300,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,286,187,643,284,668,300,681,306,0.0,0.0
134,True,True,,,499717,0,0,0,0,0,2,0.0,-0.5,0,Jayden,0.0,649,False,,,40,499717.jpg,0.0,False,Meghoma,0.0,False,,a,4,94,0,4246,21,2899,20,0.0,0.0,Meghoma,241.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,523,186,504,184,467,170,525,186,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,648,191,445,159,528,184,528,188,0.0,0.0
135,True,True,,,592662,0,0,0,0,0,3,0.0,-0.5,0,Tony,0.0,661,False,,,45,592662.jpg,0.0,False,Yogane,0.0,False,,a,4,94,0,2339,9,1582,8,0.0,0.0,Yogane,241.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,644,284,641,288,626,283,646,286,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,466,290,601,253,650,288,623,272,0.0,0.0
136,True,True,,,220695,0,0,0,0,0,3,0.4,-0.1,0,Paris,0.4,674,False,,,45,220695.jpg,1.0,False,Maghoma,0.0,False,,a,4,94,2,550,2,255,9,0.1,0.4,Maghoma,241.0,27,0,0,0,0,0,0,0,0,0,0,0,7,6.0,0.4,0.0,0.6,0,0.00,0.00,0.00,0.74,441,210,433,223,561,234,459,219,,,,,,,0.0,0.0,0.0,0.0,2.47,0.0,376,229,331,162,402,186,667,296,0.0,0.0
137,True,True,100.0,100.0,535818,0,0,-3,3,0,3,0.8,0.8,0,Simon,0.8,113,False,,2024-09-29T22:30:06.392264Z,52,535818.jpg,2.1,False,Adingra,0.4,False,,a,5,36,21,108673,40,140139,84,0.2,4.0,Adingra,54.0,324,1,1,0,5,0,0,0,0,0,0,0,67,79.8,51.0,99.0,23.0,3,0.58,0.98,1.56,4.91,293,136,263,162,150,96,266,132,,,,,,,0.16,0.0,0.27,0.43,1.36,1.39,172,105,285,147,241,109,300,96,0.83,0.0
138,True,False,0.0,0.0,475480,0,0,0,0,0,3,0.0,0.0,0,Benicio,0.0,114,False,Loaned to Port Vale,2024-08-10T12:17:28.055765Z,45,475480.jpg,0.0,False,Baker-Boaitey,0.0,False,,u,5,36,0,0,0,499,0,0.0,0.0,Baker-Boaitey,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,602,252,598,256,580,249,604,254,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,405,245,554,216,609,256,683,308,0.0,0.0
139,True,True,100.0,100.0,535301,0,0,0,0,1,3,1.4,1.4,0,Carlos,1.4,115,False,,2024-11-23T17:30:08.295877Z,50,535301.jpg,2.9,False,Baleba,0.2,False,,a,5,36,35,53450,49,41137,102,0.3,7.0,Baleba,38.0,808,2,1,3,12,0,0,0,2,1,0,4,172,199.4,124.0,88.0,41.2,10,1.01,0.26,1.27,13.09,146,53,154,103,169,104,164,93,,,,,,,0.11,0.0,0.03,0.14,1.46,1.34,231,148,211,104,137,57,365,127,1.11,0.33
140,True,False,0.0,0.0,543158,0,0,0,0,0,2,0.0,0.0,0,Valentín,0.0,116,False,Loaned to Sevilla,2024-08-23T23:00:06.122778Z,40,543158.jpg,0.0,False,Barco,3.0,False,,u,5,36,0,34254,0,1908227,529,0.0,0.0,Barco,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,534,196,515,194,478,180,536,196,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,660,202,457,170,539,194,108,45,0.0,0.0
141,True,False,0.0,0.0,519324,0,0,0,0,0,3,0.0,0.0,0,Amario,0.0,118,False,Loaned to Blackburn Rovers,2024-08-31T06:29:40.845798Z,45,519324.jpg,0.0,False,Cozier-Duberry,0.0,False,,u,5,36,0,1560,0,13125,2,0.0,0.0,Cozier-Duberry,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,619,266,616,270,599,263,621,268,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,436,268,574,233,626,270,561,227,0.0,0.0
142,True,False,0.0,0.0,168090,0,0,-1,1,0,3,0.0,0.0,0,Mahmoud,0.0,119,False,Transferred to Eintracht Frankfurt,2024-08-31T06:30:37.645175Z,49,168090.jpg,0.0,False,Dahoud,0.0,False,,u,5,36,0,380,0,2915,0,0.0,0.0,Dahoud,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,659,295,654,296,647,292,659,295,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,250,160,627,271,661,296,635,277,0.0,0.0
143,True,True,100.0,100.0,83299,0,0,-1,1,0,2,0.4,0.4,0,Lewis,0.4,120,False,,2024-10-26T20:00:07.127533Z,44,83299.jpg,2.2,False,Dunk,4.0,False,,a,5,36,24,674717,600,749503,808,0.1,5.5,Dunk,241.0,903,0,0,3,15,0,0,0,3,0,0,0,120,163.0,75.2,30.0,26.8,10,0.37,0.44,0.81,15.41,188,71,216,52,275,84,244,77,,,4.0,,,,0.04,0.0,0.04,0.08,1.54,1.5,475,87,327,102,213,63,91,33,1.0,0.3
144,True,True,100.0,100.0,474120,0,0,-1,1,0,3,0.0,0.0,0,Julio,0.0,121,False,,2024-08-12T14:30:04.495991Z,54,474120.jpg,1.0,False,Enciso,0.1,False,,a,5,36,7,10906,14,13472,24,0.0,1.3,Enciso,168.0,84,0,0,0,1,0,0,0,0,0,0,0,31,23.4,58.9,31.0,11.2,0,0.17,0.16,0.33,0.73,383,179,245,154,273,150,334,166,5.0,,3.0,,,,0.18,0.0,0.17,0.35,0.78,1.07,141,84,678,308,435,210,480,180,0.0,0.0
145,True,True,100.0,100.0,204214,0,0,1,-1,0,2,2.4,2.4,0,Pervis,2.4,122,False,,2024-08-15T14:30:05.811816Z,51,204214.jpg,1.5,False,Estupiñán,2.2,False,,a,5,36,18,294794,2231,98134,736,0.5,3.5,Estupiñan,62.0,882,0,1,0,18,0,0,0,2,0,0,3,97,208.6,282.0,69.0,56.1,9,0.42,1.14,1.56,17.16,142,57,44,9,202,51,97,18,2.0,,2.0,,,,0.04,0.0,0.12,0.16,1.75,1.84,179,22,117,25,324,104,132,54,0.92,0.0
146,True,True,100.0,100.0,487117,0,0,0,0,0,4,1.0,1.0,0,Evan,1.0,123,False,,2024-08-15T14:30:05.827079Z,55,487117.jpg,1.7,False,Ferguson,0.3,False,,a,5,36,17,58504,112,47756,132,0.2,3.1,Ferguson,104.0,194,1,0,1,4,0,0,0,0,0,0,2,59,54.6,14.5,47.0,11.3,2,0.39,0.18,0.57,2.78,333,32,347,38,241,37,332,35,,,5.0,,,,0.18,0.0,0.08,0.26,1.29,1.86,122,36,258,31,295,35,314,50,0.93,0.46
147,True,False,0.0,0.0,243568,0,0,0,0,0,3,0.0,0.0,0,Billy,0.0,124,False,Transferred to Napoli,2024-08-31T06:42:09.507349Z,50,243568.jpg,1.5,False,Gilmour,0.0,False,,u,5,36,3,2640,0,16331,1,0.0,0.6,Gilmour,,97,0,0,0,1,0,0,0,0,0,0,0,21,11.4,11.9,2.0,2.5,1,0.08,0.04,0.12,1.32,419,198,357,201,402,215,422,206,,,,,,,0.07,0.0,0.04,0.11,1.22,0.93,210,133,649,290,323,152,546,220,0.93,0.0
148,True,False,0.0,0.0,60307,0,0,0,0,0,3,0.0,0.0,0,Pascal,0.0,125,False,Permanent transfer to Borussia Dortmund,2024-08-02T13:11:40.837259Z,65,60307.jpg,0.0,False,Groß,0.0,False,,u,5,36,0,0,0,8145,1,0.0,0.0,Gross,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,690,314,690,314,690,314,690,314,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,44,24,687,313,690,314,585,245,0.0,0.0
149,True,True,50.0,50.0,532529,0,0,0,0,1,3,0.0,0.0,0,Jack,0.0,126,False,Knee injury - 50% chance of playing,2024-11-10T01:30:07.476316Z,50,532529.jpg,2.8,False,Hinshelwood,0.1,False,,d,5,36,28,23417,0,22916,24,0.0,5.6,Hinshelwood,241.0,839,1,0,3,13,0,0,0,2,0,0,3,129,117.0,111.3,76.0,30.6,10,0.74,0.68,1.42,16.85,247,107,167,111,187,113,222,116,,,,,,,0.08,0.0,0.07,0.15,1.81,1.39,229,146,659,296,148,63,492,187,1.07,0.32
150,True,False,0.0,0.0,612855,0,0,0,0,0,3,0.0,0.0,0,Ibrahim,0.0,127,False,Loaned to Feyenoord,2024-08-16T11:54:28.483822Z,50,612855.jpg,0.0,False,Osman,0.0,False,,u,5,36,0,0,0,1129,0,0.0,0.0,I.Osman,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,681,309,678,309,674,307,681,309,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,236,152,662,298,681,309,672,300,0.0,0.0
151,True,True,,,223434,0,0,-1,1,0,2,1.2,1.2,0,Igor Julio,1.2,128,False,,,44,223434.jpg,1.5,False,dos Santos de Paulo,0.1,False,,a,5,36,15,12505,19,12184,70,0.3,3.4,Igor,30.0,745,0,0,1,13,0,0,0,3,0,0,0,91,156.6,37.3,4.0,19.9,7,0.05,0.22,0.27,12.77,201,79,289,85,377,128,282,89,,,,,,,0.01,0.0,0.03,0.04,1.54,1.57,496,104,221,66,313,101,413,151,0.85,0.12
152,True,True,100.0,100.0,475168,0,0,4,-4,2,4,4.2,4.2,0,João Pedro,4.2,129,False,,2024-11-07T23:00:07.502402Z,59,475168.jpg,5.7,False,Junqueira de Jesus,22.3,False,,a,5,36,51,4080745,6777,3562120,6014,0.7,8.6,João Pedro,30.0,588,4,3,3,5,0,0,0,1,0,0,11,214,238.6,129.9,231.0,59.8,7,2.41,1.28,3.69,6.79,114,16,145,16,54,21,89,20,,,,,1.0,,0.37,0.0,0.2,0.57,1.04,0.77,84,24,39,8,8,3,15,6,1.07,0.46
153,True,False,0.0,0.0,484658,0,0,0,0,0,3,0.0,0.0,0,Kacper,0.0,130,False,Permanent transfer to Gaziantep FK,2024-07-22T09:03:00.342050Z,45,484658.jpg,0.0,False,Kozłowski,0.0,False,,u,5,36,0,0,0,93,0,0.0,0.0,Kozlowski,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,604,253,600,257,582,250,606,255,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,408,246,556,217,611,257,693,315,0.0,0.0
154,True,True,100.0,100.0,232792,0,0,-1,1,1,2,2.6,2.6,0,Tariq,2.6,131,False,,2024-11-13T14:00:07.816484Z,44,232792.jpg,4.0,False,Lamptey,0.5,False,,a,5,36,16,51043,1113,22641,130,0.6,3.6,Lamptey,81.0,189,1,2,0,7,0,0,0,0,0,0,1,45,97.4,44.2,9.0,15.1,2,0.02,0.18,0.20,2.83,276,101,279,80,345,117,314,102,,,,,,,0.01,0.0,0.09,0.1,1.35,3.33,502,106,98,22,47,8,258,94,0.95,0.0
155,True,True,75.0,75.0,109345,0,0,0,0,0,3,0.0,0.0,0,Solly,0.0,132,False,Lack of match fitness - 75% chance of playing,2024-07-17T13:30:04.993410Z,65,109345.jpg,0.0,False,March,0.0,False,,d,5,36,0,882,2,1091,2,0.0,0.0,March,241.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,691,315,691,315,691,315,691,315,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,46,25,688,314,691,315,656,290,0.0,0.0
156,True,False,0.0,0.0,550141,0,0,0,0,0,3,0.0,0.0,0,Adrian,0.0,133,False,Has joined Vitesse Arnhem on loan for the rest of the season,2024-08-29T11:08:43.963582Z,45,550141.jpg,0.0,False,Mazilu,0.0,False,,u,5,36,0,720,0,3901,2,0.0,0.0,Mazilu,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,632,278,629,282,612,275,634,280,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,450,280,588,245,639,282,626,275,0.0,0.0
157,True,True,25.0,25.0,15157,0,0,0,0,0,3,0.0,0.0,0,James,0.0,134,False,Hamstring injury - 25% chance of playing,2024-08-31T21:00:04.655035Z,50,15157.jpg,1.7,False,Milner,0.0,False,,d,5,36,5,4560,4,10152,10,0.0,1.0,Milner,241.0,169,0,0,1,1,0,0,0,1,0,0,0,24,28.6,66.3,12.0,10.7,3,0.16,0.15,0.31,1.98,374,175,228,143,327,179,336,168,,,,,,,0.09,0.0,0.08,0.17,1.05,0.53,186,115,644,285,292,135,533,213,1.6,0.53
158,True,True,100.0,100.0,592031,0,0,-4,4,0,3,1.6,1.6,0,Yankuba,1.6,135,False,,2024-10-19T22:30:05.622192Z,51,592031.jpg,2.9,False,Minteh,0.4,False,,a,5,36,29,256644,57,347830,84,0.3,5.7,Minteh,78.0,437,2,2,1,8,0,0,0,2,0,0,0,107,130.4,158.2,138.0,42.6,5,1.28,1.29,2.57,6.12,232,99,117,85,110,71,151,86,5.0,,,,,,0.26,0.0,0.27,0.53,1.26,1.65,185,114,193,96,138,58,276,88,1.03,0.21
159,True,True,100.0,100.0,451340,0,0,1,-1,0,3,4.6,4.6,0,Mitoma,4.6,136,False,,2024-12-03T12:30:08.039613Z,66,451340.jpg,4.1,False,Kaoru,9.3,False,,a,5,36,61,1861599,2642,1279759,4849,0.7,9.2,Mitoma,108.0,1272,3,3,2,20,0,0,0,0,0,0,6,238,277.2,321.3,393.0,99.2,14,3.74,2.45,6.19,21.17,78,28,34,28,21,9,21,16,,,,,,,0.26,0.0,0.17,0.43,1.5,1.42,41,22,28,13,44,18,41,9,0.99,0.14
160,True,True,,,243505,0,0,-1,1,0,3,0.0,0.0,0,Jakub,0.0,137,False,,,44,243505.jpg,1.0,False,Moder,0.8,False,,a,5,36,2,167886,70,125421,342,0.0,0.5,Moder,172.0,4,0,0,0,0,0,0,0,0,0,0,0,8,5.0,11.1,0.0,1.6,0,0.00,0.00,0.00,0.16,447,213,360,204,535,221,442,212,,,,,,,0.0,0.0,0.0,0.0,3.6,0.0,506,300,513,188,396,183,221,68,0.0,0.0
161,True,False,0.0,0.0,574402,0,0,0,0,0,4,0.0,0.0,0,Mark,0.0,138,False,Season long to Portsmouth,2024-08-30T10:16:16.061223Z,45,574402.jpg,0.0,False,O’Mahony,0.3,False,,u,5,36,0,31158,0,67888,46,0.0,0.0,O’Mahony,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,637,56,634,57,617,56,639,56,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,456,71,592,53,643,58,332,54,0.0,0.0
162,True,False,0.0,0.0,445548,0,0,0,0,0,2,0.0,0.0,0,Odeluga,0.0,139,False,Loaned to Blackpool,2024-08-31T06:26:46.238644Z,40,445548.jpg,0.0,False,Offiah,0.1,False,,u,5,36,0,2639,0,12580,6,0.0,0.0,Offiah,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,510,179,491,177,453,162,512,179,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,632,181,431,151,514,176,490,177,0.0,0.0
163,True,True,,,491598,0,0,-1,1,0,3,0.0,0.0,0,Cameron,0.0,140,False,,,44,491598.jpg,0.0,False,Peupion,0.1,False,,a,5,36,0,7564,37,7313,37,0.0,0.0,Peupion,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,568,229,563,233,540,224,570,231,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,517,304,518,192,575,233,487,184,0.0,0.0
164,True,False,0.0,0.0,441192,0,0,-1,1,0,3,0.0,0.0,0,Jeremy,0.0,141,False,Loaned to Burnley,2024-08-31T06:27:42.007071Z,49,441192.jpg,1.0,False,Sarmiento Morante,0.0,False,,u,5,36,1,354,0,2872,0,0.0,0.2,Sarmiento,,8,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.8,0.0,0.1,0,0.00,0.00,0.00,0.00,470,224,427,220,652,295,473,227,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,271,178,636,279,428,206,638,280,0.0,0.0
165,True,True,,,49262,0,0,-3,3,0,1,0.0,0.0,0,Jason,0.0,142,False,,,42,49262.jpg,4.5,False,Steele,1.1,False,,a,5,36,9,289537,62,297396,220,0.0,2.1,Steele,241.0,180,0,0,1,1,0,0,0,0,0,3,1,46,40.4,0.0,0.0,4.1,2,0.00,0.00,0.00,1.88,357,30,529,44,496,35,401,30,,,,,,,0.0,1.5,0.0,0.0,0.94,0.5,568,34,476,60,31,4,200,28,1.0,0.5
166,True,False,0.0,0.0,450434,0,0,0,0,0,4,0.0,0.0,0,Deniz,0.0,143,False,Transferred to Stuttgart,2024-08-10T12:18:55.962223Z,55,450434.jpg,0.0,False,Undav,0.0,False,,u,5,36,0,0,0,1434,0,0.0,0.0,Undav,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,687,72,686,72,684,72,687,72,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,120,35,681,71,687,72,664,75,0.0,0.0
167,True,True,100.0,100.0,469142,0,0,0,0,0,2,1.0,1.0,0,Jan Paul,1.0,144,False,,2024-09-29T22:30:06.452903Z,45,469142.jpg,2.2,False,van Hecke,1.1,False,,a,5,36,28,177592,369,104813,453,0.2,6.2,Van Hecke,152.0,1070,0,1,2,14,0,0,0,4,0,0,0,159,268.0,97.4,68.0,43.4,12,0.57,0.64,1.21,15.72,83,28,179,43,204,53,149,39,,,,,,,0.05,0.0,0.05,0.1,1.32,1.18,404,77,245,70,218,68,199,78,1.01,0.17
168,True,True,50.0,50.0,111478,0,0,0,0,1,2,0.2,0.2,0,Joël,0.4,145,False,Knock - 50% chance of playing,2024-11-30T01:00:07.662889Z,45,111478.jpg,3.1,False,Veltman,2.5,False,,d,5,36,34,608236,16,478474,4082,0.1,7.6,Veltman,152.0,956,0,0,3,12,0,0,0,1,0,0,5,152,156.8,70.3,18.0,24.6,11,0.07,1.07,1.14,14.82,199,77,220,55,311,99,261,84,,,,,,,0.01,0.0,0.1,0.11,1.4,1.13,362,59,330,105,108,29,119,49,1.04,0.28
169,True,True,100.0,100.0,489639,0,0,0,0,0,1,1.4,1.4,0,Bart,1.4,146,False,,2024-08-12T14:30:04.523944Z,45,489639.jpg,2.7,False,Verbruggen,3.2,False,,a,5,36,35,473112,1828,201759,785,0.3,7.8,Verbruggen,152.0,1170,0,0,2,21,0,0,0,2,0,40,2,142,365.6,0.0,0.0,36.6,13,0.00,0.00,0.00,21.35,31,9,601,63,584,58,188,9,,,,,,,0.0,3.08,0.0,0.0,1.64,1.62,411,18,202,19,156,28,103,16,1.0,0.15
170,True,True,25.0,25.0,110735,0,0,-2,2,0,2,0.0,0.0,0,Adam,0.0,147,False,Hamstring injury - 25% chance of playing,2024-10-06T22:00:07.268394Z,43,110735.jpg,0.3,False,Webster,0.1,False,,d,5,36,1,2916,3,10182,15,0.0,0.2,Webster,241.0,78,0,0,0,4,0,0,0,0,0,0,0,7,20.4,1.8,2.0,2.4,2,0.00,0.03,0.03,3.95,397,139,415,147,386,134,424,142,,,,,,,0.0,0.0,0.03,0.03,4.56,4.62,538,119,486,193,476,160,499,181,2.31,0.0
171,True,True,100.0,100.0,50175,0,0,3,-3,1,4,1.0,1.0,0,Danny,1.0,148,False,,2024-12-06T10:30:07.688901Z,58,50175.jpg,4.9,False,Welbeck,15.1,False,,a,5,36,69,3682246,1904,2482115,9113,0.2,11.9,Welbeck,241.0,1111,6,2,5,16,0,0,0,1,0,0,13,247,293.0,173.8,370.0,83.7,13,5.57,0.44,6.01,20.73,64,9,100,8,24,13,38,9,,,1.0,,3.0,,0.45,0.0,0.04,0.49,1.68,1.3,87,26,259,32,20,8,25,8,1.05,0.41
172,True,True,100.0,100.0,467779,0,0,-3,3,0,3,1.2,1.2,0,Mats,1.2,149,False,,2024-08-29T09:30:04.701478Z,47,467779.jpg,1.6,False,Wieffer,0.1,False,,a,5,36,18,13259,41,16562,23,0.3,3.8,Wieffer,152.0,407,0,2,1,12,0,0,0,2,0,0,0,71,106.4,76.8,38.0,21.7,3,0.31,0.14,0.45,9.01,258,112,212,135,258,143,274,139,,,,,,,0.07,0.0,0.03,0.1,1.99,2.65,336,219,226,111,300,139,482,181,0.66,0.22
173,True,True,100.0,100.0,513433,0,0,-1,1,0,3,0.2,0.2,0,Brajan,0.2,595,False,,2024-11-30T01:00:08.395710Z,54,513433.jpg,1.0,False,Gruda,0.0,False,,a,5,36,5,1130,2,3628,1,0.0,0.9,Gruda,80.0,63,0,0,0,3,0,0,0,0,0,0,0,12,14.6,22.7,12.0,4.9,0,0.00,0.03,0.03,1.26,409,191,324,183,329,181,394,190,,,,,,,0.0,0.0,0.04,0.04,1.8,4.29,142,85,383,181,436,211,597,254,0.0,0.0
174,True,True,100.0,100.0,509416,0,0,0,0,0,3,1.6,1.6,0,Yasin,1.6,600,False,,2024-12-03T12:30:09.025260Z,50,509416.jpg,1.8,False,Ayari,0.0,False,,a,5,36,22,4381,6,3738,12,0.3,4.4,Ayari,206.0,724,0,0,4,7,0,0,0,2,0,0,0,106,124.6,197.3,94.0,41.8,8,0.74,0.92,1.66,11.26,241,104,83,65,161,101,158,91,3.0,,,,,,0.09,0.0,0.11,0.2,1.4,0.87,227,144,192,95,280,130,552,223,0.99,0.5
175,True,False,0.0,0.0,513834,0,0,0,0,0,3,0.0,0.0,0,Andrew,0.0,601,False,Loaned to Stoke City,2024-08-20T12:19:09.002604Z,50,513834.jpg,0.0,False,Moran,0.0,False,,u,5,36,0,24,0,510,0,0.0,0.0,Moran,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,678,307,675,307,671,305,678,307,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,228,145,658,295,678,307,679,305,0.0,0.0
176,True,False,0.0,0.0,472739,0,0,0,0,0,1,0.0,0.0,0,Carl,0.0,615,False,Loaned to Hull City,2024-08-31T06:28:38.039682Z,40,472739.jpg,0.0,False,Rushworth,0.0,False,,u,5,36,0,6698,0,6898,5,0.0,0.0,Rushworth,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,518,63,499,41,461,31,520,63,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,641,65,439,57,522,63,518,65,0.0,0.0
177,True,True,100.0,100.0,463067,0,0,1,-1,1,3,2.0,2.0,0,Georginio,2.0,618,False,,2024-10-12T11:00:07.563830Z,56,463067.jpg,3.6,False,Rutter,1.4,False,,a,5,36,50,306988,228,169763,1522,0.4,8.9,Georginio,73.0,852,2,4,4,15,0,0,0,2,0,0,1,139,161.0,149.9,221.0,52.2,11,2.58,1.00,3.58,17.31,191,76,125,91,59,36,115,66,,,,,,,0.27,0.0,0.11,0.38,1.83,1.58,106,64,153,77,74,34,177,50,1.16,0.42
178,True,True,25.0,25.0,231416,0,0,0,0,0,2,0.0,0.0,0,Ferdi,0.0,628,False,Toe Injury - 25% chance of playing,2024-11-10T01:30:09.967684Z,45,231416.jpg,3.2,False,Kadioglu,0.2,False,,d,5,36,19,73521,9,56884,430,0.0,4.2,F.Kadıoğlu,219.0,385,1,0,2,8,0,0,0,1,0,0,0,59,116.4,83.7,40.0,24.0,5,0.44,0.31,0.75,9.44,249,94,202,49,253,74,263,85,,,,,,,0.1,0.0,0.07,0.17,2.21,1.87,379,70,536,217,95,25,346,125,1.17,0.47
179,True,True,100.0,100.0,219249,0,0,0,0,0,3,0.6,0.6,0,Matt,0.6,629,False,,2024-08-28T16:30:04.729425Z,55,219249.jpg,2.2,False,O'Riley,0.1,False,,a,5,36,11,15313,21,7748,102,0.1,2.0,O'Riley,58.0,217,1,0,0,6,1,0,0,1,0,0,2,52,53.6,62.2,49.0,16.5,2,0.69,0.68,1.37,3.75,336,160,237,148,237,131,306,153,1.0,,,,,,0.29,0.0,0.28,0.57,1.56,2.49,115,70,310,158,229,100,459,168,0.83,0.0
180,True,True,,,447720,0,0,0,0,0,2,0.0,0.0,0,Imari,0.0,663,False,,,40,447720.jpg,0.0,False,Samuels,0.0,False,,a,5,36,0,4363,11,2574,11,0.0,0.0,Samuels,241.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,511,180,492,178,454,163,513,180,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,633,182,432,152,515,177,541,190,0.0,0.0
181,True,True,,,565858,0,0,-1,1,0,1,0.0,0.0,0,Killian,0.0,668,False,,,39,565858.jpg,0.0,False,Cahill,1.4,False,,a,5,36,0,155001,483,22474,417,0.0,0.0,Cahill,104.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,478,41,456,16,415,6,480,41,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,692,72,394,34,483,41,180,24,0.0,0.0
182,True,True,,,539721,0,0,0,0,0,2,0.0,0.0,0,Ruairi,0.0,681,False,,,40,539721.jpg,0.0,False,McConville,0.0,False,,a,5,36,0,537,8,178,5,0.0,0.0,McConville,242.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,533,195,514,193,477,179,535,195,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,659,201,456,169,538,193,650,221,0.0,0.0
