,can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,known_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,scout_risks,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90
10,True,True,75.0,100.0,198869,0,0,-4,4,1,2,0.5,1.2,0,Benjamin,0.2,11,False,Knock - 75% chance of playing,2026-02-22T23:00:08.984090Z,51,198869.jpg,4.3,False,White,0.5,False,,d,1,3,30,346719,133,401252,505,0.0,5.9,White,,241.0,2021-07-30,1997-10-08,False,p198869,409,0,1,3,4,0,0,0,0,0,0,3,112,111.4,92.7,46.0,25.0,23,18,13,36,5,0.43,0.49,0.92,6.13,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",332,125,265,82,320,103,343,117,0.09,0.0,0.11,0.2,1.35,0.88,227,30,385,141,45,19,258,96,1.1,0.66,7.92
11,True,True,,,563324,0,0,-2,2,0,2,0.5,1.0,0,Brayden,0.0,13,False,,,38,563324.jpg,0.0,False,Clarke,0.4,False,,a,1,3,0,51540,52,77513,118,0.0,0.0,Clarke,,,,,False,p563324,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",520,195,509,195,475,187,523,195,0.0,0.0,0.0,0.0,0.0,0.0,809,257,421,166,531,196,273,101,0.0,0.0,0.0
12,True,False,0.0,0.0,588793,0,0,-1,1,0,2,0.0,0.0,0,Maldini,0.0,14,False,has joined Morecambe on loan for the rest of the season.,2025-09-22T21:14:30.857843Z,39,588793.jpg,0.0,False,Kacurri,0.1,False,,u,1,3,0,10218,0,22589,14,0.0,0.0,Kacurri,,,,,False,p588793,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",559,207,549,207,515,199,562,207,0.0,0.0,0.0,0.0,0.0,0.0,780,229,462,180,570,208,488,175,0.0,0.0,0.0
13,True,True,,,499167,0,0,-3,3,0,2,0.5,1.0,0,Josh,0.0,15,False,,,37,499167.jpg,0.0,False,Nichols,0.2,False,,a,1,3,0,24973,473,27090,188,0.0,0.0,Nichols,,241.0,2024-07-24,2006-07-26,False,p499167,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",504,180,490,177,455,168,507,180,0.0,0.0,0.0,0.0,0.0,0.0,815,262,399,145,516,182,355,128,0.0,0.0,0.0
14,True,True,75.0,100.0,223340,0,0,-2,2,2,3,2.8,4.3,5,Bukayo,3.3,16,False,Knock - 75% chance of playing,2026-02-22T23:00:09.004929Z,98,223340.jpg,5.0,False,Saka,7.7,False,,d,1,3,119,3995974,6002,4996247,3103,0.3,12.1,Saka,,241.0,2018-11-28,2001-09-05,False,p223340,1725,5,8,8,15,0,0,0,1,0,0,13,449,489.2,680.7,683.0,185.5,19,93,31,143,19,6.58,5.36,11.94,11.44,2.0,,,,1.0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",66,19,8,8,6,2,6,4,0.34,0.0,0.28,0.62,0.6,0.78,6,4,89,42,15,9,51,18,0.99,0.42,7.46
15,True,True,100.0,75.0,184029,0,0,-2,2,1,3,2.7,2.4,4,Martin,2.2,17,False,,2026-02-17T21:00:09.069933Z,78,184029.jpg,3.1,False,Ødegaard,1.6,False,,a,1,3,62,374821,117,631920,1267,0.3,7.9,Ødegaard,,161.0,2021-08-20,1998-12-17,False,p184029,1070,1,6,4,11,0,0,0,0,0,0,5,252,259.6,434.7,144.0,83.7,13,51,17,81,13,1.01,2.91,3.92,12.89,4.0,,,,3.0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",207,89,36,34,183,103,115,65,0.08,0.0,0.24,0.32,1.08,0.93,18,13,189,87,181,78,149,49,1.09,0.34,6.81
16,True,True,100.0,100.0,248857,0,0,-2,2,2,3,5.5,6.0,1,Noni,5.0,18,False,,2025-09-21T22:30:05.839272Z,68,248857.jpg,2.7,False,Madueke,1.3,False,,a,1,3,51,358137,1375,341940,5317,0.7,7.5,Madueke,,241.0,2025-07-18,2002-03-10,False,p248857,829,2,1,5,7,0,0,0,0,0,0,6,174,182.2,242.3,284.0,70.8,11,20,15,46,11,0.96,1.98,2.94,8.68,3.0,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",264,111,121,83,77,47,149,82,0.1,0.0,0.21,0.31,0.94,0.76,45,28,27,12,247,102,165,55,1.19,0.54,4.99
17,True,True,100.0,100.0,444145,0,0,-2,2,0,3,2.5,3.0,1,Gabriel,2.0,19,False,,2025-12-24T02:30:10.584394Z,68,444145.jpg,1.9,False,Martinelli Silva,1.0,False,,a,1,3,41,182887,222,245977,1815,0.3,6.0,Martinelli,Gabriel Martinelli,30.0,2019-07-15,2001-06-18,False,p444145,717,1,3,2,5,0,0,0,2,0,0,1,141,147.2,128.4,316.0,58.7,10,36,10,56,8,3.42,0.90,4.32,6.65,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",298,133,209,136,67,41,201,102,0.43,0.0,0.11,0.54,0.83,0.63,47,30,207,92,350,155,191,67,1.0,0.25,7.03
18,True,True,100.0,100.0,116216,0,0,-2,2,2,3,3.2,3.7,2,Leandro,2.7,20,False,,2026-02-19T16:30:08.130679Z,68,116216.jpg,4.0,False,Trossard,1.1,False,,a,1,3,97,524628,813,446110,3520,0.4,14.3,Trossard,,21.0,2023-01-20,1994-12-04,False,p116216,1590,5,5,8,13,0,0,0,1,0,0,9,346,399.4,433.9,419.0,125.5,21,62,23,106,17,4.82,2.57,7.39,10.64,,,,,4.0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",101,32,37,35,34,18,33,24,0.27,0.0,0.15,0.42,0.6,0.74,43,26,138,66,74,33,185,63,0.96,0.45,6.0
19,True,True,100.0,100.0,204480,0,0,11,-11,5,3,5.0,5.5,4,Declan,4.5,21,True,,2025-12-30T16:00:11.463587Z,76,204480.jpg,5.6,False,Rice,34.1,False,,a,1,3,152,6760450,14774,3562488,32089,0.6,20.0,Rice,,241.0,2023-07-15,1999-01-14,False,p204480,2325,4,8,12,20,0,0,0,2,0,0,21,634,690.0,839.5,265.0,179.6,97,143,49,289,26,2.95,5.97,8.92,15.91,1.0,,1.0,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",9,3,3,3,86,53,7,5,0.11,0.0,0.23,0.34,0.62,0.77,22,15,38,19,8,5,8,3,1.01,0.46,11.19
20,True,True,0.0,0.0,195384,0,0,-6,6,1,3,0.0,0.0,0,Mikel,1.2,22,False,Foot injury - Unknown return date,2026-02-02T11:30:08.998402Z,54,195384.jpg,3.1,False,Merino Zazón,0.9,False,,i,1,3,66,835869,9,831581,1221,0.2,12.2,Merino,,200.0,2024-08-27,1996-06-22,False,p195384,996,4,3,4,9,0,0,0,1,0,0,5,238,304.4,187.0,237.0,72.6,30,55,26,111,10,2.99,1.45,4.44,6.59,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",180,72,164,113,97,60,139,76,0.27,0.0,0.13,0.4,0.6,0.81,164,101,261,116,177,76,201,69,0.9,0.36,10.03
21,True,False,0.0,0.0,438098,0,0,-1,1,0,3,0.0,0.0,0,Fábio,0.0,23,False,has joined Hamburger on loan for the rest of the season.,2025-09-02T13:38:06.128321Z,54,438098.jpg,0.0,False,Ferreira Vieira,0.0,False,,u,1,3,0,933,0,4420,0,0.0,0.0,Fábio Vieira,,173.0,2022-06-21,2000-05-30,False,p438098,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",799,353,798,353,796,352,799,353,0.0,0.0,0.0,0.0,0.0,0.0,173,107,781,341,799,353,681,279,0.0,0.0,0.0
22,True,True,100.0,100.0,128295,0,0,-4,4,0,3,0.7,1.2,0,Christian,0.2,24,False,,2025-08-18T08:00:05.297235Z,51,128295.jpg,1.0,False,Nørgaard,0.1,False,,a,1,3,4,7448,29,60872,52,0.0,0.8,Nørgaard,,58.0,2025-07-10,1994-03-10,False,p128295,32,0,0,0,1,0,0,0,0,0,0,0,14,15.6,0.4,7.0,2.4,6,3,0,9,0,0.05,0.00,0.05,2.18,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",450,201,476,231,420,204,463,210,0.14,0.0,0.0,0.14,6.13,2.81,225,138,384,171,497,232,434,147,0.0,0.0,25.31
23,True,False,0.0,0.0,499175,0,0,-5,5,0,3,0.0,0.0,0,Ethan,0.0,25,False,has joined Marseille on loan for the rest of the season.,2026-01-23T17:18:55.073277Z,50,499175.jpg,1.3,False,Nwaneri,0.1,False,,u,1,3,8,13149,0,36720,28,0.0,1.6,Nwaneri,,241.0,2022-09-17,2007-03-21,False,p499175,165,0,0,1,0,0,0,0,0,0,0,0,20,8.6,22.5,24.0,5.4,1,10,2,13,0,0.23,0.08,0.31,0.73,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",459,207,384,196,363,188,440,196,0.13,0.0,0.04,0.17,0.4,0.0,270,164,754,323,430,193,447,152,0.0,0.55,7.09
24,True,True,100.0,100.0,481655,0,0,-2,2,1,3,5.3,5.8,2,Martín,4.8,26,False,,2025-11-01T18:30:07.784912Z,53,481655.jpg,3.9,False,Zubimendi Ibáñez,5.4,False,,a,1,3,109,1280235,3612,899735,13323,0.9,20.6,Zubimendi,,200.0,2025-07-06,1999-02-02,False,p481655,2355,5,1,13,19,0,0,0,4,0,0,9,499,521.6,318.0,238.0,107.9,97,93,49,239,27,2.56,1.86,4.42,18.21,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",53,14,76,56,96,59,52,35,0.1,0.0,0.07,0.17,0.7,0.73,201,125,29,13,83,39,67,23,1.03,0.5,9.13
25,True,False,0.0,0.0,588796,0,0,0,0,0,3,0.0,0.0,0,Ismeal,0.0,28,False,has joined Shrewsbury Town on loan for the rest of the season.,2025-09-02T13:24:41.013511Z,45,588796.jpg,0.0,False,Kabia,0.1,False,,u,1,3,0,6731,0,30202,11,0.0,0.0,Kabia,,152.0,2024-09-14,2005-12-10,False,p588796,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",730,302,725,303,712,299,731,303,0.0,0.0,0.0,0.0,0.0,0.0,486,297,671,264,732,304,482,169,0.0,0.0,0.0
26,True,False,0.0,0.0,437742,0,0,0,0,0,3,0.0,0.0,0,Albert,0.0,29,False,has joined Hamburger permanently.,2025-09-02T13:40:53.094922Z,45,437742.jpg,0.0,False,Sambi Lokonga,0.0,False,,u,1,3,0,2952,0,14040,3,0.0,0.0,Sambi,,21.0,2021-07-19,1999-10-22,False,p437742,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",690,268,687,272,670,265,693,271,0.0,0.0,0.0,0.0,0.0,0.0,429,256,628,227,697,274,583,218,0.0,0.0,0.0
27,True,True,75.0,75.0,219847,0,0,-2,2,0,4,1.3,1.7,0,Kai,1.2,30,False,Muscle injury - 75% chance of playing,2026-02-13T01:00:08.753674Z,73,219847.jpg,2.7,False,Havertz,0.6,False,,d,1,3,8,109889,89,175651,3130,0.2,1.1,Havertz,,80.0,2023-06-28,1999-06-11,False,p219847,156,0,1,2,0,0,0,0,0,0,0,0,40,32.2,32.6,22.0,8.8,5,3,2,10,2,0.21,0.06,0.27,1.11,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",425,50,369,47,373,54,419,53,0.12,0.0,0.03,0.15,0.64,0.0,25,10,264,33,248,28,236,35,1.15,1.15,5.77
28,True,True,100.0,100.0,205651,0,0,-1,1,0,4,1.7,2.2,0,Gabriel,1.2,31,False,,2025-07-21T10:00:04.697564Z,64,205651.jpg,1.5,False,Fernando de Jesus,0.5,False,,a,1,3,17,144914,429,94837,3941,0.2,2.7,G.Jesus,Gabriel Jesus,30.0,2022-07-04,1997-04-03,False,p205651,304,2,0,0,6,0,0,0,2,0,0,0,68,100.6,24.9,207.0,33.0,4,18,4,26,2,1.75,0.19,1.94,3.56,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",344,34,379,48,110,28,310,35,0.52,0.0,0.06,0.58,1.05,1.78,55,20,263,32,417,51,253,40,0.59,0.0,7.7
29,True,True,,,232413,0,0,-3,3,3,3,3.5,4.0,14,Eberechi,3.0,266,False,,,72,232413.jpg,3.7,False,Eze,7.7,False,,a,1,3,86,3272863,11419,3701634,2466,0.4,11.9,Eze,,241.0,2025-08-23,1998-06-29,False,p232413,1224,6,3,6,9,0,0,0,1,0,0,8,325,330.2,211.7,349.0,89.1,17,51,13,81,14,3.48,2.03,5.51,7.38,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",147,50,145,99,55,34,96,58,0.26,0.0,0.15,0.41,0.54,0.66,30,18,124,58,102,47,50,17,1.03,0.44,5.96
30,True,True,100.0,100.0,500040,0,0,-2,2,0,2,1.3,1.8,1,Cristhian,0.8,662,False,,2025-12-04T09:00:09.512338Z,53,500040.jpg,1.8,False,Mosquera,0.1,False,,a,1,3,22,44638,80,51519,69,0.2,4.2,Mosquera,,200.0,2025-07-24,2004-06-27,False,p500040,552,0,0,1,5,0,0,0,1,0,0,1,111,126.0,37.3,8.0,17.1,36,22,18,54,5,0.00,0.46,0.46,4.61,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",318,119,359,126,413,154,374,131,0.0,0.0,0.08,0.08,0.75,0.82,204,26,301,106,372,135,428,159,0.82,0.16,8.8
31,True,True,100.0,100.0,224117,0,0,-2,2,3,4,6.5,7.0,13,Viktor,6.0,666,False,,2025-11-01T18:00:08.847750Z,88,224117.jpg,3.5,False,Gyökeres,11.9,False,,a,1,3,91,3261543,18692,4841601,15881,0.7,10.3,Gyökeres,,206.0,2025-07-26,1998-06-04,False,p224117,1726,10,0,10,10,0,0,0,4,0,0,11,346,373.6,192.4,583.0,114.1,18,39,6,63,21,8.18,1.69,9.87,12.22,,,,,2.0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",119,11,160,12,18,11,46,11,0.43,0.0,0.09,0.52,0.64,0.52,8,4,10,3,129,12,29,5,1.1,0.52,3.29
32,True,True,0.0,0.0,616077,0,0,-3,3,0,3,0.0,0.0,0,Max,0.0,700,False,Ankle injury - Unknown return date,2025-12-10T00:00:08.266774Z,42,616077.jpg,2.5,False,Dowman,0.5,False,,i,1,3,5,167643,1370,130998,684,0.0,1.2,Dowman,,241.0,2025-07-22,2009-12-31,False,p616077,27,0,1,0,0,0,0,0,0,0,0,0,13,1.0,0.8,26.0,2.8,0,1,2,3,0,0.14,0.02,0.16,0.12,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",492,227,467,225,360,186,458,208,0.47,0.0,0.07,0.54,0.4,0.0,648,367,547,181,269,113,268,94,0.0,0.0,10.0
33,True,True,,,646243,0,0,-1,1,0,3,0.5,1.0,0,Andre,0.0,711,False,,,44,646243.jpg,0.0,False,Harriman-Annous,0.0,False,,a,1,3,0,1850,3,1723,6,0.0,0.0,Harriman-Annous,,241.0,2025-07-22,2007-12-28,False,p646243,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",679,262,674,266,655,258,682,265,0.0,0.0,0.0,0.0,0.0,0.0,571,342,613,220,686,268,701,292,0.0,0.0,0.0
